,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
85,85,Korean kids have their face evaluated for fun on YouTube despite concerns,"A growing number of Korean children, some appearing to be younger than 15 years in age, are having their appearance evaluated by strangers on YouTube despite a raft of concerns about privacy and malicious attacks. “I know I’m very ugly, but be kind and evaluate my face for me. How do I look?” reads a caption across a moving photo slide of a young child who appeared to be attending primary school. (YouTube)The expa...","A growing number of Korean children, some appearing to be younger than 15 years in age, are having their appearance evaluated by strangers on YouTube despite a raft of concerns about privacy and malicious attacks. “I know I’m very ugly, but be kind and evaluate my face for me. How do I look?” reads a caption across a moving photo slide of a young child who appeared to be attending primary school. The expandable comment thread below the video rolls out: “Honestly, you’re ugly,” “I’ll buy the pair of eyes that haven’t seen this face ,” “You should take this video down,” and “This will become your worst history.” The face-evaluation videos are called “eolpyeong” in Korean, translating from an acronym of “eolgul”  and “pyeongga” . A related keyword search yields more than 20,000 results on YouTube as of Thursday. According to The Herald Business report, the face-evaluation videos started to pop up four to five years ago on Afreeca TV, the country’s biggest video streaming platform. As some famous Afreeca TV’s streamers switched to YouTube and more audiences flocked to enjoy the US video platform, the number of face-evaluation videos went up, especially involving children. Experts said children tend to view the face-evaluation videos as a light-hearted game, while revealing their desire to become famous overnight through social media.","attending primary school youtube ,for fun on youtube ,by strangers on youtube ,fun on youtube despite ,youtube despite concerns growing","['korean', 'YouTube']",20,"[ 0.          0.          0.         ... -0.18845372  0.00510501
  0.48600882]",Lim Jeong-yeo,Social affairs,9,2017,"evaluated by strangers on youtube ,20 000 results on youtube ,tv streamers switched to youtube ,strangers on youtube despite raft ,by strangers on youtube despite","['korean', 'YouTube', 'Korean', 'YouTube', 'Afreeca TV', 'Afreeca TV ’s', 'YouTube', 'US']",2,"[ 0.          0.          0.         ... -0.18845372  0.00510501
  0.48600882]"
86,86,Reporter seeks probe into death of late folk rock singer's daughter,"A news reporter lodged a complaint with prosecutors on Thursday seeking a reinvestigation into the suspicious death of a famed late folk rock singer's teenage daughter 10 years ago. The complaint comes a day after local tabloids ran stories about the only child of Kim Kwang-seok, Seo-yeon, who died in 2007 at the age of 16. Some of the reports speculated the death may not be accidental, as she was the legal inheritor...","A news reporter lodged a complaint with prosecutors on Thursday seeking a reinvestigation into the suspicious death of a famed late folk rock singer's teenage daughter 10 years ago. The complaint comes a day after local tabloids ran stories about the only child of Kim Kwang-seok, Seo-yeon, who died in 2007 at the age of 16. Some of the reports speculated the death may not be accidental, as she was the legal inheritor of her father's estate, including copyrights to his music.Lee Sang-ho, a TV journalist and documentary film director, filed the complaint against Kim's widow, only identified by her surname Seo. He accused her of not informing Kim's family of her daughter's death while they were in a legal battle over the ownership of copyrights to his music and albums.  This file photo, taken April 1, 2016, shows a picture of late folk rock singer Kim Kwang-seok at an exhibition held in commemoration of him and his music in Seoul. Lee's lawyer declined to give further details on the complaint, only saying that it's related to the younger Kim's death being a possible homicide. Lee has also requested a ban on Seo leaving the country, the lawyer said.Police closed the daughter's case as accidental, based on the autopsy that concluded her death was caused by acute pneumonia, with no signs of external injuries. The top court ruled in 2008 the daughter holds the rights to the singer's estate. Seo became the legal inheritor of Kim's assets after their daughter died and now owns all the copyrights and neighboring copyrights to his music.The singer Kim committed suicide in 1996, when he was 32. His death sent shock waves through fans and the public, who loved his plaintive yet captivating vocals and sentimental lyrics that critics say portrayed individuals' sorrow and frustration at a time when the society was struggling in its early stage of democracy following rapid industrialization. The reporter, who has undertaken a probe of his own into Kim's death, has insisted Kim did not kill himself. He alleges Seo and her brother, who has a long rap sheet, were involved in the case.","folk rock singer daughter ,singer daughter news reporter ,rock singer teenage daughter ,rock singer daughter news ,prosecutors on thursday seeking",['Kim Kwang - seok'],20,"[ 0.          0.          0.         ... -0.39746392  0.51828098
 -0.10276798]",Yonhap,Social affairs,9,2017,"folk rock singer teenage daughter ,prosecutors on thursday seeking reinvestigation ,family of her daughter death ,rock singer teenage daughter 10 ,singer teenage daughter 10 years","['Kim Kwang - seok', 'Lee Sang - ho', 'Kim', 'Kim', 'Kim Kwang - seok', 'Seoul', 'Lee', 'Kim', 'Lee', 'Seo', 'Kim', 'Kim', 'Kim', 'Kim', 'Seo']",4,"[ 0.          0.          0.         ... -0.39746392  0.51828098
 -0.10276798]"
87,87,"Seoul’s rooftops to turn into concert hall, yoga studio and library","Seoul is turning the rooftops of five public buildings into venues for jazz concerts, yoga classes and other outdoor activities, as part of the first rooftop festival. Citizens enjoy outdoor activities on the rooftop garden of the Seoul Metropolitan Library on Wednesday. (Kim Da-sol/The Korea Herald)The Seoul Metropolitan Government said Wednesday that the ticketed event will run until Oct. 28, offering a chance for ...","Seoul is turning the rooftops of five public buildings into venues for jazz concerts, yoga classes and other outdoor activities, as part of the first rooftop festival. Citizens enjoy outdoor activities on the rooftop garden of the Seoul Metropolitan Library on Wednesday. The Seoul Metropolitan Government said Wednesday that the ticketed event will run until Oct. 28, offering a chance for citizens to enjoy the nice autumn weather on the open-air roof that is mostly closed due to safety concerns.Five buildings, which will open its rooftop to the public, include Seoul Metropolitan Library and Seoul Museum of Art in Jung-gu, Eunpyeong Sharing Center in Eunpyeong-gu, Sewoon Plaza in Jongno-gu and Seoul Startup Hub in Mapo-gu.Seoul City said the rooftop festival will provide some relaxation and a new kind of fun by making the best use of the otherwise dead space inside the concrete jungle.“We plan to come up with more creative programs for citizens from various age groups and backgrounds such as office workers, teenagers, young entrepreneurs, foreigners so they can continue to experience cultural networking through our events,” said Seoul City official Ma Chae-sook, who is in charge of the rooftop festival.  The city government said nine companies from various sectors contributed to planning a total of 16 events for the rooftop festival such as a yoga class, book concert, art exhibition, film screening, flea market, comic book library, roller-skating and more. For more information on the detailed schedule of the events, visit http://sharehub.kr. Ticket prices vary from 5,000 to 15,000 won.By Kim Da-sol","for jazz concerts yoga ,first rooftop festival citizens ,jazz concerts yoga classes ,library on wednesday kim ,for jazz concerts","['Seoul', 'Kim Da - sol', 'the Korea']",20,[0.         0.         0.         ... 0.26412305 0.28131637 0.14860961],Kim Da-sol,Social affairs,9,2017,"for jazz concerts yoga classes ,rooftop festival the city government ,library on wednesday the seoul ,for jazz concerts yoga ,venues for jazz concerts yoga","['Seoul', 'the Seoul Metropolitan Government', 'Seoul Metropolitan Library', 'Seoul Museum of Art', 'Eunpyeong - gu', 'Jongno - gu and', 'Seoul City', 'Seoul City', 'Ma Chae -', 'Kim Da - sol']",17,[0.         0.         0.         ... 0.26412305 0.28131637 0.14860961]
88,88,Tension mounts over upcoming pro-LGBT event at Haeundae beach,"The first LGBT festival to take place in Busan this weekend is hiking up tensions between pro- and anti-LGBT groups, according to Haeundae Police on Tuesday.The possibility of clashes between the two groups is putting local police on high alert. The festival will start at 10 a.m. Saturday at Haeundae beach. There will also be a parade that begins at 4 p.m. and will go around adjacent areas before ending at Gunam-ro C...","The first LGBT festival to take place in Busan this weekend is hiking up tensions between pro- and anti-LGBT groups, according to Haeundae Police on Tuesday.The possibility of clashes between the two groups is putting local police on high alert. The festival will start at 10 a.m. Saturday at Haeundae beach. There will also be a parade that begins at 4 p.m. and will go around adjacent areas before ending at Gunam-ro Culture Square, which leads back to the beachfront.                                            About 40 LGBT and other civic groups have signed up to take part in the event. Groups that oppose homosexuality have also notified police of their plans to congregate from 1 p.m. at the square in front of the old Haeundae Station.Police will guard the area during the festival to prevent any physical confrontations.","upcoming pro lgbt event ,first lgbt festival to ,lgbt festival to take ,first lgbt festival ,the first lgbt festival","['LGBT', 'Busan', 'anti - lgbt', 'Haeundae Police', 'Gunam - ro C']",20,"[ 0.          0.          0.         ... -0.32709613  0.36858428
  0.24388693]",Lim Jeong-yeo,Social affairs,9,2017,"first lgbt festival to take ,first lgbt festival to ,the first lgbt festival to ,lgbt festival to take place ,first lgbt festival","['LGBT', 'Busan', 'anti - lgbt', 'Haeundae Police', 'Gunam - ro Culture Square', 'LGBT', 'group', 'Haeundae Station']",7,"[ 0.          0.          0.         ... -0.32709613  0.36858428
  0.24388693]"
89,89,KAERI promotes SMART reactors at IAEA meeting,"The Korea Atomic Energy Research Institute said Tuesday that it promoted its SMART reactor for export to third countries at the ongoing assembly of the international nuclear watchdog in Vienna.The promotion was made as a subsidiary event at the headquarters of the International Atomic Energy Agency the previous day, with 22 Asian, African and Mideast countries attending, a KAERI official said. During the event, KAERI...","The Korea Atomic Energy Research Institute said Tuesday that it promoted its SMART reactor for export to third countries at the ongoing assembly of the international nuclear watchdog in Vienna.The promotion was made as a subsidiary event at the headquarters of the International Atomic Energy Agency the previous day, with 22 Asian, African and Mideast countries attending, a KAERI official said. During the event, KAERI introduced Saudi Arabia's nuclear reactor project, in which it is taking part, and its ""SMART Partnership"" with the Mideast country, the official said. SMART stands for System-integrated Modular Advanced Reactor.  KAERI President Ha Jae-joo  speaks during a SMART reactor promotion event at the IAEA headquarters on Sept. 19, 2017, in this photo provided by KAERI. The institute began the SMART development in 1997 and obtained international approval for its standard design in 2012, securing a foothold for commercialization. The KAERI-designed SMART is a small-scale reactor capable of generating up to 110 megawatts of electricity that can meet the power demands of a small city with a population of about 100,000.In 2015, South Korea and Saudi Arabia signed a memorandum of understanding on the setup of two SMART reactors in the Middle East country.They also agreed on the joint commercialization and promotion of the KAERI reactors to third countries.","nuclear watchdog in vienna ,reactors at iaea meeting ,smart reactor for export ,research institute said tuesday ,smart reactors at iaea","['the Korea Atomic Energy Research Institute', 'SMART', 'Vienna', 'the International Atomic Energy Agency', 'asian', 'african', 'kaeri']",20,"[ 0.          0.          0.         ... -0.74795407  0.7547704
 -0.07541156]",Yonhap,Science,9,2017,"during smart reactor promotion event ,international nuclear watchdog in vienna ,energy research institute said tuesday ,smart reactor promotion event at ,nuclear watchdog in vienna","['the Korea Atomic Energy Research Institute', 'SMART', 'Vienna', 'the International Atomic Energy Agency', 'asian', 'african', 'kaeri', 'KAERI', ""Saudi Arabia 's"", 'SMART', 'Modular Advanced Reactor', 'Ha Jae - joo', 'SMART', 'IAEA', 'KAERI', 'SMART', 'SMART', 'South Korea', 'Saudi Arabia', 'SMART']",11,"[ 0.          0.          0.         ... -0.74795407  0.7547704
 -0.07541156]"
90,90,Launch shows Kim’s determination to complete weapons program: experts,"Friday’s missile launch shows North Korea is closer to completing its decadeslong missile and nuclear weapons programs, and its leader Kim Jong-un has no real incentive to abandon them at this stage, experts said. They also noted that the series of missile and nuclear tests may have been based on the regime’s calculated timeline and that the regime would not halt its endeavors until it can exert concessions from th...","Friday’s missile launch shows North Korea is closer to completing its decadeslong missile and nuclear weapons programs, and its leader Kim Jong-un has no real incentive to abandon them at this stage, experts said. They also noted that the series of missile and nuclear tests may have been based on the regime’s calculated timeline and that the regime would not halt its endeavors until it can exert concessions from the US in a one-on-one negotiation. Despite the United Nations’ new sanctions, the North on Friday fired another missile that flew over Japan. Earlier this month, it conducted its sixth and largest nuclear test and test-fired its first intercontinental ballistic missiles in July. “North Korea is strongly convinced about what they are doing,” said Shin Won-sik, a retired three-star general who served as a top operational strategist at Seoul’s Joint Chiefs of Staff. “It will continuously step on the accelerator until it achieves the goal.” Pedestrians walk in front of a large video screen in Tokyo broadcasting a news report showing North Korean leader Kim Jong-un, following a North Korean missile test that passed over Japan on Friday. The North’s continued show of defiance is ultimately designed to enhance its leverage in negotiation with the United States and exert concessions such as the US' recognition of it as a legitimate nuclear power and withdrawing US troops from South Korea, said Kim Yeon-chul, a professor at Inje University. “The current accelerated pace of provocations can be understood in the context of North Korea’s belief that it can strike a deal with the US only after accomplishing its nuclear ambition,” he said. On Wednesday, a day after the UN adopted new sanctions against North Korea’s sixth nuclear test, Pyongyang vowed to continue developing weapons, saying it will puruse the current path “at a faster pace without  slightest diversion until this fight to the end is over.” “I suspect Kim Jong-un also thinks he is running out of time,” said Cha Doo-hyeon, a senior analyst at the state-run Korea Institute for Defense Analyses.  Faced with pressure to acquire reliable ICBM technology and concern over toughening UN sanctions, Kim Jong-un might have decided to accelerate  efforts to field nuclear-tipped ballistic missiles on the front line as soon as possible, Cha added. North Korea’s leader Kim had laid out his goal of achieving his nuclear ambition within the year. In a New Year’s statement, Kim said the regime is “in the final stages” of perfecting ICBM technology.  North Korea appears to have succeed in developing a powerful nuclear warhead to be fitted into ballistic missiles. Air Force Gen. John E. Hyten, commander of Strategic Command, said Thursday he assumes the Sept. 3 nuclear test by North Korea involved a hydrogen bomb. “When I look at a thing that size, I as a military officer assume that it’s a hydrogen bomb,” Hyten said, while adding that he was not in a position to confirm it. As head of Strategic Command, the general would be in charge of all elements of the US nuclear force in the event of a nuclear war.Despite the North’s claim that it has acquired a reliable re-entry vehicle, doubts persist over whether the communist regime has secured the technology that can protect its nuclear warhead from extreme heat and pressure when entering the atmosphere. By Yeo Jun-suk","experts friday missile launch ,weapons program experts friday ,completing its decadeslong missile ,program experts friday missile ,friday missile launch shows","['North Korea', 'Kim Jong - un']",20,"[ 0.          0.          0.         ... -0.33400947  0.41217649
  0.31039795]",Yeo Jun-suk,North Korea,9,2017,"to completing its decadeslong missile ,friday missile launch shows north ,on friday fired another missile ,sixth nuclear test pyongyang vowed ,friday missile launch shows","['North Korea', 'Kim Jong - un', 'US', 'the United Nations ’', 'Japan', 'North Korea', 'Shin Won - sik', 'Seoul ’s Joint Chiefs of Staff', 'Pedestrians', 'Tokyo', 'north korean', 'Kim Jong - un', 'north korean', 'Japan', 'North ’s', 'the United States', 'US', 'US', 'South Korea', 'Kim Yeon - chul', 'Inje University', 'North Korea ’s', 'US', 'UN', 'North Korea ’s', 'Pyongyang', 'Kim Jong - un', 'Cha Doo - hyeon', 'Korea Institute for Defense Analyses', 'ICBM', 'UN', 'Kim Jong - un', 'Cha', 'North Korea ’s', 'Kim', 'Kim', 'North Korea', 'Air Force', 'John E. Hyten', 'Strategic Command', 'North Korea', 'Hyten', 'Strategic Command', 'US', 'Yeo Jun - suk']",10,"[ 0.          0.          0.         ... -0.33400947  0.41217649
  0.31039795]"
91,91,Moon to receive ‘Global Citizen Award’ by US think tank,"President Moon Jae-in will receive this year’s “Global Citizen Awards” presented by US think tank Atlantic Council, the presidential office said Thursday. The annual award, which kicked off in 2010, honors individuals who “best exemplify ‘global citizenship’ through their unique contributions toward improving the state of the world,” the institute said in its press release. “I see the award is not my personal...","President Moon Jae-in will receive this year’s “Global Citizen Awards” presented by US think tank Atlantic Council, the presidential office said Thursday. The annual award, which kicked off in 2010, honors individuals who “best exemplify ‘global citizenship’ through their unique contributions toward improving the state of the world,” the institute said in its press release. “I see the award is not my personal feat, but is given to all South Korean citizens who have secured democracy through the revolutionary candlelight vigils. I thank our citizens and would like to share the honor,” President Moon was quoted as saying by presidential spokesman Kwon Hyuk-ki. President Moon will attend the award ceremony on Tuesday in New York. He is scheduled to visit the US city from Sept. 18-22 to attend the UN General Assembly. Two other recipients, Canadian Prime Minister Justin Trudeau and Chinese pianist and philanthropist Lang Lang will also be present at the event with President Moon, the institute said. The Atlantic Council said it recognized President Moon’s life-long dedication to the advocacy of human rights and democracy through his achievements as a human rights lawyer, and his efforts to defuse tensions with North Korea and contribute to regional stability. On its website, the council described President Moon’s life before he entered politics, as a human rights lawyer actively defending dissidents. It also explained that he is implementing strong reform policies to eradicate deep-rooted problems and is making efforts to resolve the North Korean nuclear crisis.As for Trudeau the think tank cited his “visionary leadership” for universal freedom, diversity, and open trade policies as the reason for the award. Pianist Lang Lang was praised for his philanthropic work to build bridges between eastern and western cultures. By Jo He-rim","thursday the annual award ,presidential office said thursday ,think tank president moon ,year global citizen awards ,2010 honors individuals","['Moon Jae - in', 'US', 'Atlantic Council']",20,"[ 1.          0.          0.         ... -0.22849743  0.31436852
  0.3548775 ]",Jo He-rim,Politics,9,2017,"said thursday the annual award ,president moon life long dedication ,2010 honors individuals who best ,the award ceremony on tuesday ,thursday the annual award","['Moon Jae - in', 'US', 'Atlantic Council', 'south korean', 'Moon', 'Kwon Hyuk - ki', 'Moon', 'New York', 'US', 'the UN General Assembly', 'canadian', 'Justin Trudeau', 'chinese', 'Lang Lang', 'Moon', 'the Atlantic Council', 'Moon', 'North Korea', 'Moon', 'north korean', 'Trudeau', 'Lang Lang', 'Jo He - rim']",7,"[ 1.          0.          0.         ... -0.22849743  0.31436852
  0.3548775 ]"
92,92,YouTube blocks N.Korean propaganda channel amidst backlashes,"YouTube is facing major backlash from researchers for shutting down North Korean propaganda channels, which are crucial sources of information about the reclusive nation.YouTube closed several North Korean propaganda accounts Friday, restored them over the weekend and pulled them down again Tuesday.Among terminated accounts was that of Uriminzokkiri, which is directly operated by the North Korean government’s propag...","YouTube is facing major backlash from researchers for shutting down North Korean propaganda channels, which are crucial sources of information about the reclusive nation.YouTube closed several North Korean propaganda accounts Friday, restored them over the weekend and pulled them down again Tuesday.Among terminated accounts was that of Uriminzokkiri, which is directly operated by the North Korean government’s propaganda wing. The videos on the channel, the purpose of which is to display the country‘s military power, included footage of attack simulations on Washington and shots of weapons in development.Screengrab from North Korean propaganda outlet Uriminzokkiri`s YouTube ChannelJoshua Pollack, a nonproliferation scholar at Middlebury Institute of International Studies, tweeted a petition to YouTube on Tuesday pointing out the channels are “primary resources for researchers.” Pollack said via Twitter that the information from the channels’ videos was used to track the development of North Korean military power.Curtis Melvin, a researcher at the US-Korea Institute at Johns Hopkins SAIS, said in an open letter to YouTube’s operator, “These YouTube channels do not use advertisements and hence do not generate revenue for the North Korean government in any way,” demonstrating the channel does not violate any economic sanctions imposed on the country.The channels remain closed with a short explanation noting it has been “terminated due to a legal complaint.”","youtube blocks korean propaganda ,channel amidst backlashes youtube ,youtube closed several north ,amidst backlashes youtube ,the reclusive nation youtube","['YouTube', 'north korean', 'YouTube', 'north korean', 'Uriminzokkiri', 'north korean']",20,"[ 0.          0.          0.         ... -0.46149135  0.30115739
  0.49057275]",Kim Min-joo,North Korea,9,2017,"youtube closed several north korean ,youtube is facing major backlash ,reclusive nation youtube closed several ,petition to youtube on tuesday ,the reclusive nation youtube closed","['YouTube', 'north korean', 'YouTube', 'north korean', 'Uriminzokkiri', 'north korean', 'Washington', 'north korean', 'Middlebury Institute of International Studies', 'YouTube', 'Pollack', 'north korean', 'Curtis Melvin', 'US', 'Johns Hopkins SAIS', 'YouTube', 'YouTube', 'north korean']",19,"[ 0.          0.          0.         ... -0.46149135  0.30115739
  0.49057275]"
93,93,Kim Jong-un revealed as Manchester United fan,"Kim Jong-un, the head of the belligerent North Korea regime, is a devoted fan of Manchester United, according to an exclusive report by The Sun on Monday.  (The Sun)In an interview with the British tabloid, Italian senator Antonio Razzi, who is said to be close to Kim, revealed that Kim never misses a major Premier League game and that he is a strong supporter of the Red Devils. Razzi said Kim even believes that it’...","Kim Jong-un, the head of the belligerent North Korea regime, is a devoted fan of Manchester United, according to an exclusive report by The Sun on Monday.  In an interview with the British tabloid, Italian senator Antonio Razzi, who is said to be close to Kim, revealed that Kim never misses a major Premier League game and that he is a strong supporter of the Red Devils. Razzi said Kim even believes that it’s only a matter of time before North Korean footballers sweep into the UK football scene and steal the limelight.Manchester United will play Everton on Sept. 18 and Southampton on Sept. 23.","major premier league game ,manchester united fan kim ,fan of manchester united ,kim never misses major ,british tabloid italian senator","['Kim Jong - un', 'North Korea', 'Manchester United', 'british', 'italian', 'Antonio Razzi', 'Kim', 'Kim', 'Premier League', 'the Red Devils', 'Razzi', 'Kim']",20,"[ 0.          0.          0.         ... -0.63054758  0.68398345
  0.80396539]",Lim Jeong-yeo,North Korea,9,2017,"never misses major premier league ,before north korean footballers sweep ,major premier league game ,north korean footballers sweep into ,manchester united will play everton","['Kim Jong - un', 'North Korea', 'Manchester United', 'british', 'italian', 'Antonio Razzi', 'Kim', 'Kim', 'Premier League', 'the Red Devils', 'Razzi', 'Kim', 'north korean', 'UK', 'Everton', 'Southampton']",2,"[ 0.          0.          0.         ... -0.63054758  0.68398345
  0.80396539]"
94,94,Govt. discusses measures to prevent growing peer violence among teens,"Top South Korean officials held an urgent meeting Tuesday to tackle increasing peer violence among teenagers after video footage of a cruel beating recently triggered public outrage.Education Minister Kim Sang-gon hosted the meeting that involved top officials from the fields of justice, culture, youth, police and broadcasting. Kim doubles as deputy prime minister for social affairs. Education Minister Kim Sang-gon ...","Top South Korean officials held an urgent meeting Tuesday to tackle increasing peer violence among teenagers after video footage of a cruel beating recently triggered public outrage.Education Minister Kim Sang-gon hosted the meeting that involved top officials from the fields of justice, culture, youth, police and broadcasting. Kim doubles as deputy prime minister for social affairs. Education Minister Kim Sang-gon  holds a meeting with other ministers and officials from related government agencies to discuss measures against rising juvenile crime in Seoul on Sept. 12, 2017. Juvenile crimes have surfaced as a pressing issue since video footage of a middle school girl bleeding profusely after being attacked by a group of her peers in the southern city of Busan went viral early this month. Many other similar cases were revealed later, including one in which a high school girl in the eastern city of Gangneung was brutally assaulted by her peers in July.The extreme violence sent shockwaves through the country as the media reported that the young assailants shared the beating via social media and exchanged messages that suggested they were amused by their actions. ""The recent peer violence cases are too cruel for us to deal with as simple juvenile crimes. It is important that we draw up effective measures to prevent a recurrence of such cases,"" Kim said.The officials noted that a lot of the juvenile delinquents who committed these crimes have dropped out of school and run away from home, and many of them are copying what they have seen in movies. Secondary damage caused by social media attention and cyberbullying as a result of these videos becoming public must also be considered, they said.Kim called on the justice ministry to consider the revision of laws related to juvenile crimes and step up correctional programs for those on probation to prevent repeat crimes. On Monday, President Moon Jae-in called for discussion of the revision of juvenile crime law, as young criminals are subject to light punishment under the current legal system.","an urgent meeting tuesday ,meeting tuesday to tackle ,teens top south korean ,urgent meeting tuesday ,public outrage education minister","['south korean', 'Kim Sang - gon', 'Kim', 'Kim Sang - gon']",20,"[ 0.          0.          0.         ... -0.38916141  0.39117256
  0.31456622]",Yonhap,Social affairs,9,2017,"middle school girl bleeding profusely ,rising juvenile crime in seoul ,held an urgent meeting tuesday ,school girl bleeding profusely after ,cruel beating recently triggered public","['south korean', 'Kim Sang - gon', 'Kim', 'Kim Sang - gon', 'Seoul', 'juvenile', 'Busan', 'Gangneung', 'Kim', 'Kim', 'Moon Jae -']",6,"[ 0.          0.          0.         ... -0.38916141  0.39117256
  0.31456622]"
95,95,500-member jury formed to determine fate of nuclear reactors,"A 500-member jury was formed Monday to deliberate on President Moon Jae-in's proposal to scrap the construction of two atomic power reactors in the southeastern city of Ulsan to lessen the country's dependence on nuclear energy, officials said.The members were selected from a pool of 5,981 people who expressed willingness to take part in the process to determine the fate of the Shingori-5 and Shingori-6 reactors. The...","A 500-member jury was formed Monday to deliberate on President Moon Jae-in's proposal to scrap the construction of two atomic power reactors in the southeastern city of Ulsan to lessen the country's dependence on nuclear energy, officials said.The members were selected from a pool of 5,981 people who expressed willingness to take part in the process to determine the fate of the Shingori-5 and Shingori-6 reactors. They were among a total of 20,000 respondents in an initial survey conducted to select the jury.The jury will hold its first meeting on Saturday for an orientation session. After spending a month familiarizing themselves with the pros and cons of the project, they will spend three days together in a camp for final debates from Oct. 13-15. Three surveys will be conducted on the jury before, during and at the end of the camp. Based on the results, the commission will unveil its recommendation on Oct. 20.Ending the project was one of Moon's campaign promises. But rather than carrying out the pledge, Moon said he would first seek public opinion on his idea and formed the independent commission to collect that public opinion. The proposal to scrap the reactors' construction sparked heated debate in a country that relies on nuclear reactors for about a third of its electricity. Proponents say the country should phase out nuclear power for safety and environmental reasons, but opponents say it will lead to a shortage in the power supply and a spike in electricity bills.","nuclear reactors 500 member ,of nuclear reactors 500 ,nuclear reactors 500 ,reactors 500 member jury ,reactors 500 member","['Moon Jae - in', 'Ulsan']",20,"[ 1.          0.          0.         ... -0.11571237  0.52763444
  0.11192998]",Yonhap,Politics,9,2017,"scrap the reactors construction sparked ,in camp for final debates ,monday to deliberate on president ,final debates from oct 13 ,for final debates from oct","['Moon Jae - in', 'Ulsan', 'Moon', 'Moon']",11,"[ 1.          0.          0.         ... -0.11571237  0.52763444
  0.11192998]"
96,96,Moon calls for discussion of petition asking for revision of juvenile crime law,"President Moon Jae-in said Monday it is important to collect sufficient public views before revising the law on juvenile crimes, after increasingly loud calls for tougher punishment in the wake of a series of brutal peer violence cases.Recent weeks have seen a spike in calls for rewriting a set of legal codes that give young criminals impunity or limit their punishment amid public uproar over shocking cases of violen...","President Moon Jae-in said Monday it is important to collect sufficient public views before revising the law on juvenile crimes, after increasingly loud calls for tougher punishment in the wake of a series of brutal peer violence cases.Recent weeks have seen a spike in calls for rewriting a set of legal codes that give young criminals impunity or limit their punishment amid public uproar over shocking cases of violence committed by teenagers against their peers.During a meeting with senior secretaries, Moon said that the online petition site of the presidential office received a petition with about 260,000 signatures calling for a revision of the law to strengthen punishment for juvenile crimes. Moon said wide-ranging discussions are necessary, such as what part of the law should be revised and how, as well as whether it is appropriate to do so. He also said that ministers in charge of social affairs should take up the issue.""Even if it is discussed in a social affairs ministers' meeting, we also need to collect sufficient views from the public,"" Moon said. The president also said that the case should serve as an opportunity to discuss ways to end school violence.Juvenile crimes drew keen public attention recently as video footage went viral of a middle school girl bleeding profusely after being attacked by a group of her friends in the southern port city of Busan.Public outrage further escalated as another high school girl was found to have been assaulted by her peers in the eastern seaside city of Gangneung in July.","violence cases recent weeks ,crime law president moon ,crimes after increasingly loud ,juvenile crimes after increasingly ,juvenile crime law president",['Moon Jae - in'],20,"[ 1.          0.          0.         ... -0.49325332  0.54073477
  0.07819349]",Yonhap,Politics,9,2017,"juvenile crimes after increasingly loud ,busan public outrage further escalated ,crimes after increasingly loud calls ,brutal peer violence cases recent ,school girl bleeding profusely after","['Moon Jae - in', 'Moon', 'Moon', 'juvenile', 'Busan', 'Gangneung']",4,"[ 1.          0.          0.         ... -0.49325332  0.54073477
  0.07819349]"
