,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
62,62,Man argues he robbed to go to jail as temperatures drop,"A homeless man told the police that he committed multiple robberies to get into jail, where he would be protected from the cold weather. The man in his 50s told the Busan Yeonje Police that he robbed women on the streets with the intention of getting arrested and incarcerated.He threatened women with weapons and robbed them near subway stations and on mountain trails. He is being investigated for the theft of a mobil...","A homeless man told the police that he committed multiple robberies to get into jail, where he would be protected from the cold weather. The man in his 50s told the Busan Yeonje Police that he robbed women on the streets with the intention of getting arrested and incarcerated.He threatened women with weapons and robbed them near subway stations and on mountain trails. He is being investigated for the theft of a mobile phone, purses and 700,000 won  in cash. Police caught him Tuesday.Busan Yeonje Police plans to seek an arrest warrant for him. File photo of a homeless person By Lim Jeong-yeo","police that he robbed ,robberies to get into ,he committed multiple robberies ,robbed them near subway ,he robbed women",['the Busan Yeonje Police'],10,"[ 0.          0.          0.         ... -0.52569592  0.04508554
  0.0179511 ]",Lim Jeong-yeo,Social affairs,10,2017,"police that he robbed women ,cash police caught him tuesday ,robberies to get into jail ,yeonje police that he robbed ,homeless man told the police","['the Busan Yeonje Police', 'Busan Yeonje Police', 'Lim Jeong - yeo']",11,"[ 0.          0.          0.         ... -0.52569592  0.04508554
  0.0179511 ]"
63,63,Police in talks to extradite murder suspect from NZ,"Police said Monday they began talks with New Zealand authorities to extradite a Korean man suspected of killing his three family members, caught in Auckland after fleeing there.  A 35-year-old Korean national identified only by his surname Kim (right), appeared at Auckland’s North Shore District Court for a hearing on his theft charge Sunday. YonhapThe man -- a 35-year-old Korean national with residency in New Zeal...","Police said Monday they began talks with New Zealand authorities to extradite a Korean man suspected of killing his three family members, caught in Auckland after fleeing there.  A 35-year-old Korean national identified only by his surname Kim , appeared at Auckland’s North Shore District Court for a hearing on his theft charge Sunday. YonhapThe man -- a 35-year-old Korean national with residency in New Zealand -- is under police custody in Auckland for theft he allegedly committed in 2015. The New Zealand Police said they are continuing to interrogate the suspect and liaise with Korean authorities through Interpol.Identified only by his surname Kim, the suspect is accused of killing his mother and half brother on Oct. 21 in Yongin, Gyeonggi Province, South Korea. On the same day, he is believed to have murdered his stepfather in Pyeongchang, Gangwon Province.He flew to New Zealand with his wife and two young daughters on Oct. 23 and “arrived in Auckland on Oct. 24” according to New Zealand’s immigration office. It also confirmed the suspect was a New Zealand resident. “Extradition proceedings have not been received, therefore New Zealand police are not in a position to release further details,” a spokesman for New Zealand police was quoted as saying by a local newspaper. Kim was arrested by New Zealand police on Sunday on the charge of theft. He reportedly sold off electrical appliances worth 3.1 million won , from a rental house, such as a refrigerator, a microwave and a washing machine. Auckland’s North Shore District Court, which held a hearing on his charge Sunday, ordered the prohibition of disclosure of Kim’s identity and his remandment until Nov. 1. South Korean authorities have requested the court to extend his custody for the repatriation process. Although further details are not known on Kim’s trial, the result is expected to affect when he would be taken back to Korea, police here said. They may consider annulling his passport to have him deported from New Zealand.Seoul and Auckland signed an extradition treaty in 2001.By Kim Da-sol","his theft charge sunday ,to extradite murder suspect ,extradite korean man suspected ,murder suspect from nz ,killing his three family","['New Zealand', 'korean', 'Auckland', 'korean', 'Kim', 'Auckland ’s North Shore District Court', 'yonhapthe', 'korean', 'New Zeal']",10,"[ 0.          0.          0.         ... -0.28427517  0.11446479
  0.14165683]",Kim Da-sol,Social affairs,10,2017,"authorities to extradite korean man ,on his theft charge sunday ,korean man suspected of killing ,zealand authorities to extradite korean ,his theft charge sunday","['New Zealand', 'korean', 'Auckland', 'korean', 'Kim', 'Auckland ’s North Shore District Court', 'yonhapthe', 'korean', 'New Zealand', 'Auckland', 'the New Zealand Police', 'korean', 'Interpol', 'Kim', 'Yongin', 'Gyeonggi Province', 'South Korea', 'Pyeongchang', 'Gangwon Province', 'New Zealand', 'Auckland', 'New Zealand ’s', 'New Zealand', 'New Zealand', 'New Zealand', 'Kim', 'New Zealand', 'Auckland ’s North Shore District Court', 'Kim', 'south korean', 'Kim', 'Korea', 'New Zealand', 'Seoul', 'Auckland', 'Kim Da - sol']",13,"[ 0.          0.          0.         ... -0.28427517  0.11446479
  0.14165683]"
64,64,Drunk man bites police officer,"A man was arrested for biting a police officer’s leg, Cheongju Heungduk Police Station said Friday. The 51-year-old man, who was inebriated at the time, bit the officer’s leg at a patrol division in North Chungcheong Province on Thursday night.  (Yonhap)The suspect came to the patrol division to settle a dispute with a taxi driver concerning the fare. In explaining his course of action, he said, “It angered me th...","A man was arrested for biting a police officer’s leg, Cheongju Heungduk Police Station said Friday. The 51-year-old man, who was inebriated at the time, bit the officer’s leg at a patrol division in North Chungcheong Province on Thursday night.  The suspect came to the patrol division to settle a dispute with a taxi driver concerning the fare. In explaining his course of action, he said, “It angered me that the officer questioned only me” and not the driver.By Im Eun-byel","drunk man bites police ,arrested for biting police ,man bites police officer ,for biting police officer ,biting police officer leg","['Cheongju Heungduk Police Station', 'North Chungcheong Province']",10,"[ 0.          0.          0.         ... -0.33550841 -0.3129971
  0.2086038 ]",Im Eun-byel,Social affairs,10,2017,"arrested for biting police officer ,was arrested for biting police ,arrested for biting police ,for biting police officer leg ,man was arrested for biting","['Cheongju Heungduk Police Station', 'North Chungcheong Province']",0,"[ 0.          0.          0.         ... -0.33550841 -0.3129971
  0.2086038 ]"
65,65,Suspect arrested after NCSoft CEO’s father-in-law found dead,"Police arrested a man Thursday afternoon who they believe was involved in the killing of online game mogul Kim Taek-jin’s father-in-law.Police confirmed earlier Thursday that Kim had been found dead in his garden in the morning near his home in Yangpyeong, Gyeonggi Province. The 41-year-old suspect was arrested at 5:45 p.m., on a highway bound for Jeonju, North Jeolla Province.After alleged killing, the suspect fled...","Police arrested a man Thursday afternoon who they believe was involved in the killing of online game mogul Kim Taek-jin’s father-in-law.Police confirmed earlier Thursday that Kim had been found dead in his garden in the morning near his home in Yangpyeong, Gyeonggi Province. The 41-year-old suspect was arrested at 5:45 p.m., on a highway bound for Jeonju, North Jeolla Province.After alleged killing, the suspect fled in the victim’s Mercedes before switching to his own vehicle, police said.  YonhapThe suspect was spotted by CCTV moving toward Yoon’s house the day before in an apparent attempt to enter the property.The 68-year-old victim was discovered by police at around 7:17 a.m. near his garage. Police found external wounds on his neck, according to officer Kang Myong-ju at Yangpyeong Police Station, who is heading the investigation.“The wounds on the victim’s neck look like stab wounds, but we need an autopsy to know for sure,” Kang told The Korea Herald.The victim’s wife reported to police earlier that day that there was blood in the garage and her husband’s car was missing.The Mercedes was found abandoned some 5 kilometers from the house, police said in a press release. The suspect, who is now in custody, is said to deny any wrongdoing.The deceased is the father-in-law of Kim, CEO of South Korea-based NCSoft, one of the biggest online game companies in the world. Kim married the victim’s daughter, Yoon Song-yee in 2007. Yoon is now chief strategy officer of the company. “Police are currently looking into the case, so we have nothing more to say until the investigation result comes out,” an official from the gaming company told The Korea Herald regarding the death of Yoon’s father.By Bak Se-hwan","police arrested man thursday ,found dead police arrested ,arrested man thursday afternoon ,dead police arrested man ,law found dead police","['Kim Taek - jin ’s', 'Kim', 'Yangpyeong', 'Gyeonggi Province', 'Jeonju', 'North Jeolla Province']",10,"[ 0.          0.          0.         ... -0.50770986  0.08968803
  0.02291843]",Bak Se-hwan,Social affairs,10,2017,"police arrested man thursday afternoon ,police arrested man thursday ,arrested man thursday afternoon who ,arrested man thursday afternoon ,killing of online game mogul","['Kim Taek - jin ’s', 'Kim', 'Yangpyeong', 'Gyeonggi Province', 'Jeonju', 'North Jeolla Province', 'Mercedes', 'CCTV', 'Yoon ’s', 'Kang Myong - ju', 'Yangpyeong Police Station', 'Kang', 'the Korea Herald', 'Mercedes', 'Kim', 'South Korea', 'NCSoft', 'Kim', 'Yoon Song - yee', 'Yoon', 'Bak Se - hwan']",14,"[ 0.          0.          0.         ... -0.50770986  0.08968803
  0.02291843]"
66,66,Suspect of three murders escapes to New Zealand,"Police are hunting for a man suspected of killing his mother, step-father and 14-year-old half brother. The 35-year-old suspect is believed to have taken a flight to New Zealand shortly after the murders, Yongin Dongbu Police said. According to investigators, the suspect was last spotted on CCTV footage entering the victims’ apartment on Oct. 21 at around noon, before leaving at around 5 p.m. The footage showed that...","Police are hunting for a man suspected of killing his mother, step-father and 14-year-old half brother. The 35-year-old suspect is believed to have taken a flight to New Zealand shortly after the murders, Yongin Dongbu Police said. According to investigators, the suspect was last spotted on CCTV footage entering the victims’ apartment on Oct. 21 at around noon, before leaving at around 5 p.m. The footage showed that the victims arrived home at around 2 p.m., and did not leave until their bodies were discovered by the 55-year-old mother’s sister Wednesday at around 11 p.m., with multiple stab wounds to their upper chests. A kitchen knife was found next to the victims, which is thought to have been used in the stabbing, police confirmed. Yongin police confirmed Thursday afternoon that the suspect’s stepfather -- the husband and father of the victims -- was murdered as well. The suspect’s stepfather, 57, was found dead on Thursday at 4:05 p.m., in the trunk of a rented vehicle in a condominium parking lot in Gangwon Province.The vehicle was rented by the suspect, and was found with a GPS tracker mounted in the car, police confirmed. “The suspect was found to have left for New Zealand on Monday afternoon, two days after the alleged murders. We will request for Interpol’s assistance for his extradition,” Yongin Dongbu Police Station detective Shin Dong-hyoun told The Korea Herald. Shin declined to give further details on when the request would be made. The two countries have an extradition treaty that was signed in 2001.By Bak Se-hwan","of three murders escapes ,three murders escapes ,zealand police are hunting ,suspect of three murders ,three murders escapes to","['New Zealand', 'Yongin Dongbu Police', 'CCTV']",10,"[ 0.          0.          0.         ... -0.61870974  0.07072011
  0.31446871]",Bak Se-hwan,Social affairs,10,2017,"killing his mother step father ,the stabbing police confirmed yongin ,zealand shortly after the murders ,police are hunting for man ,shortly after the murders yongin","['New Zealand', 'Yongin Dongbu Police', 'CCTV', 'Gangwon Province', 'New Zealand', 'Interpol ’s', 'Shin Dong - hyoun', 'the Korea Herald', 'Shin', 'Bak Se - hwan']",15,"[ 0.          0.          0.         ... -0.61870974  0.07072011
  0.31446871]"
67,67,Rape suspect and ‘Molar Daddy’ stepfather found dead,"The stepfather of murder suspect Lee Young-hak was found dead Wednesday at his home in Gwangwon Province. According to police, Lee’s stepfather, whose identity has been withheld, died in an apparent suicide. Lee is currently under arrest for murdering a friend of his daughter and disposing of the body with the help of his teenage daughter. Lee is also suspected of embezzling donations he received from the public to ...","The stepfather of murder suspect Lee Young-hak was found dead Wednesday at his home in Gwangwon Province. According to police, Lee’s stepfather, whose identity has been withheld, died in an apparent suicide. Lee is currently under arrest for murdering a friend of his daughter and disposing of the body with the help of his teenage daughter. Lee is also suspected of embezzling donations he received from the public to treat his daughter’s medical expenses.  Lee’s stepfather was under investigation over allegations that he had sexually assaulted Lee’s wife over the course of eight years. Lee’s wife, identified by the surname Choi, died on Sept. 6, in another apparent suicide. Choi had lodged the criminal complaint against her husband’s stepfather on Sept. 1. Police said the deceased may have taken his own life as he could have felt pressured by the ongoing investigation. Although the deceased suspect had denied all allegations, police reportedly had secured evidence of Choi being sexually assaulted. By Choi He-suk","arrest for murdering friend ,daddy stepfather found dead ,stepfather of murder suspect ,found dead the stepfather ,stepfather found dead the","['Lee Young - hak', 'Gwangwon Province', 'Lee', 'Lee', 'Lee']",10,"[ 0.          0.          0.         ... -0.52209049  0.1146761
  0.34659809]",Choi He-suk,Social affairs,10,2017,"murdering friend of his daughter ,stepfather of murder suspect lee ,under arrest for murdering friend ,stepfather of murder suspect ,arrest for murdering friend","['Lee Young - hak', 'Gwangwon Province', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Choi', 'Choi', 'Choi', 'Choi']",15,"[ 0.          0.          0.         ... -0.52209049  0.1146761
  0.34659809]"
68,68,Korean-American sought by Interpol for making bomb threats to Apink,"A Korean-American man who conducted multiple bomb threats to K-pop band Apink, is now sought by the Korean police as well as Interpol.Busan Yeonje Police said on Tuesday they are tracking the man on suspicion of making a fake bomb threat to a large-scale concert venue last weekend.The suspect called the police to tell them that he installed a bomb at the venue for “Busan One Asia Festival” where Apink was set to pe...","A Korean-American man who conducted multiple bomb threats to K-pop band Apink, is now sought by the Korean police as well as Interpol.Busan Yeonje Police said on Tuesday they are tracking the man on suspicion of making a fake bomb threat to a large-scale concert venue last weekend.The suspect called the police to tell them that he installed a bomb at the venue for “Busan One Asia Festival” where Apink was set to perform on Sunday. Following the report, the police conducted a comprehensive search of the venue but did not find any explosives. K-pop band Apink. According to the police, the suspect made 11 other threats of a similar nature targeting Apink members over three months since the initial threat on June 14th. The investigators said the suspect was sued for cyberbullying by an Apink member in May, which possibly prompted him to threaten the band members as a retaliatory action.Although he hid his caller ID when he called the police to make the fake reports, the suspect’s identity has been uncovered by investigators as a Korean-American man based in Canada.At the request from the local police, an Interpol red notice has been filed against the suspect.","interpol for making bomb ,last weekend the suspect ,conducted multiple bomb threats ,for making bomb threats ,making bomb threats","['korean', 'korean', 'Interpol', 'Busan Yeonje Police', 'Apink']",10,"[ 0.          0.          0.         ... -0.66969097  0.36111149
  0.27843288]",Kim Min-joo,Social affairs,10,2017,"bomb threats to pop band ,yeonje police said on tuesday ,suspect was sued for cyberbullying ,venue last weekend the suspect ,find any explosives pop band","['korean', 'korean', 'Interpol', 'Busan Yeonje Police', 'Apink', 'Apink', 'korean', 'Canada', 'Interpol']",19,"[ 0.          0.          0.         ... -0.66969097  0.36111149
  0.27843288]"
69,69,Police suspect ‘Molar Daddy’ of donation embezzlement,"Police said Tuesday that they are looking into whether Lee Young-hak, dubbed “Molar Daddy” and arrested for allegedly murdering his daughter’s 14-year-old friend, misappropriated donations raised for his ailing daughter. According to police, which analyzed Lee and his family’s records of financial transactions, Lee had received donations worth 1.3 billion won ($1.15 million) from the public between 2005 and 2017...","Police said Tuesday that they are looking into whether Lee Young-hak, dubbed “Molar Daddy” and arrested for allegedly murdering his daughter’s 14-year-old friend, misappropriated donations raised for his ailing daughter. According to police, which analyzed Lee and his family’s records of financial transactions, Lee had received donations worth 1.3 billion won  from the public between 2005 and 2017. But he used only 160 million won for his daughter’s medical expenses. For years, Lee had received donations from the public because he suffered a rare, autosomal dental tumor and his daughter had the same condition. Lee was dubbed “Molar Daddy” because he had lost all his teeth except for one molar due to repeated surgeries to remove outgrowing bones. Police suspect that Lee used the rest of the donations to support an alleged lavish lifestyle, not for his daughter’s medical treatment. Lee, who did not have a stable job and income, reportedly owned several foreign cars. Police are also looking into allegations that Lee had abused his wife, who took her own life last month. They brought in for questioning the men who appeared in sex videos on his mobile phones and computers they confiscated, and are said to have obtained evidence that Lee forced his wife to sell sex.Lee was arrested on charges of murder, sexual harassment and body abandonment. He admitted to killing his daughter’s friend at his home in eastern Seoul and disposing of the body on a mountain this month. He allegedly invited her over to satisfy his sexual urges and accidentally killed her as she strongly resisted. His daughter also admitted to assisting her father in abandoning the body.The case has shocked the public, especially since Lee had been depicted as a loving and caring father by the media since 2006. Numerous media reports have reported on potential evidence and testimonies that hint at his alleged luxurious lifestyle, obsession with teenagers and distorted sexual desire.By Ock Hyun-ju","embezzlement police said tuesday ,daddy of donation embezzlement ,allegedly murdering his daughter ,donation embezzlement police ,police suspect molar daddy","['Lee Young - hak', 'Lee', 'Lee']",10,"[ 0.          0.          0.         ... -0.22974099 -0.02131847
  0.25131252]",Ock Hyun-ju,Social affairs,10,2017,"murdering his daughter 14 year ,year old friend misappropriated donations ,million won for his daughter ,allegedly murdering his daughter 14 ,dental tumor and his daughter","['Lee Young - hak', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Lee', 'Seoul', 'Lee', 'Ock Hyun - ju']",6,"[ 0.          0.          0.         ... -0.22974099 -0.02131847
  0.25131252]"
70,70,Vietnamese student arrested for murdering roommate in Korea,"A Vietnamese student studying at a Korean school has been charged with murdering a Vietnamese man who had been his roommate.Iksan Police Station in North Jeolla Province said on Tuesday that they had arrested the student on suspicion of murder.The 19-year-old suspect reportedly stabbed his former roommate to death at an apartment in Iksan on Friday afternoon. According to the investigators, the conflict between the t...","A Vietnamese student studying at a Korean school has been charged with murdering a Vietnamese man who had been his roommate.Iksan Police Station in North Jeolla Province said on Tuesday that they had arrested the student on suspicion of murder.The 19-year-old suspect reportedly stabbed his former roommate to death at an apartment in Iksan on Friday afternoon. According to the investigators, the conflict between the two men began when the suspect’s roommate reported the suspect’s visa violation to his school two months ago. The suspect had allegedly attempted to get a paid job, which is unauthorized under his student visa. The suspect had already moved out of the room they shared before the incident, but they had continued to fight over some unsettled expenses between them. The suspect told investigators that he was upset by his roommate’s whistle-blowing and committed the murder during an argument with him. The investigators said the suspect possibly became angry during the heated argument and accidentally stabbed the victim.","student arrested for murdering ,murdering roommate in korea ,arrested for murdering roommate ,murdering vietnamese man who ,charged with murdering vietnamese","['vietnamese', 'korean', 'vietnamese', 'Iksan Police Station', 'North Jeolla Province', 'Iksan']",10,"[ 0.          0.          0.         ... -0.14630485 -0.01016394
  0.49957281]",Korea Herald,Social affairs,10,2017,"arrested the student on suspicion ,student on suspicion of murder ,charged with murdering vietnamese man ,reportedly stabbed his former roommate ,they had arrested the student","['vietnamese', 'korean', 'vietnamese', 'Iksan Police Station', 'North Jeolla Province', 'Iksan']",7,"[ 0.          0.          0.         ... -0.14630485 -0.01016394
  0.49957281]"
71,71,Man steals money from church where he gets free meals,"Jeonju-Deokjin Police Station said Monday that a 51-year-old man surnamed Kim was arrested for stealing money from a church.The suspect is accused of breaking into a church office and stealing 15 million won ($13,200) on Sept. 4.  (Yonhap)Kim, who was released from prison in July for other crimes and had nowhere to go, would eat free meals at the church. Kim said that he planned to rob the very shelter that was feed...","Jeonju-Deokjin Police Station said Monday that a 51-year-old man surnamed Kim was arrested for stealing money from a church.The suspect is accused of breaking into a church office and stealing 15 million won  on Sept. 4.  Kim, who was released from prison in July for other crimes and had nowhere to go, would eat free meals at the church. Kim said that he planned to rob the very shelter that was feeding him after seeing many people donate their money to the church on Sundays.By Im Eun-byel","stealing money from church ,arrested for stealing money ,steals money from church ,man steals money from ,stealing 15 million","['Jeonju - Deokjin Police Station', 'Kim', 'yonhap)kim', 'Kim']",10,"[ 0.          0.          0.         ...  0.09654759 -0.07759751
  0.36439714]",Im Eun-byel,Social affairs,10,2017,"for stealing money from church ,office and stealing 15 million ,released from prison in july ,stealing money from church ,kim was arrested for stealing","['Jeonju - Deokjin Police Station', 'Kim', 'Kim', 'Kim']",0,"[ 0.          0.          0.         ...  0.09654759 -0.07759751
  0.36439714]"
72,72,Burglar caught via DNA evidence from boots,"Police have arrested a burglar by tracking DNA evidence from the man’s shoes, Yonhap News Agency reported Monday.The 21-year-old man allegedly sneaked into a gosiwon -- a small one-room unit in a share house -- in Busan in 2016, and stole 1 million won ($885) worth of valuables including clothes and a watch.  (Yonhap)Busan police had retrieved the suspect’s DNA from a pair of hiking boots, which was left at the cr...","Police have arrested a burglar by tracking DNA evidence from the man’s shoes, Yonhap News Agency reported Monday.The 21-year-old man allegedly sneaked into a gosiwon -- a small one-room unit in a share house -- in Busan in 2016, and stole 1 million won  worth of valuables including clothes and a watch.  Busan police had retrieved the suspect’s DNA from a pair of hiking boots, which was left at the crime scene after the suspect wore it once, but failed to find a match.However, a year later, police succeeded in tracking down the burglar, as he was arrested for another charge of fraud. The man confessed to the burglary, and police booked him without detention. By Park Ju-young","burglar caught via dna ,police have arrested burglar ,arrested burglar by tracking ,burglar by tracking dna ,burglar caught","['Yonhap News Agency', 'Busan']",10,"[ 0.          0.          0.         ... -0.42310104  0.06094129
  0.53382981]",Park Ju-young,Social affairs,10,2017,"arrested burglar by tracking dna ,man confessed to the burglary ,police have arrested burglar ,arrested burglar by tracking ,police have arrested burglar by","['Yonhap News Agency', 'Busan', 'Park Ju - young']",5,"[ 0.          0.          0.         ... -0.42310104  0.06094129
  0.53382981]"
73,73,Professor physically assaults wife for coming home late,"A 43-year-old medical school professor in Incheon was found guilty on the charge of physically assaulting his wife, Yonhap News Agency reported Sunday.Incheon District Court ordered him to pay a fine of 1.5 million won ($1,320). (Yonhap)The man had physically assaulted his wife in November 2016. He had hit his wife’s head with the palm of his hand at first. He also admitted to kicking his wife several times after th...","A 43-year-old medical school professor in Incheon was found guilty on the charge of physically assaulting his wife, Yonhap News Agency reported Sunday.Incheon District Court ordered him to pay a fine of 1.5 million won . The man had physically assaulted his wife in November 2016. He had hit his wife’s head with the palm of his hand at first. He also admitted to kicking his wife several times after throwing her down on the floor. The wife reported that her husband had gotten angry over her returning home late, which had caused her mother-in-law to wait. The court views that the professor had undoubtedly used physical force against the victim, considering her detailed account of the incident and hospital records.","physically assaulting his wife ,professor physically assaults wife ,physically assaulted his wife ,assaulting his wife ,assaulting his wife yonhap","['Incheon', 'Yonhap News Agency', 'Incheon District Court']",10,"[ 0.          0.          0.         ... -0.47434747  0.01720314
  0.29216561]",Catherine Chung,Social affairs,10,2017,"of physically assaulting his wife ,assaulted his wife in november ,had physically assaulted his wife ,physically assaulting his wife yonhap ,assaulting his wife yonhap news","['Incheon', 'Yonhap News Agency', 'Incheon District Court']",8,"[ 0.          0.          0.         ... -0.47434747  0.01720314
  0.29216561]"
74,74,HIV-positive woman arrested for prostitution in Busan,"A woman who was arrested for prostitution in August this year turned out to be infected with HIV, according to Busan Nambu Police Station on Thursday.The 26-year-old woman confessed that she had sold sex to at least 10 men in Busan to pay for the cost of living. She met the men through a chatting app and did not use any protection during intercourse.  (Yonhap)The suspect was living with her 28-year-old boyfriend, wh...","A woman who was arrested for prostitution in August this year turned out to be infected with HIV, according to Busan Nambu Police Station on Thursday.The 26-year-old woman confessed that she had sold sex to at least 10 men in Busan to pay for the cost of living. She met the men through a chatting app and did not use any protection during intercourse.  The suspect was living with her 28-year-old boyfriend, who brokered the prostitution deals despite knowing that she was infected with HIV.Police are now trying to track down the sex buyers through the couple’s phone records. By Im Eun-byel","hiv positive woman arrested ,woman arrested for prostitution ,for prostitution in august ,she had sold sex ,prostitution in busan woman","['Busan Nambu Police Station', 'Busan']",10,"[ 0.          0.          0.         ... -0.66967815 -0.05265333
  0.50086051]",Im Eun-byel,Social affairs,10,2017,"arrested for prostitution in august ,boyfriend who brokered the prostitution ,infected with hiv police ,hiv police are now trying ,was infected with hiv police","['Busan Nambu Police Station', 'Busan', 'hiv.police']",8,"[ 0.          0.          0.         ... -0.66967815 -0.05265333
  0.50086051]"
75,75,Doctor sentenced for sexually assaulting female intern,"A South Korean doctor in his 40s was indicted Wednesday for sexually assaulting a female intern at the hospital, according to local media outlet Dailian.Daegu District Court sentenced the doctor to 3 years in prison, 4 years of probation, 240 hours of community service and 40 hours of sexual abuse treatment sessions. The court also ordered that his identity be made public for 5 years.  Daegu District Court (Yonhap)A...","A South Korean doctor in his 40s was indicted Wednesday for sexually assaulting a female intern at the hospital, according to local media outlet Dailian.Daegu District Court sentenced the doctor to 3 years in prison, 4 years of probation, 240 hours of community service and 40 hours of sexual abuse treatment sessions. The court also ordered that his identity be made public for 5 years.  Daegu District Court According to police records, the doctor drank alcohol with the intern and two hospital staff members on Oct. 7. As the victim got heavily intoxicated, one of other female staff members and the doctor took her to a nearby hotel room. After the staff member left, the doctor sexually assaulted the victim. The doctor admitted to the police that he had left the victim‘s hotel room door open prior to the assault. The court views the doctor’s crime as “premeditated,” but took into consideration in its ruling that he privately settled the case with the victim and expressed his regrets over his wrongdoing.","indicted wednesday for sexually ,wednesday for sexually assaulting ,sentenced for sexually assaulting ,sexually assaulting female intern ,doctor sentenced for sexually","['south korean', 'Dailian', 'Daegu District Court', 'Daegu District Court']",10,"[ 0.          0.          0.         ... -0.18809392 -0.09699064
  0.30319336]",Catherine Chung,Social affairs,10,2017,"indicted wednesday for sexually assaulting ,wednesday for sexually assaulting female ,for sexually assaulting female intern ,wednesday for sexually assaulting ,was indicted wednesday for sexually","['south korean', 'Dailian', 'Daegu District Court', 'Daegu District Court']",3,"[ 0.          0.          0.         ... -0.18809392 -0.09699064
  0.30319336]"
76,76,Taxi driver probed for confining visually impaired passenger,"A taxi driver for the disabled has been subject to criminal scrutiny for allegedly spitting malicious words and confining a 16-year-old visually impaired passenger. Seongnam Sujeong Police relayed this case to the prosecution Monday for further investigation, according to local media outlet Yonhap News Agency. The taxi driver had first picked up the passenger from a school for the blind located in Seoul’s Jong-ro di...","A taxi driver for the disabled has been subject to criminal scrutiny for allegedly spitting malicious words and confining a 16-year-old visually impaired passenger. Seongnam Sujeong Police relayed this case to the prosecution Monday for further investigation, according to local media outlet Yonhap News Agency. The taxi driver had first picked up the passenger from a school for the blind located in Seoul’s Jong-ro district on Sept. 15.  Seongnam Sujeong Police Station When the passenger specified to the driver to take a different route to the destination in Gyeonggi Province, the driver expressed his anger. The passenger asked to be dropped off soon after hearing the aggression from the driver. The suspect told police that he had dropped off the passenger after driving four kilometers near Yaksu Station in Seoul. The police explained that “despite the passenger demanding to be dropped off several times, the driver ignored this request and kept driving on for an extra thirty minutes. The fact that the driver continued to drive showed intent to confine the 16-year-old.” The driver is being charged for allegedly using slander and confining the passenger within the taxi.","impaired passenger taxi driver ,taxi driver probed for ,visually impaired passenger taxi ,impaired passenger taxi ,taxi driver probed","['Seongnam Sujeong Police', 'Yonhap News Agency', 'Seoul', 'Jong - ro']",10,"[ 0.          0.          0.         ... -0.59104604 -0.17037234
  0.78282601]",Catherine Chung,Social affairs,10,2017,"taxi driver for the disabled ,driver the suspect told police ,impaired passenger seongnam sujeong police ,criminal scrutiny for allegedly spitting ,news agency the taxi driver","['Seongnam Sujeong Police', 'Yonhap News Agency', 'Seoul', 'Jong', 'Seongnam Sujeong Police Station', 'Gyeonggi Province', 'Yaksu Station', 'Seoul']",13,"[ 0.          0.          0.         ... -0.59104604 -0.17037234
  0.78282601]"
