,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
19,19,Threat of war growing each day: McMaster,"The threat of war is growing daily, with North Korea posing the greatest threat to world security, US national security adviser H.R. McMaster warned, as the North continued its rhetoric against Seoul and Washington. In an interview with Fox News, McMaster said that North Korea is making progress in its long range ballistic missile program and that the international community must cooperate in convincing the North’s ...","The threat of war is growing daily, with North Korea posing the greatest threat to world security, US national security adviser H.R. McMaster warned, as the North continued its rhetoric against Seoul and Washington. In an interview with Fox News, McMaster said that North Korea is making progress in its long range ballistic missile program and that the international community must cooperate in convincing the North’s leader Kim Jong-un that his actions are headed to a “dead end.” North Korea`s Hwaseong-15 missile is seen taking off in a photograph released by North Korea. Yonhap“What is clear is that every time, every time he conducts a missile launch and nuclear test, he gets better,” McMaster said in the interview. “And whether it’s a success or failure isn’t as important as understanding that over the years, he’s been learning from failures, improving, and thereby increasing his threat to all of us.”McMaster went on to say that China has “tremendous coercive economic power over North Korea,” and that Pyongyang’s longtime ally is changing its stance on North Korea. According to McMaster, Beijing is “wholly committed” to the denuclearization of North Korea, and Chinese President Xi Jinping reaffirmed this stance during his recent meeting with US President Donald Trump. He added that it is “in China’s urgent interest” to take measures that go beyond the UN Security Council resolutions in pressuring North Korea, and that completely cutting the country off from fuel is essential. Pyongyang, meanwhile, continued to attack South Korea and the US, accusing the allies of increasing tension on the Korean Peninsula through their military drills. In an editorial, North Korea’s state-run Rodong Sinmun described the Vigilant Ace South Korea-US joint air drill as a “detonator” that could launch a nuclear war. After its launch of an intercontinental ballistic missile Wednesday, Pyongyang claimed that its missile and nuclear programs have been completed. The latest missile is thought to be significantly more advanced than those of Pyongyang’s previous launches. North Korea said after its nuclear test in September that it had secured the technology to mount thermonuclear devices on ballistic missiles. The editorial came a day after the North Korean Foreign Ministry released an official statement condemning the joint military exercise.In the statement, the North Korean Foreign Ministry accused the US of increasing tension on the Korean Peninsula, and justified the country’s nuclear and missile programs as a means of defense. “ is engaging in  dangerous nuclear gamble on the Korean Peninsula, begging for a nuclear war,” the statement said. “Nuclear armament is aimed at preventing and repulsing US attack on the republic , and taking a retaliatory strike that will annihilate the origin of the attack.” By Choi He-suk","continued to attack south korea ,peninsula begging for nuclear war ,korea posing the greatest threat ,in dangerous nuclear gamble ,of war is growing daily","['North Korea', 'US', 'H.R. McMaster', 'Seoul', 'Washington', 'Fox News', 'McMaster', 'North Korea', 'North ’s', 'Kim Jong - un', 'north Korea`s Hwaseong-15', 'North Korea', 'McMaster', 'China', 'North Korea', 'Pyongyang', 'North Korea', 'McMaster', 'Beijing', 'North Korea', 'chinese', 'Xi Jinping', 'US', 'Donald Trump', 'China', 'the UN Security Council', 'North Korea', 'Pyongyang', 'South Korea', 'US', 'North Korea ’s', 'Rodong Sinmun', 'US', 'Pyongyang', 'Pyongyang', 'North Korea', 'the north korean Foreign Ministry', 'the north korean Foreign Ministry', 'US', 'US', 'Choi']",10,"[ 0.          0.          0.         ... -0.79464257  0.41547874
  0.0453045 ]"
20,20,Search continues for the missing in Incheon boat sinking,"The search continued Monday for the two people missing from a fishing tour boat that sank after colliding with a tanker early Sunday in waters off Incheon.At least 13 people who were on the fishing boat have died. Seven have been rescued, but two others including the boat’s captain were missing. Officials from Incheon Metropolitan Police Agency on Monday morning search the coastal area of Ongjin County, Incheon, for...","The search continued Monday for the two people missing from a fishing tour boat that sank after colliding with a tanker early Sunday in waters off Incheon.At least 13 people who were on the fishing boat have died. Seven have been rescued, but two others including the boat’s captain were missing. Officials from Incheon Metropolitan Police Agency on Monday morning search the coastal area of Ongjin County, Incheon, for two missing persons from a fishing tour boat that capsized Sunday after colliding with another vessel nearby. The 9.77-ton recreational fishing vessel Seonchang-1 carrying two crew members and 20 anglers crashed with the 336-ton Myeongjin-15 tanker near Yeongheung Island while trying to pass a narrow channel at around 6 a.m. on Sunday.The captain of the tanker who had been steering at the time of the accident told the Coast Guard during questioning that he saw the fishing boat, but thought it would steer clear of the tanker.The Incheon Maritime Police were set to request for a warrant Monday afternoon to detain the tanker’s captain and another crew member who was not in the steering room despite being on duty. The two were arrested on charges of professional negligence resulting in death.On refueling vessels, two people normally work as a team on night duty. While one of them steers, the other is supposed to watch ahead and notify him of any emergency situations.The Coast Guard said they have interrogated 27 people involved in the accident, including the owner of the tanker.The Coast Guard, along with the Korean Register, was set to run a forensic investigation on board the Seonchang-1 which has been towed to the pier of the Incheon Maritime Police. Based on the results of the forensic examination and analysis of the Myeongjin-15’s GPS plotter data and CCTV footage, the Coast Guard plans to find out whether the captain of the tanker is responsible for speeding.A total of 67 vessels, 15 airplanes and 82 divers were mobilized in the search for the missing people at sea, while some 1,380 people including 740 police officers and 130 soldiers were assigned to search the shores.The Coast Guard has requested fishermen on the nearby islands for their cooperation as bodies can be found in the nets in fish farms.The Coast Guard is under fire for being slow in its response. The Coast Guard received the first report about the accident from one of the passengers on the fishing boat at 6:09 a.m., but a rescue vessel left at 6:26 a.m. and arrived at the scene at 6:42 a.m., 33 minutes after the first report.Hwang Jun-hyun, chief of the Incheon Maritime Police station, told the media that the rescue boat didn’t have a nighttime navigation system and had to stop many times on its way because of a thunderstorm. The vessels with nighttime navigation were being repaired, he said.The first divers able to explore the waters around the sunken boat arrived nearly 70 minutes after the first report.Sunday’s tragedy was the worst involving a recreational fishing tour boat since 15 people were killed and three went missing in a similar accident in waters near Jeju Island in September 2015.Accidents involving fishing boats have increased from 77 cases in 2013 and 86 cases in 2014 to 208 in 2016. Most of these fishing boats depart early in the morning and return around 4-5 p.m. They often sail at full speed in order to claim good fishing spots.The Coast Guard said it planned to make fishing vessels undergo a mandatory safety inspection every year, instead of the current 2 1/2 years. By Kim So-hyun","tour boat that capsized sunday ,fishing boat have died seven ,fishing tour boat that capsized ,2015 accidents involving fishing boats ,boat that capsized sunday after","['Incheon', 'Incheon Metropolitan Police Agency', 'Ongjin County', 'Incheon', 'Yeongheung Island', 'the Coast Guard', 'the Incheon Maritime Police', 'the Coast Guard', 'the Coast Guard', 'the Korean Register', 'the Incheon Maritime Police', 'CCTV', 'the Coast Guard', 'the Coast Guard', 'the Coast Guard', 'the Coast Guard', 'Hwang Jun - hyun', 'the Incheon Maritime Police', 'the Coast Guard', 'Kim So - hyun']",8,"[ 0.          0.          0.         ... -0.07728639 -0.10297391
  0.20823334]"
21,21,Man dies after jumping in front of subway train,"A man in his 80s jumped in front a subway train in an apparent suicide and was killed Monday.  (Yonhap)The incident took place Monday morning at Joongang Station of Subway Line No. 4 in Ansan, Gyeonggi Province. Police are investigating the case. Many people have called for the installation of platform gates at the station, as two similar incidents took place earlier this year in August.By Im Eun-byel (silvertstar@h...","A man in his 80s jumped in front a subway train in an apparent suicide and was killed Monday.  The incident took place Monday morning at Joongang Station of Subway Line No. 4 in Ansan, Gyeonggi Province. Police are investigating the case. Many people have called for the installation of platform gates at the station, as two similar incidents took place earlier this year in August.By Im Eun-byel","train in an apparent suicide ,suicide and was killed monday ,was killed monday the incident ,killed monday the incident ,killed monday the incident took","['Ansan , Gyeonggi Province']",8,"[ 0.          0.          0.         ... -0.38610095  0.13203861
  0.22253752]"
22,22,"New KOICA chief takes office, vows to improve S. Korea's development assistance","The new chief of the Korea International Cooperation Agency, the government agency for international development assistance, took office Thursday, vowing to step up the effectiveness of South Korea's aid to developing countries. Lee Mi-kyung, a former five-term lawmaker affiliated with the ruling Democratic Party, was sworn in as the president of KOICA.""Regrettably, Korea's official development assistance architectur...","The new chief of the Korea International Cooperation Agency, the government agency for international development assistance, took office Thursday, vowing to step up the effectiveness of South Korea's aid to developing countries. Lee Mi-kyung, a former five-term lawmaker affiliated with the ruling Democratic Party, was sworn in as the president of KOICA.""Regrettably, Korea's official development assistance architecture remains fragmented, characterized by duplications, weak linkages between programs and inadequate follow-ups over the past three decades,"" Lee said in her inaugural speech. ""This weakens the status and functions of KOICA as a dedicated agency responsible for delivering grants.""As the new president of KOICA, I believe this is the most crucial policy issue that needs to be addressed sooner rather than later. This is not about raising KOICA's profile. This is essential to improving the effectiveness, transparency, accountability and systematic operation of Korea's ODA,"" she said.  As the ODA agency revamps itself, values like human rights, gender equality and co-prosperity of mankind through sustainable development and global peace will be at the core of its work, she said.""I am confident that Korea's ODA can shine when we uphold and safeguard these basic principles. I dream that KOICA will play a vibrant role in fostering responsible global citizenship in Korea and realizing a world of co-prosperity and shared growth where human dignity and peace can be safeguarded and sustainable development can take root,"" she said. Lee also urged KOICA to focus on helping achieve the United Nations' Sustainable Development Goals, a collection of 17 global goals for the period of 2016-2030, especially in areas in which the agency has expertise, including quality education, good health and well-being, clean water and sanitation, and zero hunger.","her inaugural speech this weakens ,office thursday vowing to step ,president of koica regrettably korea ,development assistance took office thursday ,took office thursday vowing","['the Korea International Cooperation Agency', ""South Korea 's"", 'Lee Mi - kyung', 'Democratic Party', 'KOICA.""Regrettably', 'Korea', 'Lee', 'KOICA', 'KOICA', 'KOICA', 'Korea', 'ODA', 'ODA', 'Korea', 'KOICA', 'Korea', 'Lee', 'KOICA', ""the United Nations ' Sustainable Development Goals""]",1,"[ 0.          0.          0.         ... -0.15441328  0.31724885
  0.37217587]"
23,23,Woman dies after getting tooth extraction in Gwangju,"A woman who suffered from a rare disease called muscular dystrophy died after getting a tooth extraction at a dental clinic in Gwangju Wednesday, Yonhap News Agency reported. (The picture is not related to the article)The 34-year-old woman went into temporary shock and showed difficulty in breathing after the procedure and was taken to the emergency room of a general hospital. She died two hours later. At the time of...","A woman who suffered from a rare disease called muscular dystrophy died after getting a tooth extraction at a dental clinic in Gwangju Wednesday, Yonhap News Agency reported. The 34-year-old woman went into temporary shock and showed difficulty in breathing after the procedure and was taken to the emergency room of a general hospital. She died two hours later. At the time of her death, she weighed only 28 kilograms due to the disease and poor dental conditions, police said. Muscular dystrophy, a hereditary disease, is known for causing progressive loss of strength and breakdown of skeletal muscles over time. A family member of the woman requested an autopsy to figure out the cause of death. By Park Ju-young","hospital she died two hours ,dystrophy died after getting tooth ,died after getting tooth extraction ,general hospital she died two ,muscular dystrophy died after getting","['Yonhap News Agency', 'Park Ju - young']",8,"[ 0.          0.          0.         ... -0.26320994  0.33487663
  0.54977888]"
24,24,Survival kit hangs on wall like clock,"As demand for survival supplies continues to rise among Koreans, a survival kit disguised as a clock has gained popularity.  Korea Gyeonggido Company launched a survival kit named the “Life Clock” in August. The kit looks like a regular clock, but when opened, it contains a flashlight, a blanket, a whistle, a flag and some compression bandages.   (Korea Gyeonggido Company)The clock, which can be hung on a wall, ...","As demand for survival supplies continues to rise among Koreans, a survival kit disguised as a clock has gained popularity.  Korea Gyeonggido Company launched a survival kit named the “Life Clock” in August. The kit looks like a regular clock, but when opened, it contains a flashlight, a blanket, a whistle, a flag and some compression bandages.   The clock, which can be hung on a wall, is 21 centimeters in width and length, 4.5 centimeters high and weighs around 1 kilogram, just like any other clock. It costs 39,000 won . After the 5.4 magnitude quake in Pohang, North Gyeongsang Province on Nov. 15, the demand for the kit increased. More than 100,000 have been its launch.  “Survival kits should not be heavy. They also shouldn’t be neglected,” company CEO Kim Eun-ah said. “They should be immediately visible when needed and should be easy to carry.” By Im Eun-byel","rise among koreans survival kit ,won after the magnitude quake ,among koreans survival kit disguised ,demand for the kit increased ,among koreans survival kit","['Koreans', 'Korea Gyeonggido Company', 'Pohang', 'North Gyeongsang Province', 'Kim Eun - ah']",13,"[ 0.          0.          0.         ... -0.64795458 -0.07254355
  0.00889067]"
25,25,Govt. to appoint civilian expert to lead Sewol search team,"The Ministry of Oceans and Fisheries said Tuesday it will appoint a civilian expert to lead the team searching of the wreck of the Sewol, after it came under fire for concealing the discovery of remains. The team tasked with searching the wreckage of the Sewol ferry found a piece of bone from the ship on Nov. 17, but its chief told team members to keep the finding secret from the victims' families in a suspected atte...","The Ministry of Oceans and Fisheries said Tuesday it will appoint a civilian expert to lead the team searching of the wreck of the Sewol, after it came under fire for concealing the discovery of remains. The team tasked with searching the wreckage of the Sewol ferry found a piece of bone from the ship on Nov. 17, but its chief told team members to keep the finding secret from the victims' families in a suspected attempt to put an early end to the search. The examination of the wreck has been going on since the vessel was raised in March.The discovery came a day after the families of five victims who are still missing gave consent to halt the search. Ministry officials apparently feared that the finding could spark calls for the continuation of the operation.The ministry's internal auditor said a DNA analysis showed that the bone belonged to a woman whose family held a funeral last month, after receiving part of her remains in May.  Ryu Jae-hyung, an internal auditor of the Ministry of Oceans and Fisheries, speaks during a press briefing at the government complex in Sejong on Nov. 28, 2017. In light of the rising public criticism, the ministry said it will carry out a major reshuffle of the search team and improve the transparency of its operation.""We will reorganize the search team's structure and staff to better meet the demands of families who have not been reunited with the remains of their loved ones,"" Song Sang-heun, a ministry spokesman, said in a briefing. ""We are looking for a civilian expert to lead the team.""The chief and deputy chief of the search team were stripped of their duties last week and are currently under investigation, the ministry said. The 6,800-ton Sewol ferry sank on April 16, 2014, in waters off the country's southwest coast, claiming the lives of 304 people, most of them teenage students on a school trip. It is one of the worst maritime tragedies in South Korean history.Three years after the sinking, salvage experts lifted the ship from the water and moved it to Mokpo port, 410 kilometers south of Seoul, to facilitate the further search for remains.","after the sinking salvage experts ,family held funeral last month ,funeral last month after receiving ,woman whose family held funeral ,the sinking salvage experts","['the Ministry of Oceans and Fisheries', 'May.', 'Ryu Jae - hyung', 'the Ministry of Oceans', 'Sejong', 'Song Sang - heun', 'south korean', 'Mokpo', 'Seoul']",8,"[ 0.          0.          0.         ... -0.95043206  0.21596585
  0.09173481]"
26,26,‘Suneung’ student trapped in her room rescued,"A “Suneung” student residing in Gyeonggi Province, who was trapped in her room in her house due to a broken door knob, successfully made it to the college entrance exam on Thursday after being rescued by Anyang Fire Department. Worried that her daughter might miss the examination, the student‘s mom called the fire department at 7:30 a.m. on Thursday, upon realizing that the door would not budge. Fire fighters soon...","A “Suneung” student residing in Gyeonggi Province, who was trapped in her room in her house due to a broken door knob, successfully made it to the college entrance exam on Thursday after being rescued by Anyang Fire Department. Worried that her daughter might miss the examination, the student‘s mom called the fire department at 7:30 a.m. on Thursday, upon realizing that the door would not budge. Fire fighters soon arrived at the scene and broke the door knob to release the student, who reportedly looked extremely anxious about missing the once-a-year administered exam. A police officer escorting a student to the Suneung test center. The Suneung, similar to the SAT examination in the US, plays a large part in determining what university a student will be accepted to. Some students have even described the exam as ”the chance to make or break one‘s future.” Because the national exam is administered only once a year, senior high school students face significant pressure to perform well. According to South Korea’s Ministry of Education, approximately 25 percent of students taking the Suneung this year are “re-takers,” slightly more than the 24 percent that retook the exam last year. One fire fighter later confirmed seeing the student hurry off to the test site in her mom’s car. It is not uncommon in Korea, however, to see police officers escort students to test sites on such an important day. By Catherine Chung","college entrance exam on thursday ,student mom called the fire ,her house due to broken ,exam police officer escorting student ,thursday after being rescued","['Gyeonggi Province', 'Anyang Fire Department', 'Suneung', 'Suneung', 'SAT', 'US', 'South Korea ’s', 'Ministry of Education', 'Suneung', 'Korea', 'Catherine Chung']",8,"[ 0.          0.          0.         ... -0.49134532  0.24737839
  0.39599928]"
27,27, Teen refugees pursue education that was denied in Syria,"When Yana was six, living in Damascus, Syria, her school was destroyed in an aerial bombardment. Since then, she had been out of education. Now 12 years old and resettled in South Korea, Yana said she wants to study more and become an interpreter here in the future -- an opportunity that seemed out of reach in Syria where a 6-year civil war has left many children and youth without an education.(From left) Sadeed, Yan...","When Yana was six, living in Damascus, Syria, her school was destroyed in an aerial bombardment. Since then, she had been out of education. Now 12 years old and resettled in South Korea, Yana said she wants to study more and become an interpreter here in the future -- an opportunity that seemed out of reach in Syria where a 6-year civil war has left many children and youth without an education. Sadeed, Yana, Bakri and Park Jung-eun “In Syria, I was kept away from school for my own safety. But here, I get to learn three different languages, including Korean. I also get to enjoy lots of cultural activities, like going to museums, and learn new things every day,” Yana said in perfect Korean during at Daehwa Elementary School in Daejeon. “I think girls, too, should get more education. They usually get married young and drop out of class in my country,” Yana said, bubbly and cheerful. Her two younger brothers, Sadeed, 9 and Bakri, 8, also attending the same school, said they wish not to go back to Syria. A huge fan of Psy and BTS -- two of the biggest names in K-pop -- Sadeed said he wants to “become a singer like Psy” when he grows up, and get famous here. The three learn fast and get along with friends well as they show lots of interest in school work and the new culture, said their guiding teacher Park Jung-eun. “Adapting to school life in a new environment is hard for anyone, let alone students who have fled war at home,” Park said. Precarious status, precarious dream Erupted in March 2011, the Syrian civil conflict is globally recognized as the largest refugee and displacement crisis of the modern era. Over 5 million Syrians have fled their country as refugees, over 6 million displaced within the country, while hundreds of thousands have died. Yana’s family arrived in South Korea in April 2016.She couldn’t remember details about the path her family took or the year they fled Syria, except that they came via China. Since 2013, a total of 1,160 Syrians sought asylum here, applying for the refugee status and protection. As of September this year, only four of them are recognized as refugees.And they are not Yana’s family. Her parents are “humanitarian-status holders,” like nearly 1,100 other Syrians who have fled here. Recognized refugees are entitled to stay permanently here and the same social security benefits as South Korean nationals. Humanitarian status holders are allowed to stay for just one year, renewable multiple times, and not entitled to any welfare benefits. “They are excluded from the refugee benefits, such as living expenses support,” a Justice Ministry official explained. “They are permitted to find jobs here.” But, the future is a big question mark. Will they be allowed to stay in South Korea and continue to pursue their dreams even after the war ends in Syria? The response from the ministry official was that humanitarian status holders can stay here by renewing the one-year stay permit, “as long as there are reasonable grounds to believe that their life or basic rights are to be threatened” back home. “So many refugees looking for asylum here are denied refugee status by the Korean government,” said Kim Sung-in, secretary-general of the nonprofit Center for Refugee Rights. He called for an overhaul of the country’s tough refugee policy based on the Refugee Act. In a written response to a question why so few are given refugee status, the justice ministry said they review individual cases thoroughly. “ most people from conflict areas who applied for refugee status here did not come to South Korea directly from their home country,” the ministry said. “They were already staying here on work visas for some time when they applied for the status.” Adjusting to Korean schools To be sure, the parents’ legal status does not affect Yana’s and her brothers’ access to education right now. In South Korea, primary and middle school education is compulsory and free for all, regardless one’s visa status. Children of illegal immigrants are provided with the same education opportunities. But, not every refugee child fits into the public school system as successfully as they did. Before joining regular classes, Yana and her brothers had a six-month adjustment period, undergoing a special program designed to help foreign students with limited or no Korean language skills. Their school -- Daehwa Elementary School -- is one of 165 schools nationwide designated by the Education Ministry that run the 6-month preparatory course for foreign students, including those from immigrant and refugee families, along with regular curriculum for local students. A total of 179 classes are being run under this program, but due to the ever-growing number of students needing it, they are already overcrowded, with up to 50 students in one class, according to the ministry. Still those are the lucky ones. Many start right away with regular classes at regular schools that have very few, if not any, language and cultural programs for them. Regarding the lack of educational support, Oh Shin-jong, the director at the multicultural education division of the Education Ministry, said it is “practically impossible” to run Korean language and culture classes at all schools. The government instead provides part-time Korean language teachers for refugee and immigrant students who have to attend regular schools upon entering the country. The government also matches them with local college volunteers through a mentoring program, he added.Data on the number of students with refugee or humanitarian holder statuses was not available. Together with immigrants and children of temporary foreign residents, there are about 20,000 foreign students attending school here, the ministry said. “More government support is needed as regular school can’t afford to run Korean culture and language programs for refugee and immigrant students because of the tight budget. Other problems include that those schools usually have a low level of understanding of how to teach diversified classrooms,” said Jung Yun-sung, vice-principal at another multicultural public school Incheon Hannuri School.“These student often ends up not pursuing education, because their parents struggle to make a living and can’t afford to provide further education for them,” he said. For Yana, school seemed so much fun, but there was one thing that she was not happy with -- the lack of halal options in school meals or snack stalls near school. “I eat alone at lunch because I’m not supposed to eat most of the menu in the school meal,” she said. Yana, Sadeed and Bakri are not their real names. The names were changed on request. –Ed. By Bak Se-hwan","syria her school was destroyed ,korean language teachers for refugee ,war has left many children ,her school was destroyed ,her school was destroyed in","['Yana', 'Damascus', 'Syria', 'South Korea', 'Yana', 'Syria', 'Sadeed', 'Yana', 'Bakri', 'Park Jung - eun', 'Syria', 'Korean', 'Yana', 'korean', 'Daehwa Elementary School', 'Yana', 'Sadeed', 'Bakri', 'Syria', 'k - pop', 'Sadeed', 'Park Jung - eun', 'Park', 'syrian', 'Syrians', 'Yana ’s', 'South Korea', 'Syria', 'China', 'Syrians', 'Syrians', 'south korean', 'humanitarian', 'Justice Ministry', 'South Korea', 'Syria', 'korean', 'Kim Sung - in', 'Center for Refugee Rights', 'South Korea', 'korean', 'Yana ’s', 'South Korea', 'Yana', 'korean', 'Daehwa Elementary School', 'the Education Ministry', 'Shin - jong', 'the Education Ministry', 'korean', 'korean', 'korean', 'Jung Yun - sung', 'Incheon Hannuri School', 'Yana', 'Yana', 'Sadeed', 'Bakri', 'Ed', 'Bak Se - hwan']",18,"[ 0.          0.          0.         ... -1.08935761  0.30556279
 -0.05365734]"
28,28,[Video] Students take delayed suneung exam after earthquake,"Hundreds of thousands of South Korean students took the national college entrance examination, or suneung, on Thursday, a week after it was postponed following an earthquake last week. 

Over 600,000 high school seniors began arriving at their designated test venues as early as 7 a.m. for the exam -- the equivalent of the US’ SAT -- which lasted nine hours starting from 8:40 a.m.

(Shot by Lim Jeong-yeo / Edited...","Hundreds of thousands of South Korean students took the national college entrance examination, or suneung, on Thursday, a week after it was postponed following an earthquake last week. 

Over 600,000 high school seniors began arriving at their designated test venues as early as 7 a.m. for the exam -- the equivalent of the US’ SAT -- which lasted nine hours starting from 8:40 a.m.

 

In many parts of the country, it was a cold winter morning, dipping up to minus 7.9 degrees Celsius in some areas. But well-wishers still gathered early in the morning near test venues to wish test takers good luck, handing out traditional sticky snacks like yeot and rice cakes, as “stick” in Korean is the same word as to “pass” a test.

“I hope they do as well as they can, so I wanted to wish my school’s seniors the best of luck. I have been out here since 6 a.m.,” said Ha Seung-joo, a second-year student from Baemoon High School, who was in front of Yongsan High School, one of the test venues in Seoul. Ha will take the exam next year. 

Emergency officials on motorcycles were also seen near the school. They were among the nearly 15,000 officials dispatched on roads near schools to drive exam-takers rushing to get to their test venues at the last minute. 

The highly competitive annual exam is the focus of 12 years of education leading to university. Students, as well as parents, often go to extreme lengths to prepare for the all-important event.







Well-wishers cheer for suneung test takers as they enter Yongsan High School in Seoul on Thursday. 





Each year, authorities take nationwide measures to support test takers, as admission into top-tier universities is often considered a pathway to success in life. This year, extra measures were also put in place for test takers in the quake-hit region. 

A 5.4 magnitude earthquake and a series of aftershocks that struck off the southeastern city of Pohang, North Gyeongsang Province, last Wednesday, had left cracks and damage in the walls of hundreds of schools in the coastal region. 

The coastal region has a total of 6,098 students taking the exam at 14 test venues. One-third of them were placed in other schools adjacent to the initially designated places due to safety concerns. 

At each venue, 13 emergency officials and 244 vehicles were dispatched as part of measures to prepare for possible aftershocks during suneung. 

“I was worried at the time of the earthquake that postponed the exam, but eventually I made the most of the extra time for the best result,” a test taker at one of the venues in Pohang told local news outlet Kyunghyang Shinmun. 

Due to the earthquake last week, over a thousand people have been displaced and are living in 13 temporary shelters in Pohang. Students had taken shelter at evacuation centers and continued to study despite fears of aftershocks. 







Well-wishers cheer for suneung test takers as they enter Yongsan High School in Seoul on Thursday. 





By Bak Se-hwan  and Lim Jeong-yeo","school in seoul on thursday ,600 000 high school seniors ,earthquake last week over 600 ,098 students taking the exam ,north gyeongsang province last wednesday","['south korean', 'US', 'SAT', 'Korean', 'Ha Seung - joo', 'Baemoon High School', 'Yongsan High School', 'Seoul', 'Yongsan High School', 'Seoul', 'Pohang', 'North Gyeongsang Province', 'Pohang', 'Kyunghyang Shinmun', 'Pohang', 'Yongsan High School', 'Seoul', 'Bak Se - hwan', 'Lim Jeong - yeo']",17,"[ 0.          0.          0.         ... -0.14401546  0.38501003
  0.27481663]"
29,29,"Former NK soldier likes K-pop, US TV","The North Korean soldier who was shot while defecting to the South across the inter-Korean border has regained consciousness, and reportedly expressed liking K-pop music and American TV shows playing in his ward.His doctor, Lee Cook-jong, said at a press conference in Suwon on Wednesday that music and TV has been playing in the ward to help the patient relax and gain emotional stability. Lee said the soldier reacted...","The North Korean soldier who was shot while defecting to the South across the inter-Korean border has regained consciousness, and reportedly expressed liking K-pop music and American TV shows playing in his ward.His doctor, Lee Cook-jong, said at a press conference in Suwon on Wednesday that music and TV has been playing in the ward to help the patient relax and gain emotional stability. Lee said the soldier reacted favorably to “Gee,” a song by Girl’s Generation, and expressed fondness of K-pop girl groups.Lee also mentioned the former soldier liked American TV and films, including “CSI,” and they had watched “The Transporter,” together. He added that the entertainment had been deliberately chosen to be played in the ward, as contents concerning current events could overwhelm the patient.“I had some conversations with the soldier, and it sounds like the positive images he had of South Korea motivated him to defect,” Lee said.The 24-year-old soldier, identified only by his surname Oh, is recovering from two major surgeries following injuries he sustained from being shot. Lee said it would take at least a month for the soldier to become stable enough to undergo an investigation from military authorities. Surgeon Lee Cook-jong  briefed reporters on the conditions of the former N.Korean soldier during a press conference in Suwon on Wednesday. Lee said the soldier expressed likings for a song by K-pop band Girl`s Generation  and American TV show CSI .","former soldier liked american tv ,korean soldier during press conference ,soldier liked american tv and ,korean soldier who was shot ,soldier liked american tv","['north korean', 'inter - korean', 'american', 'Lee Cook - jong', 'Suwon', 'Girl ’s Generation', 'Lee', 'american', 'CSI', 'South Korea', 'Lee', 'Lee', 'Lee Cook - jong', 'n.korean', 'Suwon', 'Lee', 'American', 'CSI']",13,"[ 0.          0.          0.         ... -0.7238546   0.69479907
 -0.09403004]"
30,30,"N. Korean soldier defector is fully conscious, will live: doctor","The North Korean soldier who sustained multiple gunshot wounds as he crossed the border to defect to the South last week has regained consciousness and will survive, his doctor said on Wednesday.“The patient will not die,” surgeon Lee Cook-jong at Ajou University Hospital in Suwon said in a press briefing. Lee said that it will take about a month for the soldier to recover enough to be interrogated by the authoriti...","The North Korean soldier who sustained multiple gunshot wounds as he crossed the border to defect to the South last week has regained consciousness and will survive, his doctor said on Wednesday.“The patient will not die,” surgeon Lee Cook-jong at Ajou University Hospital in Suwon said in a press briefing. Lee said that it will take about a month for the soldier to recover enough to be interrogated by the authorities.“The patient is fully conscious,” Lee said in a statement released ahead of the briefing. Surgeon Lee Cook-jong of Ajou University Hospital in Suwon, Gyeonggi Province, answers a question during a news conference on the hospitalized North Korean defector’s condition Wednesday. “But he is showing signs of depression due to much stress from the gunshot injuries and two major surgeries. The Psychiatry & Behavioral Sciences Department will do an assessment for post-traumatic stress disorder.”The soldier will continue to receive treatment in the intensive care unit for a few more days until it is clear there won’t be further infections, Lee said, adding that the hospital will then closely consult with related agencies regarding the patient’s treatment and transfer. The soldier was shot multiple times by North Korean border guards as he ran across the border and through the truce village of Panmunjeom on Nov. 13. He was taken to Ajou University Hospital at 4:53 p.m. that day by the US Forces’ DUSTOFF casualty evacuation team. The soldier had five gunshot wounds, one each to his right hip, the left side of his back, left armpit, right shoulder and right knee. The medical team including Lee performed an emergency surgery just 30 minutes after the patient’s arrival and a second surgery two days later.The patient started breathing on his own three days after the second surgery.He is receiving treatment for an infection of parasitic worms, tuberculosis and hepatitis B. By Kim So-hyun","surgery just 30 minutes after ,north korean defector condition wednesday ,emergency surgery just 30 minutes ,second surgery he is receiving ,soldier who sustained multiple gunshot","['north korean', 'Lee Cook - jong', 'Ajou University Hospital', 'Suwon', 'Lee', 'Lee', 'Lee Cook - jong', 'Ajou University Hospital', 'Suwon', 'Gyeonggi Province', 'north korean', 'the Psychiatry & Behavioral Sciences Department', 'Lee', 'north korean', 'Panmunjeom', 'Ajou University Hospital', 'the US Forces ’ dustoff', 'Lee', 'B.', 'Kim So - hyun']",11,"[ 0.          0.          0.         ... -0.01700868  0.54123825
  0.3472518 ]"
