,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
60,60,PM calls for measures to ensure school classrooms free of asbestos,"Prime Minister Lee Nak-yon called for immediate steps to make sure school classrooms are free of asbestos, following reports that traces of the cancer-causing material were found in many classrooms even after removal of asbestos-containing construction material from them.More than 1,200 schools across the country have so far carried out projects to rid classrooms of construction materials containing asbestos, a once ...","Prime Minister Lee Nak-yon called for immediate steps to make sure school classrooms are free of asbestos, following reports that traces of the cancer-causing material were found in many classrooms even after removal of asbestos-containing construction material from them.More than 1,200 schools across the country have so far carried out projects to rid classrooms of construction materials containing asbestos, a once popular substance for insulation. But traces of asbestos were still detected even after the work.""The education, labor and environment ministries are jointly carrying out an inspection into whether asbestos still remains at 1,226 schools that have carried out asbestos-removal projects, and asbestos was found in many of them,"" Lee said during a weekly government policy coordination meeting.  Prime Minister Lee Nak-yon speaks during a weekly government policy coordination meeting on Sept. 21. ""The government should immediately take the necessary steps to protect students' health,"" he said. ""All problematic classrooms should be shut down and meticulous cleaning should be done before testing the air quality with parents in attendance.""Lee said that all such measures should be completed before the end of the upcoming Chuseok holiday.Lee also instructed officials to look into why asbestos remnants still remain in classrooms even after cleaning was done following the asbestos removal work, and punish those responsible if any irregularities are found.","after removal of asbestos containing ,following the asbestos removal work ,asbestos removal work and punish ,removal of asbestos containing construction ,after removal of asbestos","['Lee Nak - yon', 'Lee', 'Lee Nak - yon', 'Chuseok', 'Lee']",1,"[ 0.          0.          0.         ... -0.14465058 -0.32349747
  0.3668938 ]"
61,61,Govt. to inspect for pesticides before HACCP certification,"The government said Thursday it will carry out thorough tests to check for pesticides, antibiotics, agricultural chemicals and residual medicines before issuing egg farms a state-administered food safety certification.The move comes amid growing public anger over the recent discovery that 28 egg farms out of the 52 that violated the level of permissible pesticide residue had received Hazard Analysis and Critical Cont...","The government said Thursday it will carry out thorough tests to check for pesticides, antibiotics, agricultural chemicals and residual medicines before issuing egg farms a state-administered food safety certification.The move comes amid growing public anger over the recent discovery that 28 egg farms out of the 52 that violated the level of permissible pesticide residue had received Hazard Analysis and Critical Control Points accreditation. HACCP is a global set of guidelines for the prevention of health risks in the food industry. The survey was done recently after some eggs on market shelves were found to have been contaminated with harmful insecticides such as bifenthrin and fipronil.The government evaluation system has so far focused on antibiotics and other residual chemicals without examining herbicides or insecticides.The Ministry of Food and Drug Safety said the enhanced evaluation system will take effect next month.The new system requires egg farm owners to record the purchase, use and disposal of insecticides, antibiotics and other agricultural chemicals and come up with ways to remove residual medicines before applying for the HACCP certification.Egg farmers are also supposed to examine residual pesticides on eggs.""It is urgent that the government establish consumer confidence in its accreditation,"" Lee Hyang-ki, vice chairman of the Consumers Union of Korea, said. ""The operation of the HACCP system turned out to be a total mess, although the government has said it is a cure-all for food safety management.""","examine residual pesticides on eggs ,for pesticides antibiotics agricultural chemicals ,medicines before issuing egg farms ,check for pesticides antibiotics agricultural ,after some eggs on market","['Hazard Analysis', 'HACCP', 'the Ministry of Food and Drug Safety', 'HACCP', 'Lee Hyang - ki', 'the Consumers Union of Korea', 'HACCP']",1,"[ 0.          0.          0.         ... -0.56688267 -0.01028757
  0.34369516]"
62,62,Medical facilities tighten TB screenings for new employees,"Medical facilities and other child facilities must conduct tuberculosis screenings on all their new workers within one month of employment, the health ministry said Tuesday, a move aimed at preventing the spread of the contagious disease.Under a revised ordinance on relevant laws that came into effect, newly hired people at hospitals, healthcare facilities, as well as schools, kindergartens and other sorts of childca...","Medical facilities and other child facilities must conduct tuberculosis screenings on all their new workers within one month of employment, the health ministry said Tuesday, a move aimed at preventing the spread of the contagious disease.Under a revised ordinance on relevant laws that came into effect, newly hired people at hospitals, healthcare facilities, as well as schools, kindergartens and other sorts of childcare facilities must take TB tests, including those for the inactive variant, the Ministry of Health and Welfare said. Inactive TB means that bacteria are present in the body but are dormant. The body's immune system can suppress TB for years. Between 60 and 90 percent of inactive TB patients can prevent a TB outbreak if treated. The revision is aimed at preventing possible TB infection among employees who work closely with infants and children as inactive TB can be dangerous, officials said.Last year, a total of 118 newborns were infected with inactive TB at an obstetrics clinic in Seoul after a nurse with TB started working at the clinic without being detected.South Korea has the highest incidence rate of TB among the world's most developed economies belonging to the 34-member Organization for Economic Cooperation and Development in 2015. A separate OECD report showed that 80 out of every 100,000 South Koreans were infected with the disease in 2015, trailed by Portugal with 23.","after nurse with tb started ,conduct tuberculosis screenings on all ,health ministry said tuesday move ,facilities must conduct tuberculosis screenings ,nurse with tb started working","['the Ministry of Health and Welfare', 'TB', 'TB', 'TB', 'TB', 'Seoul', 'TB', 'South Korea', 'TB', 'Organization for Economic Cooperation and Development', 'OECD', 'South Koreans', 'Portugal']",16,"[ 1.          0.          1.         ... -0.40345138  0.48485419
 -0.08717226]"
63,63,Govt. likely to recognize asthma as damage in toxic humidifier disinfectant case,"The government is likely to expand the scope of formal recognition of damage from toxic humidifier disinfectants to include asthma, Environment Minister Kim Eun-kyung said Sunday.In an interview with Yonhap News Agency, Kim said a government panel dealing with the incident has almost reached a decision on the inclusion of asthma, a chronic lung disease that inflames and narrows the airways in the lung, as a side effe...","The government is likely to expand the scope of formal recognition of damage from toxic humidifier disinfectants to include asthma, Environment Minister Kim Eun-kyung said Sunday.In an interview with Yonhap News Agency, Kim said a government panel dealing with the incident has almost reached a decision on the inclusion of asthma, a chronic lung disease that inflames and narrows the airways in the lung, as a side effect of the toxic humidifier disinfectants.The humidifier sanitizer case, one of the worst scandals involving a consumer product using chemicals, came to light after four pregnant women died of lung problems from unknown causes in 2011. The case killed 73 South Koreans while affecting some 110 others here. The South Korean unit of British consumer giant Reckitt Benckiser, one of the manufacturers, is currently facing a series of criminal trials and damage suits. Environment Minister Kim Eun-kyung speaks during an interview with Yonhap News Agency in Seoul on Sept. 17, 2017. A government-led investigation later confirmed a connection between scores of people who died of lung problems and the chemicals used to clean household humidifiers. The tainted products were sold from 1994 until they were recalled by the government. Kim said the government should take responsibility for the resolution of the case, saying ""The stance of the previous government regarding the scandal was that corporations are to take responsibility since they caused it in the first place. But the government under President Moon Jae-in thinks it cannot avoid responsibility for its failure to ensure a safer management of chemical materials."" ""Up to now, we have limited the damages of toxic humidifier disinfectants to pulmonary fibrosis and excluded asthma out of the damages, but we are now treating asthma as one of medical probabilities relating to the case,"" Kim said. Pulmonary fibrosis is a lung disease that occurs when lung tissue becomes damaged and scarred.The government panel, which investigates and judges damages from the case, had a discussion on whether asthma is a side effect on Aug. 10, when it held its first conference, but failed to reach a conclusion due to conflicting views among its members.The panel found that a maximum 60,000 people either developed asthma from the use of such humidifier disinfectants or had their asthma worsened.The recognition would enable people to receive government support in medical, living, nursing and funeral expenses.During the interview, Kim also said the government is pushing ahead with a plan to revise the Law on Registration and Evaluation of Chemicals amid growing safety concerns about chemical products.Prior knowledge of hazards involving chemicals is key to preventing incidents like the humidifier disinfectant scandal, the minister said.""Unlike large companies which could acquire information on toxic materials through their own experiments, small and mid-size firms would have difficulty in obtaining such information,"" Kim said, adding the ministry is discussing with the SMEs and Startups Ministry ways to help the firms come by information on toxic materials.The envisaged revision, which is expected to take effect on July 1 next year, will call for the securing of information on toxic chemicals and distributing that info throughout the country at an earlier stage. Companies will be required to register information on toxic chemicals by 2030.","after four pregnant women died ,women died of lung problems ,pregnant women died of lung ,four pregnant women died of ,chronic lung disease that inflames","['Kim Eun - kyung', 'Yonhap News Agency', 'Kim', 'South Koreans', 'south korean', 'british', 'Reckitt Benckiser', 'Kim Eun - kyung', 'Yonhap News Agency', 'Seoul', 'Kim', 'Moon Jae - in', 'Kim', 'Kim', 'Kim', 'Startups Ministry']",1,"[ 0.          0.          1.         ... -0.49062088  0.39905283
  0.15855852]"
64,64,Kindergartens call off strike,The Korea Kindergarten Association on Friday called off its plan to stage a strike next week. The strike scheduled for Monday was averted as the association representing private kindergartens nationwide agreed to continue talks with the Ministry of Education over its demand for an increase in state subsidy. The decision came after the two sides met for talks at Government Complex Seoul in Gwanghwamun on Friday aftern...,"The Korea Kindergarten Association on Friday called off its plan to stage a strike next week. The strike scheduled for Monday was averted as the association representing private kindergartens nationwide agreed to continue talks with the Ministry of Education over its demand for an increase in state subsidy. The decision came after the two sides met for talks at Government Complex Seoul in Gwanghwamun on Friday afternoon.  Members of the Korea Kindergarten Association hold a banner reading “Equal Support for Public and Private Kindergartens!” at a rally in Yeouido, western Seoul, Monday. YonhapAs many as 2,900 private kindergartens, or 58 percent of the 4,245 private kindergartens nationwide, were expected to close temporarily Monday and on Sept. 25-26 as part of the collective action. Their demands include an increase in state subsidy and the withdrawal of the government’s plan to increase the number of state-funded kindergartens across the country. The strike plan, however, sparked fierce criticism from working parents who send their children to those kindergartens as well as the government, which declared their closure as illegal. Tens of thousands had signed a petition posted on the Cheong Wa Dae website, calling on the private kindergartens taking part in the upcoming strike to drop the plan.By Bak Se-hwan","korea kindergarten association on friday ,strike next week the strike ,and private kindergartens at rally ,kindergarten association on friday ,friday called off its plan","['the Korea Kindergarten Association', 'the Ministry of Education', 'Gwanghwamun', 'the Korea Kindergarten Association', 'Yeouido', 'Seoul', 'Bak Se - hwan']",5,"[ 0.          0.          1.         ... -0.35254651  0.3840301
  0.22211957]"
65,65,Korean-American scholars discover mechanism that may hold key to preventing autism,"Two Korean-American scholars have identified a mechanism in mice that links autism in offspring to a mother’s gut infection during pregnancy, in a discovery that could one day help prevent the development of the condition. Two studies, led by Gloria Choi of MIT and husband Jun Huh of Harvard Medical School and published in Nature on Wednesday, illuminate that pregnant mice exposed to infection develop an autoimmune ...","Two Korean-American scholars have identified a mechanism in mice that links autism in offspring to a mother’s gut infection during pregnancy, in a discovery that could one day help prevent the development of the condition. Two studies, led by Gloria Choi of MIT and husband Jun Huh of Harvard Medical School and published in Nature on Wednesday, illuminate that pregnant mice exposed to infection develop an autoimmune response which can result in neural developmental problems in their offspring. They also discovered the specific brain changes that produce these behaviors.Previous studies in humans had illustrated that viral infections during the first three months of pregnancy can heighten the risk of autism by threefold, and infections in the first six months by 40 percent. The latest studies offer clues on how the mechanism works in mice. “We identified a very discrete brain region that seems to be modulating all the behaviors associated with this particular model of neurodevelopmental disorder,” Choi, the Samuel A. Goldblith Career Development Assistant Professor of Brain and Cognitive Sciences and a member of MIT’s McGovern Institute for Brain Research, told MIT News. If further validated in human studies, the findings could offer a way to reduce the risk of autism, which would involve blocking the function of certain strains of bacteria found in the maternal gut, the researchers say. According to the Nature, the studies’ findings have “one obvious implication: some pregnant woman could use diet or drugs to manipulate their microbiome to reduce the risk of harm to their baby.”""The studies do offer some intriguing leads,"" the Nature said.","wednesday illuminate that pregnant mice ,in mice that links autism ,illuminate that pregnant mice exposed ,pregnant mice exposed to infection ,mice that links autism","['korean', 'Gloria Choi', 'MIT', 'Jun Huh', 'Harvard Medical School', 'Choi', 'Samuel a.', 'Cognitive Sciences', 'MIT ’s McGovern Institute for Brain Research', 'MIT News', 'Nature', 'Nature']",14,"[ 0.          0.          0.         ... -0.64147699  0.06160563
  0.79716349]"
66,66,Education Ministry calls kindergarten strike ‘illegal’,"South Korea’s education authorities on Tuesday declared an upcoming strike by private kindergartens illegal, warning that such collective action “will not be tolerated.” Members of the Korea Kindergarten Association hold a banner reading “Equal Support for Public and Private Kindergartens!” at a rally in Yeouido, western Seoul, Monday. YonhapAn association of private kindergarten operators is planning a general ...","South Korea’s education authorities on Tuesday declared an upcoming strike by private kindergartens illegal, warning that such collective action “will not be tolerated.” Members of the Korea Kindergarten Association hold a banner reading “Equal Support for Public and Private Kindergartens!” at a rally in Yeouido, western Seoul, Monday. YonhapAn association of private kindergarten operators is planning a general strike next week to demand a hike in government subsidies and protest the government’s plan to increase state-funded kindergartens. The group says over 3,600 institutions nationwide will join the three-day closure, to take place on Sept. 18, 25 and 26. Education offices are working to find out how many of them plan to strike.  Education Minister Kim Sang-kon said Tuesday at a meeting attended by city and provincial education officials that such a strike would run afoul of the Childhood Education Act and should not be tolerated. Kim called on local education offices to prepare measures to minimize inconvenience to parents if the strike takes place. Seoul and Gyeonggi provincial education offices said they would take legal action against institutions that join the illegal strike. The Korea Kindergarten Association, which is organizing the action, demand the Moon Jae-in administration to withdraw a plan to increase public kindergartens to cover 40 percent of all kindergarten-age children by 2022 from the current 24 percent.   It also demands that the government increase monthly subsidies for parents sending their kids to their institutions. The government currently provides a monthly subsidy of 980,000 won per child attending state-run kindergartens. For private kindergartens, parents get 290,000 won per child, roughly one-third of the amount provided for those attending state-run centers.  By Bak Se-hwan","strike by private kindergartens illegal ,upcoming strike by private kindergartens ,illegal strike the korea kindergarten ,private kindergartens illegal warning that ,kindergartens illegal warning that","['South Korea ’s', 'the Korea Kindergarten Association', 'Yeouido', 'Seoul', 'Kim Sang - kon', 'Kim', 'Seoul', 'Gyeonggi', 'the Korea Kindergarten Association', 'Bak Se - hwan']",2,"[ 0.          0.          2.         ... -0.06422159  0.27406353
  0.48852131]"
67,67,"Govt. moves to improve livestock farming environment, safety management","South Korea has set up a task force to improve the country's livestock farming environment and strengthen the food safety management system, the agriculture ministry said Sunday.The move comes after the country has been hit hard by a series of bird flu outbreaks and circulation of eggs contaminated with harmful insecticides. (Yonhap)In efforts to expand ""eco-friendly"" farms, the Ministry of Agriculture, Food and Rur...","South Korea has set up a task force to improve the country's livestock farming environment and strengthen the food safety management system, the agriculture ministry said Sunday.The move comes after the country has been hit hard by a series of bird flu outbreaks and circulation of eggs contaminated with harmful insecticides. In efforts to expand ""eco-friendly"" farms, the Ministry of Agriculture, Food and Rural Affairs said it will strengthen sanitary regulations and revise rules governing densely populated cages for egg-laying hens by 2020.The government also plans to ban the trade of live chickens and ducks at outdoor traditional markets starting in 2022 to improve animal hygiene at the wholesale distribution systems.This year, it will start the registration of butchers and meat shops at traditional markets, and conduct regular inspections of poultry products throughout the distribution process.","egg laying hens by 2020 ,eggs contaminated with harmful insecticides ,2022 to improve animal hygiene ,the agriculture ministry said sunday ,bird flu outbreaks and circulation","['South Korea', 'the Ministry of Agriculture , Food and Rural Affairs']",1,"[ 1.          0.          0.         ... -0.32771859  0.52703661
  0.51560402]"
68,68,Switching to solar energy will require 20 times more land than nuclear power,"Transitioning to solar power as a source of the country's power will require 20 times more land compared with the country's current nuclear energy policy, an opposition lawmaker said Sunday.Rep. Kim Jung-hoon of the main opposition Liberty Korea Party said that data provided by the National Assembly Budget Office shows that building a 1 megawatt reactor requires some 745 square meters of land, which includes cooling ...","Transitioning to solar power as a source of the country's power will require 20 times more land compared with the country's current nuclear energy policy, an opposition lawmaker said Sunday.Rep. Kim Jung-hoon of the main opposition Liberty Korea Party said that data provided by the National Assembly Budget Office shows that building a 1 megawatt reactor requires some 745 square meters of land, which includes cooling and other related infrastructure.He said to get the same output from solar energy, a power company will have to secure 15,000 square meters of land, which can be very costly and difficult since land prices are relatively expensive in South Korea.In regards to wind power, NABO said generalization is difficult as numbers fluctuate sharply depending on location, although it said for a 1 MW output it requires as few as 333 square meters and upwards of 2,412 square meters. Solar power panels in Sangju, Gyeong-buk province A coal-fired thermal power plant generating 1 MW will require between 213-4,182 square meters of land. The comparable figures for power plants using liquefied natural gas are around 192 square meters.The comparison comes as the liberal Moon Jae-in administration has outlined a nuclear-free energy policy that will gradually scale back the 30 nuclear power plants in operation and those being built.""If the government wants to expand the use of clean renewable energy to take the place of nuclear power, it must approach that matter in a methodical and careful manner starting from a plan to secure necessary land,"" the conservative party lawmaker said.The LKP on the whole has opposed Moon's decision to get rid of nuclear reactors, which are a cheap and easy source of electricity.","building megawatt reactor requires ,that building megawatt reactor requires ,megawatt reactor requires some 745 ,the 30 nuclear power plants ,building megawatt reactor","['Kim Jung - hoon', 'Liberty Korea Party', 'the National Assembly Budget Office', 'South Korea', 'mw', 'Sangju', 'Gyeong', 'mw', 'Moon Jae - in', 'Moon']",14,"[ 1.          0.          0.         ... -0.76340151  0.62794214
  0.36222503]"
69,69,S. Korean Protestant group to consider banning yoga,"A Protestant religious group in South Korea is set to decide whether it will block its members from practicing yoga and magic tricks, both of which they deem “heretic.”“(Yoga) not only has its origin and motive in worshipping a foreign god, it also is a means of becoming a Hindu,” a committee of the Presbyterian Church of Korea said in an internal report. “It cannot be seen as how it claims to be an exercise for...","A Protestant religious group in South Korea is set to decide whether it will block its members from practicing yoga and magic tricks, both of which they deem “heretic.”“ not only has its origin and motive in worshipping a foreign god, it also is a means of becoming a Hindu,” a committee of the Presbyterian Church of Korea said in an internal report. “It cannot be seen as how it claims to be an exercise for peace of mind, weight control and stretching of body. Therefore, the church must forbid its practice.” An official of the group confirmed the details of the report in a telephone interview with The Korea Herald on Friday.The group, representing a host of Presbyterian churches, will hold discussions between Sept. 18 and 21 at Onnuri Community Church in Yangjae-dong, Seoul, one of the major locations for Presbyterian service.The religious sect will also discuss whether it will ban magic tricks aimed at attracting young children to join the sect. The report by the church group committee says the “man-made trickery should not enter the doors of a church, regardless of whether it remains in the boundaries of entertainment and culture.”Korea has an estimated 9.6 million Protestants and 3.8 million Catholics, according to data gathered in 2015 by Statistics Korea.","will ban magic tricks aimed ,church must forbid its practice ,the presbyterian church of korea ,the church must forbid ,therefore the church must forbid","['protestant', 'South Korea', 'Hindu', 'the Presbyterian Church of Korea', 'the Korea Herald', 'presbyterian', 'Onnuri Community Church', 'Yangjae - dong', 'Seoul', 'presbyterian', 'Protestants', 'Catholics', 'Statistics Korea']",11,"[ 1.          0.          1.         ... -0.40018573  0.38836893
  0.24845175]"
70,70,Gov't to inspect for pesticides before HACCP certification,"The government said Friday it will test for pesticides and other agricultural chemicals, as well as residual medicines, such as antibiotics, before issuing egg farms the state-administered food safety certification.The announcement by the Korea Agency of HACCP Accreditation and Services (KAHAS) comes amid growing public anger over sales of eggs contaminated with harmful insecticides, such as bifenthrin and fipronil, ...","The government said Friday it will test for pesticides and other agricultural chemicals, as well as residual medicines, such as antibiotics, before issuing egg farms the state-administered food safety certification.The announcement by the Korea Agency of HACCP Accreditation and Services  comes amid growing public anger over sales of eggs contaminated with harmful insecticides, such as bifenthrin and fipronil, in recent months. The state-run KAHAS is authorized to issue Hazard Analysis and Critical Control Points  accreditation. HACCP is a global set of guidelines for the prevention of hazards in the food industry.""We've found that as many as 28 egg farms out of the 52 that violated the level of permissible pesticide residue had HACCP certification,"" Kim Byeong-hoon of KAHAS told a forum in Seoul.""The current evaluation system focuses on antibiotics and other residual chemicals for animals, but we will include herbicides and insecticides to the list of items to be examined.""KAHAS will also increase its visits to egg farms to check for residual insecticides.The Ministry of Agriculture, Food and Rural Affairs said Thursday it will step up inspections of the egg industry, from production to distribution, starting next month. The government currently conducts tests on 27 kinds of pesticides, but some of the contaminated eggs were found to be tainted with dichlorodiphenyltrichloroethane , a poisonous pesticide that was banned nearly 40 years ago.When testing for fipronil and imidacloprid, pesticides designed to control ants, cockroaches and other insects, government officials will examine the excreta and metabolites -- substances formed by an animal's metabolism -- of livestock as well.","eggs contaminated with harmful insecticides ,over sales of eggs contaminated ,anger over sales of eggs ,antibiotics before issuing egg farms ,sales of eggs contaminated with","['the Korea Agency of', 'KAHAS', 'Hazard Analysis', 'HACCP', 'HACCP', 'Kim Byeong - hoon', 'KAHAS', 'Seoul', 'the Ministry of Agriculture , Food and Rural Affairs']",1,"[ 0.          0.          1.         ... -0.14477313  0.36952838
  0.41613689]"
71,71,Which sanitary pads are safe?,"A wave of confusion has ensued after reports about some ‘toxic’ sanitary pads, prompting customers to search for safe products. Ecofem, a female environmentalists’ association, and Kangwon National University professor Kang Man-goo claimed that all major sanitary pads sold in the country contained carcinogenic chemical substance, known as VOCs (volatile organic compounds) beyond the standard limits.(Yonhap)The al...","A wave of confusion has ensued after reports about some ‘toxic’ sanitary pads, prompting customers to search for safe products. Ecofem, a female environmentalists’ association, and Kangwon National University professor Kang Man-goo claimed that all major sanitary pads sold in the country contained carcinogenic chemical substance, known as VOCs  beyond the standard limits.The allegedly problematic products include Whisper, Body Fit, Joeun Neukkim, Sofy and Lilian.The Ministry of Food and Drug Safety denied the scientific validity of the research, citing the lack of peer-review and mismatching product names. The MFDS said it is currently conducting an inspection into the products by all major sanitary product producers including Yuhan Kimberly, LG Unicharm, Klean Nara, P&G; Korea and Welcron Healthcare.The results of the inspection, including the full list of safe and unsafe products, will be available by the end of September. Until then, consumers are encouraged to use imported products or switch to menstrual cups or washable cotton pads.","toxic sanitary pads prompting customers ,some toxic sanitary pads prompting ,drug safety denied the scientific ,about some toxic sanitary pads ,toxic sanitary pads prompting","['Kangwon National University', 'Kang Man - goo', 'Whisper', 'Body Fit', 'Joeun Neukkim', 'Lilian', 'the Ministry of Food and Drug Safety', 'MFDS', 'Yuhan Kimberly', 'LG Unicharm', 'Klean Nara', 'P&G', 'Korea', 'Welcron Healthcare']",13,"[ 0.          0.          0.         ... -0.46661377  0.16795333
  0.5100776 ]"
72,72,Activists call for improvement in migrant fishermen’s human rights,"Migrant fishermen are exposed to human rights abuses, activists and human rights lawyers said Tuesday, calling on the government and ship owners to step up efforts to improve the situation. Kim Jong-chul, a lawyer for the Seoul-based Advocates for Public Interest Law, claimed that migrant fishing crews are at risk of forcible labor and human trafficking, as they are unable to seek help or leave work while at sea. An...","Migrant fishermen are exposed to human rights abuses, activists and human rights lawyers said Tuesday, calling on the government and ship owners to step up efforts to improve the situation. Kim Jong-chul, a lawyer for the Seoul-based Advocates for Public Interest Law, claimed that migrant fishing crews are at risk of forcible labor and human trafficking, as they are unable to seek help or leave work while at sea. An outdoor billboard carries an advertisement by an agency recruiting foreign fishermen to work on Korean-owned vessels in Manila, Philippines. “Most migrant fishermen were poor, less educated and had job insecurity in their own countries, so they sign contracts even though they are aware of appalling labor conditions,” he said during a forum jointly hosted by APIL, International Organization for Migration’s Korea office and the Human Rights Network for Migrant Fishermen. “South Korean government and ship operators are partially accountable for such abuses.”APIL and IOM recently published a report titled “Tied at Sea: Human Rights Violations of Migrant Workers on Korean Fishing Vessels,” based on their two-year investigation and interviews with some 70 migrant fishermen based in Korea, Vietnam, Indonesia and the Philippines.The report details vulnerabilities of migrant fishermen on Korean-owned vessels in every stage of migration -- how they were lured by recruiting agencies with a promise of high wages, paid large sums of commission fees and were forced into a vicious cycle of debt and exploitation. The investigation found that migrant fishing crews in general suffer from poor living conditions, long hours of work, discriminatory pay, confiscation of their documents, verbal and physical assault, among other issues.“The process of recruiting and managing migrant fishermen is too complicated. In accordance with the size of a ship, different laws apply and different ministries oversee the recruitment system and labor conditions,” Kim said, pointing to the legal limbo which leaves foreign workers unprotected. In South Korea, migrant workers hired on ships which weigh 20 tons or over in coastal and high seas are subject to the Seafarers Act, under the Ministry of Oceans and Fisheries. Foreign workers on boats weighing less than 20 tons are under the Employment Permit System run by the Labor Ministry. Only those under the EPS are subject to the Labor Standards Act, which stipulates working hours and labor rights, and the Minimum Wage Act, which states the minimum wage set annually by the government. The Seafarers Act does not stipulate labor rights or minimum wage for foreign fishermen. “There needs to be a single ministry and single law that manage foreign fishermen,” he said, adding that the two-way system of managing foreign fishermen results in relevant ministries shifting their responsibility to monitor the process of recruitment and working conditions. Kim and activists called on the government to play a bigger role in making the recruitment and employment process more transparent. They suggested it classify the fishing vessels into three categories to better monitor labor conditions by the categories, as well as enact laws and institutions to protect migrant fishermen’ rights. South Korea began to receive migrant fishermen in 1993 to fill the labor shortage in the fishing industry. The industry is heavily reliant on migrant fishermen amid young people’s reluctance to fill jobs in the agriculture, fishing and farming sectors. As of the end of 2016, the number of migrant fishing crew stood at 11,305, accounting for 41 percent of the total fishing crew in South Korea. The number has seen a gradual increase from 9,162 in 2010 to 11,815 in 2015. “We are managing to sustain our business by hiring foreigners because there are no Koreans willing to do the job. Human rights are of course important, but you should know that the situation has improved a lot,” said Kim Jung-su, president of a local fishing firm Sajo Industries. “And we also have our own problems such as stiff competition with foreign seafood companies.”According to the Food and Agriculture Organization of the United Nations, Korea produced seafood worth 5.5 trillion won, ranking 13th in the world in 2014. The government officials talked about their own difficulties in improving the situation for foreign fishermen. “We are educating Korean fishing crews on human rights, set up a call center to receive complains from migrant fishermen, increase the number of officers monitoring working conditions, for example,” Seo Jin-hee from the Fisheries Ministry said. “It is not only a problem facing foreign fishermen. It is also a problem for Korean seamen as the fishing makes them leave their family and land for long,” she said. “We will put priority on protecting human rights and try to improve the situation.” Human rights abuses facing migrant fishermen first came to light in 2012 when 32 Indonesian crews on the Korea-flagged long haul fishing vessel Oyang 75 escaped it in New Zealand. They claimed that they were verbally, sexually and physically assaulted, and not paid their wages, which was confirmed by both Korean and New Zealand authorities. Since then, there have been growing calls for measures to improve the working conditions for migrant fishermen on Korean-owned vessels, but activists claimed that there had not been significant improvements. “There has been criticism that migrant fishermen were left unprotected because fishing vessels are not subjected to the government’s regulations and monitoring,” said Rep. Park Ju-min of the Democratic Party of Korea, one of the lawmakers who hosted the event. “We cannot neglect such a situation and we will make efforts to improve fishermen’s human rights in the country.”By Ock Hyun-ju","migrant workers on korean fishing ,rights abuses facing migrant fishermen ,abuses facing migrant fishermen ,manila philippines most migrant fishermen ,complains from migrant fishermen increase","['Kim Jong - chul', 'Seoul', 'Advocates for Public Interest Law', 'Korean', 'Manila', 'Philippines', 'APIL', 'International Organization for Migration ’s Korea', 'the Human Rights Network for Migrant Fishermen', 'south korean', 'IOM', 'Korean', 'Korea', 'Vietnam', 'Indonesia', 'Philippines', 'Korean', 'Kim', 'South Korea', 'the Ministry of Oceans', 'the Employment Permit System', 'the Labor Ministry', 'EPS', 'Kim', 'South Korea', 'South Korea', 'Koreans', 'Kim Jung - su', 'Sajo Industries', 'the Food and Agriculture Organization of the United Nations', 'Korea', 'korean', 'Seo Jin - hee', 'the Fisheries Ministry', 'korean', 'indonesian', 'Korea', 'Oyang', 'New Zealand', 'korean', 'New Zealand', 'Korean', 'Park Ju - min', 'the Democratic Party of Korea', 'Ock Hyun - ju']",2,"[ 3.          0.          1.         ... -0.31005463  0.14893685
 -0.65676802]"
73,73,Govt. creating bilingual talent database from multicultural community,The government said Thursday it is creating a database of bilingual talents from the country's multicultural community to systematize and improve connecting job opportunities for the growing mixed-race population.The Ministry of Gender Equality and Family said it is accepting applications until the end of September from those of multicultural households who can be recognized for their bilingual skills or have relevan...,"The government said Thursday it is creating a database of bilingual talents from the country's multicultural community to systematize and improve connecting job opportunities for the growing mixed-race population.The Ministry of Gender Equality and Family said it is accepting applications until the end of September from those of multicultural households who can be recognized for their bilingual skills or have relevant experience in activities involving the use of Korean and another language.The government initiated the project last year and has so far registered 369 talents into the database. Those registered will be referred to when state and local agencies seek bilingual applicants for overseas internships, exchanges or volunteer positions for international events. A file photo of people from multicultural households serving as foreign language interpreters in South Korea. Those within the database will also be subject to recommendations when companies and state agencies seek out bilingual talents for new job openings.""We look forward for active participation from multicultural families with bilingual knowledge, which can be appropriately applied in our society,"" said Jang Seok-jun, head of the multicultural family policy division at the gender equality ministry.Applications can be registered with the Korean Institute For Healthy Family. For more detailed information, visit www.liveinkorea.kr.","bilingual applicants for overseas internships ,thursday it is creating database ,local agencies seek bilingual applicants ,bilingual talents for new job ,the gender equality ministry applications","['the Ministry of Gender Equality and Family', 'Korean', 'South Korea', 'Jang Seok - jun', 'the Korean Institute for Healthy Family', 'www.liveinkorea.kr']",5,"[ 1.          0.          0.         ... -0.63226056  0.5102331
  0.70828307]"
