,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
102,102,Opposition leader to visit US to call for redeployment of tactical nukes,"The leader of the main opposition party will visit the United States next month to highlight the need for the redeployment of US tactical nukes to the Korean Peninsula to counter growing threats from North Korea, party officials said Wednesday.Hong Joon-pyo, the chief of the conservative Liberty Korea Party, will embark on a five-day visit on Oct. 23, during which he will have talks with US diplomatic and security of...","The leader of the main opposition party will visit the United States next month to highlight the need for the redeployment of US tactical nukes to the Korean Peninsula to counter growing threats from North Korea, party officials said Wednesday.Hong Joon-pyo, the chief of the conservative Liberty Korea Party, will embark on a five-day visit on Oct. 23, during which he will have talks with US diplomatic and security officials, and scholars over the nuclear standoff.His delegation includes Vice National Assembly Speaker Shim Jae-cheol and other party lawmakers, such as Lee Ju-young, Chung Jin-suk, Lee Cheol-woo, Yeom Dong-yeol and Khang Hyo-shang. Hong Joon-pyo, the leader of the main opposition Liberty Korea Party, speaks during a meeting at the party headquarters in Seoul on Sept. 27, 2017. The visit was arranged amid growing tensions caused by the North's Sept. 3 nuclear test and a series of ballistic missile launches. The recent exchange of bellicose rhetoric between the leaders of the US and the North has further escalated tensions.Earlier this month, the party sent a delegation to Washington to drum up US support for its policy line for redispatching the US nuclear arsenal withdrawn from here in 1991. The delegation only drew a negative response from Washington that holds fast to its principle of denuclearization and nonproliferation.The party is seeking to arrange meetings of Hong and top officials in the State Department and Pentagon, and leaders of the Senate and House of Representatives. Hong also seeks to meet experts from top think tanks, such as the Heritage Foundation and the Center for Strategic and International Studies.His itinerary also includes a visit to the US Pacific Command in Hawaii, his aides said.As the nuclear standoff with the North shows no signs of abating, Hong's party has ramped up calls for Seoul to explore nuclear options to achieve a ""balance of nuclear power"" with the North, which it says now enjoys a ""nuclear monopoly.""Seoul has rejected any tit-for-tat nuclear option, voicing concerns it could destabilize Northeast Asia and trigger a regional nuclear arms race.","party officials said wednesday ,next month to highlight ,korea party will embark ,opposition leader to visit ,united states next month","['the United States', 'US', 'North Korea', 'Hong', 'Liberty Korea Party', 'US']",26,"[ 0.          1.          1.         ... -0.68979257  0.83911145
 -0.07541478]",Yonhap,Defense,9,2017,"korea party officials said wednesday ,scholars over the nuclear standoff ,korea party speaks during meeting ,states next month to highlight ,the nuclear standoff his delegation","['the United States', 'US', 'North Korea', 'Hong', 'Liberty Korea Party', 'US', 'National Assembly', 'Shim Jae - cheol', 'Lee Ju - young', 'Chung Jin - suk', 'Lee Cheol - woo', 'Yeom Dong - yeol', 'Khang Hyo - shang', 'Liberty Korea Party', 'Seoul', 'US', 'Washington', 'US', 'US', 'Washington', 'Hong', 'the State Department', 'Pentagon', 'Senate', 'House of Representatives', 'Hong', 'the Heritage Foundation', 'the Center for Strategic and International Studies', 'the US Pacific Command', 'Hawaii', 'Hong', 'Seoul']",7,"[ 0.          1.          1.         ... -0.68979257  0.83911145
 -0.07541478]"
103,103,"S. Korea, US share goal of N. Korea's peaceful denuclearization: minister","South Korea and the United States share the goal of peacefully denuclearizing North Korea, Seoul's top diplomat said Tuesday of her meetings with senior US officials.Foreign Minister Kang Kyung-wha arrived in Washington on Sunday after accompanying President Moon Jae-in to the UN General Assembly in New York last week.She told reporters she held a series of meaningful talks with US Secretary of State Rex Tillerson an...","South Korea and the United States share the goal of peacefully denuclearizing North Korea, Seoul's top diplomat said Tuesday of her meetings with senior US officials.Foreign Minister Kang Kyung-wha arrived in Washington on Sunday after accompanying President Moon Jae-in to the UN General Assembly in New York last week.She told reporters she held a series of meaningful talks with US Secretary of State Rex Tillerson and National Security Adviser H.R. McMaster in New York, and with Under Secretary of State for Political Affairs Thomas Shannon, Acting Assistant Secretary of State for East Asian and Pacific Affairs Susan Thornton and National Security Council Asia Director Matt Pottinger in Washington.""The NSC officials I met said South Korea-US coordination is only becoming stronger with the escalating threat of North Korea's nuclear weapons program,"" Kang said. ""I was able to clearly identify the common goal between South Korea and the US of peacefully achieving denuclearization."" South Korea`s Defense Minister Song Young-moo meets with with US Defense Secretary Jim Mattis  at the Pentagon on Aug. 31, 2017. US President Donald Trump and the North Korean leadership have exchanged fiery rhetoric that has stoked fears of potential military action on the Korean Peninsula.""I was able to see that  it is essential to secure a strong deterrence posture against North Korea, but that most agree a military solution is a completely different issue,"" the minister said.Both sides agreed on the need to manage the situation to prevent an accidental military clash, she added.Aside from government officials, Kang met with members of Congress and academics to seek bipartisan cooperation on handling the North Korean threat.Her visit was also aimed partly at preparing for Trump's visit to South Korea in November.","top diplomat said tuesday ,sunday after accompanying president ,peacefully denuclearizing north korea ,tuesday of her meetings ,in washington on sunday","['South Korea', 'the United States', 'North Korea', 'Seoul', 'US', 'Kang Kyung - wha', 'Washington', 'Moon Jae - in', 'the UN General Assembly', 'New York', 'US', 'State', 'Rex Tillerson']",26,[ 1.         1.         1.        ... -0.3038649  0.8843776 -0.0430913],Yonhap,North Korea,9,2017,"seoul top diplomat said tuesday ,said tuesday of her meetings ,top diplomat said tuesday ,trump visit to south korea ,top diplomat said tuesday of","['South Korea', 'the United States', 'North Korea', 'Seoul', 'US', 'Kang Kyung - wha', 'Washington', 'Moon Jae - in', 'the UN General Assembly', 'New York', 'US', 'State', 'Rex Tillerson', 'National Security', 'H.R. McMaster', 'New York', 'State', 'Thomas Shannon', 'State', 'East Asian', 'Susan Thornton', 'National Security Council Asia', 'Matt Pottinger', 'Washington', 'NSC', 'South Korea', 'US', ""North Korea 's"", 'Kang', 'South Korea', 'US', 'Song Young', 'US', 'Jim Mattis', 'Pentagon', 'US', 'Donald Trump', 'north korean', 'North Korea', 'Kang', 'Congress', 'north korean', 'Trump', 'South Korea']",11,[ 1.         1.         1.        ... -0.3038649  0.8843776 -0.0430913]
104,104,Dunford says 'matter of time' before N. Korea can deliver,"The chairman of the US Joint Chiefs of Staff said Tuesday it is only a matter of a ""very short time"" before North Korea can strike the US with a nuclear weapon.""We should assume today that North Korea has that capability and has the will to use that capability,"" said Marine Gen. Joe Dunford during a Senate hearing on his reappointment. This EPA file photo shows US Joint Chiefs of Staff Chairman Gen. Joe Dunford. (EPA...","The chairman of the US Joint Chiefs of Staff said Tuesday it is only a matter of a ""very short time"" before North Korea can strike the US with a nuclear weapon.""We should assume today that North Korea has that capability and has the will to use that capability,"" said Marine Gen. Joe Dunford during a Senate hearing on his reappointment. This EPA file photo shows US Joint Chiefs of Staff Chairman Gen. Joe Dunford. While there are still technical elements the regime must overcome, he said, ""I view those as engineering solutions that will be developed over time.""""Whether it's three months or six months or 18 months, it is soon, and we ought to conduct ourselves as though it is just a matter of time, and a matter of very short time, before North Korea has that capability.""Dunford's assessment has been echoed by other US officials and experts, but it also comes at a time of heightened tensions over an escalating war of words between Washington and Pyongyang.On Monday, North Korea's foreign minister accused President Donald Trump of declaring war on his country by recently tweeting the North's leader Kim Jong-un and his regime ""won't be around much longer.""The minister declared Pyongyang's right to defend itself by shooting down approaching American bombers even in international air space.Despite the rhetoric, Dunford said, there has been no change in North Korea's military posture.""While the political space is clearly very charged right now, we haven't seen a change in the posture of North Korean forces. We watch that very carefully,"" he said.The military has consciously avoided making statements that would ""exacerbate the current crisis,"" Dunford added, before emphasizing he would not comment on remarks from the senior political leadership.The general provided assurances that the military can protect Hawaii and the US mainland against an intercontinental ballistic missile, which Pyongyang tested twice in July.On North Korea's threat to test a hydrogen bomb over the Pacific Ocean, he said it would be an ""incredibly provocative thing"" to do.He also cited regime survival as the main motivation behind Kim's pursuit of nuclear ballistic missiles, not a desire to take over South Korea.","staff said tuesday ,dunford during senate hearing ,before korea can deliver ,reappointment this epa file ,of staff said tuesday","['the US Joint Chiefs of Staff', 'North Korea', 'US', 'North Korea', 'Marine Gen.', 'Joe Dunford', 'Senate', 'EPA', 'US', 'Joint Chiefs of Staff', 'Joe Dunford', 'EPA']",26,"[ 0.          0.          2.         ... -0.22922054  0.47438824
  0.25317827]",Yonhap,North Korea,9,2017,"monday north korea foreign minister ,korea threat to test hydrogen ,senate hearing on his reappointment ,chiefs of staff said tuesday ,before north korea can strike","['the US Joint Chiefs of Staff', 'North Korea', 'US', 'North Korea', 'Marine Gen.', 'Joe Dunford', 'Senate', 'EPA', 'US', 'Joint Chiefs of Staff', 'Joe Dunford', 'North Korea', 'US', 'Washington', 'Pyongyang', ""North Korea 's"", 'Donald Trump', 'Kim Jong - un', 'Pyongyang', 'american', 'Dunford', ""North Korea 's"", 'north korean', 'Dunford', 'Hawaii', 'US', 'Pyongyang', ""North Korea 's"", 'Kim', 'South Korea']",19,"[ 0.          0.          2.         ... -0.22922054  0.47438824
  0.25317827]"
105,105,NK failed to detect US warplanes off east coast: NIS,"North Korea appears to have failed to detect a flight by US bombers near its airspace on Saturday, undermining the feasibility of Pyongyang’s latest threats against the US, lawmakers said Tuesday.On Monday, North Korean Foreign Minister Ri Yong-ho claimed that the US has declared war on his country, and that US military planes will be shot down should they approach North Korea airspace. This US Army handout photo s...","North Korea appears to have failed to detect a flight by US bombers near its airspace on Saturday, undermining the feasibility of Pyongyang’s latest threats against the US, lawmakers said Tuesday.On Monday, North Korean Foreign Minister Ri Yong-ho claimed that the US has declared war on his country, and that US military planes will be shot down should they approach North Korea airspace. This US Army handout photo shows Air Force and Marine Corps aircraft conducting a mission with the South Korean air force over the Korean Peninsula, on Sept.18. According to members of South Korean parliamentary intelligence committee, however, North Korea may be incapable of detecting US Air Force maneuvers near its borders. Lawmakers on the committee told the media that Seoul’s National Intelligence Service reported that Pyongyang appears to have been unaware of Saturday’s operation involving B-1B bomber and F-15 fighter jets. The NIS also told the lawmakers that North Korean military took no measures in response around the time of the flight. “In short, North Korea took no actions when the B-1B  approached ,” intelligence committee chief Rep. Lee Cheol-woo said, citing information revealed by the NIS.Lee added that the US military informed the NIS that the flightpath of the B-1B was disclosed because North Korea appeared to have failed to detect the maneuver on its own, and appears to have conferred with China and Russia regarding the matter. According to the NIS, North Korea repositioned some military aircraft to the east coast, and carried out a surveillance flight in the region sometime after the US aircraft withdrew from the area. The revelation comes a day after Ri accused US President Donald Trump of declaring war on North Korea, giving his country “the right to shoot down US bombers even if they do not breach our airspace.” This US Air Force handout photo shows an Air Force B-1B Lancer receiving fuel from a KC-135 Stratotanker near the East China Sea. / US AIR FORCERi claimed that it was a clear declaration of war, and that his country now has the justification to shoot down US military planes even if North Korea’s airspace is not breached. “This past weekend, Trump again declared war on us, saying that our regime will not last long,” Ri said, saying that the international community had hoped for the war of words between Washington and Pyongyang to escalate into actions. “These words were uttered by the incumbent president of the US, therefore it is a clear declaration of war. The world must remember clearly that it was the US that first declared war on us.” Ri was referring to Trump’s tweet on Sunday that reads “Just heard Foreign Minister of North Korea speak at UN. If he echoes thoughts of Little Rocket Man, they won’t be around much longer,” again calling Kim Jong-un “Rocket Man.”The White House has been quick to dismiss Ri’s claims.“We have not declared war on North Korea and frankly the suggestion of that is absurd” White House press secretary Sarah Huckabee Sanders said. South Korea, meanwhile, continues to seek means to ease tension between Washington and Pyongyang. “It is imperative that we, Korea and the US together, manage the situation, in order to prevent further escalation of tensions or any kind of accidental military clashes which can quickly go out of control,” South Korean Foreign Minister Kang Kyung-wha said in a speech in Washington, while warning that Pyongyang was likely to carry out more provocations. According to Seoul’s parliamentary intelligence committee, South Korean military and intelligence agencies are closely monitoring the North over concerns that another provocation may occur in October. Rep. Lee Cheol-woo, the chief of the parliamentary intelligence committee, speaks to members of the media at the National Assembly in Seoul on Tuesday. By Choi He-suk","us lawmakers said tuesday ,on monday north korean ,us has declared war ,us warplanes off ,monday north korean foreign","['North Korea', 'US', 'Pyongyang', 'US', 'north korean', 'Ri Yong - ho', 'US', 'US', 'North Korea', 'US Army']",26,"[ 0.          0.          2.         ... -0.59711772  0.55025929
  0.30990899]",Choi He-suk,North Korea,9,2017,"weekend trump again declared war ,shoot down us military planes ,assembly in seoul on tuesday ,monday north korean foreign minister ,the us lawmakers said tuesday","['North Korea', 'US', 'Pyongyang', 'US', 'north korean', 'Ri Yong - ho', 'US', 'US', 'North Korea', 'US Army', 'Air Force', 'Marine Corps', 'south korean', 'south korean', 'North Korea', 'US Air Force', 'Seoul', 'National Intelligence Service', 'Pyongyang', 'NIS', 'north korean', 'North Korea', 'Lee Cheol - woo', 'NIS.Lee', 'US', 'NIS', 'North Korea', 'China', 'Russia', 'NIS', 'North Korea', 'US', 'Ri', 'US', 'Donald Trump', 'North Korea', 'US', 'Air Force', 'Stratotanker', 'US AIR', 'US', 'North Korea ’s', 'Ri', 'Washington', 'Pyongyang', 'US', 'US', 'Ri', 'Trump ’s', 'North Korea', 'UN', 'Kim Jong - un', 'White House', 'North Korea', 'White House', 'Sarah Huckabee Sanders', 'South Korea', 'Washington', 'Pyongyang', 'Korea', 'US', 'south korean', 'Kang Kyung - wha', 'Washington', 'Pyongyang', 'Seoul', 'south korean', 'Lee Cheol - woo', 'the National Assembly', 'Seoul', 'Choi He - suk']",7,"[ 0.          0.          2.         ... -0.59711772  0.55025929
  0.30990899]"
106,106,N. Korea warns US military option would lead to tragic fate,"North Korea warned Sunday that military action by the United States would lead to the ""most tragic"" end for the US, vowing that the country would not sit on President Donald Trump's threat to destroy the regime.""(North Korea) will seriously review taking the strongest-ever response measure and our top leadership's bombshell declaration to deal with the US' dotard with fire should not be overlooked,"" the country's Kor...","North Korea warned Sunday that military action by the United States would lead to the ""most tragic"" end for the US, vowing that the country would not sit on President Donald Trump's threat to destroy the regime."" will seriously review taking the strongest-ever response measure and our top leadership's bombshell declaration to deal with the US' dotard with fire should not be overlooked,"" the country's Korea Asia-Pacific Peace Committee said in a statement carried by the state-run Korean Central News Agency. The committee is an organ of the Workers' Party of Korea.""If the US misunderstands our power and willingness and pushes ahead with a reckless military option, it will lead to the most tragic end for the American empire,"" according to the statement. The committee also drew on Trump's recent threat to ""totally destroy"" the North Korean regime if attacked, calling it a ""declaration of war."" ""We can never stand by idly about it,"" it said. The statement also called on the United Nations not to allow a repeat of such addresses like Trump's on its podium.","trump threat to destroy ,north korea warned sunday ,tragic fate north korea ,president donald trump threat ,warned sunday that military","['North Korea', 'the United States', 'US', 'Donald Trump', 'Korea', 'US']",26,"[ 0.          1.          1.         ... -0.55269998  0.61175591
  0.37149927]",Yonhap,North Korea,9,2017,"donald trump threat to destroy ,totally destroy the north korean ,korea warned sunday that military ,trump threat to destroy the ,destroy the north korean regime","['North Korea', 'the United States', 'US', 'Donald Trump', 'US', 'Korean Central News Agency', ""the Workers ' Party of Korea"", 'US', 'american', 'Trump', 'north korean', 'the United Nations', 'Trump']",7,"[ 0.          1.          1.         ... -0.55269998  0.61175591
  0.37149927]"
107,107,Defense industry's job creation stays low: report,"The South Korean defense industry's job creation remains much lower than that in the United States and Israel despite Seoul's large defense spending, a report said Sunday.South Korea's defense spending accounts for approximately 10 percent of its overall budget, but the industry takes up a mere 0.9 percent of total manufacturing jobs, according to the report by the Korea Institute for Industrial Economics and Trade. ...","The South Korean defense industry's job creation remains much lower than that in the United States and Israel despite Seoul's large defense spending, a report said Sunday.South Korea's defense spending accounts for approximately 10 percent of its overall budget, but the industry takes up a mere 0.9 percent of total manufacturing jobs, according to the report by the Korea Institute for Industrial Economics and Trade. President Moon Jae-in speaks during a visit to the defense ministry on May 17, 2017. In comparison, Israel's defense sector accounted for 14 percent of all manufacturing jobs in the Middle Eastern country in 2014, with its defense expenditures amounting to 17 percent of its total budget.In particular, Israel's unemployment rate has fallen to 5.9 percent from 10.7 percent in 2003 on the back of its efforts to create jobs in the defense industry by boosting arms exports.The report also said the United States has been actively taking advantage of its defense budget to create more jobs. America's defense spending took up 15 percent of its federal budget in 2015, with the industry's employment accounting for more than 10 percent of all manufacturing payrolls.The Trump administration plans to jack up its defense spending by more than 10 percent next year in an effort to boost domestic demand and lower the jobless rate.Noting South Korea lacks a strategy to link its security environment with industrial development, the report called on the government to put more emphasis on the economic feasibility and efficiency of its massive weapons procurement projects so that they could contribute to employment.The report expected South Korea to spend more on defense down the road due to growing tension on the Korean Peninsula, with its defense spending likely to rise from the current level of 40.3 trillion won  to up to 59.3 trillion won in 2022.","job creation stays low ,seoul large defense spending ,korean defense industry job ,and israel despite seoul ,sunday south korea defense","['south korean', 'the United States', 'Israel', 'Seoul', ""South Korea 's"", 'the Korea Institute for Industrial Economics and Trade']",26,"[ 1.          1.          0.         ... -0.54259688  0.64075261
  0.14431806]",Yonhap,Defense,9,2017,"jobless rate noting south korea ,despite seoul large defense spending ,sunday south korea defense spending ,israel unemployment rate has fallen ,spending took up 15 percent","['south korean', 'the United States', 'Israel', 'Seoul', ""South Korea 's"", 'the Korea Institute for Industrial Economics and Trade', 'Moon Jae -', 'Israel', 'Israel', 'the United States', 'America', 'Trump', 'South Korea', 'South Korea']",6,"[ 1.          1.          0.         ... -0.54259688  0.64075261
  0.14431806]"
108,108,Trump will take 'appropriate' action in event of NK H-bomb test: Tillerson,"US President Donald Trump will take the ""appropriate"" action if North Korea tests a nuclear bomb over the Pacific Ocean as threatened, his top diplomat said Friday.North Korean leader Kim Jong-un on Thursday warned of the ""highest level"" action after Trump told the UN General Assembly the US will have no choice but to ""totally destroy"" the North if forced to defend itself or its allies. US Secretary of State Rex Til...","US President Donald Trump will take the ""appropriate"" action if North Korea tests a nuclear bomb over the Pacific Ocean as threatened, his top diplomat said Friday.North Korean leader Kim Jong-un on Thursday warned of the ""highest level"" action after Trump told the UN General Assembly the US will have no choice but to ""totally destroy"" the North if forced to defend itself or its allies. US Secretary of State Rex Tillerson Kim's top diplomat, Ri Yong-ho, told reporters in New York such action could involve a powerful test of a hydrogen bomb in the Pacific.""We will continue our efforts in the diplomatic arena, but all of our military options -- as the president has said -- is on the table,"" Tillerson said in an interview on ABC. ""And once we can assess the nature of this threat, the president will make a decision regarding the appropriate actions.""Pressed to answer if there could be military action, he said:""That will be the president's decision. There will be assembled and there is assembled on a standing basis a National Security Council that meets on each of these issues to advise the president. Ultimately, it will be his decision.""Tensions have escalated in the wake of North Korea's repeated missile launches and sixth nuclear test on Sept. 3. Many analysts believe it is only a matter of time before Pyongyang achieves its goal of having a nuclear-tipped missile capable of hitting the continental US. A day earlier, Trump announced new sanctions on North Korea that aim to cut off sources of revenue for the regime's nuclear and missile programs.Tillerson said the measures are the ""strongest economic sanctions ever"" to target Kim.""He is being tested with these sanctions,"" the secretary said.""Voices from every corner of the world are calling on him to cease his program, come to the table and let's talk about the future of North Korea and the North Korean people.""So far, Pyongyang has not demonstrated an interest in serious discussions, Susan Thornton, acting assistant secretary of state for East Asian and Pacific affairs, said later in a meeting with reporters in New York.""A lot of our sort of attempts to open up some diplomatic space have been met by additional missile launches with longer ranges or more dramatic nuclear tests,"" she said. ""So I think I wouldn't want to indicate that there's anything other than that kind of a situation on the diplomatic front at the moment.""Should North Korea detonate an H-bomb over the Pacific, she added, it would be an ""unprecedented act of aggression.""""I certainly hope that they would not engage in that behavior, but I'm sure there will be a very concerted and determined international response to such an act.""","korea tests nuclear bomb ,president donald trump will ,tests nuclear bomb over ,friday north korean leader ,top diplomat said friday","['US', 'Donald Trump', 'North Korea', 'north korean', 'Kim Jong - un', 'Trump', 'the UN General Assembly', 'US', 'US', 'State', 'Rex Til']",26,"[ 0.          0.          1.         ... -0.72105503  0.93990701
  0.08794047]",Yonhap,North Korea,9,2017,"korea tests nuclear bomb over ,earlier trump announced new sanctions ,north korea tests nuclear bomb ,dramatic nuclear tests she said ,korea tests nuclear bomb","['US', 'Donald Trump', 'North Korea', 'north korean', 'Kim Jong - un', 'Trump', 'the UN General Assembly', 'US', 'US', 'State', 'Kim', 'Ri Yong - ho', 'New York', 'Tillerson', 'ABC', 'National Security Council', ""North Korea 's"", 'Pyongyang', 'US', 'Trump', 'North Korea', 'Tillerson', 'Kim', 'North Korea', 'north korean', 'Pyongyang', 'Susan Thornton', 'East asian', 'New York', 'North Korea']",7,"[ 0.          0.          1.         ... -0.72105503  0.93990701
  0.08794047]"
109,109, 9 in 10 Koreans say anti-corruption law effective,"Nearly a year after the implementation of an anti-corruption law, 9 in 10 Koreans said the law was effective, a recent survey showed, despite an ongoing debate on whether to raise price ceilings, as the law bans those subject to it from receiving meals and gifts exceeding designated prices.A flower shop owner looks at the empty store. YonhapAccording to a survey conducted last month by professor Lim Dong-kyun from Un...","Nearly a year after the implementation of an anti-corruption law, 9 in 10 Koreans said the law was effective, a recent survey showed, despite an ongoing debate on whether to raise price ceilings, as the law bans those subject to it from receiving meals and gifts exceeding designated prices.A flower shop owner looks at the empty store. YonhapAccording to a survey conducted last month by professor Lim Dong-kyun from University of Seoul, 89.5 percent of some 1,202 respondents said that the new law was effective. Some 45.6 percent said the impact was little, while 5.6 percent said the changes were huge. Just 0.6 percent said there was no change at all.The “Kim Young-ran law,” named after the former Supreme Court justice who first drafted it, bars civil servants, journalists and teachers, as well as their spouses, from accepting meals and gifts worth more than 30,000 won  and 50,000 won, respectively. It took effect on Sept. 28 last year.The limits on the value of meals, gifts and congratulatory and condolence money effect some 4 million South Koreans.The report showed that 52.9 percent of respondents said they received less requests for recruitment favors. Slightly over 55 percent said they sent and received gifts less often after the law was introduced. About 36 percent said they dined less often with employees, while 43.6 percent said they paid bills separately more often compared to before. Almost half, 48 percent, said further revision is needed to strengthen the law, such as fixing the price ceiling of meals, gifts and congratulatory and condolence money. Among those under the direct effect of the law, 36 percent echoed the view. Rep. Kang Hyo-sang of the main opposition Liberty Korea Party proposed in June a revision bill to the current anti-corruption law, suggesting to raise the cap on the value of meals and gifts each to 100,000 won, while lowering that on congratulatory and condolence money to 50,000 won. Respondents, at the same time, said there are still uncertainties with regards to the scope and implementation.Around 37 percent said the standards of the legislation is too vague to be applied to real life, followed by those who said “punishment is weak and targeting only certain groups of people.” Kim Young-ran. YonhapWith the Chuseok holiday just around the corner, complaints of the price limits on meals and gifts have been growing, as many say the caps are set too low without considering market prices.Protests are strong especially from the agriculture and food industries, which say they have seen large decreases in sales after the law’s effectuation. Korea Rural Economic Institute data showed that seven major department stores saw a 14.4 percent on-year drop in sales of gift sets for the Lunar New Year holiday early this year. Sales of gift sets comprising agricultural products declined by 25 percent.However, in the above mentioned survey, about 70 percent of those who run their own business said that their income had not changed compared to a year ago, while only 8 percent said their income dramatically worsened. Professor Lim, who led the survey, said during a forum on the anti-corruption law hosted Wednesday that “it is undeniable that the anti-corruption law has made actual changes in Korean society in terms of social and culture aspects.”As of last month, the Supreme Prosecutors’ Office had booked 109 people for violating the new regulations, with five of them indicted on criminal charges. By Kim Da-sol","law in 10 koreans ,corruption law in 10 ,koreans say anti corruption ,10 koreans say anti ,last month by professor","['Koreans', 'Lim Dong - kyun', 'Un']",26,"[ 0.          0.          0.         ... -0.56519645  0.52751875
  0.14735128]",Kim Da-sol,Social affairs,9,2017,"corruption law in 10 koreans ,10 koreans said the law ,law in 10 koreans ,anti corruption law hosted wednesday ,law in 10 koreans said","['Koreans', 'Lim Dong - kyun', 'University of Seoul', 'Kim Young - ran', 'Supreme Court', 'South Koreans', 'Kang Hyo - sang', 'Liberty Korea Party', 'Kim Young - ran', 'Chuseok', 'Korea Rural Economic Institute', 'Lim', 'korean', 'the Supreme Prosecutors ’ Office', 'Kim Da - sol']",6,"[ 0.          0.          0.         ... -0.56519645  0.52751875
  0.14735128]"
110,110,YouTube claims it closed NK channel based on US law: RFA,"YouTube's recent move to shut down the state-run North Korean propaganda channel, Uriminzokkiri, for violating the ""community guidelines"" was made as the violation could subsequently lead to the breach of the American law, a US broadcaster reported Tuesday, citing its spokesman. The violation repeatedly took place, and the shutdown was made based on the US law, the spokesman was cited as saying by Radio Free Asia. B...","YouTube's recent move to shut down the state-run North Korean propaganda channel, Uriminzokkiri, for violating the ""community guidelines"" was made as the violation could subsequently lead to the breach of the American law, a US broadcaster reported Tuesday, citing its spokesman. The violation repeatedly took place, and the shutdown was made based on the US law, the spokesman was cited as saying by Radio Free Asia. But the spokesman did not explain in detail which American law the channel infringed upon, the broadcaster said.  This photo, carried by Uriminzokkiri on July 31, 2017, shows a female band performing in Pyongyang to celebrate its July 28 ICBM launch. The video-sharing website closed the North Korean account soon after the North conducted its sixth nuclear test Sept. 3, with no detailed explanation, just saying the channel violated its guidelines. Uriminzokkiri frequently posted videos of state TV news clips, including footage of missile launches and North Korean leader Kim Jong-un's inspection tours. North Korea researchers were dismayed by the shutdown as the channel was a precious source for studying the reclusive country. According to YouTube, the channel had 18,000 subscribers.","youtube claims it closed ,rfa youtube recent move ,us law rfa youtube ,law rfa youtube recent ,us broadcaster reported tuesday","['YouTube', 'north korean', 'Uriminzokkiri', 'american', 'US', 'US', 'Radio Free Asia']",26,"[ 0.          0.          0.         ... -0.3274903   0.36524448
  0.53378958]",Yonhap,North Korea,9,2017,"youtube recent move to shut ,reclusive country according to youtube ,website closed the north korean ,law us broadcaster reported tuesday ,video sharing website closed the","['YouTube', 'north korean', 'Uriminzokkiri', 'american', 'US', 'US', 'Radio Free Asia', 'american', 'Uriminzokkiri', 'Pyongyang', 'icbm', 'north korean', 'north korean', ""Kim Jong - un 's"", 'North Korea', 'YouTube']",18,"[ 0.          0.          0.         ... -0.3274903   0.36524448
  0.53378958]"
111,111,Russia's envoy meets with NK official handling US affairs over nukes,"Russia's top envoy to Pyongyang has met with a senior North Korean official in charge of North American affairs to discuss situations on the Korean Peninsula, Moscow's embassy in the North said Tuesday.Russia's Ambassador Alexander Matsegora and Choe Son-hui, director-general of the North American department at North Korea's foreign ministry, exchanged frank views on the issue Monday, according to the Russian embassy...","Russia's top envoy to Pyongyang has met with a senior North Korean official in charge of North American affairs to discuss situations on the Korean Peninsula, Moscow's embassy in the North said Tuesday.Russia's Ambassador Alexander Matsegora and Choe Son-hui, director-general of the North American department at North Korea's foreign ministry, exchanged frank views on the issue Monday, according to the Russian embassy's Facebook page.They agreed to continue such mutually beneficial meetings to help find a solution to the current complex diplomatic situation, it added. This image shows Choe Son-hui, director-general of the North American department at North Korea`s foreign ministry. The meeting is seen as part of Russia's attempts to play a bigger role in resolving North Korea's nuclear standoff. The UN Security Council implemented fresh sanctions last week over Pyongyang's sixth and most powerful nuclear test on Sept. 3.The Washington Post reported that Russia invited Choe to visit Moscow later this month in a bid to ""feel out Pyongyang as to a possible resumption of dialogue"" between the United States and the North.Tensions between Washington and Pyongyang have heightened as the North has been accelerating its provocative acts in defiance of international condemnation.The US said that all options, including a military one, are on the table, but it will seek a peaceful solution to North Korea's nuclear issue until it becomes necessary to use military force.","said tuesday russia ambassador ,tuesday russia ambassador ,senior north korean official ,tuesday russia ambassador alexander ,north said tuesday russia","['Russia', 'Pyongyang', 'north korean', 'north american', 'Moscow', 'Russia', 'Alexander Matsegora', 'north american', ""North Korea 's"", 'russian']",26,"[ 0.          0.          1.         ... -0.20026803  0.6859414
  0.2532033 ]",Yonhap,North Korea,9,2017,"north said tuesday russia ambassador ,russia top envoy to pyongyang ,said tuesday russia ambassador ,resolving north korea nuclear standoff ,said tuesday russia ambassador alexander","['Russia', 'Pyongyang', 'north korean', 'north american', 'Moscow', 'Russia', 'Alexander Matsegora', 'north american', ""North Korea 's"", 'russian', 'Choe Son - hui', 'north american', 'Russia', ""North Korea 's"", 'the UN Security Council', 'Pyongyang', 'Washington Post', 'Russia', 'Moscow', 'Pyongyang', 'the United States', 'Washington', 'Pyongyang', 'US', ""North Korea 's""]",2,"[ 0.          0.          1.         ... -0.20026803  0.6859414
  0.2532033 ]"
