,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
21,21,21,"4,500 nabbed for illegal immigration","More than 4,700 immigration law violators were caught in the last two months along with over 1,100 employers who hired them, Justice Ministry officials said Sunday. The ministry said it caught 4,751 foreigners in breach of immigration law including some 3,600 who worked here without a visa. The rest were people whose visas had expired. The ministry has carried out an intensive crackdown against illegal immigration si...","More than 4,700 immigration law violators were caught in the last two months along with over 1,100 employers who hired them, Justice Ministry officials said Sunday. The ministry said it caught 4,751 foreigners in breach of immigration law including some 3,600 who worked here without a visa. The rest were people whose visas had expired. The ministry has carried out an intensive crackdown against illegal immigration since September in cooperation with police and other ministries. Under the Immigration Control Law, immigration offices can take foreign nationals who are illegally working in Korea into emergency custody and issue them exit orders. The foreign workers are subsequently repatriated to their home countries unless they are granted refugee status.Chinese, Thai and Vietnamese accounted for the highest numbers of people caught. Most of them were found to have worked in factories, construction sites, massage parlors or bars, the authorities said. Of the employers who were caught, 79 were sent to prosecutors on charges of hiring a large number of illegal aliens. The rest were fined up to 20 million won ($17,000). Along with the crackdown, the ministry encouraged about 4,500 illegal residents to voluntarily return to their countries. The ministry has vowed to strengthen its crackdown against illegal brokers who find work for foreign nationals, as well as illegal immigrants and employers. By Lee Hyun-jeong (rene@heraldcorp.com)","500 nabbed for illegal ,it caught 751 foreigners ,700 immigration law violators ,caught 751 foreigners in ,crackdown against illegal immigration",['Justice Ministry'],5,"[ 0.          0.          0.         ... -0.28020844  0.1833283
  0.7857092 ]",이현정,Social affairs,11,2015,"ministry encouraged about 500 illegal ,caught 751 foreigners in breach ,encouraged about 500 illegal residents ,intensive crackdown against illegal immigration ,than 700 immigration law violators","['Justice Ministry', 'the Immigration Control Law', 'Korea', 'chinese', 'Thai', 'Vietnamese', 'Lee Hyun - jeong']",7,"[ 0.          0.          0.         ... -0.28020844  0.1833283
  0.7857092 ]"
22,22,22,[Weekender] Youngsters toil in vain in bleak job market,"Hardships from working overtime to sexual assaults are common, but future remains bleak for most jobseekers　It is very common to see youngsters rushing to the subway station at dusk to catch the first train, when it is still dark and chilly, with a cup of coffee and toast in hand. They are eager to be the first ones in office, and for a reason.It used to be no different for young intern Jeon -- she wished to be iden...","Hardships from working overtime to sexual assaults are common, but future remains bleak for most jobseekersIt is very common to see youngsters rushing to the subway station at dusk to catch the first train, when it is still dark and chilly, with a cup of coffee and toast in hand. They are eager to be the first ones in office, and for a reason.It used to be no different for young intern Jeon -- she wished to be identified only by her family name -- until all her hard work came to naught. She used to begin her day at the office by making coffee for her seniors, and couldn’t imagine dozing off or slacking, for everyone in her team was watching her -- job performance and attitude would be evaluated when hiring full-time workers after the internship.Jeon endured everything -- from tedious chores to fawning over her weird boss who would frequently leer at her. Despite all these efforts and perseverance, all she was left with after her internship was a text message which read, “We’re sorry but we have decided not to move your application forward.”“I was devastated,” said Jeon, who is back on the sluggish local job market, saying she feels like she has wasted her precious time on a wild goose chase.   Young job seekers look at job postings on a bulletin board (Yonhap)This is not an isolated case. According to government statistics, one out of five young job seekers begin their career paths as nonregular workers, such as interns or trainees. Many businesses hire new workers through internships through which the companies offer full-time positions to a certain portion -- ranging from 50 to 90 percent -- of high-performers. In this way, companies can identify potential employees who are also trained and experienced through the probation period.  Every year, tens of thousands of young Koreans enter into exploitive work arrangements, working overtime and mostly doing menial works for little or no pay, because they consider it as a rite of passage to be admitted into the white-collar world. These desperate jobseekers can barely complain or speak up against their poor working conditions, for disobedience could jeopardize possible job opportunities. “Nobody complains about working overtime,” said Choi, who gained a permanent position at a public firm last year through a 6-month internship at the company. “There was also fierce competition among interns. They were willing to work overtime and nobody asked for the rightful reward as long as they could become regular workers.”Heavy strain and worries are what torment these young people most, since they have to cast their dice on the internship -- they might be wasting their precious time for nothing. Also, they might have to make excuses in their next interviews, while their certificates and English test scores -- which often cost them significant amount of effort and money -- expire in two years. Some even suffer from the fear of being around people, as families and relatives meddle and put heavy strain on them.For female interns, the reality is even harsher. A 22-year-old college student Jang, who recently did an internship at an architectural firm, had to put up with her boss who would pass offensive sexual comments on her body. A few years earlier, a congressman was under fire for sexually harassing his intern. Likewise, female interns are often targeted for sexual harassment. Internships are supposed to provide on-site experience for the fresh graduates, while it can work as a system to find potential future hires for employers. Companies, however, often take advantage of the system and view it as an opportunity to exploit the plight of cheap and passionate workers. Earlier this year, a local social commerce firm, Wemakeprice.com, drew flak for firing all of its 11 interns after hiring them for two weeks. But such tyranny never seems to stop. Recently, a local financial firm reportedly laid off more than half of their interns due to financial problems.In April 2013, a 20-something Korean man hanged himself in his apartment. The young man had begun his sales internship at an insurance firm few months earlier, but had been reportedly suffering from work pressure, due to bad sales performance. Who are pushing the young job seekers to death? The need seems to be growing for more decent jobs for fresh graduates and strict legal guidelines that protects the young, desperate job seekers.By Ko Ji-seon (jiseonko@heraldcorp.com)","hardships from working overtime ,bleak for most jobseekers ,bleak job market hardships ,working overtime to sexual ,subway station at dusk",['hardship'],5,"[ 0.          0.          0.         ... -0.25506029 -0.03164894
  0.23502511]",KH디지털2,Social affairs,11,2015,"making coffee for her seniors ,youngsters rushing to the subway ,interns due to financial problems ,working overtime to sexual assaults ,also fierce competition among interns","['hardship', '”“I', 'young', 'Koreans', 'Choi', 'internship', 'Wemakeprice.com', 'korean', 'Ko Ji - seon']",5,"[ 0.          0.          0.         ... -0.25506029 -0.03164894
  0.23502511]"
23,23,23,[Weekender] Knowledge and hand-on experience key to efficiency,"Many students opt to undertake internships in order to improve their chances of finding employment, and as an opportunity to gain practical experience in specific fields before beginning their careers. However, those who can confidently say that they had an efficient internship experience are small in number. This, in part, many take internships without adequate information about a position, while some say that many ...","Many students opt to undertake internships in order to improve their chances of finding employment, and as an opportunity to gain practical experience in specific fields before beginning their careers. However, those who can confidently say that they had an efficient internship experience are small in number. This, in part, many take internships without adequate information about a position, while some say that many internships do not offer much by way of experience needs for specific fields. Here are details of some internships which are worth doing in your undergraduate days.Interns are making a presentation based on team projects during the National Assembly internship (Korean League Of Women Voters)National Assembly With the purpose of raising students’ interest and understanding of politics, and to foster next generation leaders, internships at the National Assembly occasionally makes available internship opportunities. It is usually hosted by legislators themselves directly, posting a recruitment notice on the National Assembly’s official website or by the Korean League of Women Voters.Interns assist aides or secretaries who are in charge of duties including, data investigation, data reviewing and preparing for parliamentary inspection. They also receive training for legislation proposal through team projects. “There are times when interns’ refreshing ideas gives practical help in putting out real legislative motions,” said Kim Sung-ok, the central chief of the federation.During the internship period, quite a few students actually get hired as aides or secretaries, or at least dream to be one.Consultation company“The relationship between consulting company and client can be compared to that between a doctor and patient. It can pinpoint the client company’s problems, which can be difficult for insiders to spot,” said an executive who was an intern in one of the top three consulting companies in Korea.In order to make an accurate diagnosis for the client, precise information analysis is essential, which is the interns’ main duty.As accurate data analysis strengthens the basis of the company’s operations, and an intern’s job cannot be neglected.“However, it depends on the interns’ capability of conducting their duties, whether to take part in practical working process of arranging for certain events or programs which are requested by the client,” said 24-year-old Choi, who worked at a PR consulting company before. Though consulting company usually refers to ‘management’ consulting companies, it can also include ‘PR’ or ‘advertisement agency’ in the broad sense.Architecture firmAn architecture firm is different from a construction firm, in that it is in charge of design and construction supervision of structures, which are to be built.In Korea, Samoo, Changjo and Heerim are some of the well-known architecture firms.The interns’ main duty is to draw the accurate design for blueprints, using computer programs and produce models -- a miniature of the actual structure.Surnamed Song, 26, who worked in a series of big and small architecture firms after majoring in the field as an undergraduate, said, “It’s also the interns’ share to make presentation materials, regarding the drawn design and blueprints, to explain those to the superiors.”Meanwhile, though it differs according to the scale of the company, it is difficult for the majority of interns to suggest practical ideas, which have a direct influence on the company.Apart from the opportunities mentioned above, other innumerable types of internships exist.The more one is informed of the specifics and gets to experience a differentiated internship, the more efficient it will be in terms of apprehending one’s aptitude and choosing a career path as well as standing out in the process of getting a job, such as during an interview. By Kim Yu-jin (kimyujin@heraldcorp.com)","many take internships without ,part many take internships ,many take internships ,take internships without adequate ,an efficient internship experience",[],5,"[ 0.          0.          0.         ... -0.67901188  0.22848593
  0.60392606]",KH디지털2,Social affairs,11,2015,"many take internships without adequate ,students opt to undertake internships ,few students actually get hired ,many take internships without ,part many take internships without","['the National Assembly', 'Korean League of Women Voters)National Assembly', 'the National Assembly', 'the National Assembly ’s', 'the Korean League of Women Voters', 'Kim Sung - ok', 'Korea', 'Choi', 'Korea', 'Samoo', 'Surnamed Song', 'Kim Yu - jin']",2,"[ 0.          0.          0.         ... -0.67901188  0.22848593
  0.60392606]"
24,24,24,Gov't sets up situation room to cope with heavy snow during winter,"The government said Friday that it will operate a 24-hour situation room for the next four months to respond effectively to heavy snowfall that could cut off roads to traffic.The Ministry of Land, Infrastructure and Transport said it will go on emergency standby footing from Nov. 15 through March 15, keep close track of the weather and check on road conditions across the country.""Due to the country's geography and lo...","The government said Friday that it will operate a 24-hour situation room for the next four months to respond effectively to heavy snowfall that could cut off roads to traffic.The Ministry of Land, Infrastructure and Transport said it will go on emergency standby footing from Nov. 15 through March 15, keep close track of the weather and check on road conditions across the country.""Due to the country's geography and location there are heavy snowfalls that can swiftly make roads impassable,"" it said. ""To prevent key roads from being blocked and ensure the safety of drivers there is a need to be prepared.""The ministry said it selected 179 ""weak points"" in the country's road system and will move to place snow clearing equipment and personnel where they will be needed the most in the coming months.It said the comprehensive contingency plan also calls for using the country's railway and airlines to facilitate movement across the country in case roads become impassable.As part of the preparation, some 383,000 tons of anti-snow and de-icing materials like calcium chloride will be stockpiled. This is up 130 percent compared to the year before.The ministry said some 4,863 pieces of machinery such as special snow plows will be kept on standby along with more than 4,300 people who will be deployed to clear roads of ice and snow.It, moreover, said some 700 automatic de-icing systems will be utilized on roads that are susceptible to freezing.Authorities said that in mountainous areas where heavy snow will invariably lead to temporary closures of roads, drivers are advised to prepare for restrictions,""Top priority will be placed on clearing roads before vehicle are allowed to pass, so cooperation and patience of drivers is of the utmost importance,"" it said. (Yonhap)","heavy snow during winter ,cope with heavy snow ,heavy snowfall ,during winter the government ,with heavy snow during","['the Ministry of Land , Infrastructure and Transport']",5,"[ 0.          0.          0.         ... -0.39697206  0.23955075
  0.35403794]",KH디지털2,Social affairs,11,2015,"heavy snowfall that could cut ,respond effectively to heavy snowfall ,location there are heavy snowfalls ,heavy snowfalls that can swiftly ,heavy snow will invariably lead","['the Ministry of Land , Infrastructure and Transport']",17,"[ 0.          0.          0.         ... -0.39697206  0.23955075
  0.35403794]"
25,25,25,"Aircraft takeoffs, landings to be halted for college entrance exam","All aircraft takeoffs and landings at South Korean airports will be suspended for 35 minutes on Thursday to prevent noise from affecting the nationwide university entrance exam.The Ministry of Land, Infrastructure and Transport said Wednesday that takeoff and landing operations will be put on hold Thursday from 1:05 p.m. through 1:40 p.m. ""The move is to prevent aircraft noise from affecting the language listening pa...","All aircraft takeoffs and landings at South Korean airports will be suspended for 35 minutes on Thursday to prevent noise from affecting the nationwide university entrance exam.The Ministry of Land, Infrastructure and Transport said Wednesday that takeoff and landing operations will be put on hold Thursday from 1:05 p.m. through 1:40 p.m. ""The move is to prevent aircraft noise from affecting the language listening part of the critical exam,"" the ministry said.Some 69 scheduled flights will be readjusted because of the suspension with four domestic flights to be canceled for the day.Of the 69 flights affected, 16 are with foreign carriers and the rest are planes operated by local airlines.All other flights that are in the air must maintain an altitude exceeding 3 kilometers, and follow the direction of air traffic controllers, if they have to stay in a holding pattern before landing.To minimize inconvenience, new flights will be arranged for canceled passenger services, the ministry said, adding it also asked people who booked flights in advance, to check with the airlines to see if their flights have been affected. (Yonhap)","halted for college entrance ,on thursday to prevent ,for college entrance exam ,thursday to prevent noise ,be halted for college","['south korean', 'the Ministry of Land , Infrastructure and Transport']",5,"[ 0.          0.          0.         ... -0.03005586 -0.0890379
  0.47811386]",KH디지털2,Social affairs,11,2015,"korean airports will be suspended ,minutes on thursday to prevent ,suspension with four domestic flights ,on thursday to prevent noise ,thursday to prevent noise from","['south korean', 'the Ministry of Land , Infrastructure and Transport']",17,"[ 0.          0.          0.         ... -0.03005586 -0.0890379
  0.47811386]"
26,26,26,Bad history teaching threatens children’s souls: Park,"President Park Geun-hye on Tuesday spoke up about her administration’s controversial reintroduction of state history textbooks, saying inaction threatened the “souls” of young Koreans.“One would have no soul without knowing the history of one’s country, and learning it in a wrong way would turn one’s soul into an abnormal one,” she said at a Cabinet meeting. President Park Geun-hye speaks during a Cabinet mee...","President Park Geun-hye on Tuesday spoke up about her administration’s controversial reintroduction of state history textbooks, saying inaction threatened the “souls” of young Koreans.“One would have no soul without knowing the history of one’s country, and learning it in a wrong way would turn one’s soul into an abnormal one,” she said at a Cabinet meeting. President Park Geun-hye speaks during a Cabinet meeting, Tuesday. (Yonhap)Park urged the National Institute of Korean History in charge of the publication to put efforts into gathering the “best” experts in the field to author the books to be used in middle and high schools from 2017.“The government has promised the people it will create a proper history textbook that contains the proud history of ours. For this it is of the utmost importance to create a pool of writers with that capacity,” she said.Park’s comments came as the NIKH has been facing difficulties lining up writers. One of the lead authors, professor Choi Mong-lyong, resigned over sexual harassment allegations last Friday.As opposition among progressives continued against the state-authored textbooks, the NIKH said Tuesday it had secured 75 potential authors including 25 volunteers that submitted their names during the recruitment period that ended Monday. The institute said the list would remain confidential for now for security reasons.Park also took aim at opposition political parties, which agreed to resume the parliamentary schedule over the weekend despite the ongoing textbook brawl to tend to budget reviews and pending bills. “The textbook issue should not and cannot be subject to political fighting,” she said.Park further elaborated on some of the contentious points, including the date of South Korea’s foundation.“The future of the Republic of Korea that has the history of division depends on our youth at this important juncture where we must realize reunification. It depends on their sense of pride and accurate perception of history,” she said.She said that current textbooks describe the year 1948 as the foundation of the South Korean “government” while it specifies North Korea as a state as being established the same year. Conservatives see this as implicitly favoring North Korea.Progressive scholars say the establishment of the “South Korean government” is meant to uphold the Constitution that states the current government succeeds the provisional government established in 1919.She added that the textbooks also depict both Koreas to be at fault for the Korean War (1950-1953) and that South Korea’s “economic development praised by the world is described as being antilabor and only depicts the negative side of the conglomerates and thereby stokes antibusiness sentiment.”The opposition has been claiming the new textbooks will aim to glorify the past pro-Japanese and dictatorial governments of the 1960s and 1970s, including rule under former President Park Chung-hee, the late father of Park, by highlighting the rapid industrialization and economic growth.The main opposition New Politics Alliance for Democracy immediately shot back at Park’s remarks.“It is shocking how preposterous (Park’s comments) sound,” said NPAD spokesman Kim Seong-soo in a statement.“It indeed must be a scary situation as, according to the president, our public has distorted souls by having learned from the wrong textbooks.”Park also pressed lawmakers to speed up the review and approval of key bills, including those aimed to boost the economy, create jobs and reform the labor sector.The president specifically urged for the prompt ratification of free trade agreements with China, New Zealand and Vietnam.“If the National Assembly neglects these bills and leaves them to be disposed of automatically, the people shall not condone it,” she said.By Cho Chung-un (christory@heraldcorp.com)","bad history teaching threatens ,history teaching threatens children ,her administration controversial reintroduction ,textbooks saying inaction threatened ,bad history teaching","['Park Geun - hye', 'Koreans', 'Cabinet', 'Park Geun', 'Cabinet']",5,"[ 0.          0.          0.         ... -0.27058062 -0.08850652
  0.35965893]",이주희,Politics,11,2015,"history textbooks saying inaction threatened ,cabinet meeting tuesday yonhap park ,about her administration controversial reintroduction ,sexual harassment allegations last friday ,speaks during cabinet meeting tuesday","['Park Geun - hye', 'Koreans', 'Cabinet', 'Park Geun', 'Cabinet', 'the National Institute of korean History', 'Park ’s', 'NIKH', 'Choi Mong - lyong', 'NIKH', 'South Korea ’s', 'the Republic of Korea', 'south korean', 'North Korea', 'North Korea', 'south korean', 'Koreas', 'South Korea ’s', 'pro - japanese', 'Park Chung - hee', 'Park', 'New Politics Alliance for Democracy', 'Park ’s', 'Park ’s', 'NPAD', 'Kim Seong - soo', 'China', 'New Zealand', 'Vietnam', 'the National Assembly', 'Cho Chung - un']",13,"[ 0.          0.          0.         ... -0.27058062 -0.08850652
  0.35965893]"
27,27,27,Health Ministry to air graphic antismoking TV ads,"South Korea’s Health Ministry plans to broadcast a more “explicit” antismoking TV commercial starting next week, replacing the current one featuring ballet dancers expressing the agony of smoking’s side effects through dance movements. 　The new commercial, currently in production, is aimed to curb smoking among Koreans more effectively, using a combination of possibly disturbing images and messages, said Choi Sh...","South Korea’s Health Ministry plans to broadcast a more “explicit” antismoking TV commercial starting next week, replacing the current one featuring ballet dancers expressing the agony of smoking’s side effects through dance movements. The new commercial, currently in production, is aimed to curb smoking among Koreans more effectively, using a combination of possibly disturbing images and messages, said Choi Shin-gwang from the Health Ministry. “We’ve been told that the current commercial with the ballet dancer is not strong enough,” Choi told The Korea Herald. “We are trying to come up with a new commercial that is more powerful.”A scene from the Health Ministry`s current antismoking TV ad, featuring ballet dancers expressing the agony of smoking’s side effects through dance movements. (A screen capture)Choi, a public health official at the ministry, said the new commercial may contain images that may be “painful” to watch. He refused to share further details about the content of the production.The ministry’s move, however, may find criticism for lacking efficacy despite its severity, according to previous research.A 2011 study by the University of Missouri-Columbia found that using a combination of disturbing images and threatening messages to prevent smoking was not effective. According to the study, those who were exposed to highly disturbing antismoking ads, including both graphic images and messages, in fact had a lower emotional response than those who saw ads that only included either a message or an image.“Simply trying to encourage smokers to quit by exposing them to combined threatening and disgusting visual images is not an effective way to change attitudes and behaviors,” the study said. “Effective communication is more complicated than simply showing a disgusting picture. That kind of communication will usually result in a defensive avoidance response where the smoker will try to avoid the disgusting images, not the cigarettes.”South Korea is home to almost 10 million smokers, and an estimated 57,000 die each year due to smoking-related diseases including lung cancer. Last year, the country had one of the highest smoking rates for adult males among the Organization for Economic Cooperation and Development nations, at 43.7 percent, surpassing the OECD average of 26 percent. The National Assembly last year approved an 80 percent increase in the price of cigarettes in an effort to curb smoking. The new bill took effect on Jan. 1. Smokers have opposed the measures, claiming it was a way for the government to collect more taxes at their expense.By Claire Lee (dyc@heraldcorp.com)","antismoking tv commercial starting ,graphic antismoking tv ads ,explicit antismoking tv commercial ,more explicit antismoking tv ,commercial starting next week","['South Korea ’s', 'Health Ministry', 'Koreans', 'Choi Sh']",5,"[ 0.          0.          0.         ... -0.71371281  0.37025338
  0.4880712 ]",이다영,Social affairs,11,2015,"antismoking tv commercial starting next ,curb smoking the new bill ,dance movements the new commercial ,antismoking tv ad featuring ballet ,lung cancer last year","['South Korea ’s', 'Health Ministry', 'Koreans', 'Choi Shin - gwang', 'the Health Ministry', 'Choi', 'the Korea Herald', 'Health', 'the University of Missouri - Columbia', 'Korea', 'the Organization for Economic Cooperation and Development', 'OECD', 'the National Assembly', 'Claire Lee']",0,"[ 0.          0.          0.         ... -0.71371281  0.37025338
  0.4880712 ]"
28,28,28,Education minister vows to protect textbook authors,"Education Minister Hwang Woo-yea vowed that the government will protect the panel of authors for state history textbooks, who face criticism on the Internet.Last week, the government announced that it will revise the current textbook publication system so that middle and high school students will learn Korean history through national textbooks starting in the 2017 school year.The government also said that a total of ...","Education Minister Hwang Woo-yea vowed that the government will protect the panel of authors for state history textbooks, who face criticism on the Internet.Last week, the government announced that it will revise the current textbook publication system so that middle and high school students will learn Korean history through national textbooks starting in the 2017 school year.The government also said that a total of 36 historians with expertise in different periods and fields of history will participate in writing the new books under the supervision of the National Institute of Korean History.""The government will sternly deal with spreading false information, defamation, or insults,"" Minister Hwang told Yonhap News Agency on Sunday. ""The government will also request the protection of the team of writers as the National Police Agency had already announced stern actions.""  Earlier, the police said it will crack down on those who resort to violence or defamation against members of the history textbook team.The government plan hit a snag after a veteran history professor leading the team resigned two days after his appointment over sexual harassment allegations.Choi Mong-lyong, an emeritus professor at Seoul National University, allegedly made sexual remarks and inappropriately touched a female journalist.""It is very regrettable and pitiful,"" the minister said, adding that Choi had received enough criticism on the Internet.The government made public the names of only two leading writers -- Choi and Shin Hyung-sik, a history professor from the Ewha Woman's University -- although it has vowed to release a full list of the authors, prompting public criticism. ""Why would (the government) not make public the writers when the books are finished,"" Hwang refuted, indicating that the government may not unveil the names until the completion. ""It is important to first protect the authors and let them write the books freely.""South Korea began publishing state history textbooks under the authoritarian government of Park Chung-hee -- the late father of incumbent President Park Geun-hye -- in 1974. Private publishers took over the right to publish history textbooks under a government monitoring system in 2011. (Yonhap)","history through national textbooks ,textbook authors education minister ,for state history textbooks ,will learn korean history ,history textbooks who face","['Hwang Woo - yea', 'korean']",5,"[ 0.          0.          0.         ... -0.45684224  0.7436254
  0.4295603 ]",KH디지털2,Education,11,2015,"publish history textbooks under government ,students will learn korean history ,korean history through national textbooks ,history textbooks under government monitoring ,authors for state history textbooks","['Hwang Woo - yea', 'korean', 'the National Institute of korean History', 'Hwang', 'Yonhap News Agency', 'the National Police Agency', 'Choi Mong - lyong', 'Seoul National University', 'Choi', 'Choi', 'Shin Hyung - sik', ""the Ewha Woman 's University"", 'Hwang', 'Korea', 'Park Chung - hee', 'Park Geun']",14,"[ 0.          0.          0.         ... -0.45684224  0.7436254
  0.4295603 ]"
29,29,29,Textbook author quits amid sexual harassment claims,"One of the government-appointed authors of the state-issued textbook for secondary education offered his resignation upon accusations of having sexually harassed a female reporter.Professor emeritus at Seoul National University Choi Mong-lyong, who was invited to participate in writing the textbook, told local media Friday he was leaving his post as an author, three days after the National Institute of Korean History...","One of the government-appointed authors of the state-issued textbook for secondary education offered his resignation upon accusations of having sexually harassed a female reporter.Professor emeritus at Seoul National University Choi Mong-lyong, who was invited to participate in writing the textbook, told local media Friday he was leaving his post as an author, three days after the National Institute of Korean History announced his appointment.  (Yonhap)“I will end it all. I‘ve sparked dispute concerning the NIKH. I’ll resign (as author of the) textbook, too,” he said, adding he did not want to burden the state-run institution. The NIKH is commissioned by the Education Ministry to oversee the publication process for the secondary education history textbooks.Choi, who was to be one of six main authors, had a meal with four local reporters Wednesday after the NIKH revealed the plans for the publication at a press conference. He allegedly uttered sexually offensive words and initiated inappropriate physical contact with a female reporter. He denied there was any contact, but admitted to “some jokes,” saying he is always like that.The 70-year-old scholar had already been embroiled in controversy after revealing in a Wednesday interview with local media that Hyun Jung-taik, senior presidential secretary for policy coordination, had called him and requested he attend the NIKH’s press conference on that day, giving aid to the administration. He also said he was a “shield” for the government in the implementation of the contentious policy. The news fueled speculation that Cheong Wa Dae was pressuring scholars to support the textbook. Choi denied the phone call the next day, then flip-flopped again later, saying that while there was a phone call, it was just a conversation between old friends.The main opposition New Politics Alliance for Democracy said the fiasco with Choi was a “disaster caused by the reckless and forced nature of the state textbook policy” and urged President Park Geun-hye to scrap the plan.Later in the afternoon, the NIKH confirmed Choi’s resignation and said he apologized to the female reporter in question.“Choi told us that he wishes his resignation does not tarnish the true purpose of ‘correct history textbooks,’” it said.By Yoon Min-sik (minsikyoon@heraldcorp.com)","quits amid sexual harassment ,female reporter professor emeritus ,harassed female reporter professor ,textbook author quits ,textbook author quits amid","['Seoul National University Choi Mong - lyong', 'the National Institute of korean history']",5,"[ 0.          0.          0.         ... -0.40723398  0.17151272
  0.44956672]",Yoon Min-sik,Politics,11,2015,"harassed female reporter professor emeritus ,secondary education offered his resignation ,media friday he was leaving ,after revealing in wednesday interview ,apologized to the female reporter","['Seoul National University Choi Mong - lyong', 'the National Institute of korean History', 'I‘ve', 'NIKH', 'NIKH', 'the Education Ministry', 'Choi', 'NIKH', 'Hyun Jung - taik', 'NIKH', 'New Politics Alliance for Democracy', 'Choi', 'Park Geun', 'NIKH', 'Choi ’s', 'Yoon Min - sik']",18,"[ 0.          0.          0.         ... -0.40723398  0.17151272
  0.44956672]"
30,30,30,‘Secret team’ claims worsen textbook clash,"Opposition lawmakers staged an overnight standoff with Education Ministry staff outside the government office that deals with the publication of school history textbooks Sunday, alleging that the staff have been secretly working on state-authored textbooks under direct orders from the presidential office.Lawmakers of the main opposition New Politics Alliance for Democracy visited the National Institute for Internatio...","Opposition lawmakers staged an overnight standoff with Education Ministry staff outside the government office that deals with the publication of school history textbooks Sunday, alleging that the staff have been secretly working on state-authored textbooks under direct orders from the presidential office.Lawmakers of the main opposition New Politics Alliance for Democracy visited the National Institute for International Education late Sunday on an anonymous tip-off that the ministry was operating an unofficial task force on the recently-confirmed plan to reinstate state-authored history textbooks for middle and high schools. Education Minister Hwang Woo-yea speaks during a meeting of vice education superintendents Monday at Sejong Government Complex. (Yonhap)Ministry officials at the office denied entry to the lawmakers, turned off the lights and called the police, with the standoff lingering on to the next day.The NPAD claimed that the unknown team has been reporting directly to the presidential office Cheong Wa Dae, on grounds that the team in question had a folder marked “BH,” meaning Blue House (Cheong Wa Dae). NPAD member Kim Tae-Nyeon raised suspicion that the ministry had secretly operated the team since September, well before the ministry made its decision official. In an emergency briefing the next day, the ministry explained that the claims that it was running a secret task force were baseless, and that the team on history education had increased staff due to a spike in their workload.“We have no reason to hide the team, as it is not newly created but an already-existing one. Transfer records do not exist because (the officials) have not been relocated, but temporarily shifted,” said a ministry official in charge of the team. He claimed that the office was set up in Seoul, not in Sejong City where the ministry is based, because the government complex did not have sufficient room. He added that the officials at the office may have called the police because they panicked at the unscheduled visit by lawmakers and the media that accompanied them. The official denied that the ministry set up the team specifically to deal with the state textbooks, and said it had increased staffing to address the explosive increase in the parliament’s demand for data, and to deal with the media. He denied allegations that the team was directly reporting to Cheong Wa Dae, saying that he was heading the operation. But the official said that he only learned of the overnight standoff this morning via media coverage. A public statement denying the NPAD’s accusations was issued around midnight under the name of the Education Ministry. The special team will continue operations until Nov. 2.Parties were at loggerheads over the new allegations. NPAD floor leader Lee Jong-kul accused President Park Geun-hye of secretly pushing ahead with the state textbook plan, while the ruling Saenuri Party’s leader Kim Moo-sung accused the opposition of “forcibly imprisoning” the ministry officials in the office.With the dispute over state history textbooks showing no signs of fading out, some members of the ruling party have expressed opposition to the plan.Rep. Chung Doo-un, among the few Saenuri members who have opposed the policy, said that the state history textbooks was a “disaster” and urged the government to “admit to making a mistake.”“Public opinion is against the government because of (the state textbook). It is virtually a boon for the opposition. The government is reviving the opposition, which is suffering from faltering public support, with the policy,” he said in a radio interview.By Yoon Min-sik(minsikyoon@heraldcorp.com)","textbook clash opposition lawmakers ,school history textbooks sunday ,history textbooks sunday alleging ,worsen textbook clash opposition ,textbooks sunday alleging that","['Education Ministry', 'New Politics Alliance for Democracy', 'the National Institute for Internatio']",5,"[ 0.          0.          0.         ... -0.20444652  0.48921901
  0.27582175]",Korea Herald,Education,10,2015,"school history textbooks sunday alleging ,school history textbooks sunday ,history textbooks sunday alleging that ,of school history textbooks sunday ,lawmakers staged an overnight standoff","['Education Ministry', 'New Politics Alliance for Democracy', 'the National Institute for International Education', 'Hwang Woo - yea', 'Cheong', 'Dae', 'Blue House', 'NPAD', 'Kim Tae - Nyeon', 'Seoul', 'Sejong City', 'the Education Ministry', 'Lee Jong - kul', 'Park Geun', 'Saenuri Party ’s', 'Kim Moo - sung', 'Chung Doo - un', 'Saenuri']",13,"[ 0.          0.          0.         ... -0.20444652  0.48921901
  0.27582175]"
