,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
112,112,112,More married women suffer from holiday blues: survey,"About 1 1/2 times more married women than men suffer from depression during holiday seasons due to intensified household chores and family-related stress, a survey showed Monday. Recruitment portal service Job Korea said they interviewed 1,921 working adults online and via mobile services on whether they feel depressed during holidays, as Chuseok took place last week.Forty-two percent of the respondents said they fel...","About 1 1/2 times more married women than men suffer from depression during holiday seasons due to intensified household chores and family-related stress, a survey showed Monday. Recruitment portal service Job Korea said they interviewed 1,921 working adults online and via mobile services on whether they feel depressed during holidays, as Chuseok took place last week.Forty-two percent of the respondents said they felt temporarily depressed around the holiday. More than half or 53.0 percent of married women said they felt depressed, compared to 33.8 percent of married men.More women  in general also answered they felt depressed than men .Married women were the most vulnerable to depression followed by single women , single men  and married man.By age, 45.4 percent of those in their 40s answered they felt depressed, followed by those in their 50s , 30s  and 20s .Travelers alight from a train at Seoul Station on Saturday after the three-day Chuseok holiday last week. As for the main symptoms, 68.4 percent said they felt unmotivated or unenthusiastic, followed by indigestion , headaches , insomnia  and loss of appetite .According to The Minjoo Party of Korea’s Rep. Keum Tae-sup, some 92,000 sought medical help for manic-depressive symptoms last year, with the number surging by over 1,000 before and after major holidays such as the New Year and Chuseok.Citing data from the Gender Equality Ministry, Keum added that counseling phone calls made during the four-day Chuseok holiday last year reached 2,947 -- more than 17 times the daily average for the year. “The fact that more counseling help is sought during the holiday season means that family conflicts tend to peak before and after the holiday due to household chores and other sources of tension among families,” Keum said.Another recent survey showed that men were also prone to feeling depressed during family gatherings.According to a survey by recruitment portal Incruit on 500 of its male members, 76 percent said they were stressed, mainly due to the economic burden such as buying gifts and giving allowances , long hours of driving , traffic jams , questions from family members concerning their marital status and employment  and post-holiday conflicts with wives, girlfriends or female siblings .In response to a question on how they relieve stress, 27 percent said they had no specific way of dealing with stress, followed by those who said they did so by drinking or hanging out with others , trying to think positively  and deciding not to visit their hometown .","more married women suffer ,more married women than ,women suffer from holiday ,interviewed 921 working adults ,married women suffer",['Job Korea'],21,"[ 0.          0.          0.         ... -0.43237892  0.44945821
  0.14903077]",Korea Herald,Social affairs,9,2016,"depressed than men married women ,manic depressive symptoms last year ,married women than men suffer ,interviewed 921 working adults online ,more married women than men","['Job Korea', 'the Minjoo Party', 'Korea', 'Keum Tae - sup', 'Chuseok', 'the Gender Equality Ministry', 'Keum', 'Keum']",15,"[ 0.          0.          0.         ... -0.43237892  0.44945821
  0.14903077]"
113,113,113,Seoul ranks third in city risk index,"Seoul stands to see the third biggest economic loss globally -- approximately $103.5 billion -- if faced with natural catastrophes and man-made economic shocks between the period of 2015 and 2025, a report showed Monday.Based on the original research by the Cambridge Center for Risk Studies at the University of Cambridge Judge Business School, UK insurance firm Lloyds’ City Risk Index 2015-2025 listed 301 major citi...","Seoul stands to see the third biggest economic loss globally -- approximately $103.5 billion -- if faced with natural catastrophes and man-made economic shocks between the period of 2015 and 2025, a report showed Monday.Based on the original research by the Cambridge Center for Risk Studies at the University of Cambridge Judge Business School, UK insurance firm Lloyds’ City Risk Index 2015-2025 listed 301 major cities in terms of expected loss to a selected location’s economic output -- average annual gross domestic product -- from 18 types of natural and man-made threats.The report showed that Taipei topped the list with a total GDP at risk calculated at $181.20 billion, followed by Tokyo with $153.28 billion. Seoul’s GDP at risk by threat type  source: Lloyds’ City Risk Index 2015-2025Seoul was ranked third and was one of four Asian cities that topped the Index’s total GDP at risk rankings, followed by Manila, New York and Los Angeles. According to the index, Busan showed $20.45 billion of total GDP at risk, followed by Daegu , Incheon , Daejeon  and Gwangju .The report said the South Korean capital could be hit hard by a windstorm, mainly due to its geographical location in the northwest Pacific typhoon belt.By threat type, a windstorm was the highest risk factor for Seoul, with potential economic loss calculated at $44.68 billion, followed by an oil price shock , market crash , flood , pandemic  and drought .Among 301 cities, Seoul was also the third most exposed city to potential losses from natural threats, including flood and drought. Seoul showed the world’s highest exposure to drought, due to the fact that the Korean Peninsula suffered its worst drought in the past century in 2012.But despite South Korea’s strongest earthquake last week, the report calculated the potential losses from earthquakes at zero. In terms of man-made economic threats, the report said that as South Korea lacks oil and gas resources, Seoul was vulnerable to a market crash and an oil price shock, placing the country in third for highest exposure to an oil price shock in the world. The report added that one-third of Seoul’s total exposure to economic threats come from emerging threats, including pandemic, cyberattacks and solar storms.“The nature of these threats is changing, too. Certain extreme weather events linked to climate change are increasing in severity and frequency. Man-made threats, such as cyberattacks and market crash, are increasingly significant as companies expand into new markets and territories,” said Inga Beale, CEO of Lloyd’s.“ is a wake-up call to us all, as disasters that have occurred in the past are likely to do so again in the future,” Beale added in the report.By Kim Da-sol","third biggest economic loss ,seoul ranks third in ,biggest economic loss globally ,the third biggest economic ,third biggest economic","['Seoul', 'the Cambridge Center for Risk Studies', 'the University of Cambridge Judge Business School', 'UK', 'Lloyds']",21,"[ 0.          0.          0.         ... -0.62067622  0.48587435
 -0.33802402]",Kim Da-sol,Social affairs,9,2016,"third biggest economic loss globally ,drought among 301 cities seoul ,korea strongest earthquake last week ,28 billion seoul gdp at ,loss globally approximately 103 billion","['Seoul', 'the Cambridge Center for Risk Studies', 'the University of Cambridge Judge Business School', 'UK', 'Lloyds', 'Taipei', 'Tokyo', 'Seoul', 'Lloyds', 'asian', 'Manila', 'New York', 'Los Angeles', 'Busan', 'Daegu , Incheon , Daejeon', 'south korean', 'Seoul', 'Seoul', 'Seoul', 'South Korea ’s', 'South Korea', 'Seoul', 'Seoul', 'Inga Beale', 'Lloyd ’s', 'beale', 'Kim Da - sol']",6,"[ 0.          0.          0.         ... -0.62067622  0.48587435
 -0.33802402]"
114,114,114,Korea sends fourth most students abroad,"South Korea has the fourth highest number of students pursuing studies abroad in the world, with the most favored destination being the United States, recent data showed. According to statistics from UNESCO on the mobility of students in 2014, the number of Korean students studying abroad was 116,942. Among South Korean students, the most popular destination was the United States, with 64,693 students, or more than h...","South Korea has the fourth highest number of students pursuing studies abroad in the world, with the most favored destination being the United States, recent data showed. According to statistics from UNESCO on the mobility of students in 2014, the number of Korean students studying abroad was 116,942. Among South Korean students, the most popular destination was the United States, with 64,693 students, or more than half of the total, choosing to study in the country. Japan was the second most favored destination, followed by Australia, the United Kingdom and Canada. According to the latest census released this year, South Korea’s population surpassed 50 million as of last year, a 2.7 percent increase from 49.7 million in 2010. The nation ranked 28th in the world in terms of population, according to the 2015 CIA World Factbook, when its figure was 49.1 million.Participants attend the Korea Study Abroad and Emigration Fair held at Coex in southern Seoul in March. The UNESCO data showed that an estimated 5 million students around the world studied outside of their home countries last year, more than double the 2.1 million who did so in 2000. North America and Western Europe hosted a combined 57 percent of the mobile students. The US was the favorite destination not only among Koreans, but among all international students, hosting 19 percent of the students. The UK came in second, receiving 10 percent of international students. Australia and France shared the No. 3 spot, both respectively accepting 6 percent of international students.  China, the world’s most populous country with a population of 1.36 billion as of 2015, sent the most students overseas, with 712,157 students studying abroad for higher education. India, which has the second-biggest population of 1.25 billion, ranked No. 2, sending 181,872 students abroad. Germany came in third with 119,123. South Korea is also increasingly becoming a popular destination for foreign students, with the total number of foreigners studying here exceeding 100,000 this year. According to data compiled by the Education Ministry and Higher Education in Korea , 104,262 students had enrolled in local schools as of April 1, a far cry from just 3,954 in 2000.Among them, 60.5 percent were studying for a degree in Korea. The biggest portion of foreign students were from China at 61.7 percent, followed by Vietnam at 5.5 percent, Mongolia at 3.6 percent, the US at 2.5 percent and Japan at 2.5 percent. Korea University had 4,333 foreign students enrolled this year, topping the chart among local universities. Of them, 1,564 were pursuing degrees, with the rest being exchange students or attending language courses.Kyung Hee University ranked second with 3,655 students, followed by Yonsei University with 3,223, Sungkyunkwan University with 2,783 and Chung-Ang University with 2,033. Outside the top five schools, Hanyang University, Konkuk University, Dongguk University, Kookmin University and Seoul National University made the top 10 list with over 1,500 foreign students each, according to the data. While the number of incoming foreign students as well as outgoing local students remains high, the total student enrollment quotas among 141 four-year universities has declined by 21,867 over the past three years since the Ministry of Education launched its university restructuring plan in 2014. According to data obtained by Rep. Yoo Eun-hye of The Minjoo Party of Korea, 77 percent of slashed admission quotas were concentrated on universities outside the nation’s capital Seoul. The Education Ministry has pushed universities to reduce student admission quotas as part of efforts amid the falling birthrate. The fertility rate, the number of babies a woman is expected to have in her lifetime, was at 1.24 this year, well below the Organization for Economic Cooperation and Development average of 1.68. By Ock Hyun-ju","fourth most students abroad ,korean students the most ,korea sends fourth most ,sends fourth most students ,fourth most students","['South Korea', 'the United States', 'UNESCO', 'korean', 'south korean', 'the United States']",21,"[ 0.00000000e+00  2.00000000e+00  0.00000000e+00 ... -3.78337920e-01
  1.10277152e+00 -1.96243360e-04]",Ock Hyun-ju,Social affairs,9,2016,"korean students the most popular ,students china the world most ,south korean students the most ,top five schools hanyang university ,korean students the most","['South Korea', 'the United States', 'UNESCO', 'korean', 'south korean', 'the United States', 'Japan', 'Australia', 'the United Kingdom and', 'Canada', 'South Korea ’s', 'CIA World Factbook', 'the Korea Study Abroad and Emigration Fair', 'Seoul', 'UNESCO', 'US', 'Koreans', 'UK', 'Australia', 'France', 'China', 'India', 'Germany', 'South Korea', 'the Education Ministry', 'Korea', 'Korea', 'China', 'Vietnam', 'US', 'Japan', 'Korea University', 'Kyung Hee University', 'Yonsei University', 'Sungkyunkwan University', 'Chung - Ang University', 'Hanyang University', 'Konkuk University , Dongguk University', 'Kookmin University', 'Seoul National University', 'the Ministry of Education', 'Yoo Eun - hye', 'the Minjoo Party', 'Korea', 'Seoul', 'the Education Ministry', 'the Organization for Economic Cooperation and Development', 'Ock Hyun - ju']",16,"[ 0.00000000e+00  2.00000000e+00  0.00000000e+00 ... -3.78337920e-01
  1.10277152e+00 -1.96243360e-04]"
115,115,115,Sex crimes and senior offenders increase,"The number of serious crimes such as murder and robbery has decreased, but sex crimes against women surged over the past decade, with the arrest rate having declined, a study showed Sunday. According to the Korean Institute of Criminology, the total number of crimes stood at 1.93 million in 2014, which marks 3,767 offenses per 100,000 in the country with a 50 million population. The number of criminal offenses has re...","The number of serious crimes such as murder and robbery has decreased, but sex crimes against women surged over the past decade, with the arrest rate having declined, a study showed Sunday. According to the Korean Institute of Criminology, the total number of crimes stood at 1.93 million in 2014, which marks 3,767 offenses per 100,000 in the country with a 50 million population. The number of criminal offenses has remained at around 1.9 million since 2010 after it reached a peak of 2.16 million crimes in 2009. But only 69.5 percent of those committed crimes involved arrests in 2014, compared to 78.4 percent in 2005. The number of murders committed in the country over the period of 2005-2012 remained at around 1,000, before falling slightly to 966 in 2013 and further to 938 in 2014. The number of robberies dropped from 5,266 in 2005 to 1,618 in 2014.In contrast, sex crimes including rape and sexual harassment soared from 13,631 in 2005 to 29,863 in 2014, with the crime rate per 100,000 people having risen from 28.3 in 2005 to 59.2 in 2014. “Unlike other types of serious crimes seeing a decline in number in recent years, the number of sex crimes has increased,” said researcher Hwang Ji-tae of the KIC. “For sex crimes, it is more difficult to learn about the status quo with official data as victims are less likely report such crimes to the police.” The report also showed a rise in the number of senior offenders. Those aged between 51 and 60 among criminals arrested for murder and other serious offenses accounted for 7.5 percent of the total in 2005, but it more than doubled to 14.4 percent in 2014. The portion of those aged 61 or over surged from 3.1 percent to 6.7 percent during the same period. Violent crimes committed by those aged 51 or over accounted for 13.1 percent in 2005, which increased to 28.4 percent in 2014. The proportion of those who committed asset-related crimes including fraud rose from 16.5 percent in 2005 to 30.6 percent in 2014. The portion of those in their 50s who committed sex crimes also saw an increase from 8.1 percent in 2005 to 13.9 percent in 2014. Those in their 60s committed 3.2 percent of such crimes in 2005 and 6.7 percent in 2014. “There was a clear rise in the number of criminals in their 50s and 60s who committed serious, violent and asset-related crimes, while there was a decline in the number of 20s and 30s who committed such offenses,” Kim Ji-seon, a researcher at KIC, said in the report. “It is a result of a growth in the number of the baby boom generation who are now in their 50s and 60s.” By Ock Hyun-ju","decreased but sex crimes ,decade with the arrest ,crimes against women surged ,93 million in 2014 ,sex crimes and senior",['the Korean Institute of Criminology'],21,"[ 0.          0.          0.         ... -0.64310658  0.37441543
 -0.01038443]",Ock Hyun-ju,Social affairs,9,2016,"16 million crimes in 2009 ,million crimes in 2009 but ,fraud rose from 16 percent ,peak of 16 million crimes ,million crimes in 2009","['the Korean Institute of Criminology', 'Hwang Ji - tae', 'Kim Ji - seon', 'KIC', 'Ock Hyun - ju']",5,"[ 0.          0.          0.         ... -0.64310658  0.37441543
 -0.01038443]"
116,116,116,4 out of 10 Korean working women underpaid: OECD,"Four out of 10 working women in South Korea are underpaid, and this ratio is the highest among the member countries of the Organization for Economic Cooperation and Development, data showed Sunday. The ratio of female workers who received wages below two thirds the national average reached 37.8 percent in 2014, the highest among 22 OECD members checked and 6.8 percentage points more than No. 2 Ireland's number of 31 ...","Four out of 10 working women in South Korea are underpaid, and this ratio is the highest among the member countries of the Organization for Economic Cooperation and Development, data showed Sunday. The ratio of female workers who received wages below two thirds the national average reached 37.8 percent in 2014, the highest among 22 OECD members checked and 6.8 percentage points more than No. 2 Ireland's number of 31 percent.The figure has steadily fallen from 45.8 percent in 2000 to below 40 percent, but it is still higher than the ratio of underpaid Korean working men at 15.4 percent. The figure for men is 11th among the 22 OECD members reviewed, data showed. The concentration of women in low-paying jobs was above that of major economies including the United States, Great Britain, Germany and Japan, which all remained below the 30 percent mark, the OECD report showed.The gender pay gap was largely attributable to the comparably larger number of qualified women leaving their jobs for child care who later have difficulties in finding higher-paying employment. Experts say the public and private sectors should make concerted efforts to utilize highly educated women and help them retain their jobs by expanding childcare programs.  ""The short-term employment support measures have their own limits,"" Jung Sung-mi, a researcher at the Korea Labor Institute, said. ""The government needs to create a positive work environment so that the highly educated women in the core age groups can enter and remain on the job and continue working for their long-term careers.""","10 korean working women ,korean working women underpaid ,women underpaid oecd four ,of 10 working women ,korean working women","['South Korea', 'the Organization for Economic Cooperation and Development', 'OECD', 'Ireland']",21,"[ 0.          0.          0.         ... -0.71202272  0.52831119
  0.60043901]",KH디지털2,Social affairs,9,2016,"of underpaid korean working men ,10 working women in south ,out of 10 working women ,underpaid korean working men ,underpaid korean working men at","['South Korea', 'the Organization for Economic Cooperation and Development', 'OECD', 'Ireland', 'korean', 'OECD', 'the United States', 'Great Britain', 'Germany', 'Japan', 'OECD', 'Jung Sung - mi', 'the Korea Labor Institute']",2,"[ 0.          0.          0.         ... -0.71202272  0.52831119
  0.60043901]"
117,117,117,"More than 100,000 foreign students now study in Korea","The total number of foreign students studying in South Korea has surpassed the 100,000 mark, a local education data institute said Sunday.Data provided by Higher Education in Korea (www.academyinfo.go.kr) showed the landmark number being reached as of April 1, with 104,262 students enrolled in local schools.The total marks a surge from just 3,954 tallied in 2000, the institute said. The numbers rose to 89,537 in 2011...","The total number of foreign students studying in South Korea has surpassed the 100,000 mark, a local education data institute said Sunday.Data provided by Higher Education in Korea  showed the landmark number being reached as of April 1, with 104,262 students enrolled in local schools.The total marks a surge from just 3,954 tallied in 2000, the institute said. The numbers rose to 89,537 in 2011, but fell in the following years before rebounding to 91,332 last year.Korea University had 4,333 foreign students enrolled this year, ranking No. 1 among local schools. Of these, 1,564 were striving to get degrees, with the rest being exchange students or enrolled in language courses.After Korea University, Kyung Hee University and Yonsei University had the largest number of foreign students at 3,655 and 3,223 respectively, and Sungkyunkwan University and Chung-Ang University also both have more than 2,000.Besides the top five schools, Hanyang, Konkuk, Dongguk, Kookmin and Seoul National University made the top 10 list with over 1,500 foreign students each, the latest data showed.","100 000 foreign students ,000 foreign students now ,korea has surpassed the ,104 262 students enrolled ,surpassed the 100 000","['South Korea', 'high Education', 'Korea']",21,"[ 0.          0.          0.         ... -0.380086    0.39850739
  0.36740264]",KH디지털2,Education,9,2016,"91 332 last year korea ,korea has surpassed the 100 ,100 000 mark local education ,april with 104 262 students ,332 last year korea university","['South Korea', 'high Education', 'Korea', 'Korea University', 'Korea University', 'Kyung Hee University', 'Yonsei University', 'Sungkyunkwan University', 'Chung - Ang University', 'Hanyang', 'Konkuk', 'Dongguk', 'Kookmin', 'Seoul National University']",16,"[ 0.          0.          0.         ... -0.380086    0.39850739
  0.36740264]"
118,118,118,S. Korea's life expectancy reaches 81 yrs,"South Korea's life expectancy has increased at a rapid rate over the past two decades largely on advances in medical services, while that of communist North Korea climbed at less than half the speed of the South, a report showed Thursday.   According to the Korea Insurance Research Institute (KIRI), South Korea's life expectancy came to 81 years as of the end-2013, up 8.6 years from 72.5 years in 1990.   The incr...","South Korea's life expectancy has increased at a rapid rate over the past two decades largely on advances in medical services, while that of communist North Korea climbed at less than half the speed of the South, a report showed Thursday.   According to the Korea Insurance Research Institute , South Korea's life expectancy came to 81 years as of the end-2013, up 8.6 years from 72.5 years in 1990.   The increase compared with North Korea's 3.3-year gain over the cited period, KIRI said.   The large increase in South Korea's life expectancy was mostly attributed to medical advances, with the life expectancy of people diagnosed with cardiovascular diseases growing an average 3.9 years, according to the report.   The life expectancy of cancer patients also gained one year over the 23-year period, while that of people with respiratory diseases added 0.8 year.   A drop in the number of deaths from car accidents over the cited period also helped extend the life span of South Koreans, KIRI said.   Suicides, on the other hand, have apparently grown in numbers over the cited period, reducing the life expectancy of South Koreans by 0.2 year, it added.","expectancy reaches 81 yrs ,past two decades largely ,81 yrs south korea ,korea life expectancy reaches ,decades largely on advances","[""South Korea 's"", 'North Korea', 'the Korea Insurance Research Institute', 'KIRI', ""South Korea 's""]",21,"[ 1.          0.          0.         ... -0.92088974  0.37320313
 -0.09110682]",줄리 잭슨 (Julie Jackson),Social affairs,9,2016,"two decades largely on advances ,korea life expectancy has increased ,north korea year gain over ,diseases growing an average years ,large increase in south korea","[""South Korea 's"", 'North Korea', 'the Korea Insurance Research Institute', ""South Korea 's"", ""North Korea 's"", 'KIRI', ""South Korea 's"", 'South Koreans', 'KIRI', 'Suicides', 'South Koreans']",2,"[ 1.          0.          0.         ... -0.92088974  0.37320313
 -0.09110682]"
119,119,119,Free lung health checkups to be offered to longtime smokers,"The South Korean government said Monday it will start providing free examinations of lung health for smokers who have smoked about a pack a day for the past 30 years, as part of the nation’s comprehensive cancer management scheme.Some 8,000 smokers are expected to benefit from the plan set to be implemented next year.Cancer patients with low income will also receive up to 2 million won ($1,800) in subsidies over thr...","The South Korean government said Monday it will start providing free examinations of lung health for smokers who have smoked about a pack a day for the past 30 years, as part of the nation’s comprehensive cancer management scheme.Some 8,000 smokers are expected to benefit from the plan set to be implemented next year.Cancer patients with low income will also receive up to 2 million won  in subsidies over three years upon diagnosis. These and other plans were released by the Health and Welfare Ministry in the latest round of cancer management measures. YonhapFor early diagnosis of lung cancer and to lower the death rate from the disease, low-dose spiral computer tomography will be offered free of charge to those aged 55-74 who have been smoking about one pack, or 20 cigarettes, a day for the past 30 years.Further details of those eligible for the checkup will be decided upon reviewing the examination capacities of each region’s public and state-run cancer centers and their respective budgets.Lung cancer has been the country’s biggest cause of death among cancer patients, accounting for 22.8 percent. Some 23.5 percent of lung cancer patients live for more than five years upon diagnosis, shorter than the average 69.4 percent of all cancer patients. Early diagnosis is therefore imperative, the ministry said.The ministry said it will also set up regional support centers for some 1.37 million cancer patients nationwide. It will also diversify hospice services so that up to 25 percent of terminal-stage cancer patients would have access by 2020.Low-income cancer patients will receive state subsidies regardless of their place of diagnosis.Currently, health insurance subscribers could benefit from the subsidies if they were diagnosed through state-managed examinations.Those who have received abnormal findings in their general checkup will also be advised to take further tests with state subsidies. Currently, the system is only available for those in risk of stomach and colorectal cancers. It will expand to liver, breast and cervical cancers.The government will also work to advance an infrastructure to manage cancer such as by constructing a data base for each cancer type to follow the diagnosis, treatment and development of the diseases.A geographic information system will be established to help figure out the causes and risks related to cancers to be released for public viewing by 2017.","next year cancer patients ,implemented next year cancer ,free lung health checkups ,next year cancer ,year cancer patients",['south korean'],21,"[ 0.          0.          0.         ... -0.59611619  0.27213138
  0.60498393]",Korea Herald,Social affairs,9,2016,"2020 low income cancer patients ,implemented next year cancer patients ,37 million cancer patients nationwide ,of lung cancer patients live ,by 2020 low income cancer","['south korean', 'the Health and Welfare Ministry', 'YonhapFor', 'lung']",18,"[ 0.          0.          0.         ... -0.59611619  0.27213138
  0.60498393]"
120,120,120,Korea's income disparity among seniors 2nd highest in OECD,"South Korea had the second-highest income disparity among senior citizens out of the member countries of the Organization for Economic Cooperation and Development, as their jobs are mostly low-paying and unstable, a government report showed Sunday. According to a report on the employment structure and income disparity of seniors released by the Korea Labor Institute, the Gini coefficient -- a measure of inequality --...","South Korea had the second-highest income disparity among senior citizens out of the member countries of the Organization for Economic Cooperation and Development, as their jobs are mostly low-paying and unstable, a government report showed Sunday. According to a report on the employment structure and income disparity of seniors released by the Korea Labor Institute, the Gini coefficient -- a measure of inequality -- for people aged 65 or over in Korea was 0.422, the second highest after Chile at 0.428. On a scale between 0 and 1, the closer the Gini ratio is to 1 the greater the income inequality. When the Gini index is above 0.4, the extent of income disparity is seen as serious.The inequality among senior citizens is in stark contrast to the relatively low level of income disparity among the working population. YonhapThe Gini coefficient among Koreans aged 18 and 65 was 0.28, lower than major economies like the United States at 0.392, the United Kingdom at 0.353, Germany at 0.299 and France at 0.294. The income inequality among the elderly is attributed to a growing number of retirees landing low-quality, low-paying jobs, according to the report. “The increase in the employment rate for senior citizens will likely continue as baby boomers born between 1955 and 1963 have started to retire,” researcher Kim Bok-soon said in the report. “But the jobs are mostly irregular, part-time and unstable, providing poor working conditions.” The employment rate for senior citizens aged 60 or over was 38.9 percent last year, with them accounting for 21.9 percent of the working-age population. According to Statistics Korea, 11.6 percent of the entire working population took home less than the minimum wage  last year, while 37.1 percent of the elderly earned less than the minimum wage. Nearly 57 percent of the senior citizens received low-pay, which is two-thirds of the nation’s median income. Women in the age group were also more exposed to income disparity, with 71.6 percent of them receiving low pay and 46.6 percent of them being paid less than the minimum wage, the data showed. The poverty rate -- the proportion of people with net income below a defined threshold -- for senior citizens with more than two family members in a household was 47.6 percent, while the figure for elderly living on their own was 67.1 percentMost of the working seniors found temporary, irregular employment in the services, health care and social welfare industries, the report said. “Given the senior generation entering the labor force right now has not prepared themselves for after-retirement life and most of them are willing to remain in the labor market even by holding low-quality job, the government needs to release policies to curb income inequality and create quality jobs for seniors to make use of their experience at work,” said Kim. By Ock Hyun-ju","seniors 2nd highest in ,among seniors 2nd highest ,second highest income disparity ,2nd highest in oecd ,seniors 2nd highest","['South Korea', 'the Organization for Economic Cooperation and Development', 'the Korea Labor Institute', 'Gini']",21,"[ 0.          0.          0.         ... -0.4827905   0.39864787
  0.51625174]",Ock Hyun-ju,Social affairs,9,2016,"second highest income disparity among ,korea had the second highest ,the second highest after chile ,second highest after chile ,the second highest income disparity","['South Korea', 'the Organization for Economic Cooperation and Development', 'the Korea Labor Institute', 'Gini', 'Korea', 'Chile', 'Gini', 'Gini', 'YonhapThe Gini', 'Koreans', 'the United States', 'the United Kingdom', 'Germany', 'France', 'Kim Bok - soon', 'Statistics Korea', 'Kim', 'Ock Hyun - ju']",15,"[ 0.          0.          0.         ... -0.4827905   0.39864787
  0.51625174]"
121,121,121,Number of NK defectors up 15% on-year in first 8 months of this year,"The number of North Korean defectors coming to South Korea rose 15 percent on-year in the first eight months of 2016, government data showed Wednesday, as the North's leader is tightening his iron-fisted rule on the country.In the January-August period, 894 North Koreans escaped and arrived in South Korea, compared with 777 the previous year, according to the data by the Ministry of Unification.As of end-August, the ...","The number of North Korean defectors coming to South Korea rose 15 percent on-year in the first eight months of 2016, government data showed Wednesday, as the North's leader is tightening his iron-fisted rule on the country.In the January-August period, 894 North Koreans escaped and arrived in South Korea, compared with 777 the previous year, according to the data by the Ministry of Unification.As of end-August, the total number of North Korean defectors reached 29,688 it showed, with the tally likely to surpass the 30,000 mark in the next few months.The number of defectors reaching the South peaked in 2009, but the pace of growth has slowed down since 2011 as North Korean leader Kim Jong-un has strengthened border control and surveillance over the country's population.But this year, the pace has increased in an indication that more North Koreans, including elite members of society, are seeking to escape Kim's reign of terror. This development has raised speculation in the South that conditions in the North may be becoming unstable and that the reason behind the defections is changing.Official data showed that while only 19 percent of defectors who escaped before 2001 referred to themselves as having above average incomes when they lived in the North, this shot up to 55.9 percent after 2014.""Compared with the past, the number of North Korean defectors seeking more opportunities and better lives for themselves in South Korea has increased,"" a government official said.Seoul has said the North Korean government's strong pressuring of its overseas workers and diplomats to send more money to the North is one reason more people who are socially well off are defecting. Tougher international sanctions have cut off many of the regime's traditional sources of hard currency. In April, a group of 13 North Koreans working at a restaurant in the Chinese eastern city of Ningbo defected to South Korea en masse. In June, three more North Korean restaurant employees working in China escaped to Seoul. Most North Korean restaurant workers are chosen from families with good backgrounds who are trusted by Pyongyang.In addition, Thae Yong-ho, a minister at the North Korean Embassy in Britain, recently defected to the South with his family, making him one of the highest ranking officials to flee to South Korea.Seoul's unification ministry said that Thae defected due to his disillusionment with North Korea and aspiration for freedom and democracy. Concerns for a better future for his children were also factored into his decision, it added.","894 north koreans escaped ,korea rose 15 percent ,north korean defectors coming ,nk defectors up 15 ,korean defectors coming","['north korean', 'South Korea', 'North Koreans', 'South Korea', 'the Ministry of Unification']",21,"[ 0.          0.          0.         ... -0.16950431  0.6138798
  0.04435253]",임정요,North Korea,9,2016,"june three more north korean ,north korean defectors reached 29 ,south korea rose 15 percent ,894 north koreans escaped and ,three more north korean restaurant","['north korean', 'South Korea', 'North Koreans', 'South Korea', 'the Ministry of Unification', 'north korean', 'north korean', 'Kim Jong - un', 'North Koreans', 'Kim', 'north korean', 'South Korea', 'Seoul', 'north korean', 'North Koreans', 'chinese', 'Ningbo', 'South Korea', 'north korean', 'China', 'Seoul', 'north korean', 'Pyongyang', 'Thae Yong - ho', 'the north Korean Embassy', 'Britain', 'South Korea', 'Seoul', 'North Korea']",5,"[ 0.          0.          0.         ... -0.16950431  0.6138798
  0.04435253]"
