,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
28,28,Housing main reason for Seoul newlyweds to work,"One in 3 newlywed couples in Seoul with dual careers said they both worked in order to afford a house in the city with skyrocketing real estate prices, a study showed this week.　According to the Seoul Institute’s analysis of 2014 data by the Ministry of Land, Infrastructure and Transport on newlyweds’ residential status in Seoul, about 37 percent of couples who have been married less than five years were double-in...","One in 3 newlywed couples in Seoul with dual careers said they both worked in order to afford a house in the city with skyrocketing real estate prices, a study showed this week.According to the Seoul Institute’s analysis of 2014 data by the Ministry of Land, Infrastructure and Transport on newlyweds’ residential status in Seoul, about 37 percent of couples who have been married less than five years were double-income households. Of those surveyed, more than half choose to work to pay for housing. About 33 percent of dual-income newlyweds said they were working to save money to buy a house, while some 17 percent said they needed two incomes to pay off their mortgage. About 15 percent of couples said they needed to work to afford living expenses in Seoul, while some 14 percent said they both work jobs to enjoy an affluent lifestyle. Only about 10 percent cited career reasons for both of them working.Consequently, the majority of newlyweds in Seoul were most interested in improving their financial condition. About 34 percent said they most wanted to increase their income or wealth, while 9.9 percent and 10.3 percent said their priorities were to purchase a house and pay off the debts, respectively. While young couples nationwide cited “nurturing kids” as the prime interest in their marriage, the issue ranked second among Seoul’s newlyweds’ priorities in married life -- about 30 percent said raising kids was the major interest in their marriage.By Yeo Jun-suk (jasonyeo@heraldcorp.com)","in newlywed couples in seoul ,newlywed couples in seoul with ,newlywed couples in seoul ,ranked second among seoul newlyweds ,majority of newlyweds in seoul","['Seoul', 'the Seoul Institute ’s', 'the Ministry of Land , Infrastructure and Transport', 'Seoul', 'Seoul', 'Seoul', 'Seoul', 'Yeo Jun - suk']",3,"[ 0.          0.          0.         ... -0.82226342  0.45614547
  0.04715705]"
29,29,Tension escalates over Seoul overpass,"Tension between Seoul city government and the police authorities is escalating over the city’s plan to restore the outdated flyover near Seoul Station into an eco-friendly walkway.In September last year, Seoul Mayor Park Won-soon vowed to transform a 1-kilometer-long section of the flyover into a pedestrian park as part of its urban restoration scheme, dubbed Korea’s version of New York’s High Line Park. Under the...","Tension between Seoul city government and the police authorities is escalating over the city’s plan to restore the outdated flyover near Seoul Station into an eco-friendly walkway.In September last year, Seoul Mayor Park Won-soon vowed to transform a 1-kilometer-long section of the flyover into a pedestrian park as part of its urban restoration scheme, dubbed Korea’s version of New York’s High Line Park. Under the name of “Seoul Station 7017 Project,” the city aims to boost the neighboring markets while preserving the historic heritage.  A one-day public event is held at the overpass in central Seoul as part of the city’s efforts to promote the “Seoul High Line Park” scheme on May 10. (Seoul Metropolitan Government)The plan faced resistance due to budget concerns and protests by local shopkeepers who were worried about the effect on sales. The police have also hampered the park scheme, citing traffic problems it would cause. The flyover, which is 17 meters above ground, has connected the city center to the western region since the 1970s. As decades passed, however, it was assessed to be too old to sustain. It received a “D” grade in a safety test in 2006 and was recommended to be demolished in a few years, prompting the mayor to pledge to remodel it rather than tear it down due to its historical significance.To open the park in early 2017 as scheduled, the city planned to start restricting the flyover traffic, demolish the old sections of the road and initiate the reinforcement operation from this month. By law, the city government can discretionally tear down construction or control and restrict the traffic if there are public safety risks. In order to minimize the potential traffic congestion near the flyover, Seoul City sought approval from the Seoul Metropolitan Police Agency more than six months ago for installing five new traffic signals around the flyover. The police, however, put the proposal on hold twice -- in July and August -- citing insufficient backup plans, which Seoul City has said is “regretful.” “The city cannot help but raise ‘reasonable’ suspicion that the police made the decision with a political motive,” said Seoul City spokesperson Kim In-cheol in early September. “While the city has actively discussed the traffic measures with the police at the working level since October last year, the police suspended the review over practically trivial matters that can be easily improved.”Some raised speculation that the police action was influenced by the central government to contain Park who is considered a potential presidential candidate from the main opposition party. “The overpass was graded D again in 2012, with only two to three years of time left. It’s necessary to tear it down no later than this year,” said a Seoul City official said. The police flatly denied the claim, claiming that it was merely the city’s interpretation. Safety concerns arose in January last year after one of the flyover’s concrete floor plates fell to the ground. Over 93 percent of the 220 supporting structures of the flyover were graded the lowest level “E” last year, officials said. The police then asked the city in September to get the opinion of the Transport Ministry, saying that the decision to change the traffic routes is under its discretion.The ministry, however, referred back to the police, refusing to get involved. The police on Tuesday reiterated that they would review the new traffic signal plan once the city receives the ministry’s approval. Regardless of the “Seoul High Line Park” plan, Seoul City said it would restrict the overpass traffic and partially tear down the structure from next month on its own authority, citing safety concerns. The potential traffic congestion problem is expected to remain until the tug-of-war between the city and the police is resolved.By Lee Hyun-jeong (rene@heraldcorp.com)","last year seoul mayor park ,mayor to pledge to remodel ,congestion near the flyover seoul ,year seoul mayor park won ,september last year seoul mayor","['Seoul', 'Seoul Station', 'Seoul', 'Park Won - soon', 'Korea', 'New York ’s', 'Seoul', 'Seoul City', 'the Seoul Metropolitan Police Agency', 'Seoul City', 'Seoul City', 'Kim In - cheol', 'Park', 'Seoul City', 'the Transport Ministry', 'Seoul City', 'Lee Hyun - jeong']",3,"[ 0.          0.          0.         ... -0.60686755  0.61125618
  0.15057857]"
30,30,KOICA exhibition to recount Korea’s overseas aid history,"The Korea International Cooperation Agency plans to chronicle the country’s rapid ascent from an aid recipient to an emerging donor at an exhibition in central Seoul later this month, the state aid institution said Tuesday.The event will take place from Nov. 24 for six days at the War Memorial in Yongsan, marking the 2015 Development Cooperation Week starting Nov. 23. KOICA president Kim Young-mok, Park Gi-tae ― fo...","The Korea International Cooperation Agency plans to chronicle the country’s rapid ascent from an aid recipient to an emerging donor at an exhibition in central Seoul later this month, the state aid institution said Tuesday.The event will take place from Nov. 24 for six days at the War Memorial in Yongsan, marking the 2015 Development Cooperation Week starting Nov. 23. KOICA president Kim Young-mok, Park Gi-tae ― founder of the Voluntary Agency Network of Korea focusing on cyber public diplomacy ― and some 50 officials from the foreign and defense ministries and other organizations will attend the opening ceremony. On display will be a multitude of records of the 1950-53 Korean War and the countries that fought alongside South Korean and U.S. forces, the postwar reconstruction drive facilitated by international assistance and Seoul’s transformation into a donor and continuing efforts to help combat global poverty. “The fair will shed new light on Korea’s history of rising from the ruins with the support of Korean War allies and the international community, while providing a chance to show the country’s aid policy and ongoing contributions,” a KOICA official said. By Shin Hyon-hee (heeshin@heraldcorp.com)","central seoul later this month ,2015 development cooperation week starting ,development cooperation week starting nov ,exhibition in central seoul later ,seoul later this month","['the Korea International Cooperation Agency', 'Seoul', 'Yongsan', 'KOICA', 'Kim Young - mok', 'Park Gi - tae', 'the Voluntary Agency Network', 'Korea', 'south korean', 'U.S.', 'Seoul', 'Korea', 'KOICA', 'Shin Hyon - hee']",3,"[ 0.          0.          0.         ... -0.67105258  0.42358106
  0.09536584]"
31,31,Chief of Korea military nurse academy awarded U.S. order of merit,"The chief of South Korea's Armed Forces Nursing Academy has been awarded an order of merit from the U.S. for her contributions to expanded bilateral relations in the military medical sector, the academy said Tuesday.The U.S. Army Medical Command conferred the Order of Military Medical Merit also known as O2M3, to Brig. Gen. Choi Kyung-hye, the superintendent of the local nursing academy, during her visit to the U.S. ...","The chief of South Korea's Armed Forces Nursing Academy has been awarded an order of merit from the U.S. for her contributions to expanded bilateral relations in the military medical sector, the academy said Tuesday.The U.S. Army Medical Command conferred the Order of Military Medical Merit also known as O2M3, to Brig. Gen. Choi Kyung-hye, the superintendent of the local nursing academy, during her visit to the U.S. in July.The award was in recognition of Choi's contributions to the development of military medical services as well as active South Korea-U.S. exchanges in the military nursing segment which significantly helped expand cooperation, according to the academy.The Order of Military Medical Merit is awarded by a private organization of the same name founded by the Commanding General of the U.S. Army Health Services Command in 1982 to encourage the spirit of unity.""I am very honored to have received the award,"" Choi said, vowing continued efforts in the military medical services field. (Yonhap)","korea armed forces nursing academy ,south korea armed forces nursing ,tuesday the army medical command ,nursing academy during her visit ,korea armed forces nursing","[""South Korea 's"", 'Armed Forces Nursing Academy', 'U.S.', 'the U.S. Army Medical Command', 'the order of Military Medical', 'Brig', 'Choi Kyung - hye', 'U.S.', 'Choi', 'South Korea', 'U.S.', 'the order of Military Medical', 'the Commanding General of', 'the U.S. Army Health Services Command', 'Choi']",17,[2.         0.         0.         ... 0.0487693  0.23626748 0.46188855]
32,32,Lawyers accuse top law schools of age discrimination,"A lawyers’ group filed a petition with South Korea’s human rights watchdog on Friday, accusing the nation’s top law schools of discriminating against relatively old applicants. The Seoul Bar Association submitted the petition to the National Human Rights Commission of Korea, questioning the admission criteria by local law schools, saying they favored students aged under 30. The law schools officially do not have ...","A lawyers’ group filed a petition with South Korea’s human rights watchdog on Friday, accusing the nation’s top law schools of discriminating against relatively old applicants. The Seoul Bar Association submitted the petition to the National Human Rights Commission of Korea, questioning the admission criteria by local law schools, saying they favored students aged under 30. The law schools officially do not have an age restriction for applicants.  (Yonhap)“Only a single-digit percentage of the students at Korea’s top law schools including Seoul National University, Yonsei University and Korea University are in their 30s or older,” Yim Je-hyuk, spokesperson for the Seoul Bar Association told The Korea Herald. “There seems to be some sort of discrimination in the admissions process against older applicants. The schools should remove the section requiring age-related information in the application forms.” According to data submitted to Rep. Kim Jin-tae of the ruling Saenuri Party by the Education Ministry, 82.4 percent of the 10,439 newly enrolled students at law schools nationwide from 2011 to 2015 were 20-somethings. The tendency was especially pronounced at the nation’s most prominent law schools. Nearly 98 percent of new students at Seoul National University during the period were in their 20s, with Korea University and Yonsei University having 99.5 percent and 96.2 percent, respectively.The universities’ preference for 20-something applicants, however, could erode the purpose of the introduction of the law school system, Yim noted.“Law schools were established to nurture legal professionals equipped with various experiences and backgrounds. But age discrimination goes against the purpose,” he said. The lawyers’ group also pointed out that such discrimination could lower the chances for poor students to enter the legal sector, further widening the gap between the rich and the poor. “The law schools are open to only students from wealthy families who can graduate from undergraduate schools within four years without having to worry about tuition fees and living expenses,” Yim said. By Ock Hyun-ju (laeticia.ock@heraldcorp.com)","old applicants the seoul bar ,students at korea top law ,students at law schools nationwide ,top law schools including seoul ,watchdog on friday accusing the","['South Korea ’s', 'the Seoul Bar Association', 'the National Human Rights Commission', 'Korea', 'Korea', 'Seoul National University', 'Yonsei University', 'Korea University', 'Yim Je - hyuk', 'the Seoul Bar Association', 'the Korea Herald', 'Kim Jin - tae', 'Saenuri Party', 'the Education Ministry', 'Seoul National University', 'Korea University', 'Yonsei University', 'Yim', 'Yim']",17,"[ 0.          0.          0.         ... -0.44519064  0.28171411
  0.09633457]"
33,33,Mobile tourism center for ASEAN kicks off,"The ASEAN-Korea Center on Thursday launched a moving tourism information center on the member nations of the Association of Southeast Asian Nations to promote the region’s culture and tourism among the Korean public.The ASEAN Roadshow will travel across the country through Saturday next week, starting from Seoul and making stops in Gwangju and Busan. Participants including ASEAN-Korea Center Secretary-General Kim Yo...","The ASEAN-Korea Center on Thursday launched a moving tourism information center on the member nations of the Association of Southeast Asian Nations to promote the region’s culture and tourism among the Korean public.The ASEAN Roadshow will travel across the country through Saturday next week, starting from Seoul and making stops in Gwangju and Busan. Participants including ASEAN-Korea Center Secretary-General Kim Young-sun (fourth from left) attend the launch ceremony for the ASEAN Roadshow at Cheonggyecheon Square in downtown Seoul, Thursday. Chung Hee-cho/The Korea HeraldThe caravan will offer various experimental activities, such as the ASEAN Culture and Tourism Library and ASEAN Quiz and Game Zone. Some 150 students have been recruited to participate in the expedition.“The special vehicle of the ASEAN Roadshow, representing the uniqueness of ASEAN, will travel from the heart of Seoul to the regional cities of Korea with an aim to stir excitement and enhance the awareness of ASEAN culture and tourism destinations among the Korean public more effectively,” said ASEAN-Korea Center Secretary-General Kim Young-sun. By Yeo Jun-suk (jasonyeo@heraldcorp.com)","asean korea center on thursday ,in downtown seoul thursday ,downtown seoul thursday chung hee ,square in downtown seoul thursday ,ceremony for the asean roadshow","['ASEAN', 'the Association of Southeast Asian Nations', 'korean', 'ASEAN', 'Seoul', 'ASEAN', 'Korea', 'Kim Young - sun', 'ASEAN', 'Seoul', 'Chung Hee - cho', 'Korea HeraldThe', 'Library', 'ASEAN', 'Game Zone', 'ASEAN', 'ASEAN', 'Seoul', 'Korea', 'ASEAN', 'korean', 'ASEAN', 'Korea', 'Kim Young', 'Yeo Jun - suk']",10,"[ 0.          0.          0.         ...  0.11381458  0.63269639
 -0.01524424]"
34,34,Seoul to provide allowance for unemployed youth,"Seoul City on Thursday announced plans to give a monthly allowance to unemployed youth as part of its efforts to better bridge them to the labor market. Seoul Metropolitan Government said that it would offer 500,000 won ($440) a month starting from next year for unemployed young people aged between 19 and 29 who are in the low-income bracket. The city will provide the subsidy to 3,000 individuals on a trial basis for...","Seoul City on Thursday announced plans to give a monthly allowance to unemployed youth as part of its efforts to better bridge them to the labor market. Seoul Metropolitan Government said that it would offer 500,000 won ($440) a month starting from next year for unemployed young people aged between 19 and 29 who are in the low-income bracket. The city will provide the subsidy to 3,000 individuals on a trial basis for up to six months and expand the number to 15,000 over the next five years. A total of 9 billion won will be injected in the first year, officials said. This is part of the city’s five-year youth support plan that will be pushed from next year. It encompasses support for housing, work and activities for the youth. “It is aimed at providing a stepping-stone with minimum financial support for the unemployed youth who have failed in entering the labor market or in getting work opportunities due to low self-esteem,” said Seoul City official Jun Hyo-kwan, who heads the youth support project. About 35 percent of those in their 20s in the capital, or 500,000 individuals, are part-time workers, those postponing school graduation for job hunting or those not in education, employment or training, officials said. Concerns, however, remain over the efficacy of the plan and potential cases where the measures could be abused. While the city said it would select the 3,000 individuals based on the application review which would ask about their future career plans, it has not been determined so far how the city will evaluate and screen the applicants. Planning is still underway, the city added.“I’m optimistic of the city’s attempt and efforts to support the unemployed youth, but it will be crucial for the city to come up with specific plans over how to raise the efficacy of the project, including the screening process of the beneficiaries,” social welfare professor Han Chang-keun at Sungkyunkwan University told The Korea Herald.The city may also face obstacles in implementing the project as the Welfare Ministry considers the city’s scheme requires discussion with the central government over its relevance to various welfare laws. The city, however, claimed the project can be pushed under the city’s independent ordinance. By Lee Hyun-jeong (rene@heraldcorp.com)","monthly allowance to unemployed youth ,seoul city on thursday announced ,school graduation for job hunting ,give monthly allowance to unemployed ,next year for unemployed young","['Seoul City', 'Seoul Metropolitan Government', 'Seoul City', 'Jun Hyo - kwan', 'Han Chang - keun', 'Sungkyunkwan University', 'the Korea Herald', 'Welfare Ministry', 'Lee Hyun - jeong']",7,"[ 0.          0.          0.         ... -0.60701025  0.12098201
  0.11150508]"
35,35,Poor medical facilities behind high death rate of disabled children in South Korea,"Physically disabled children aged 1-9 in Korea were 38 times more likely to die than their nondisabled peers in 2012, partly because of inadequate number of medical institutions specializing in patients with special needs, a government study showed.　According to the study released by the Health Ministry and the National Rehabilitation Center this week, disabled children had a mortality rate of 580 per 100,000 childr...","Physically disabled children aged 1-9 in Korea were 38 times more likely to die than their nondisabled peers in 2012, partly because of inadequate number of medical institutions specializing in patients with special needs, a government study showed.According to the study released by the Health Ministry and the National Rehabilitation Center this week, disabled children had a mortality rate of 580 per 100,000 children in 2012, while the mortality rate of nondisabled children was dramatically lower, at 15.3 per 100,000 children. Even for older children and teenagers aged 10-19, the mortality rate was much higher among those disabled than the non-disabled. While 308.3 per 100,000 disabled children died in 2012, 18.8 per 100,000 nondisabled children died in the same year.As of this year, there are only 16 medical institutions that specialize in rehabilitation treatments for the physically disabled nationwide. The National Rehabilitation Center, many children with disabilities require rehabilitation services. For instance, children in need of rehabilitation may have aphasia, developmental delays or motor impairments due to cerebral palsy. By not receiving rehabilitation on time, children with disabilities may miss opportunities to gain physical independence, increase functional abilities and improve their quality of life. It can also severely affect their general health condition, especially if they have a severe form of physical disability, reports said.“Attention to early childhood development is important for all children, but it is particularly important for children with disabilities,” said a UNICEF report released in 2013. “Early identification and assessment of a child’s disability helps identify causes and provide a diagnosis, such as cognitive delay, cerebral palsy or deafness, that allow parents, health care providers, teachers and others to better understand and plan for the needs of children.”According to UNICEF, there is a lack of significant services for children with disabilities in fields such as speech therapy, physiotherapy and sign language instruction, as well as basic medications, such as those for epilepsy, worldwide. The Health Ministry said it is planning to increase the number of medical institutions that specialize in rehabilitation for people with disabilities. “We are thinking about coming up with a separate insurance system just for such institutions, so more people can benefit from the services while more facilities can make a profit out of providing rehabilitation treatments,” a Health Ministry official said. By Claire Lee (dyc@heraldcorp.com)","100 000 disabled children died ,000 disabled children died in ,000 disabled children died ,100 000 nondisabled children died ,000 nondisabled children died in","['Korea', 'the Health Ministry', 'the National Rehabilitation Center', 'the National Rehabilitation Center', 'the Health Ministry', 'Health Ministry', 'Claire Lee']",7,"[ 0.          0.          0.         ... -0.74367177  0.28214046
  0.71987212]"
36,36,Seoul sticks to its guns on new logo,"“I will Seoul you,” “I will Incheon you.” A flood of mockery and parodies hit social media when Seoul City decided on its new slogan “I.Seoul.U” late last month. On Oct. 28, “I.Seoul.U” was picked as the capital’s new logo by a public vote, beating two other candidates -- “Seouling” and “Seoulmate.” The new slogan will replace “Hi Seoul,” which has been used for 13 years.  Seoul City Mayor Park Won-so...","“I will Seoul you,” “I will Incheon you.” A flood of mockery and parodies hit social media when Seoul City decided on its new slogan “I.Seoul.U” late last month. On Oct. 28, “I.Seoul.U” was picked as the capital’s new logo by a public vote, beating two other candidates -- “Seouling” and “Seoulmate.” The new slogan will replace “Hi Seoul,” which has been used for 13 years.  Seoul City Mayor Park Won-soon (center) and guests hold up a placard with the city’s new brand, “I.SEOUL.U,” at a ceremony held at Seoul Plaza on Oct. 28. (Yonhap)“I wanted to deliver the message of ‘let’s make Seoul City together that is ever-changing vibrant and dynamic even at this moment’,” said Korean undergraduate Lee Ha-rin, who came up with the slogan idea. The slogan aimed at emphasizing the city where “you and I” coexist, with the red and blue dots symbolizing passion and relaxation, respectively, she added. Many, however, raised eyebrows at the slogan, calling it nonsensical “Konglish” with an ambiguous meaning. “As a Korean designer, I’m embarrassed, to be frank. Despite the simple words, the forced listing of them confuses the meaning,” said Sohn Hye-won, the public relations chief of main opposition New Politics Alliance for Democracy. The branding guru, renowned for making catchy commercial phrases, participated in the first round of the logo candidate screening. The city, however, defended the slogan, stressing that wordplay was a new trend in city branding. In the past, most city branding tended to focus on symbolizing representative architecture or animals in an aim to better identify and promote the image of cities like Melbourne. The selection process was also led by the city authorities or marketing experts.Cities then gradually moved toward linguistic expressions to better attract tourists, such as “Uniquely Singapore,” “Definitely Dubai” or “Yes! Tokyo.” Seoul’s decadelong logo “Hi, Seoul” along with “Dynamic Korea” are in this category, officials said. These days, however, cities are turning to a new slogan type that focuses on wordplay and leaves the interpretation open to the public rather than defining the meaning. “Be Berlin,” “I amsterdam” and “& Tokyo” are examples that do not make perfect linguistic sense but leave the interpretation open to the public. The slogans of Berlin and Amsterdam reportedly drew similar concerns in the initial stages over the grammar problems, city sources said. “What we wanted for the new slogan was an open-ended platform that leaves room for the public to freely share and modify it just like ‘be Berlin’ and ‘I amsterdam,’” said Soongsil University journalism professor Kim Min-ki, who led Seoul City’s branding team. Unlike the two previous slogan trends, another characteristic of the new city branding trend is that the ideas are crowdsourced. Since July, Seoul City gathered over 16,000 slogan ideas from the public, the largest number in history. Of them, the city selected the three finalists through six rounds. A number of ideas were discussed in the screening stage, including “Feel Seoul Good,” “Find your Seoul” and “Do Re Mi Fa Seoul.” The decision was handed over to three votes with different weightings, with 50 percent going to an online vote participated in by 130,000 Seoul residents, 25 percent on an onsite vote by over 1,000 selected individuals, and 25 percent based on a vote by a panel of experts. More than 20,000 of the voters were foreign, including one foreign expert among nine professional voters, officials said. Interestingly, “Seoulmate” topped the ranking in the online vote, with nearly 40 percent, followed by “I.Seoul.U” with 36.5 percent. The experts and the majority of the onsite voters, however, picked “I.Seoul.U” after seeing the presentations held for each candidate before the vote. Over 58 percent overall favored “I.Seoul.U,” with a unanimous vote from the experts. “Experts’ opinions were not unified before the vote. But after the fierce debate over which suits Seoul City’s image better, the experts unanimously made a decision. To be honest, I was surprised,” Kim added. The experts pointed out that “Seouling” lacked identity while “Seoulmate,” which sounds similar to word “soulmate,” could connote a sexual nuance. “It was impressive to see citizens make the final decision from slogan nominations that were also brought by the public,” said Sungshin Women’s University professor Seo Kyoung-duk, who participated in the professional panel. In terms of defining the city’s identity, the city government held several rounds of public discussion earlier this month to decide the key words that represent the city. Upon over a dozen public discussions and surveys, the city summed up the city’s image in three words – coexistence, passion and relaxation. But critics point out that building a city’s identity requires more than a slogan or brainstorming.“The identity issue is not the slogan’s problem. It’s the problem of the capital itself. Seoul City needs to keep building a concrete image of the city. For now, any slogans will likely draw identity concerns because the city lacks its own unique colors,” a public relations expert told The Korea Herald, who wished only to be identified by the surname Kwon.Some also questioned why the city would replace the current slogan of “Hi, Seoul” when it has been actively used for years, raising a suspicion that Mayor Park Won-soon might have pushed for the slogan change to clear the remnants of the previous city government. The “Hi, Seoul” slogan was determined by the city government and branding experts in 2002 under then-Mayor Lee Myung-bak, who was later elected president. According to the city-run Seoul Business Agency, the “Hi, Seoul” slogan’s asset value was estimated to be around 29 billion won ($26 million) as of last year. Despite this asset value, the city said it needed to replace it, citing a tourism marketing strategy dilemma. “The phrase of ‘Soul of Asia’ below ‘Hi, Seoul’ was not allowed to be used in China by the authorities, posing challenges to carrying out the tourism marketing plans,” said Hwang Bo-youn, the director general of Seoul City’s public communications bureau. “As the cities evolve and global trends change, the city brand also needs to evolve,” Hwang added. In the survey last year, about 80 percent of over 2,000 online panels and experts agreed to change the slogan, city officials said.“‘Hi, Seoul’ was merely the one that was used for long. It wasn’t also a brand that helped improve the Seoul City’s competitiveness or had depth,” design expert Sohn added. In an apparent move to deny any political motivation, Mayor Park Won-soon remained distant from the slogan project so far. He participated in the vote as an ordinary resident.“I personally prefer ‘Seouling’ as it sounds active and cool,” Park said in a press conference two days before the new slogan was selected. The authorities stressed that “I.Seoul.U” is not the city’s exclusive literary property but an open-platform logo that is free to use under the “creative commons license” rule. “As long as it follows certain criteria, anyone can use the slogan. It’s not only Seoul City’s brand but the world’s brand that be shared and developed by others,” the officials said. While criticisms prevail, Seoul appears set on sticking with its new brand name and trying to improve public opinion of it.Seoul City will soon launch “Seoul Partners,” which will be in charge of managing the free commercial use of the brand. Once a private company signs a memorandum of understanding with Seoul Partners, it will be allowed to use the logo for commercial use, they added.The idea was brought from Amsterdam’s “Amsterdam Partners,” which was launched in in September 2004 along with the new slogan to manage the business of the city brand. In December, the city will mobilize a sculpture of the new slogan to display around the city center, including Seoul Plaza, to raise the brand awareness, officials said. The capital will inject about 1.5 billion won into replacing the logo and implementing the marketing plans, they added. By Lee Hyun-jeong (rene@heraldcorp.com)","crowdsourced since july seoul city ,new brand seoul at ceremony ,onsite voters however picked seoul ,13 years seoul city mayor ,crowdsourced since july seoul","['Seoul', 'Seoul City', 'Seoul City', 'Park Won - soon', '’s', 'Seoul City', 'korean', 'Lee Ha - rin', 'Konglish', 'korean', 'Sohn Hye - won', 'New Politics Alliance for Democracy', 'Melbourne', 'uniquely Singapore', 'Tokyo', 'Seoul', 'Berlin', 'Amsterdam', 'Soongsil University', 'Kim Min - ki', 'Seoul City ’s', 'Seoul City', 'Seoul', 'Seoul City ’s', 'Kim', 'Sungshin Women ’s University', 'Seo Kyoung - duk', 'Seoul City', 'the Korea Herald', 'Park Won - soon', 'Lee Myung - bak', 'Seoul Business Agency', 'China', 'Hwang Bo - youn', 'Seoul City ’s', 'Hwang', 'Seoul', 'Seoul City ’s', 'Sohn', 'Park Won - soon', 'Park', 'Seoul City ’s', 'Seoul', 'Seoul City', 'Seoul Partners', 'Seoul Partners', 'Amsterdam', 'Amsterdam Partners', 'Lee Hyun - jeong']",3,"[ 0.          0.          0.         ... -0.59551668  0.2491547
  0.59791106]"
37,37,Park vows to join efforts to make better world through education,"President Park Geun-hye vowed Wednesday to join international efforts to make a better place through education, noting it is a key to meeting challenges facing the world.  ""South Korea will become an active partner"" to international efforts, Park said in a video message to the Seoul forum on global human resources. Participants included former Singaporean Prime Minister Goh Chok Tong.  Park did not give further d...","President Park Geun-hye vowed Wednesday to join international efforts to make a better place through education, noting it is a key to meeting challenges facing the world.  ""South Korea will become an active partner"" to international efforts, Park said in a video message to the Seoul forum on global human resources. Participants included former Singaporean Prime Minister Goh Chok Tong.  Park did not give further details.  In September, Park announced at the U.N. that South Korea will donate US$200 million in aid to 15 poor countries under the ""Better Life for Girls"" initiative over the next five years.  The 15 countries are Nepal, Laos, Bangladesh, Sri Lanka, Cambodia, the Philippines, Ethiopia, Uganda, Ivory Coast, Senegal, Tanzania, Jordan, Morocco, Bolivia and Ecuador.  The initiative aims to tackle gender inequality in education and help girls in developing countries unlock their full potential. It also calls for strengthening health services for girls in those countries.  ""I believe that the strong power to overcome challenges facing mankind and to blaze new trails for prosperity for co-existence comes from education,"" Park said at the forum.  South Koreans' education fervor helped transform the country into Asia's fourth-largest economy from the ashes of the 1950-53 Korean War.  Still, critics say South Korea's education system relies on simple memorization and rote learning, and lacks critical thinking. (Yonhap)","south korea will donate us ,korea will donate us 200 ,girls in developing countries unlock ,south korea will donate ,park geun hye vowed wednesday","['Park Geun', 'South Korea', 'Park', 'Seoul', 'singaporean', 'Goh Chok Tong', 'Park', 'U.N.', 'South Korea', 'Nepal', 'Laos', 'Bangladesh', 'Sri Lanka', 'Cambodia', 'Philippines', 'Ethiopia', 'Uganda', 'Ivory Coast', 'Senegal', 'Tanzania', 'Jordan', 'Morocco', 'Bolivia', 'Ecuador', ""South Koreans '"", ""South Korea 's""]",11,"[ 3.          0.          0.         ... -0.17049602  0.7845431
 -0.02952141]"
38,38,Ex-South Korean football coach Hiddink to visit North Korea,"Former South Korea football coach Guus Hiddink will visit North Korea this week to open a futsal stadium, officials said Wednesday.  According to Guus Hiddink Foundation, the Dutchman will travel to Pyongyang on Thursday for a three-day trip to attend the groundbreaking ceremony for his ""Dream Field,"" a futsal stadium for visually impaired players.  Futsal is a type of football played mainly indoors with five play...","Former South Korea football coach Guus Hiddink will visit North Korea this week to open a futsal stadium, officials said Wednesday.  According to Guus Hiddink Foundation, the Dutchman will travel to Pyongyang on Thursday for a three-day trip to attend the groundbreaking ceremony for his ""Dream Field,"" a futsal stadium for visually impaired players.  Futsal is a type of football played mainly indoors with five players a side and a smaller ball.  Hiddink is also scheduled to meet with North Korean football officials during his stay.  Hiddink, who guided South Korea to the semifinals at the 2002 FIFA World Cup, has built 13 such fields in South Korea since 2007. (Yonhap)","week to open futsal stadium ,futsal stadium officials said wednesday ,his dream field futsal stadium ,this week to open futsal ,week to open futsal","['South Korea', 'Guus Hiddink', 'North Korea', 'Guus Hiddink Foundation', 'Dutchman', 'Pyongyang', 'Futsal', 'north korean', 'South Korea', 'South Korea']",7,"[ 3.          0.          0.         ... -0.30149567  0.90370703
  0.23960741]"
