,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
60,60,Korea to restrict inflow of ‘unskilled’ migrant workers,"The Korean government has mapped out a mid-term plan to loosen immigration controls on highly skilled foreign workers amid the aging population, while vowing to restrict the inflow of unskilled migrant workers.　In a package of comprehensive measures announced by the Ministry of Health and Welfare to cope with the falling birthrate, the government said it would accept more qualified overseas workers and make it easie...","The Korean government has mapped out a mid-term plan to loosen immigration controls on highly skilled foreign workers amid the aging population, while vowing to restrict the inflow of unskilled migrant workers.In a package of comprehensive measures announced by the Ministry of Health and Welfare to cope with the falling birthrate, the government said it would accept more qualified overseas workers and make it easier for them to study, work and live in the nation.  (Yonhap)For short-term goals, the government aims to attract more foreign students pursuing higher education in Korea on the government scholarship program. It will simplify the procedures for such students to be granted visas to study, get a job and settle down here more easily. Stressing the need to tackle the shortage of labor force, especially in the research and development sectors lacking qualified researchers, the government plans to increase the number of foreign students on the scholarship program from 21,535 in 2014 to 32,646 by 2020. But the government pledged to toughen rules on unskilled workers, selectively allowing them to reside here and inducing them to work here only for a short term. While more than 1.8 million foreign workers live in Korea, most of them are low-skilled workers, with the population continuing to grow, the government pointed out.According to government data released last year, some 825,000 migrant workers are legally working in the country, 71 percent of whom are doing unskilled jobs typically in labor-intensive sectors such as construction, manufacturing and agriculture. Some 208,778 are thought to be residing in the country illegally.Approximately 45 percent of the foreign workers are employed at factories, with 31 percent working at construction sites and 12 percent hired in the service industry under the Employment Permit System. Only 12 percent are white-collar workers.Under the EPS, authorities have allowed unskilled migrants from 15 nations in Central and Southeast Asia to work in Korea for a maximum four years and 11 months.The government plan largely includes measures to avoid granting residency to those “unlikely to integrate into society” and unable to live independently. It will allow only those earning more than a certain amount to live here and demand domestic companies make more efforts to hire local workers before turning to the foreign workforce.The “foreigner management system,” which will be devised by the Justice Ministry by 2017, will set priorities in accepting foreign workers and the number of migrant workers the authorities will accept based on the nation’s birthrate, economic conditions and economically active population. It will take effect in Korea from 2018-2022. By Ock Hyun-ju (laeticia.ock@heraldcorp.com)","plan to loosen immigration ,migrant workers the korean ,korea to restrict inflow ,to loosen immigration controls ,loosen immigration controls on","['korean', 'the Ministry of Health and Welfare']",2,"[ 0.          0.          0.         ... -0.36475495  0.19641042
  0.47516271]",KH디지털2,Social affairs,10,2015,"plan to loosen immigration controls ,pursuing higher education in korea ,government pledged to toughen rules ,term plan to loosen immigration ,loosen immigration controls on highly","['korean', 'the Ministry of Health and Welfare', 'Korea', 'Korea', 'the Employment Permit System', 'EPS', 'Central', 'Korea', 'the Justice Ministry', 'Korea']",19,"[ 0.          0.          0.         ... -0.36475495  0.19641042
  0.47516271]"
61,61,Asiana Airlines seeks gov't license for new budget carrier,"Asiana Airlines Inc., South Korea's No. 2 full service carrier, said Monday that it submitted a request to the government to launch a new budget airline.Asiana said the new low-cost carrier, Air Seoul, will use Incheon International Airport as its main hub. The company already operates Air Busan based out of Gimhae International Airport in the southeastern part of the country, which serves South Korea's second larges...","Asiana Airlines Inc., South Korea's No. 2 full service carrier, said Monday that it submitted a request to the government to launch a new budget airline.Asiana said the new low-cost carrier, Air Seoul, will use Incheon International Airport as its main hub. The company already operates Air Busan based out of Gimhae International Airport in the southeastern part of the country, which serves South Korea's second largest city and South Gyeongsang Province.Asiana set up a formal task force in March after it decided to launch a second affiliate airline and settled on Air Seoul as the name in the following month.Industry sources said Asiana had originally wanted to request a license in May, but this was delayed due to an Asiana plane skidding off the runway in Hiroshima on April 14, and the sharp drop in passenger traffic after the outbreak of Middle East Respiratory Syndrome in late May.Insiders said that opposition from other budget carriers also contributed to the request being forwarded now. The new low-cost carrier is expected to compete fiercely with other no-frills airlines for the popular Japan and Southeast Asia routes.""Details regarding flight schedules will be set up in line with permission given by the transport ministry,"" a company source said.The ministry said business permits are usually given within 25 days of a request being received, while an air operation certificate for domestic routes is released in less than 90 days. ""Once it gets the domestic AOC, Air Busan will have to seek similar permits abroad,"" an official said. ""The local permission will be given, based on the ability of the LCC to operate properly, follow safety rules and improve the convenience of users.""Air Seoul is expected to get its first plane airborne in mid-2016, with its pilots to be borrowed from Asiana initially, before it gradually training its own flight crews. (Yonhap)","launch new budget airline ,new budget airline asiana ,new budget airline ,airlines inc south korea ,for new budget carrier","['Asiana Airlines Inc.', ""South Korea 's"", 'Asiana', 'Air Seoul', 'Incheon International Airport', 'Air Busan', ""South Korea 's""]",2,"[ 0.          0.          0.         ... -0.24522349  0.41120899
  0.35808319]",KH디지털2,Social affairs,10,2015,"to launch new budget airline ,launch new budget airline asiana ,to launch second affiliate airline ,launch new budget airline ,new budget airline asiana said","['Asiana Airlines Inc.', ""South Korea 's"", 'Asiana', 'Air Seoul', 'Incheon International Airport', 'Air Busan', ""South Korea 's"", 'South Gyeongsang Province', 'Asiana', 'Air Seoul', 'Asiana', 'Asiana', 'Hiroshima', 'insider', 'Japan', 'Air Busan', 'Seoul', 'Asiana']",14,"[ 0.          0.          0.         ... -0.24522349  0.41120899
  0.35808319]"
62,62,"China's economic growth slips to 6.9 % in Q3, weakest since 2009","China's economic growth slowed to 6.9 percent in the third quarter, marking the weakest quarterly expansion since the first quarter of 2009, official data showed Monday. The world's second-largest economy has been struggling with falling exports amid weaker global demand and a lackluster property market at home. The third-quarter figure, released by China's National Bureau of Statistics, was lower than the second qua...","China's economic growth slowed to 6.9 percent in the third quarter, marking the weakest quarterly expansion since the first quarter of 2009, official data showed Monday. The world's second-largest economy has been struggling with falling exports amid weaker global demand and a lackluster property market at home. The third-quarter figure, released by China's National Bureau of Statistics, was lower than the second quarter's 7 percent growth and dimmed prospects about China's 2015 growth target of ""around 7 percent."" This year, China's communist government has introduced a series of measures to shore up the falling economy, including cutting interest rates and reducing the value of the yuan.""In the first three quarters of 2015, as the recovery of the world economy was weaker than expected, China was facing increasing downward pressure of domestic economic development,"" the Chinese statistics bureau said in a statement. Despite the Chinese economy weakening faster than expected, the Chinese statistics bureau said the economic growth is still ""within the proper range."" ""As a whole, the good momentum of steady growth did not change in spite of the slight slowdown in the third quarter of 2015,"" it said. ""The national economy was still running within the proper range, structural adjustments were accelerating, and new momentum was building. ""However, we must be aware that internal and external conditions are complicated and downward pressure for economic development still exists,"" it said.Earlier this month, the International Monetary Fund cut its growth forecast for China's economy to 6.8 percent this year and 6.3 percent next year.  China is trying to transform its export-oriented economy into a consumption-led one. A state-run Chinese newspaper reported on Monday that Chinese economists proposed a target of 6.5 percent growth starting in 2016 for five years as part of economic transformation efforts.The idea of slower economic growth is being discussed ahead of an annual meeting of top leaders later this month, the paper reported. ""Some economists even see short periods of 6 percent growth as tolerable,"" the report said. (Yonhap)","weakest since 2009 china ,q3 weakest since 2009 ,china economic growth slowed ,weakest quarterly expansion since ,struggling with falling exports","['China', 'China', 'National Bureau of Statistics']",2,"[ 0.          0.          0.         ... -0.97552556  0.47036278
 -0.02967865]",KH디지털2,International,10,2015,"chinese economy weakening faster than ,the chinese economy weakening faster ,chinese economy weakening faster ,china economic growth slowed ,weakest quarterly expansion since the","['China', 'China', 'National Bureau of Statistics', 'China', 'China', 'China', 'chinese', 'chinese', 'chinese', 'the International Monetary Fund', 'China', 'China', 'chinese', 'chinese']",0,"[ 0.          0.          0.         ... -0.97552556  0.47036278
 -0.02967865]"
63,63,Regulator to remove barriers for insurance premiums,"South Korea's top financial regulator said Sunday that it will allow local insurance firms to decide premiums for their insurance policies on their own in a bid to promote price competition in the long-slumped market.The Financial Services Commission said it will remove guidelines for setting insurance premiums from the beginning of 2016.Since 2000, the financial authorities have required local insurers to set aside ...","South Korea's top financial regulator said Sunday that it will allow local insurance firms to decide premiums for their insurance policies on their own in a bid to promote price competition in the long-slumped market.The Financial Services Commission said it will remove guidelines for setting insurance premiums from the beginning of 2016.Since 2000, the financial authorities have required local insurers to set aside a certain amount of money to make provisions for paying insurance benefits to their clients.The Financial Supervisory Service, the financial oversight body, announces the percentage every year and insurance firms have to comply with the rules when they decide insurance premiums and benefits.""The guidelines were aimed at maintaining the financial health of insurance companies and strengthening rights of policyholders,"" said Doh Kyu-sang, director general of the Banking and Insurance Bureau at the FSC.""But they have kept insurance firms from waging price competition. They've come up with uniform insurance products in terms of premiums.""For medical and car insurance policies, the FSC will also give more room to insurers to raise premiums by 35 percent from 2017, up from the current 25 percent.To promote competition and consumer convenience, online insurance markets will be launched next year and Internet portals will provide price-comparison services, the regulator added.South Korea's insurance industry became the world's eighth-largest market last year, with its total assets reaching 862 trillion won ($763.5 billion) and 44,000 employees, according to the FSC. (Yonhap)","financial regulator said sunday ,korea top financial regulator ,insurance premiums south korea ,allow local insurance firms ,regulator said sunday","[""South Korea 's"", 'the Financial Services Commission']",2,"[ 0.          0.          0.         ... -0.08657096  0.55713373
  0.02351143]",KH디지털2,Politics,10,2015,"top financial regulator said sunday ,financial regulator said sunday ,financial regulator said sunday that ,regulator added south korea insurance ,launched next year and internet","[""South Korea 's"", 'the Financial Services Commission', 'the financial Supervisory Service', 'Doh Kyu - sang', 'the Banking and Insurance Bureau', 'FSC', ""South Korea 's"", 'FSC']",15,"[ 0.          0.          0.         ... -0.08657096  0.55713373
  0.02351143]"
64,64,"TPP would benefit businesses of South Korea, U.S.: Park","WASHINGTON ― President Park Geun-hye said Thursday that both Korean and U.S. businesses could enjoy benefits of the Trans-Pacific Partnership if Seoul becomes a part of it.“If South Korea, which established free trade agreements with mega economic blocs like the EU and China, joins the TPP, it could deliver more benefits to companies from both countries,” she said in a speech delivered at the U.S. Chamber of Comme...","WASHINGTON ― President Park Geun-hye said Thursday that both Korean and U.S. businesses could enjoy benefits of the Trans-Pacific Partnership if Seoul becomes a part of it.“If South Korea, which established free trade agreements with mega economic blocs like the EU and China, joins the TPP, it could deliver more benefits to companies from both countries,” she said in a speech delivered at the U.S. Chamber of Commerce in Washington.She was expressing her keen interest in joining the TPP for the first time amid skepticism building against the South Korean government for being hesitant in joining the U.S.-led trading bloc at the cost of weakening the global competitiveness of Korean exports.  President Park Geun-hye and U.S. Vice President Joe Biden pose for a photograph during her visit to his residence at the Naval Observatory in Washington for a luncheon on Thursday. (Yonhap)In a separate speech later in the afternoon, Park touched on the TPP again, saying South Korea welcomed the landmark deal and praising the trade bloc for potentially stimulating trade liberalization and economic prosperity. “Having already signed trade agreements with 10 of the 12 TPP-member countries, I believe that Korea is a natural partner for the TPP,” Park said in a speech at the Washington-based think tank Center for Strategic and International Studies.Her repeated remarks seemed to be sending signals to the U.S. to dispel concerns that Seoul is tilting toward Beijing both economically and politically.Local reports added fuel to criticism against the Korean government, alleging that Washington was disappointed with Seoul for not joining the deal but participating in a Beijing-led regional bank earlier this year.South Korean officials have been trying to curb such concern, pledging that they would strive to join the TPP in any form, after analyzing its impact on the national economy.Earlier this month, trade ministers of the U.S., Japan and 10 other nations reached a landmark deal to form the TPP, after more than seven years of negotiations. The trade deal, if endorsed by the legislature, will break down trade barriers of nations that account for about 40 percent of global gross domestic product.Aside from the TPP, Park also vowed to create a fairer and more transparent market environment to promote U.S. investment to Korea. Listing her efforts in overhauling the nation’s four sectors on the public services, labor, financial and education, Park said Asia’s fourth-largest economy is on the course of massive reform to eradicate abnormal market regulations and practices. She also urged the expansion of the bilateral partnership on creative economy, her vision of integrating technology with creative ideas, stressing that the two countries have sufficient capacity to lead the global economy if they work together.Since arriving Tuesday for a four-day visit, Park has been expressing hopes to expand cooperation with the U.S. in the space industry, particularly on Seoul’s plan to develop a homegrown space rocket by 2020. She also called for close cooperation in research and development and engineering, stressing that Seoul is seeking innovation in manufacturing.By Cho Chung-un, Korea Herald correspondent (christory@heraldcorp.com)","tpp would benefit businesses ,partnership if seoul becomes ,korea park washington president ,pacific partnership if seoul ,more benefits to companies","['WASHINGTON', 'Park Geun', 'korean', 'U.S.', 'the Trans - Pacific Partnership', 'Seoul', 'South Korea', 'EU', 'China', 'TPP', 'the U.S.']",2,"[ 0.          0.          1.         ... -0.58456033  0.51066941
  0.55839908]",Korea Herald,Foreign Policy,10,2015,"competitiveness of korean exports president ,washington for luncheon on thursday ,korea welcomed the landmark deal ,of korean exports president park ,korean exports president park","['WASHINGTON', 'Park Geun', 'korean', 'U.S.', 'the Trans - Pacific Partnership', 'Seoul', 'South Korea', 'EU', 'China', 'TPP', 'the U.S. Chamber of Commerce', 'Washington', 'TPP', 'south korean', 'korean', 'Park Geun', 'U.S.', 'Joe Biden', 'Washington', 'Yonhap)In', 'Park', 'TPP', 'South Korea', 'TPP', 'Korea', 'TPP', 'Park', 'Washington', 'Center for Strategic and', 'U.S.', 'Seoul', 'Beijing', 'korean', 'Washington', 'Seoul', 'Beijing', 'south korean', 'TPP', 'U.S.', 'Japan', 'TPP', 'TPP', 'Park', 'U.S.', 'Korea', 'Park', 'Park', 'U.S.', 'Seoul', 'Seoul', 'Cho Chung - un', 'Korea Herald']",19,"[ 0.          0.          1.         ... -0.58456033  0.51066941
  0.55839908]"
65,65,"Korea, Belarus need visa waiver program: envoy","South Korea and Belarus have the potential to expand bilateral cooperation in the information and technology industry as the Eastern European country has relatively cheap labor in the field, Seoul's top envoy here said Thursday.  Ambassador Yang Joong-mo emphasized the need for the two sides to sign a visa waiver agreement to boost their economic partnerships.  ""A big stumbling block is inconveniences for people ...","South Korea and Belarus have the potential to expand bilateral cooperation in the information and technology industry as the Eastern European country has relatively cheap labor in the field, Seoul's top envoy here said Thursday.  Ambassador Yang Joong-mo emphasized the need for the two sides to sign a visa waiver agreement to boost their economic partnerships.  ""A big stumbling block is inconveniences for people to get visas for trips to the other nation,"" he said in an interview at his office in Minsk, the capital of Belarus. ""(We) are in discussions with the government of Belarus on the issue of forging a visa waiver accord. Belarus is showing a great interest.""  Many neighbors of Belarus such as Russia, Poland, and the Baltic states have visa waiver programs with South Korea.  Seoul and Minsk established their diplomatic ties in 1992. Two-way trade volume is around US$100 million. Main trade items include automobile parts, electronic goods, machines, and fertilizer.  Korea trade-Investment Promotion Agency opened an office in Minsk last year.Yang said there is little possibility of political unrest in Belarus in the near future.  He also dismissed a media report that North Korea and Belarus plan to launch direct flights starting in 2016. The North's foreign minister, Ri Su-yong, visited Belarus in March.   ""The (incorrect) news reports seem to be based on a plan by a British travel agency, which has partnered with a Belarus airliner, to operate a travel program to North Korea using a Soviet-made Tu-154 jet,"" he said. ""It's a temporary flight, far from the creation of regular flights."" (Yonhap)","korea belarus need visa ,economic partnerships big stumbling ,belarus need visa waiver ,thursday ambassador ,korea belarus need","['South Korea', 'Belarus', 'eastern european', 'Seoul', 'Yang Joong - mo']",2,"[ 0.          0.          1.         ... -0.35225868 -0.15904601
  0.4328407 ]",KH디지털2,International,10,2015,"forging visa waiver accord belarus ,their economic partnerships big stumbling ,thursday ambassador ,yong visited belarus in march ,thursday ambassador yang","['South Korea', 'Belarus', 'eastern european', 'Seoul', 'Yang Joong - mo', 'Minsk', 'Belarus', 'Belarus', 'Belarus', 'Belarus', 'Russia', 'Poland', 'baltic', 'South Korea', 'Seoul', 'Minsk', 'main', '- Investment Promotion Agency', 'Minsk', 'Yang', 'Belarus', 'North Korea', 'Belarus', 'Ri Su - yong', 'Belarus', 'british', 'Belarus', 'North Korea', 'Soviet', 'tu-154']",15,"[ 0.          0.          1.         ... -0.35225868 -0.15904601
  0.4328407 ]"
66,66,[Newsmaker] Is Korea’s most-wanted conman really dead?,"The purported death of Cho Hee-pal, the mastermind behind South Korea’s largest-ever fraud case, returned to the spotlight as his close aide was arrested in China last week, with fresh testimonies suggesting he is actually still alive. 　Cho is one of the most-wanted conmen in South Korea, having allegedly scammed up to 50,000 people out of an estimated 4 trillion won ($3.5 billion) in a pyramid marketing scheme.Cho...","The purported death of Cho Hee-pal, the mastermind behind South Korea’s largest-ever fraud case, returned to the spotlight as his close aide was arrested in China last week, with fresh testimonies suggesting he is actually still alive. Cho is one of the most-wanted conmen in South Korea, having allegedly scammed up to 50,000 people out of an estimated 4 trillion won ($3.5 billion) in a pyramid marketing scheme.Cho Hee-pal (Yonhap)The 58-year-old established a medical equipment supply company and ran 10 leasing branches to lure potential investors with false promises of high returns on their capital between 2004 and 2008. Amid the burgeoning probe into the pyramid scam, Cho and his aides fled to China in 2008. In 2012, the South Korean police announced that he had died of a heart attack while being taken to a hospital from a hotel in Qingdao, China. But doubts have lingered over his death, with victims claiming that Cho faked his own death to dodge the police probe and public scrutiny. Fresh testimony, revealed by a local media outlet Tuesday, raised the possibility that his death was fabricated. A 47-year-old man claiming to have been a key aide to Cho said that he had talked to him over the phone several times, the last time being in late 2013. The man, surnamed Choi, served an eight-month jail term on charges of hiding Cho, but moved to China with the fugitive. According to his testimony, Cho underwent plastic surgery to change his face upon arriving in China. He also allegedly tried to remove his fingerprints, though that was unsuccessful. Cho also reportedly has several girlfriends in Korea delivering money for him to live in China. He allegedly carries a handgun in his pocket at all times and spends most of his time playing golf and drinking alcohol. Cho is claimed to have lived in Yantai, just one and a half hour’s flight from Incheon, disguised as 53-year-old Korean-Chinese Cho Young-bok, or Cao Yongfu, since 2008. His death was backed by several pieces of evidence, such as a death certificate issued by Chinese authorities, medical records written by Chinese doctors and video footage of his funeral service in China. But victims argued that Cho might have bribed Chinese government officials to obtain falsified documents to prove his death. They also questioned the videotape, as it is rare to record funerals in Korea. There have also been speculations that the police hastily announced Cho’s death without confirming the facts at the time to defend senior prosecutors and police officers involved in the fraud case. So far, six senior police officials and prosecutors were convicted of accepting kickbacks from Cho in return for leniency in the investigations into his fraud scheme.With Kang’s return, the prosecution is expected to speed up the probe into whether Cho is still alive, his hidden assets and alleged big-scale collusion between investigators and Cho.Kang Tae-yong, Cho’s No. 2 man in the pyramid scheme, was apprehended by the Chinese police at his residence in Jinangsu Province on Saturday, seven years after he escaped to China. He allegedly took charge of the company’s finances and lobbying investigators.Kang is expected to be extradited to Korea as early as this weekend. As the suspect might keep mum about Cho, the prosecution plans to focus on tracing Cho’s false bank accounts and flow of his assets. It has already found 120 billion won under Cho’s false bank accounts. By Ock Hyun-ju (laeticia.ock@heraldcorp.com)","korea largest ever fraud ,largest ever fraud case ,largest ever fraud ,arrested in china last ,korea most wanted conman","['Cho Hee - pal', 'South Korea ’s', 'China', 'South Korea', 'Cho']",2,"[ 0.          0.          0.         ... -0.26593381  0.10127001
 -0.01855863]",정주원,Social affairs,10,2015,"korea largest ever fraud case ,south korea largest ever fraud ,korea largest ever fraud ,largest ever fraud case returned ,largest ever fraud case","['Cho Hee - pal', 'South Korea ’s', 'China', 'Cho', 'South Korea', 'Cho Hee - pal', 'Cho', 'China', 'south korean', 'Qingdao', 'China', 'Cho', 'Cho', 'Choi', 'Cho', 'China', 'Cho', 'China', 'Cho', 'Korea', 'China', 'Cho', 'Yantai', 'Incheon', 'korean', 'Cho Young - bok', 'Cao Yongfu', 'chinese', 'chinese', 'China', 'Cho', 'chinese', 'Korea', 'Cho', 'Cho', 'Cho', 'Cho', 'Kang Tae - yong', 'chinese', 'Jinangsu Province', 'China', 'Kang', 'Korea', 'Cho', 'Cho ’s', 'Cho', 'Ock Hyun - ju']",2,"[ 0.          0.          0.         ... -0.26593381  0.10127001
 -0.01855863]"
67,67,"Korea, U.S. revise procurement pact to allow more Korean deals","South Korea and the U.S. signed an agreement Wednesday to allow more Korean firms to win commercial deals in the U.S. Forces Korea's defense goods procurement, the Defense Ministry said.  Because of the formerly loose definition of ""Korean company"" in the Logistics Cost Sharing Implementing Agreement, contracts were awarded to foreign companies posing as local firms, according to the ministry.  A revision of the ...","South Korea and the U.S. signed an agreement Wednesday to allow more Korean firms to win commercial deals in the U.S. Forces Korea's defense goods procurement, the Defense Ministry said.  Because of the formerly loose definition of ""Korean company"" in the Logistics Cost Sharing Implementing Agreement, contracts were awarded to foreign companies posing as local firms, according to the ministry.  A revision of the agreement signed on Wednesday has re-defined the scope of Korean companies as those with a less than 50 percent foreign-held shares and a less than 50 percent share of foreign executives.  With the latest agreement, only actual Korean companies will be allowed to execute the USFK's defense procurement and maintenance deals which are worth nearly 150 billion won ($131 million) annually.   Since 1991, South Korea has annually contributed funds to co-share the financial burden of keeping 28,500 American forces here, with the allies agreeing last year to set the annual contribution at 920 billion won.  To offset the South Korean contribution, local firms are allowed to win USFK's commercial deals in the procurement and management segments. (Yonhap)","more korean deals south ,allow more korean deals ,more korean deals ,korea revise procurement pact ,allow more korean firms","['South Korea', 'U.S.', 'korean', ""the U.S. Forces Korea 's"", 'the Defense Ministry', 'korean']",2,"[ 0.          0.          0.         ... -0.30793884  0.55816537
  0.00350299]",KH디지털2,International,10,2015,"wednesday to allow more korean ,korean firms to win commercial ,more korean firms to win ,to allow more korean firms ,only actual korean companies will","['South Korea', 'U.S.', 'korean', ""the U.S. Forces Korea 's"", 'the Defense Ministry', 'korean', 'korean', 'korean', 'USFK', 'South Korea', 'american', 'south korean', 'USFK']",14,"[ 0.          0.          0.         ... -0.30793884  0.55816537
  0.00350299]"
68,68,State pension's exposure to top conglomerates excessive,"South Korea's state pension fund has an overwhelming exposure to the country's top four conglomerates, data showed Wednesday, raising urgency for the fund to diversify its investment portfolio.The National Pension Service, the country's top institutional investor, allocated some 74 percent of its stock investment to the country's top four conglomerates -- Samsung Group, Hyundai Group, SK Group and LG Group, according...","South Korea's state pension fund has an overwhelming exposure to the country's top four conglomerates, data showed Wednesday, raising urgency for the fund to diversify its investment portfolio.The National Pension Service, the country's top institutional investor, allocated some 74 percent of its stock investment to the country's top four conglomerates -- Samsung Group, Hyundai Group, SK Group and LG Group, according to the data compiled by CEO Score.As of end-September, the NPS has 52 trillion won ($45.2 billion) worth of stock in the country's top 30 conglomerates. The data only includes stakes worth 5 percent or higher.It invested in 10 affiliates of Samsung Group, which took up35.9 percent of its stock portfolio. Its exposure to Hyundai Motor Group was 15.1 percent, followed by SK Group with 13.5 percent. LG Group took up 13.5 percent of the volume.As of end-June, the NPS invested a total of 95.82 trillion won in stock.By individual affiliates, the NPS's exposure to Samsung Electronics Co., the country's top market cap, reached 13.6 trillion won, followed by Hyundai Motor Co., SK hynix Inc. and SK Telecom Co. (Yonhap)","top four conglomerates samsung ,country top four conglomerates ,top four conglomerates data ,four conglomerates samsung group ,four conglomerates samsung","[""South Korea 's"", 'the National Pension Service', 'Samsung Group', 'Hyundai Group', 'SK Group', 'LG Group']",2,"[ 0.          0.          0.         ... -0.84896225  0.40420553
  0.28774184]",KH디지털2,Social affairs,10,2015,"country top four conglomerates samsung ,top four conglomerates samsung ,top four conglomerates samsung group ,four conglomerates samsung group hyundai ,the country top four conglomerates","[""South Korea 's"", 'the National Pension Service', 'Samsung Group', 'Hyundai Group', 'SK Group', 'LG Group', 'NPS', 'Samsung Group', 'Hyundai Motor Group', 'SK Group', 'LG Group', 'NPS', 'NPS', 'Samsung Electronics Co.', 'Hyundai Motor Co.', 'SK Telecom Co.']",2,"[ 0.          0.          0.         ... -0.84896225  0.40420553
  0.28774184]"
69,69,North Korean famine stunts youth growth: report,"Severe malnutrition stemming from North Korea's devastating famine in the mid-1990s appears to have seriously undermined the growth of youths in the impoverished country, a report claimed Tuesday.  According to the report by the Korea Development Institute, young people in the country between the ages of 15 through 21 underwent the famine during their critical formative years and may have had their growth stunted. ...","Severe malnutrition stemming from North Korea's devastating famine in the mid-1990s appears to have seriously undermined the growth of youths in the impoverished country, a report claimed Tuesday.  According to the report by the Korea Development Institute, young people in the country between the ages of 15 through 21 underwent the famine during their critical formative years and may have had their growth stunted.  The North was gripped by famine from 1994 to 2000, before the country's situation improved with aid from abroad and better crop harvests, said the report based on data provided by the World Food Programme, the United Nations Children's Fund and testimonies from defectors.  It estimated 20.8 percent of North Korean children suffered from acute malnutrition in 1998, with 55.5 percent underweight and 63.9 percent classified as chronically malnourished.  ""At the time, the health of children was actually worse than those who lived in South Asia and Sub-Saharan Africa,"" the institute said. ""Such poor conditions affected the growth of children and babies as it affected the nutritional levels of young people, which impacted their weight and height.""  Reflecting this, media reports have claimed that as of 2014, the minimum height requirement of new recruits in the North Korean military was lowered to 143 centimeters.  The report also said that with girls and young women between the ages of 15 through 21 expected to bear children in the next five to 15 years, there are rising health risks for newborns.  In the future, humanitarian aid going to North Korea needs to be concentrated on malnutrition and the health of young mothers, it suggested. (Yonhap)","north korea devastating famine ,korea devastating famine in ,korea devastating famine ,famine stunts youth growth ,growth report severe malnutrition","[""North Korea 's"", 'the Korea Development Institute']",2,"[ 0.          0.          0.         ... -0.60886431  0.29473516
 -0.14653434]",KH디지털2,North Korea,10,2015,"korea devastating famine in the ,north korea devastating famine in ,from north korea devastating famine ,north korea devastating famine ,korea devastating famine in","[""North Korea 's"", 'the Korea Development Institute', 'the World Food Programme', ""the United Nations Children 's Fund"", 'north korean', 'north korean', 'North Korea']",11,"[ 0.          0.          0.         ... -0.60886431  0.29473516
 -0.14653434]"
70,70,Korean encryption device missing in Russia,"South Korea’s state-run arms development institute was found Monday to have lost a fax encryption system in Russia, stoking concerns over a potential compromise of sensitive information that may pose a threat to the country’s national security. The Agency for Defense Development acknowledged that the device disappeared from its office in Moscow last October. The equipment, last used in June 2014, is attached to a f...","South Korea’s state-run arms development institute was found Monday to have lost a fax encryption system in Russia, stoking concerns over a potential compromise of sensitive information that may pose a threat to the country’s national security. The Agency for Defense Development acknowledged that the device disappeared from its office in Moscow last October. The equipment, last used in June 2014, is attached to a fax machine and designed to encode plain text and decipher encrypted messages.  (Yonhap)The Defense Ministry immediately instructed the institute last February to cease the use of the gear across the board, collecting them and changing their passcodes, officials said, adding that there have not been any breaches of crucial data. The Daejeon-based think tank runs its office in three countries and the Moscow unit opened in 2011. “The military has retrieved all units of the same model that had been used overseas and taken steps to alter the cryptographic program and encryption keys,” ministry spokesman Kim Min-seok said at a news briefing. “As of now, no encoding gadgets are operating abroad other than those installed at the military attache’s offices, and we plan to reinforce security checks so as to prevent a recurrence of such an incident.” Wary of a possible intelligence breach, the National Intelligence Office, Defense Security Command and Defense Intelligence Agency have launched a probe into the device’s vanishing. The ADD also levied a one-month salary cut on a security manager as a penalty for his lax oversight. Officials said the security manager frequently goes on business trips. But concerns persist as the whereabouts of the machine and mastermind and background of the incident remain in the dark, and no related investigation has been carried out on the spot. “The machine was mobilized only three times over the last three years ― all in 2014 ― and there is absolutely no possibility for a leak because once you open it, a sensor prompts the decryption key to be deleted,” another ministry official said on customary condition of anonymity. “Given the sensitivity of the issue, we had to be cautious not to cause any diplomatic problems.”By Shin Hyon-hee (heeshin@heraldcorp.com)","device missing in russia ,lost fax encryption system ,korean encryption device missing ,missing in russia south ,missing in russia","['South Korea ’s', 'Russia', 'Moscow']",2,"[ 0.          0.          0.         ... -0.44612622 -0.11354067
  0.2767863 ]",Shin Hyon-hee,Foreign Policy,10,2015,"monday to have lost fax ,lost fax encryption system in ,institute last february to cease ,fax encryption system in russia ,lost fax encryption system","['South Korea ’s', 'Russia', 'Moscow', 'Defense Ministry', 'Daejeon', 'Moscow', 'Kim Min -', 'the National Intelligence Office', 'Defense Security Command', 'Defense Intelligence Agency', 'ADD', 'Shin Hyon - hee']",2,"[ 0.          0.          0.         ... -0.44612622 -0.11354067
  0.2767863 ]"
