,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
50,50,South Korea’s income distribution unequal: WEF report,"South Korea’s economic rents are highly concentrated in a few large family-run conglomerates while its national income distribution appears to be significantly unequal, according to the latest report of the World Economic Forum.　The report used the Gini index, which measures income inequality within a range of zero to 100, where a value of 100 represents perfect inequality. Korea’s post-transfer Gini index -- the ...","South Korea’s economic rents are highly concentrated in a few large family-run conglomerates while its national income distribution appears to be significantly unequal, according to the latest report of the World Economic Forum.The report used the Gini index, which measures income inequality within a range of zero to 100, where a value of 100 represents perfect inequality. Korea’s post-transfer Gini index -- the income inequality rate after social security transfers have been made -- marked 30.8 percent, ranking 18th among the 30 advanced economies. Notably, Korea’s pre-transfer Gini index marked second lowest among the advanced nations. The post-transfer index is only 2.8 percentage points lower than its pre-transfer index, meaning the nation’s distribution of income is likely to be unequal.  (Yonhap)“Corruption (in Korea) is another area of concern, allowing those with power in various domains to extract rents,” the report said, adding that home and financial ownership in Korea are notably low while social protection, including health care, remains “quite limited.”“By underexploiting this lever, Korea goes from having one of the most equal income distributions before transfer to a much less equal one after transfers and taxes compared with other advanced economies.”Public transfer payments, such as unemployment benefits and social retirement benefits, are made to disproportionately benefit and support those with the lowest incomes. Also, under most tax systems worldwide, those with high incomes pay proportionately higher income taxes than the low-income earners. The system, if it works correctly, narrows the gap between the rich and the poor and reduces income inequality. The rates shown in the WEF report, however, show that Korea’s tax and transfer systems are failing to reduce inequality substantially. For example, the country currently does not run a state-run unemployment assistance program, which makes the unemployed vulnerable to poverty and social isolation. Meanwhile, Norway and Sweden had some of the lowest post-transfer Gini index among the 30 countries. Norway’s post-transfer index was 24.4 percent, significantly lower than its pre-transfer index which stood at 44.8 percent. Sweden’s post-transfer index, at 23.6 percent, was also notably lower than its pre-transfer index at 48 percent, meaning its distribution of income through tax and public transfers is relatively more equal than other countries. “It is imperative to provide opportunities for the poor and vulnerable to access education, health, and other basic services which can improve their human capital,” the report said. Korea also belonged to the most corrupt 20 percent of the 30 advanced countries, with a poverty rate -- the proportion of those who belong to the less than half of the respective median national income -- of 14.6 percent. Its poverty rate was also one of the highest among the 30 nations. By Claire Lee (dyc@heraldcorp.com)","30 advanced countries with poverty ,unequal yonhap corruption in korea ,100 represents perfect inequality korea ,30 advanced economies notably korea ,most corrupt 20 percent of","['South Korea ’s', 'the World Economic Forum', 'Gini', 'Korea', 'Gini', 'Korea ’s', 'Gini', 'Korea', 'Korea', 'Korea', 'WEF', 'Korea', 'Norway', 'Sweden', 'Gini', 'Norway ’s', 'Sweden', 'Korea', 'Claire Lee']",14,"[ 1.          0.          0.         ... -0.56316942  0.1946273
 -0.08029622]"
51,51,Tobacco sales bounce back despite price hike,"Despite the price hike aimed at curbing cigarette consumption, tobacco sales in South Korea recovered to the level of a year earlier in July, raising questions over the effectiveness of the government policy. 　According to a report by the Korean Smokers’ Association submitted to Rep. Yoon Ho-joong of the main opposition New Politics Alliance of Democracy, the number of cigarette packs sold in July stood at just ove...","Despite the price hike aimed at curbing cigarette consumption, tobacco sales in South Korea recovered to the level of a year earlier in July, raising questions over the effectiveness of the government policy. According to a report by the Korean Smokers’ Association submitted to Rep. Yoon Ho-joong of the main opposition New Politics Alliance of Democracy, the number of cigarette packs sold in July stood at just over 350 million, close to the average monthly sales over the past three years, 362 million. (Yonhap)Tobacco sales more than halved to 170 million packs in January, compared to the same period a year earlier, after the government raised tobacco prices by 2,000 won ($1.70) per pack from 2,500 won to 4,500 won on New Year’s Day.The 80 percent price hike came as part of the government’s efforts to lower the nation’s smoking rate amid public health concerns. South Korea has one of the highest male smoking rates among OECD countries at 43.7 percent, according to the Health Ministry.But the figures have gradually bounced back, with sales increasing from 240 million in March to 270 million in May and 350 million in July, the report said.The recovering sales, coupled with the accompanying rise in tax revenues, rekindled a debate over whether the government‘s price hike was to benefit the nation’s health or to collect more taxes. According to the Ministry of Strategy and Finance, the government secured an extra 1.2 trillion won in tax payments in the first half of this year compared to the same period last year. “The government stressed that the price hike was aimed at promoting public health, not at reaping tax revenues, but it only resulted in putting more burden on smokers,” said Rep. Yoon.“The authorities cannot get away from criticism that it raised the cigarette price to make up for the shortfall in last year’s tax revenues,” the lawmaker added. The government has been increasing its antismoking campaigns in recent years, including its push for a bill that makes it obligatory for tobacco-makers to display word and image warnings on cigarette packs. The passage of the antismoking bill finally came earlier this year, after 11 attempts since its first try in 2002. It would deter Koreans from smoking by highlighting the dangers through pictorial warning labels required to cover more than half of the cigarette packs. Lawbreakers could face up to a year in jail or 10 million won in fines, or revocation of the company’s business license. The bill will take effect next December after an 18-month grace period.But the Korean Smokers’ Association opposed the bill, calling it a “gimmick” to cover up the controversy over the tobacco price hike.“The government’s policy turned out to be a failure and it needs to allow smokers to participate in the decision-making process,” it said in a statement in May.Doubts linger over whether the graphic warnings on cigarette packs will help Koreans give up smoking, with no countries having succeeded in lowering the smoking rate through such a measure. Unclear clauses in the new plan, which stipulates that the images on cigarette packs must not be “excessively” repulsive, are also likely to leave room for argument between the authorities and tobacco industry.By Ock Hyun-ju (laeticia.ock@heraldcorp.com)","shortfall in last year tax ,tobacco sales more than halved ,sales in south korea recovered ,10 million won in fines ,raised tobacco prices by 000","['South Korea', 'the Korean Smokers ’ Association', 'Yoon Ho - joong', 'New Politics Alliance of Democracy', 'South Korea', 'OECD', 'the Health Ministry', 'the Ministry of Strategy', 'Finance', 'Yoon', 'Koreans', 'lawbreaker', 'the Korean Smokers ’ Association', 'Koreans', 'Ock Hyun - ju']",2,"[ 0.          0.          0.         ... -0.40939447  0.29740307
 -0.03722356]"
52,52,KFS spreads state-of-the-art forest leisure know-how to Indonesia,"Korea Forest Service Minister Shin Won-sop (eighth from left) and South Korean forest authorities visit Korindo Group’s lush forest plantation in Kalimantan, Indonesia, on July 2, 2013. (Korea Forest Service)The Korea Forest Service has successfully brought the nation’s advanced expertise in the forest leisure industry and ecological tourism to Indonesia, widening the scope of environmental cooperation between the ...","Korea Forest Service Minister Shin Won-sop (eighth from left) and South Korean forest authorities visit Korindo Group’s lush forest plantation in Kalimantan, Indonesia, on July 2, 2013. (Korea Forest Service)The Korea Forest Service has successfully brought the nation’s advanced expertise in the forest leisure industry and ecological tourism to Indonesia, widening the scope of environmental cooperation between the two nations. KFS, the state agency for afforestation and forest resources, invited around 30 islanders of Lombok, a global vacation venue in Indonesia, to learn Korea’s latest green leisure know-how. The five-day instruction program was held from Aug. 24 to 28, pinning high hopes on maximizing the tourist value of the lush Indonesian island. The tutorial offered a variety of lectures and on-site training for forest tour guides, craftsmen and butterfly breeders. In addition, the program introduced Korea’s historical New Village Movement, an agricultural development plan that aroused the widespread social participation of farming communities. Earlier in the first half of this year, a group of high-profile forest authorities of Indonesia also participated in KFS’ program. The educational program is part of the Korea-Indonesia cooperative agreement signed by the governmental forest agencies in 2013, the 40th anniversary of Korea-Indonesia diplomatic ties. According to the agreement, Korea and Indonesia support the active exchange of expertise on forest-related industries, including forest-healing leisure plans and living-ecology tourism. KFS’ tutorial aims at contributing to Indonesia’s master plan to invigorate the forest-related tourism industries of Lombok. According to the master plan, Indonesia will establish environmentally friendly tourist facilities for forest healing and ecological tourism in Tunac on Lombok Island by 2018.As a nation with mountainous areas taking up more than 70 percent of the entire territory, Korea has accumulated rich experience and knowledge in forest tourism, according to the KFS. “The tutorial programs focus on the sustainable growth of (Lombok’s) local economy, rather than an instant development of a single tourist program,” a KFS official said. By Chung Joo-won (joowonc@heraldcorp.com)","learn korea latest green leisure ,july 2013 korea forest service ,ecological tourism to indonesia widening ,korean forest authorities visit korindo ,korea latest green leisure know","['Korea Forest Service', 'Shin Won - sop', 'south korean', 'Korindo Group ’s', 'Kalimantan', 'Indonesia', 'Korea Forest', 'Korea Forest Service', 'Indonesia', 'KFS', 'Lombok', 'Indonesia', 'Korea', 'indonesian', 'Korea', 'New Village Movement', 'Indonesia', ""KFS '"", 'Korea', 'Indonesia', 'Korea', 'Indonesia', 'Korea', 'Indonesia', 'Indonesia', 'Lombok', 'Indonesia', 'Korea', 'KFS', 'KFS', 'Chung Joo - won']",2,"[ 0.          0.          0.         ... -0.3465912   0.78766292
 -0.0748687 ]"
53,53,Teen drug abuse almost triples,"South Korea has seen a threefold increase in the number of teenagers caught taking drugs over the past three years, according to the police. 　 (Yonhap)In the report submitted to Rep. Kim Jang-sil of the ruling Saenuri Party by the National Police Agency, the number of teenagers captured for taking drugs nearly tripled from 27 in 2012 to 75 last year. 　The number for this year will likely hit a record high, with 65 ...","South Korea has seen a threefold increase in the number of teenagers caught taking drugs over the past three years, according to the police.  (Yonhap)In the report submitted to Rep. Kim Jang-sil of the ruling Saenuri Party by the National Police Agency, the number of teenagers captured for taking drugs nearly tripled from 27 in 2012 to 75 last year. The number for this year will likely hit a record high, with 65 having been nabbed by the police as of July. A total of 210 juvenile offenders were caught taking or possessing drugs from 2012 to 2014, with 85 percent of them coming from Seoul and the surrounding Gyeonggi Province and Incheon. During the same period, a total of 20,397 people were arrested for drug-related crimes. The lawmaker Kim called for measures to crack down on drug sales and exchanges online, noting that the Internet has made it easier for the youth to acquire drugs. By Ock Hyun-ju (laeticia.ock@heraldcorp.com)","drugs nearly tripled from 27 ,210 juvenile offenders were caught ,korea has seen threefold increase ,tripled from 27 in 2012 ,teenagers captured for taking drugs","['South Korea', 'Kim Jang - sil', 'Saenuri Party', 'the National Police Agency', 'Seoul', 'Gyeonggi Province', 'Incheon', 'Kim']",14,"[ 0.          0.          0.         ... -0.47240576  0.26334181
 -0.33260244]"
54,54,South Korea still has top OECD suicide rate,"South Korea’s suicide rate remained highest among members of the Organization for Economic Cooperation and Development, while its health status was among the lowest, a recent OECD data showed.According to the OECD Health Statistics 2015, an average of 29.1 people per 100,000 committed suicide in 2012, about 2 1/2 times the OECD average of 11.9, based on data compiled for 25 of 34 OECD members in the same year. Data ...","South Korea’s suicide rate remained highest among members of the Organization for Economic Cooperation and Development, while its health status was among the lowest, a recent OECD data showed.According to the OECD Health Statistics 2015, an average of 29.1 people per 100,000 committed suicide in 2012, about 2 1/2 times the OECD average of 11.9, based on data compiled for 25 of 34 OECD members in the same year. Data from 2012 on Austria, Canada, France, Iceland, Ireland, New Zealand, Slovak Republic, Slovenia and the United States was not available in the report.Even after expanding the scope to outside the OECD, only Lithuania ― at 29.5 per 100,000 ― had a higher rate of suicide than Korea.The suicide rate for Asia’s fourth-largest economy has been highest among all OECD countries every year since 2003 when 28.1 people per 100,000 took their own lives. The rate peaked in 2009 at 33.8. While the country’s rate hovered around the OECD average up until 1995 ― marking 12.7 ― the figure jumped to 21.7 in 1998 when the country was hit hard by the Asia financial crisis. After Koreans, Hungarians were most likely to take their own lives ― marking 22 per 100,000 ― followed by Japan at 19.1.The sky-high suicide rate for Koreans was also apparent among students. Separate data revealed by Rep. Kang Eun-hee of Korea’s Saenuri Party showed that 17 students had committed suicide due to stress from school grades as of Aug. 17, accounting for roughly 23 percent of 61 students who took their own lives during the same period this year. The number of suicides from academic-induced stress in the first semester of this year has already surpassed the nine from 2014. South Korean schools operate two semesters a year with the first one starting in March and the second in September.According to 2014 data by Statistics Korea, suicide was the No. 1 cause of death among people aged 10 to 39. While Koreans showed a relatively high tendency to take their lives, they were ranked near the bottom in various criteria in quality of life.According to Korea’s 2015 edition of OECD’s “How’s Life?” biennial report to provide a comprehensive picture of well-being among OECD countries, the country’s health status, work-life balance and subjective assessment of well-being were ranked 33rd, 31st and 29th. Koreans’ spending on health was also lower than the OECD average. The report showed that Koreans spent about 6.9 percent of their gross domestic product on health in 2012, well below the OECD average of 8.9 percent.Korea’s health spending is also heavily dependent on the private sector: Public sources covered only 56 percent of the spending, compared to 73 percent for all OECD countries. By Yoon Min-sik (minsikyoon@heraldcorp.com)","korea suicide rate remained highest ,high suicide rate for koreans ,000 committed suicide in 2012 ,suicide rate for koreans ,suicide rate for koreans was","['South Korea ’s', 'the Organization for Economic Cooperation and Development', 'OECD', 'the OECD Health Statistics 2015', 'OECD', 'OECD', 'Austria', 'Canada', 'France', 'Iceland', 'Ireland', 'New Zealand', 'Slovak Republic', 'Slovenia', 'the United States', 'OECD', 'Lithuania', 'Korea', 'OECD', 'OECD', 'Koreans', 'Hungarians', 'Japan', 'Koreans', 'Kang Eun - hee', 'Korea', 'Saenuri Party', 'south korean', 'Statistics Korea', 'Koreans', 'Korea', 'OECD ’s "" how ’s life', 'OECD', 'Koreans', 'OECD', 'Koreans', 'OECD', 'Korea ’s', 'OECD', 'Yoon Min - sik']",18,"[ 1.          0.          0.         ... -0.51073349  0.59240508
 -0.69347304]"
55,55,S. Korea checking reports of N. Korea's flood damage,"South Korea is not yet considering any humanitarian aid for North Korea, which was reportedly hit by a severe flood in its northeastern region, an official said Thursday.Pyongyang's state media said more than 40 people were killed and many houses destroyed in the border town of Rason, home to a special economic zone, during last weekend's heavy rain caused by Typhoon Goni.The South's Korea Meteorological Administrati...","South Korea is not yet considering any humanitarian aid for North Korea, which was reportedly hit by a severe flood in its northeastern region, an official said Thursday.Pyongyang's state media said more than 40 people were killed and many houses destroyed in the border town of Rason, home to a special economic zone, during last weekend's heavy rain caused by Typhoon Goni.The South's Korea Meteorological Administration and other relevant authorities are trying to confirm the damage in the secretive North, the Unification Ministry official told reporters, requesting anonymity.""The government's basic position is that there should be a request from the North,"" the official said in regards to the possibility of assistance being sent.Inter-Korean relations will be also considered comprehensively, he added. (Yonhap)","last weekend heavy rain caused ,severe flood in its northeastern ,during last weekend heavy rain ,last weekend heavy rain ,thursday pyongyang state media said","['South Korea', 'North Korea', 'Pyongyang', 'Rason', 'Typhoon Goni', 'Korea Meteorological Administration', 'Unification Ministry', 'inter - korean']",8,"[ 0.          0.          0.         ... -0.58310312  0.40816224
  0.20813672]"
56,56,Rainstorms in forecast as powerful typhoon nears S. Korea,"Heavy rainstorms are forecast for the southern part of South Korea Monday as Typhoon Goni heads toward the Korean Peninsula, weather officials said. The typhoon, packing winds of up to 49 meters per second, is expected to reach about 430 kilometers southeast of Seogwipo, Jeju Island, by around 9 p.m. Monday, according to the Korea Meteorological Administration.It will then likely position itself in waters 80 kilomete...","Heavy rainstorms are forecast for the southern part of South Korea Monday as Typhoon Goni heads toward the Korean Peninsula, weather officials said. The typhoon, packing winds of up to 49 meters per second, is expected to reach about 430 kilometers southeast of Seogwipo, Jeju Island, by around 9 p.m. Monday, according to the Korea Meteorological Administration.It will then likely position itself in waters 80 kilometers southeast of Pohang, North Gyeongsang Province, and weaken, according to the KMA. Weather officials expect Goni to bring heavy rains nationwide starting Monday afternoon, first on Jeju Island and then in the southern parts of the nation by late night.The weather agency issued a watch for heavy rains taking effect as of noon in Jeju, saying that a special typhoon alert is likely to be issued for the rest of North and South Gyeongsang Provinces and some part of Gangwon Province by Tuesday. ""Please pay attention to maintaining facilities in areas in Jeju Island, North and South Gyeongsang Provinces and as well as Gangwon Province where the course of Typhoon Goni is near,"" said a KMA official.Goni has already blown though the northern Philippines, leaving at least 15 people dead and several others missing, and also battered southwestern Japanese islands. (Yonhap)","rains nationwide starting monday afternoon ,south korea monday as typhoon ,heavy rains nationwide starting monday ,korea monday as typhoon ,monday as typhoon goni heads","['South Korea', 'Seogwipo', 'Jeju Island', 'the Korea Meteorological Administration', 'Pohang', 'North Gyeongsang Province', 'KMA', 'Goni', 'Jeju', 'North and South Gyeongsang Provinces', 'Gangwon Province', 'North and South Gyeongsang Provinces', 'Gangwon Province', 'KMA', 'Goni', 'Philippines', 'japanese']",8,"[ 0.          0.          0.         ... -0.39640364 -0.10452167
 -0.07005067]"
57,57,N. Korea publishes 4 major newspapers in color,"North Korea has published four major newspapers in color on the occasion of the 70th anniversary of Korea's liberation from Japan's colonial rule, a move seen as strengthening the personality cult for the North's leader.The North's Rodong Sinmun, the communist party's official newspaper, and three other papers have been published in full color since Liberation Day, which fell on Saturday, according to an analysis by ...","North Korea has published four major newspapers in color on the occasion of the 70th anniversary of Korea's liberation from Japan's colonial rule, a move seen as strengthening the personality cult for the North's leader.The North's Rodong Sinmun, the communist party's official newspaper, and three other papers have been published in full color since Liberation Day, which fell on Saturday, according to an analysis by Yonhap News Agency on Wednesday, based on footage aired by the North's Korean Central Television.Previously, except for the Rodong Sinmun, the three newspapers, including the Minju Chosun, a newspaper published by the North's Cabinet, were issued in black and white.North Korea, which does not recognize the freedom of the press, uses the media for its propaganda campaigns for its leader Kim Jong-un and the regime.The North's newspapers are usually filled with photos of Kim and his predecessors -- Kim Il-sung and Kim Jong-il -- to justify the hereditary rule of Kim's family and strengthen the personality cult for the current leader.Experts said that the North's move is seen as further building a strong cult of personality around Kim at a time when the North's young leader has been intensifying his reign of terror.Also to mark Liberation Day, Pyongyang recently pushed back its standard time by half an hour, to dispel what it called the vestige of Japan's 1910-45 colonial rule. (Yonhap)","70th anniversary of korea liberation ,has published four major newspapers ,korea has published four major ,the 70th anniversary of korea ,70th anniversary of korea","['North Korea', 'Korea', 'Japan', 'Yonhap News Agency', 'Korean Central Television', 'the Rodong Sinmun', 'the Minju Chosun', ""the North 's Cabinet"", 'North Korea', 'Kim Jong - un', 'Kim', 'Kim Il - sing', 'Kim Jong - il', 'Kim', 'Kim', 'Pyongyang', 'Japan']",16,"[ 0.          0.          0.         ... -0.60701305  0.34281752
 -0.14358428]"
58,58,[Graphic News] Perception of public safety falls after MERS,"The percentage of people who say they feel safe living in Korea has fallen again after the outbreak of Middle East respiratory syndrome in June, government data showed Wednesday.According to the survey conducted and released by the Ministry of Public Safety and Security, about 22 percent of respondents said they felt secure between April and June this year, a 2.4 percentage-point decrease from the previous three mont...","The percentage of people who say they feel safe living in Korea has fallen again after the outbreak of Middle East respiratory syndrome in June, government data showed Wednesday.According to the survey conducted and released by the Ministry of Public Safety and Security, about 22 percent of respondents said they felt secure between April and June this year, a 2.4 percentage-point decrease from the previous three months. The MERS crisis appears to have inflicted a decline in Koreans’ perceptions of public safety, which had been recovering from the shock of the Sewol crisis.The percentage of people who feel safe hit a record low of 18.2 percent during the second quarter of 2014, two months after the sinking of the passenger ferry that killed more than 300, mostly students. The figure rose steadily by 6. 2 percentage points before the MERS outbreak, the survey showed.","korea has fallen again after ,june government data showed wednesday ,two months after the sinking ,passenger ferry that killed more ,living in korea has fallen","['Korea', 'the Ministry of Public Safety and Security', 'Koreans']",2,"[ 0.          0.          0.         ... -0.63462937  0.73871136
  0.03716248]"
59,59,S. Korea checking flood damage in N. Korea,"The South Korean government is investigating the level of damage from a flood that hit North Korea early this month to decide whether to provide humanitarian assistance, an official here said Wednesday.  The North's Korean Central News Agency said Tuesday that torrential rain and a tsunami in South Hwanghae Province, the North's western area, have left breakwaters partially destroyed as well as houses, roads, railw...","The South Korean government is investigating the level of damage from a flood that hit North Korea early this month to decide whether to provide humanitarian assistance, an official here said Wednesday.  The North's Korean Central News Agency said Tuesday that torrential rain and a tsunami in South Hwanghae Province, the North's western area, have left breakwaters partially destroyed as well as houses, roads, railways and bridges inundated and damaged.  The exact extent of the damage is not immediately known, but the United Nations Office for the Coordination of Humanitarian Affairs has said that the flood claimed the lives of 21 North Koreans, leaving eight missing.  The Unification Ministry said that the government is reviewing whether to help North Korea cope with the flood.  ""We are checking the damage from the flood in North Korea, based on data by the weather agency and international organizations,"" Jeong Joon-hee, the ministry's spokesman, told a regular press briefing.  Jeong said that the government would take into account various factors, including the level of the damage and the North's reaction before making its decision.  Until early July, North Korea had grappled with what it called the worst drought in 100 years, sparking concerns about food shortages.  The U.N. has decided to provide emergency relief funds worth $1.75 million to North Korea to help it deal with damage from the recent drought and flood.  Unification Minister Hong Yong-pyo said in June that South and North Korea should jointly cope with natural disasters such as drought in a bid to minimize growing damage stemming from global climate change. (Yonhap)","the flood in north korea ,said tuesday that torrential rain ,the recent drought and flood ,north koreans leaving eight missing ,the flood claimed the lives","['south korean', 'North Korea', 'Korean Central News Agency', 'South Hwanghae Province', 'the United Nations Office', 'North Koreans', 'the Unification Ministry', 'North Korea', 'North Korea', 'Jeong Joon - hee', 'North Korea', 'U.N.', 'North Korea', 'Hong Yong - pyo', 'North Korea']",3,"[ 0.          0.          0.         ... -0.32872495  0.77273548
 -0.12247495]"
60,60,World Vision to support India and Myanmar for flood relief,"An international humanitarian organization said Wednesday it would provide US$10 million to support India and Myanmar where recent flooding has left extensive damages.   U.S.-based World Vision said a cyclone during the current monsoon season killed 160 people in northeast India, with millions of flood victims affected from over 10,000 villages in the region.    In Myanmar, 36 were killed with 215,000 refugees le...","An international humanitarian organization said Wednesday it would provide US$10 million to support India and Myanmar where recent flooding has left extensive damages.   U.S.-based World Vision said a cyclone during the current monsoon season killed 160 people in northeast India, with millions of flood victims affected from over 10,000 villages in the region.    In Myanmar, 36 were killed with 215,000 refugees left displaced.   The organization distributed supplies including waterproof clothing, blankets and other hygiene products to 1,512 families and food to 80 families in India.   It is working on other relief measures, with plans to support 55,000 people in Myanmar.   World Vision Korea, the local branch, decided to participate by giving $10,000 as emergency aid, while holding a fundraiser through its Web site.   ""After the emergency aid, we will move on to reconstructing the two countries,"" a spokesperson for World Vision Korea said.(Yonhap)","monsoon season killed 160 people ,millions of flood victims affected ,with millions of flood victims ,current monsoon season killed 160 ,killed with 215 000 refugees","['India', 'Myanmar', 'World Vision', 'India', 'Myanmar', 'India', 'Myanmar', 'World Vision Korea', 'World Vision Korea said.(Yonhap']",4,"[ 0.          0.          0.         ... -0.58217317  0.37633863
 -0.32779822]"
61,61,Russia bids for vast Arctic territories at UN,"MOSCOW (AP) -- Russia has submitted its bid for vast territories in the Arctic to the United Nations, the Foreign Ministry said Tuesday.The ministry said in a statement that Russia is claiming 1.2 million square kilometers (over 463,000 square miles) of Artic sea shelf extending more than 350 nautical miles (about 650 kilometers) from the shore.Russia, the U.S., Canada, Denmark and Norway have all been trying to asse...","MOSCOW (AP) -- Russia has submitted its bid for vast territories in the Arctic to the United Nations, the Foreign Ministry said Tuesday.The ministry said in a statement that Russia is claiming 1.2 million square kilometers (over 463,000 square miles) of Artic sea shelf extending more than 350 nautical miles (about 650 kilometers) from the shore.Russia, the U.S., Canada, Denmark and Norway have all been trying to assert jurisdiction over parts of the Arctic, which is believed to hold up to a quarter of the planet's undiscovered oil and gas. Rivalry for Arctic resources has intensified as shrinking polar ice is opening new opportunities for exploration.Russia was the first to submit its claim in 2002, but the U.N. sent it back for lack of evidence. The ministry said that the resubmitted bid contains new arguments. ""Ample scientific data collected in years of Arctic research are used to back the Russian claim,"" it said. In 2007, Moscow staked a symbolic claim to the Arctic seabed by dropping a canister containing the Russian flag on the ocean floor from a submarine at the North Pole.Amid tensions with the West over Ukraine, the Kremlin also has moved to beef up Russian military forces in the Arctic. The effort has included the restoration of a Soviet-era military base on the New Siberian Islands and other military outposts in the Arctic. Russian officials said the facilities are crucial for protecting shipping routes that link Europe with the Pacific region across the Arctic Ocean. Earlier this year, the military conducted sweeping maneuvers in the Arctic that involved 38,000 servicemen, more than 50 surface ships and submarines and 110 aircraft. As part of the drills, the military demonstrated its capability to quickly beef up its forces on the Arctic Novaya Zemlya and Franz Josef Land archipelagos.","russia is claiming million square ,years of arctic research ,arctic that involved 38 000 ,arctic seabed by dropping canister ,polar ice is opening new","['MOSCOW', 'AP', 'Russia', 'the United Nations', 'the Foreign Ministry', 'Russia', 'artic', 'Russia', 'U.S.', 'Canada', 'Denmark', 'Norway', 'Russia', 'U.N.', 'russian', 'Moscow', 'russian', 'Ukraine', 'Kremlin', 'russian', 'Soviet', 'the New Siberian Islands', 'russian', 'Franz Josef Land']",2,"[ 0.          0.          0.         ... -1.12619078  0.65199971
  0.18944959]"
62,62,U.S. puts N. Korea among world's worst countries for human trafficking,"The United States designated North Korea as one of the world's worst countries for human trafficking for the 13th straight year on Monday, saying Pyongyang fails to meet even the minimum standards for efforts to improve the situation.The State Department's annual ""Trafficking in Persons Report"" put North Korea in the lowest Tier 3 of its four-step classification of countries, saying the communist regime maintains pol...","The United States designated North Korea as one of the world's worst countries for human trafficking for the 13th straight year on Monday, saying Pyongyang fails to meet even the minimum standards for efforts to improve the situation.The State Department's annual ""Trafficking in Persons Report"" put North Korea in the lowest Tier 3 of its four-step classification of countries, saying the communist regime maintains political prison camps and sends people overseas for forced labor.""The government of North Korea does not fully comply with the minimum standards for the elimination of trafficking and is not making significant efforts to do so,"" the report said. ""The government did not demonstrate any efforts to address human trafficking through prosecution, protection or prevention measures.""Other Tier 3 countries include Iran, Libya, Syria, Russia, Zimbabwe and Thailand.The report called the North ""a source country for men, women, and children who are subjected to forced labor and sex trafficking,"" saying forced labor is part of an established system of political repression. ""The government subjects its nationals to forced labor in prison camps in North Korea and through government-contracted labor in foreign countries,"" the report said. ""North Korea holds an estimated 80,000 to 120,000 prisoners in prison camps in remote areas of the country.""In many cases, these prisoners have not been prosecuted, convicted, or sentenced in a judicial proceeding, and in prison camps, all prisoners, including children, are subject to forced labor, including logging, mining, or farming for long hours under harsh conditions, the report said.""Prisoners are subjected to unhygienic living conditions, beatings, a lack of medical care, and insufficient food; many do not survive. Furnaces and mass graves are used to dispose of the bodies of those who die in these camps,"" it said.The North is also believed to have about 50,000 or higher numbers of laborers working abroad ""under conditions indicative of forced labor, such as working excessively long hours in hazardous temperature with no pay for up to three years.""""They face threats of government reprisals against them or their relatives in North Korea if they attempt to escape or complain to outside parties. Reports show up to 90 percent of workers' salaries are appropriated and controlled by the North Korean government,"" the report said.The report also noted that many North Korean women and girls, who have fled to neighboring China, are ""especially vulnerable to trafficking,"" saying traffickers reportedly lure, drug, detain, or kidnap some North Korean women upon their arrival.""According to one report, some women in the North Korean defector population are subjected to sexual slavery to Chinese or Korean-Chinese men, forced into prostitution in brothels or through Internet sex sites, or compelled to serve as hostesses in nightclubs or karaoke bars,"" the report said.""If found by Chinese authorities, victims are forcibly repatriated to North Korea where they are subjected to harsh punishment, possibly including forced labor in labor camps or the death penalty,"" it added.Meanwhile, the report put South Korea among Tier 1 countries, along with other advanced countries like the U.S., Britain, France and Germany.Still, the report noted that some South Korean women, who owe debts to entertainment establishment owners or loan sharks, are forced into prostitution while some disabled or intellectually disabled Korean men are forced to work on salt farms, where they experience verbal and physical abuse, nonpayment of wages and other abuses. (Yonhap)","worst countries for human trafficking ,world worst countries for human ,the world worst countries for ,of the world worst countries ,the world worst countries","['the United States', 'North Korea', 'Pyongyang', ""the State Department 's"", 'North Korea', 'North Korea', 'Iran', 'Libya', 'Syria', 'Russia', 'Zimbabwe', 'Thailand', 'North Korea', 'North Korea', 'North Korea', 'north korean', 'north korean', 'China', 'north korean', 'north korean', 'chinese', 'korean', 'chinese', 'North Korea', 'South Korea', 'U.S.', 'Britain', 'France', 'Germany', 'south korean', 'korean']",3,"[ 0.          0.          2.         ... -0.98083591  0.40603545
  0.08833598]"
