,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
40,40,Ruling party leader loses face in family’s drug case,"Ruling Saenuri Party chief Rep. Kim Moo-sung found himself in unexpected controversy as the opposition on Friday dup up a drug case involving his son-in-law, who was recently found to have been given a suspended sentence for drug abuse.　News reports said the 32-year-old entrepreneur, who married Kim’s daughter last month, was given a three-year suspended sentence because he had no criminal record. The prosecutors d...","Ruling Saenuri Party chief Rep. Kim Moo-sung found himself in unexpected controversy as the opposition on Friday dup up a drug case involving his son-in-law, who was recently found to have been given a suspended sentence for drug abuse.News reports said the 32-year-old entrepreneur, who married Kim’s daughter last month, was given a three-year suspended sentence because he had no criminal record. The prosecutors did not file an appeal.  The revelation prompted the main opposition New Political Alliance for Democracy lawmakers to claim the judiciary branch was unjustly lenient toward the leader of the ruling party.The Supreme Court’s punishment standard stipulates that the sentence for habitual abuse of drugs should range from four years to nine years and six months.They also raised questions over the prosecutors seeking below-standard prison terms and not filing an appeal.Rep. Kim Moo-sung of the ruling Saenuri Party. Yonhap“I can’t buy the prosecutors’ argument that they followed the punishment standards in seeking the sentence,” said NPAD lawmaker Rep. Lim Nae-hyun, who has served as a prosecutor in drug-related cases. “The prosecutors didn’t even file an appeal when (the defendant’s) accomplice was jailed without suspension,” said Lim.Faced with NPAD lawmakers’ flurry of criticism, Minister of the Justice Kim Hyun-woong came forward to refute the allegation, saying the prosecutors’ appeal would be filed only when the court’s sentenced term is less than half of what the prosecutors sought. The court that handled the case also shunned the NPAD claims. Seoul Eastern District Court said in a statement that the court’s punishment standard is not legally binding and the below-standard sentence is often handed down if the violators purchased drugs for personal use, not for distribution. Kim, for his part, denied the allegation that he was involved in the court’s decision and claimed he had not known the situation until after the verdict.“I don’t think I have ever seen a judge who is more lenient toward politicians’ families. In this day and age, judges are more likely to give them a more severe punishment,” said Kim. By Yeo Jun-suk  (jasonyeo@heraldcorp.com)","drug case involving his son ,friday dup up drug case ,three year suspended sentence because ,suspended sentence for drug abuse ,sentence for drug abuse news","['Saenuri Party', 'Kim Moo - sung', 'Kim', 'New Political Alliance for Democracy', 'the Supreme Court ’s', 'Kim Moo - sung', 'Saenuri Party', 'NPAD', 'Lim Nae - hyun', 'Lim', 'NPAD', 'Kim Hyun - woong', 'Seoul Eastern District Court', 'Kim', 'Kim', 'Yeo Jun - suk']",11,"[ 0.          0.          2.         ... -0.10585817  0.17527375
  0.17925885]"
41,41,Rival parties lock horns over Internet portal news,"Mudslinging between the rival parties is in full swing over the ruling Saenuri Party’s public accusation that the country’s two major Internet portals are politically biased.　The main opposition New Politics Alliance for Democracy has slammed the ruling party attack as an attempt at censorship ahead of the parliamentary elections next year.　At the center of the dispute is Saenuri Party chairman Rep. Kim Moo-sung,...","Mudslinging between the rival parties is in full swing over the ruling Saenuri Party’s public accusation that the country’s two major Internet portals are politically biased.The main opposition New Politics Alliance for Democracy has slammed the ruling party attack as an attempt at censorship ahead of the parliamentary elections next year.At the center of the dispute is Saenuri Party chairman Rep. Kim Moo-sung, who has been unleashing remarks daily targeting Naver and Daum Kakao. The Saenuri Party has been asserting that the Internet portals, which it describes as “de facto mainstream media outlets,” have intentionally painted a negative picture of the ruling party and violated the principle of media neutrality in political affairs. “We need to discuss ways to ensure the fairness and objectivity of portal news,” Kim said. “I believe the portals are virtually news media as they are able to change headlines.”Rep. Kim Moo-sung of the ruling Saenuri Party. YonhapHe also took issue with the portals’ “lenient” regulations by acknowledging one-man news groups as media, which he said enabled them to use their news reports as bait to pull in visitors and attract advertisements from businesses. The party has demanded the chiefs of the two companies face questioning during the parliamentary audit session that opened Thursday.The Saenuri Party’s think tank, the Youido Institute, backed the party’s argument, with its big data analysis of the news reports carried by the two portals. The findings suggested that the reports highlighted by the portals are more hostile toward the ruling party and the government.The NPAD, has rebuked the Saenuri Party, accusing it of putting pressure on the major portals in the run-up to next year’s general elections.The NPAD dismissed the Youido Institute study as biased and manipulated, and denounced the party for seeking to strongarm the portals to create favorable public opinion toward the government and the ruling party. “The people are aware that (Kim’s) intimidation against the portals stems from his personal and political greed ahead of the general and presidential elections,” said NPAD lawmaker Choi Min-hee during a party meeting Thursday.“I would like to ask him whether he is aware of the RUBICS system (Real-time User Behavior-based Interactive Content recommender System) and the technology used by the portals to operate? Rep. Kim is basically fighting with the IT system.”The NPAD spokesman Kim Yung-rok said that the Saenuri Party had constantly raised the issue before the elections because the portals had significant influence over the voters, particularly those in their 20s and 30s.The portals have become Korea’s most influential news providers, especially for young voters, as they use the Internet as the most frequent medium to access the news produced by traditional news outlets such as newspapers, radio and television, as well as Internet news groups.Rather than clicking on individual media websites, the users often click onto the portals, which aggregate the headlines of registered media groups on their main or news page. They also provide rankings of most searched words and news reports.According to a survey by the Korea Press Foundation, the Internet was the most frequent access point for news. In a one-week analysis over the method respondents used to keep up with the news, nearly all, or 99.6 percent of those in their 20s and 98 percent of those in their 30s said they used the Internet. The number was bigger than that of newspapers (17.6 percent of 20-somethings and 22 percent of 30-somethings) and television (86 and 92.8 percent).The portals, for their part, rushed to respond to the escalating debate. Naver said it would hold an editorial advisory board meeting to review the institute’s findings and discuss measures to address the issue. Daum denied the accusation that they univocally changed headlines. The Internal giant said in a statement that they did not change the headlines arbitrarily unless they needed to quickly adjust the number of characters to fit the site’s layout.Experts were also split on the issue, with some stressing the freedom of the press and others highlighting neutrality.“Under a democracy, a media outlet’s major role is its criticism of the government and the ruling party,” said Kang Sang-Hyun, a journalism professor at Yonsei University. “Media outlets can criticize the policies they oppose and praise the policies they approve of,” Kang. “If the users find reports interesting, they will top the most-favored list. If not, people wouldn’t read them. This is how the current media landscape works. Bringing in the portals’ CEOs and yelling at them is absurd and wrong. I am afraid the move is similar to what dictatorships would do,” Kang said.Shin Sung-ho, journalism professor at Sungkyunkwan University, gave a different point of view.“Most people access news through portals, which are basically operating as media. It is only right that (the portals) therefore take due responsibility and face regulations as a media,” he said.“While news is also cultural content, (the portals) are making it appear like it is free … this is a unique phenomenon only seen in Korea. There is a need to fix this,” Shin added.(jaonsyeo@heraldcorp.com)","internet portals are politically biased ,democracy has slammed the ruling ,slammed the ruling party attack ,portals ceos and yelling at ,mudslinging between the rival parties","['Saenuri Party ’s', 'New Politics Alliance for Democracy', 'Saenuri Party', 'Kim Moo - sung', 'Naver', 'Daum Kakao', 'the Saenuri Party', 'Kim', 'Kim Moo - sung', 'Saenuri Party', 'YonhapHe', 'the Saenuri Party ’s', 'the Youido Institute', 'the Saenuri Party', 'NPAD', 'Youido Institute', 'NPAD', 'Choi Min - hee', 'Interactive Content', 'Kim', 'Kim Yung - rok', 'the Saenuri Party', 'Korea', 'the Korea Press Foundation', 'internal', 'Kang Sang - Hyun', 'Yonsei University', 'Kang', 'Kang', 'Shin Sung - ho', 'Sungkyunkwan University', 'Korea']",10,"[ 0.          0.          2.         ... -0.62495154  0.76101404
 -0.03608274]"
42,42,Moon stakes leadership on party reform,"The main opposition party leader said Wednesday he would leave his post as chairman if the party disapproves a package of reform measures, amid an escalating party feud that has increased pressure on him to resign.In an emergency press conference, Rep. Moon Jae-in proposed a vote of confidence in his leadership in line with the fate of the controversial reform measures, and urged the party to end factional infighting...","The main opposition party leader said Wednesday he would leave his post as chairman if the party disapproves a package of reform measures, amid an escalating party feud that has increased pressure on him to resign.In an emergency press conference, Rep. Moon Jae-in proposed a vote of confidence in his leadership in line with the fate of the controversial reform measures, and urged the party to end factional infighting. He called for the unity of the party in order to win the general election next year and the presidential election in 2017.“If the reform proposal fails to pass, I will step down from the post of chairman,” he said.“But if (the council) approves the proposal and renews confidence in my leadership, let us put an end to controversy over my position.”NPAD chairman Moon Jae-in speaks at a press conference in Seoul on Wednesday. YonhapMoon’s abrupt decision came as he came under growing pressure to resign from members of the party who remain skeptical of the reform proposals.The proposals call for an electoral committee of nonparty members to nominate candidates for the next parliamentary elections in April. The panel also suggested offering extra points to fresh figures, women and the handicapped in the nomination process. Earlier in the day, a subcommittee at the New Politics Alliance for Democracy passed the proposal, but it has to get a final endorsement from the party’s executive council. The council plans to put the proposal to vote next Wednesday.Moon putting his leadership on the line was seen as his last resort to put a break to intensifying factional feuds between pro-Roh Moo-hyun members, regarded as mainstreamers in the party, and nonmainstream members. “Recent cases of (party members) publicly attempting to shake the party and divide the party have just crossed the line,” he said, without mentioning names. “To save the party, tighten discipline and build principle, it is inevitable to call for a vote of confidence in my leadership.”The surprise press conference was also held a few hours after Rep. Ahn Cheol-soo, a former joint party leader, met party defector Chun Jung-bae to discuss the future of the opposition party. Chun, who recently won a parliamentary seat in a by-election as an independent candidate, has reportedly asked Ahn to join a new party he plans to launch.  Ahn on Sunday lashed out at the NPAD reform committee, saying its attempt to reform the party had failed and that he has different views from Rep. Moon.Ahn, a software mogul-turned-politician, urged the reform committee to overhaul the party in a way to break away from what he described as “outdated” liberal values that resonate little with the general public.Meanwhile, some observers say that Moon was making a calculated move as the party’s executive council is very likely to pass the proposal. More than 60 percent of the council belong to his faction, said Hwang Tae-soon, a political commentator on a cable TV show.By Cho Chung-un (christory@heraldcorp.com)","party to end factional infighting ,opposition party leader said wednesday ,resign in an emergency press ,next parliamentary elections in april ,proposal to vote next wednesday","['Moon Jae - in', 'Moon Jae -', 'Seoul', 'YonhapMoon', 'the New Politics Alliance for Democracy', 'Moon', 'pro - roh Moo - hyun', 'Ahn Cheol', 'Chun Jung - bae', 'Chun', 'Ahn', 'NPAD', 'Moon', 'Moon', 'Hwang Tae - soon', 'Cho Chung - un']",1,"[ 1.          0.          0.         ... -0.66746515 -0.14440979
  0.41871583]"
43,43,Ahn urges NPAD to make ‘real changes’,"　Former presidential candidate and member of the main opposition Rep. Ahn Cheol-soo on Sunday called for sweeping changes to keep the party afloat amid faltering public support against its vapid reform moves.　Ahn, a software mogul-turned-politican, urged the NPAD reform committee to overhaul the party in a way to break away from what he described as “outdated” liberal values that he said resonate little with the ...","Former presidential candidate and member of the main opposition Rep. Ahn Cheol-soo on Sunday called for sweeping changes to keep the party afloat amid faltering public support against its vapid reform moves.Ahn, a software mogul-turned-politican, urged the NPAD reform committee to overhaul the party in a way to break away from what he described as “outdated” liberal values that he said resonate little with the general public. The former cochairman of the NPAD suggested that addressing burgeoning corruption scandal is the key to bringing the voters’ attention back to the party that has been reeling from the defeat in the latest by-election at the hands of the ruling Saenuri Party. Rep. Ahn Cheol-soo of the main opposition NPAD. Yonhap“The party has been peppered with a lack of moral discipline and exclusive leadership. ... Even though calls for addressing such issues are mounting, we are not allowed to speak out by those who stick to conventional wisdom and enjoy vested interest,” Ahn said at a press conference at the National Assembly.  “Publicizing the issues will be the first step in the right direction to overhaul the party. Breaking away from old-fashioned liberals and addressing the party’s corruption should be at the core of our efforts to rebuild the opposition party,” Ahn added.  Ahn upping the pressure on NPAD leader Rep. Moon Jae-in and reform committee chairman Kim Sang-kon and painting them as being out of touch on reform issues was largely seen as an attempt to widen his clout within the party. Moon and Kim, for their part, rebuked Ahn’s remark as being “unconstructive.”Kim said he would not tolerate any attempt to undermine the party’s unity and incite infighting in the party to gain political advantages. Moon echoed Kim’s remarks, saying, “Those who sit in an important position should join efforts in the party reform.” He urged party members to restrain from “shaking” the party and come up with a plan to steer the party in the right direction instead.The tit-for-tat reflected the party’s fractional conflicts that trace back to the origin of the reform committee. The NPAD has launched the reform committee to overhaul the party leadership that has embroiled in factional infightings between mainstream and nonmainstream lawmakers. Ahn, who had vied against Moon during the presidential race in 2012 before eventually giving his support, is classified as a nonmainstream member who has often questioned Moon’s leadership.   Designed to unify the party’s divided organization, the reform committee has rolled out a total of nine proposals to reorganize the party, including ways to overhaul the party’s nomination system for elections. According to the plan, 20 percent of incumbent lawmakers who are deemed unfit would not be nominated.  With the latest proposal aiming to deal with the party’s leadership structure, the committee’s reform initiative has faced criticism that they have failed to garner public attention it had expected in the first place. Making matters worse, a number of NPAD heavyweights have recently been involved in corruption scandals, which have overshadowed the committee’s newly published reform plan. Han Myeong-sook, a former prime minister and NPAD member, was sentenced to two years in jail for receiving illicit political funds. By Yeo Jun-suk (jasonyeo@heraldcorp.com)","to overhaul the party breaking ,addressing the party corruption ,party afloat amid faltering public ,overhaul the party breaking ,to overhaul the party nomination","['Ahn Cheol', 'NPAD', 'Saenuri Party', 'Ahn Cheol', 'NPAD', 'the National Assembly', 'Ahn', 'NPAD', 'Moon Jae - in', 'Kim Sang - kon', 'Moon', 'Kim', 'Ahn ’s', 'Moon', 'Kim ’s', 'Moon', 'Moon ’s', 'NPAD', 'Han Myeong - sook', 'NPAD', 'Yeo Jun - suk']",9,"[ 2.          0.          1.         ... -0.45741785  0.02849403
  0.62467927]"
44,44,Environment ministry OKs controversial cable car on Mount Seorak,"The Ministry of Environment on Friday gave its approval for a cable car to be set up on a popular mountain range near South Korea's eastern coast, a plan that has been criticized for its potential harm to the regional environment. The construction plan calls for a 3.5-kilometer long cable car system to be built at the southern region of Mount Seorak in Yangyang County, about 215 kilometers east of Seoul, setting up a...","The Ministry of Environment on Friday gave its approval for a cable car to be set up on a popular mountain range near South Korea's eastern coast, a plan that has been criticized for its potential harm to the regional environment. The construction plan calls for a 3.5-kilometer long cable car system to be built at the southern region of Mount Seorak in Yangyang County, about 215 kilometers east of Seoul, setting up a means of convenient transportation all the way up to the peak of the Osaek area hiking course. The ministry, however, said it gave its approval under the condition that Yangyang County add supplementary plans that further address environmental and safety issues to its initial construction plan. The approval will be finalized once Environment Minister Yoon Seong-kyu gives the go-ahead. The cable car project has been a controversial issue among environmentalists here, who have argued that the mountain's natural environment must be preserved. Likewise, it has taken Yangyang County several years to have its plan passed. The county government had submitted its cable car construction plan in 2012 and in 2013, but was rejected both times due to issues that the structure's design could pose a threat to the habitat of some of the wildlife in the area. Advocates, on the other hand, say that the cable car will help to boost tourism and thereby add to the economic development of the region, especially ahead of the 2018 Winter Olympics in PyeongChang, located just south of the county. Construction is to begin next year until October 2017. The cable car will have its trial run for about three months starting in November 2017 before its official operation starts in 2018. (Yonhap)","2018 winter olympics in pyeongchang ,car construction plan in 2012 ,winter olympics in pyeongchang ,winter olympics in pyeongchang located ,its cable car construction plan","['the Ministry of Environment', ""South Korea 's"", 'Yangyang County', 'Seoul', 'Osaek', 'Yangyang County', 'Yoon Seong - kyu', 'Yangyang County', 'PyeongChang']",11,[0.         1.         0.         ... 0.06387937 0.41731945 0.09944855]
45,45,NPAD may oust ex-vice spokesman for praising N.K. leader,"The main opposition New Politics Alliance for Democracy’s floor leader Rep. Lee Jong-kul said Friday that he would consider ousting Huh Young-il, a former party vice spokesman who recently resigned over his Facebook post praising the North Korean leader.“I’m not sure how much Huh actually respected (North Korean leader Kim Jong-un), but just the fact that a person in the party’s important role made such comment i...","The main opposition New Politics Alliance for Democracy’s floor leader Rep. Lee Jong-kul said Friday that he would consider ousting Huh Young-il, a former party vice spokesman who recently resigned over his Facebook post praising the North Korean leader.“I’m not sure how much Huh actually respected (North Korean leader Kim Jong-un), but just the fact that a person in the party’s important role made such comment is a grave problem,” Lee said in a radio interview. Huh’s expulsion may be considered to make the party’s position clear, he added.Huh stepped down from his post Thursday after praising both Kim and President Park Geun-hye for the Aug. 25 inter-Korean agreement. (khnews@heraldcorp.com)","recently resigned over his facebook ,resigned over his facebook post ,spokesman who recently resigned over ,resigned over his facebook ,vice spokesman who recently resigned","['New Politics Alliance for Democracy ’s', 'Lee Jong - kul', 'north korean', 'north korean', 'Kim Jong - un', 'Lee', 'Kim', 'Park Geun', 'inter - korean']",11,"[ 0.          0.          0.         ... -0.36501542  0.45724896
  0.18668166]"
46,46,NPAD calls for expansion in scope of family reunions,"The main opposition party leader Rep. Moon Jae-in on Wednesday urged the government to broaden the scope of reunions for separated families following the two Koreas’ agreement to resume the event.　The New Politics Alliance for Democracy chairman said during a party meeting that the reunion list should include more than 1,000 members of separated families, as more of them are passing away without having the opportun...","The main opposition party leader Rep. Moon Jae-in on Wednesday urged the government to broaden the scope of reunions for separated families following the two Koreas’ agreement to resume the event.The New Politics Alliance for Democracy chairman said during a party meeting that the reunion list should include more than 1,000 members of separated families, as more of them are passing away without having the opportunity to see their loved ones. His proposal came a day after the two Koreas’ agreement to defuse the latest cross-border military tensions and improve inter-Korean relations. Both sides agreed to push for the reunion to coincide with Chuseok, the national thanksgiving holiday, and hold working-level talks beforehand.NPAD chairman Rep. Moon Jae-in. (Yonhap)“Now is the time for us to implement what South and North Korea agreed upon,” said Moon. “First, we should hold the reunion on a massive scale. Half of those who applied for the reunion have already passed away.”The reunions have been held sporadically, with last year’s event on Mount Geumgangsan being the first in four years.Applicants in their 70s account for about 80 percent of the separated, which means at least 6,600 people should meet every year to see their loved ones within their lifetime, Moon said. He urged the government to reach a deal with the North to include at least 1,000 people in the upcoming reunion list.The proposal came as part of Moon’s four initiatives, which included calls for the government to resume inter-Korea business, expand civilian exchanges and honor former inter-Korean agreements from the former Roh Moo-hyun and Kim Dae-jung administrations. Moon has been shifting his policy platform to national security and foreign affairs in recent weeks as he seeks to reinforce his wavering leadership and his party’s low approval ratings.On the same day, Moon met with the U.S. and Chinese ambassadors to Korea, Mark Lippert and Qiu Guohong, to discuss ways to improve inter-Korea relations and address North Korea’s nuclear ambitions. “The task we must address to normalize relations with the North is how to solve North Korea’s nuclear development. I believe that prompt resumption of six-party talks is the most viable option. I’d like to ask China to play a crucial role in resuming the talks,” NPAD spokesman Rep. Kim Sung-soo quoted Moon as saying.The Chinese ambassador was also quoted as saying that he echoed Moon’s call and highlighted collective efforts to achieve denuclearization on the Korean Peninsula. Qiu reportedly said Chinese senior officials would discuss the issue during Moon’s scheduled visit to China in mid-October.  Moon announced Tuesday he would visit China to attend the International Conference of Asian Political Parties, a regional meeting between lawmakers in Asia and senior Chinese officials. The conference will take place from Oct. 14-16.By Yeo Jun-suk (jasonyeo@heraldcorp.com)","government to resume inter korea ,party meeting that the reunion ,upcoming reunion list the proposal ,tuesday he would visit china ,wednesday urged the government","['Moon Jae - in', 'the New Politics Alliance for Democracy', 'inter - korean', 'Chuseok', 'npad', 'Moon Jae - in', 'North Korea', 'Moon', 'Moon', 'Moon', 'inter - korean', 'Roh Moo - hyun', 'Kim Dae - jung', 'Moon', 'Moon', 'U.S.', 'chinese', 'Korea', 'Mark Lippert', 'Qiu Guohong', 'inter - korea', 'North Korea ’s', 'North Korea ’s', 'China', 'NPAD', 'Kim Sung - soo', 'Moon', 'chinese', 'Moon', 'Qiu', 'chinese', 'Moon ’s', 'China', 'Moon', 'China', 'chinese', 'Yeo Jun - suk']",3,"[ 0.          0.          0.         ... -0.49684396  0.70874488
 -0.0062207 ]"
47,47,Park to meet all ruling party lawmakers at Cheong Wa Dae,"President Park Geun-hye will hold a luncheon meeting with ruling party lawmakers this week, entering the second half of her five-year tenure, party officials said Tuesday.Park has invited all lawmakers from the Saenuri Party to Cheong Wa Dae, the presidential office, for the rare group meeting slated for Wednesday, according to the party's spokesman Kim Young-woo.""President Park is expected to request the party's coo...","President Park Geun-hye will hold a luncheon meeting with ruling party lawmakers this week, entering the second half of her five-year tenure, party officials said Tuesday.Park has invited all lawmakers from the Saenuri Party to Cheong Wa Dae, the presidential office, for the rare group meeting slated for Wednesday, according to the party's spokesman Kim Young-woo.""President Park is expected to request the party's cooperation in handling economy-related bills, job-creation bills, and next year's budget bills,"" he said, citing information from a senior presidential official.More than 140 lawmakers, who are now present at the party's workshop in Cheonan, South Chungcheong Province, will likely attend the meeting. (Yonhap)","ruling party lawmakers this week ,party officials said tuesday park ,luncheon meeting with ruling party ,party lawmakers this week entering ,party lawmakers this week","['Park Geun', 'the Saenuri Party', 'Kim Young - woo', 'Park', 'Cheonan', 'South Chungcheong Province']",1,"[ 0.          0.          0.         ... -0.58203501  0.47669002
  0.28225461]"
48,48,Health minister nominee Chung endorses plan for telemedicine,"Health and Welfare Minister nominee Chung Chin-youb on Monday revealed his support for the government’s plan to allow doctors to remotely provide health care to patients, a policy that opposition lawmakers and a doctors’ representative body have strongly opposed. 　Chung, an orthopedics doctor who had served as a head of Seoul National University Bundang Hospital, testified before lawmakers at a National Assembly h...","Health and Welfare Minister nominee Chung Chin-youb on Monday revealed his support for the government’s plan to allow doctors to remotely provide health care to patients, a policy that opposition lawmakers and a doctors’ representative body have strongly opposed. Chung, an orthopedics doctor who had served as a head of Seoul National University Bundang Hospital, testified before lawmakers at a National Assembly hearing that telemedicine would expand medical services to those living in remote areas and benefit the nation’s public health care system. “Telemedicine is a useful tool for public health service and the medical industry’s globalization. Combined with information technology and medical experts, it would give those living in remote areas access to quality medical services,” said Chung. His appointment is not subject to lawmakers’ approval.  Chung Chin-Youb, the nominee for the minister of Health and Welfare. (Yonhap)But the main opposition New Politics Alliance for Democracy’s lawmakers and the Korean Medical Association have objected to the telemedicine plan, saying that the introduction of high-tech equipment such as IT devices that can provide clinical health care at a distance would increase health care costs.The NPAD and doctors have also warned that telemedicine would undermine Korea’s nationwide public health service by pushing hospitals to engage in businesses that maximize profits. They labeled the introduction of telemedicine as a move to privatize the health care service. Faced with these claims, Chung said he opposed health care privatization and that it did not fit with Korea’s public health care system, which he described as “a model system for the rest of the world.”  Chung would fill the post of Moon Hyung-pyo, who was heavily criticized for his handling of Middle East respiratory syndrome outbreak last June. Chung vowed to overhaul the nation’s disease control system that faced public criticism in the wake of the MERS outbreak. “Give the lack of coordinated system and medical experts to deal with infectious diseases. ... A swift response is the key to responding to disease outbreak. If confirmed, I will rebuild the disease control system in a way to address epidemic outbreaks more aggressively,” Chung said.By Yeo Jun-suk (jasonyeo@heraldcorp.com)","government plan to allow doctors ,lawmakers and the korean medical ,patients policy that opposition lawmakers ,bundang hospital testified before lawmakers ,medical industry globalization combined with","['Chung Chin - youb', 'Chung', 'Seoul National University Bundang Hospital', 'a National Assembly', 'Chung', 'Chung Chin - Youb', 'New Politics Alliance for Democracy ’s', 'the Korean Medical Association', 'Korea ’s', 'Chung', 'Korea', 'Chung', 'Moon Hyung - pyo', 'Chung', 'Chung', 'Yeo Jun - suk']",11,"[ 0.          0.          0.         ... -0.24435946  0.59962064
 -0.25939572]"
49,49,Labor minister gives union ultimatum on reform talks,"Labor Minister Lee Ki-kwon reiterated calls on the nation’s largest trade union to return to the negotiating table to discuss labor market reforms, vowing to push for the reforms without the union if it does not return to the three-way dialogue by next Wednesday.“Considering the schedule to set a budget and present a bill to the National Assembly, the talks cannot be delayed any longer,” Lee told reporters Wednesd...","Labor Minister Lee Ki-kwon reiterated calls on the nation’s largest trade union to return to the negotiating table to discuss labor market reforms, vowing to push for the reforms without the union if it does not return to the three-way dialogue by next Wednesday.“Considering the schedule to set a budget and present a bill to the National Assembly, the talks cannot be delayed any longer,” Lee told reporters Wednesday in central Seoul, urging the Federation of Korean Trade Unions to make a “grand” decision to return to the three-way dialogue among labor, management and government representatives. Lee Ki-kwon (Yonhap)“The trade union, representing only 10 percent of all salaried workers in Korea, should go beyond protecting its self-interests for the sake of the other 90 percent, the irregular workers and young job seekers,” Lee said, expressing disappointment about the collapse of Tuesday’s union meeting.On Tuesday, the nation‘s largest labor union called a meeting to decide whether to return to the long-stalled trilateral negotiations on labor market reforms, but it ended in failure due to vocal opposition from some unionists. Some 100 members of the labor union blockaded the conference room by staging a sit-in, expressing concerns over the union leaders’ alleged decision to return to the trilateral talks that could be seen as supporting the government’s plan for “easier layoffs and lower wages for workers.”The trade union is scheduled to hold another meeting next Wednesday to decide whether to return to the talks.By Ock Hyun-ju(laeticia.ock@heraldcorp.com)","reporters wednesday in central seoul ,meeting next wednesday to decide ,wednesday in central seoul urging ,discuss labor market reforms vowing ,hold another meeting next wednesday","['Lee Ki - kwon', 'the National Assembly', 'Lee', 'Seoul', 'the Federation of Korean Trade Unions', 'Lee Ki - kwon', 'Korea', 'Lee']",11,"[ 0.          0.          0.         ... -0.69155127  0.51182812
  0.03009702]"
50,50,Blue House leak furor rekindled,"A former presidential secretary reportedly claimed Wednesday that it was President Park Geun-hye’s former top aide who ordered him to conduct an internal investigation of a rumor, which later grew into the infamous “Cheong Wa Dae document leak scandal.”Cho Eung-cheon, a former Blue House secretary for civil discipline, said that the leaked documents were written after former Chief of Staff Kim Ki-choon gave a dire...","A former presidential secretary reportedly claimed Wednesday that it was President Park Geun-hye’s former top aide who ordered him to conduct an internal investigation of a rumor, which later grew into the infamous “Cheong Wa Dae document leak scandal.”Cho Eung-cheon, a former Blue House secretary for civil discipline, said that the leaked documents were written after former Chief of Staff Kim Ki-choon gave a direct order to probe the rumors that Park was about to “sack him” in local vernacular that daily Segye Ilbo reported.“The documents were written based on findings of an investigation ordered by Chief of Staff Kim because he wanted to find out who was spreading rumors that he was likely to be replaced.” Cho was quoted as saying by the newspaper. The remarks came during a trial of the former secretary -- on charges of leaking official secrets and violating the presidential records management law.  President Park Geun-hye (Yonhap)Cho further argued that although he was acting on Kim’s orders, the presidential office put the blame on him for gathering and writing false facts and leaking confidential files to his benefit. Kim has denied the allegations.The leaked presidential documents took center stage late last year after the confidential reports were exposed to the public. The documents suggested that Chung Yoon-hoi, Park’s former aide, colluded with presidential aides and meddled in state affairs by forming a secret group. Chung was Park’s chief of staff when she entered politics in the late 1990s.Cho also reportedly testified in court that he had delivered memos to the president’s younger brother Park Ji-man to warn him when it was deemed he was meeting people with ill intentions. “I verbally warned Park Ji-man and his wife not to meet people who approached him with bad intentions, but he did not listen. So I gave him a memo that carried brief profiles of those people and their reputations,” he said. Cho also said that his direct boss, the former senior presidential secretary for civil affairs, also knew about the memo, which was later identified as part of the leaked confidential information.Cho’s claims contradicted the prosecution’s conclusion earlier this year that he was behind the fabrication of the documents and delivered them to Park’s brother.Prosecutors said in an interim report in January that Cho, while serving at the presidential office in 2013 and early 2014, ordered Park Gwan-cheon, the police officer who worked for him, to deliver 17 presidential documents to the president’s brother. They added that the contents of the document specifying Chung’s role was false and based on unverified information.By Cho Chung-un (christory@heraldcorp.com)","the leaked presidential documents ,leaked presidential documents took center ,allegations the leaked presidential documents ,presidential secretary reportedly claimed wednesday ,leaked presidential documents","['Park Geun - hye', '”Cho Eung - cheon', 'Blue House', 'Kim Ki - choon', 'Park', 'Segye Ilbo', 'Kim', 'Cho', 'Park Geun - hye', 'Kim', 'Kim', 'Chung Yoon - hoi', 'Park ’s', 'Chung', 'Park', 'Cho', 'Park Ji', 'Park Ji', 'Cho', 'Cho', 'Cho', 'Park Gwan - cheon', 'Chung ’s', 'Cho Chung - un']",11,"[ 0.          0.          0.         ... -0.55780905  0.32045883
  0.35008848]"
