,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
56,56,S. Korea says Ugandan minister covered by insurance before death,"A Ugandan minister who died on his way home from an official visit to South Korea was covered by health insurance during his stay here, officials said Tuesday, refuting claims he could not receive proper medical attention.  Gen. Aronda Nyakairima, Uganda's interior minister and former army chief of staff, died Sept. 12 on a plane from South Korea to Dubai en route to Uganda. He was 56.  The minister visited South...","A Ugandan minister who died on his way home from an official visit to South Korea was covered by health insurance during his stay here, officials said Tuesday, refuting claims he could not receive proper medical attention.  Gen. Aronda Nyakairima, Uganda's interior minister and former army chief of staff, died Sept. 12 on a plane from South Korea to Dubai en route to Uganda. He was 56.  The minister visited South Korea from Sept. 8-11 at the invitation of the Korea Foundation. Following a postmortem examination, the Ugandan government announced that the cause of death was heart failure, according to news reports.  However, during a memorial service for the late minister last week, Ugandan President Yoweri Museveni reportedly blamed South Korea for denying Aronda proper medical care due to his lack of health insurance even though he had complained of a stomachache and dizziness.  A South Korean government official refuted the claim.  ""We are in the process of determining the relevant details,"" he said, speaking on condition of anonymity. ""According to the foundation, the claim that the minister wished to receive hospital care during his stay but could not get proper medical attention without health insurance is different from the truth.""   All those who were invited by the foundation, including Aronda, were covered by traveler's insurance, which includes health insurance, the official added.  Citing a separate probe by the foundation, the South Korean Embassy in Uganda said Aronda took digestive medicine during his stay in South Korea but turned down an offer to visit a hospital. The embassy has delivered its position to the Ugandan government and requested it to refrain from making any misleading remarks. ""We are in talks with the Ugandan government over this case,"" said an embassy official. (Yonhap)","korea foundation following postmortem examination ,died sept 12 on plane ,died on his way home ,dizziness south korean government official ,heart failure according to news","['Ugandan', 'South Korea', 'Aronda Nyakairima', 'Uganda', 'South Korea', 'Dubai', 'Uganda', 'South Korea', 'the Korea Foundation', 'Ugandan', 'Ugandan', 'Yoweri Museveni', 'South Korea', 'Aronda', 'south korean', 'Aronda', 'the south Korean Embassy', 'Uganda', 'Aronda', 'South Korea', 'Ugandan', 'Ugandan']",2,"[ 0.          1.          0.         ... -0.09440155  0.45319057
  0.03955891]"
57,57,"U.S., China won't accept N. Korea as nuclear power: Rice","The United States and China are working together for a nuclear-free Korean Peninsula and won't accept North Korea as a nuclear weapons country, U.S. National Security Advisor Susan Rice said Monday.  Rice made the remark during a speech previewing a summit between President Barack Obama and Chinese President Xi Jinping, saying the two countries are ""united in demanding the complete and verifiable denuclearization o...","The United States and China are working together for a nuclear-free Korean Peninsula and won't accept North Korea as a nuclear weapons country, U.S. National Security Advisor Susan Rice said Monday.  Rice made the remark during a speech previewing a summit between President Barack Obama and Chinese President Xi Jinping, saying the two countries are ""united in demanding the complete and verifiable denuclearization of the Korean Peninsula.""  ""We firmly oppose North Korea's efforts to develop nuclear weapons and ballistic missiles that threaten regional stability and our respective national security interests,"" she said during an address at George Washington University.  Rice said China is ""a fulcrum of influence"" for the North, referring to Beijing's status as the main provider of economic assistance and diplomatic support for Pyongyang.   This week's summit between Obama and Xi, set for Friday, will be another opportunity to discuss how we can sharpen Pyongyang's choices between having nuclear weapons and developing economically, Rice said.   ""Neither the United States nor China will accept North Korea as a nuclear weapons state,"" she said.  The summit comes as tensions on the Korean Peninsula flare anew after the North strongly hinted it would conduct a banned long-range rocket launch, possibly around next month's ruling party anniversary. Pyongyang also said its bomb-making nuclear facilities have returned to normal operation and could conduct a nuclear test if necessary.  North Korea has conducted three underground nuclear tests so far, in 2006, 2009 and 2013. The country has also conducted a series of long-range missile or rocket launches since 1998. In its most recent launch in late 2012, the North succeeded in putting a satellite into orbit.  Analysts have warned that it is only a matter of time until the North develops nuclear-tipped missiles. Some experts have recently warned that the communist nation's nuclear arsenal could expand to as many as 100 bombs by 2020.  Other agenda items for this week's summit are expected to include thorny issues, such as territorial disputes over the South China Sea, cyber-hacking, China's foreign exchange policy, climate change and human rights.  ""We are steadily and methodically expanding the breadth and depth of our cooperation with China. Our story is, overwhelmingly, one of progress. Still, the reality is we face difficult challenges. And, we never shy away from pressing our concerns,""Rice said.  She said the U.S. has urged China to carry out market reforms that level the playing field for foreign firms and refrain from competitive currency devaluation. She also noted that Obama has made clear to Xi that ""state-sponsored, cyber-enabled economic espionage must stop.""  ""This isn't a mild irritation. It is an economic and national security concern to the United States,"" she said of cyber-hacking.""It puts enormous strain on our bilateral relationship, and it is a critical factor in determining the future trajectory of U.S.-China ties.""  Speaking of martime territorial disputes, Rice also said that the U.S. takes no position on competing territorial claims, but will continue to stress the importance of preserving ""freedom of navigation and commerce through some of the world's busiest sea lanes.""  ""The United States of America will sail, fly and operate anywhere that international law permits,"" she said. (Yonhap)","we firmly oppose north korea ,speech previewing summit between president ,for nuclear free korean peninsula ,this week summit between obama ,together for nuclear free korean","['the United States', 'China', 'North Korea', 'U.S. National Security', 'Susan Rice', 'Barack Obama', 'chinese', 'Xi Jinping', ""North Korea 's"", 'George Washington University', 'China', 'Beijing', 'Pyongyang', 'Obama', 'Xi', 'Pyongyang', 'Rice', 'the United States', 'China', 'North Korea', 'Pyongyang', 'North Korea', 'China', 'China', 'U.S.', 'China', 'Obama', 'Xi', 'the United States', 'u.s.-china', 'Rice', 'U.S.', 'the United States of America']",17,"[ 1.          0.          4.         ... -0.76500446  0.48171741
 -0.03453784]"
58,58,Security cameras to be mandatory at day cares in S. Korea,"New day care centers are required to set up security cameras, the welfare ministry said Friday, as part of South Korea's efforts to curb child abuse.   The Ministry of Health and Welfare said security cameras should be installed in places where babies and kids spend most of their time, and store footage for more than 60 days.   The move is mandatory for new day care centers to win approval from the ministry, and ...","New day care centers are required to set up security cameras, the welfare ministry said Friday, as part of South Korea's efforts to curb child abuse.   The Ministry of Health and Welfare said security cameras should be installed in places where babies and kids spend most of their time, and store footage for more than 60 days.   The move is mandatory for new day care centers to win approval from the ministry, and is set to take effect Saturday.   Existing centers were given a three-month grace period to set up security cameras.   Parents can ask centers to disclose footage when child abuse or safety accidents are suspected. Day cares are required to notify where and when to provide the footage within 10 days.   The ministry also said any center would be shut down if serious child abuse occurs.   In January, a 4-year-old girl was assaulted by her day care teacher, causing a national uproar.   Footage from security cameras showed the 33-year-old female teacher punched the child on the side of her head after seeing that she hadn't finished her meal at a day care in Incheon, a port city just west of Seoul.   The girl collapsed to the floor, with her two legs up in the air.   The case prompted the government and the ruling Saenuri Party to unveil a set of measures to toughen punishment for child abuse at day care centers. (Yonhap)","child abuse occurs in january ,for new day care centers ,teacher causing national uproar footage ,the welfare ministry said friday ,korea efforts to curb child","[""South Korea 's"", 'the Ministry of Health and Welfare', 'Incheon', 'Seoul', 'Saenuri Party']",2,"[ 0.          0.          0.         ... -0.38689387  0.53454387
 -0.04857762]"
59,59,NK leader visits flood-hit city to encourage recovery efforts,"North Korean leader Kim Jong-un has visited the city of Rason on the North's northeast tip in a bid to encourage efforts to recover from a recent flood, Pyongyang's media said Friday.   The North's leader went to Rason, on the border with China and Russia, just weeks after encouraging people to spur on recovery efforts before the North's key national anniversary in October, the Korean Central News Agency said.   ...","North Korean leader Kim Jong-un has visited the city of Rason on the North's northeast tip in a bid to encourage efforts to recover from a recent flood, Pyongyang's media said Friday.   The North's leader went to Rason, on the border with China and Russia, just weeks after encouraging people to spur on recovery efforts before the North's key national anniversary in October, the Korean Central News Agency said.   It did not specify the date of Kim's visit.   Typhoon Goni soaked the northern part of North Korea, particularly hitting Rason where a special economic zone is located. The flood is known to have left at least 40 people dead and about 1,420 families homeless.   Kim said he visited the city, ""as he could hardly fall asleep, thinking of the citizens left without shelter due to flood damage,"" the KCNA said. The leader said that he could ""feel relieved only after looking around at the scenes of the recovery drive.""   In late August, Kim ordered the completion of flood recovery works in Rason before the 70th anniversary of the founding of the ruling Workers' Party of Korea (WPK) on Oct. 10.   The KCNA said that concerted efforts by the people have led to a boost in projects to repair inundated houses for thousands of families and the temporary rehabilitation of power, telecommunications and railway networks.   His entourage included Hwang Pyong-so, director of the general political department of the Korean People's Army, and Ri Il-hwan, department director of the WPK Central Committee. (Yonhap)","flood pyongyang media said friday ,from recent flood pyongyang media ,recent flood pyongyang media said ,recent flood pyongyang media ,recover from recent flood pyongyang","['north korean', 'Kim Jong - un', 'Pyongyang', 'Rason', 'China', 'Russia', 'the Korean Central News Agency', 'Kim', 'Typhoon Goni', 'North Korea', 'Rason', 'Kim', 'KCNA', 'Kim', 'Rason', ""Workers ' Party of Korea"", 'WPK', 'KCNA', 'Hwang Pyong - so', ""the Korean People 's Army"", 'Ri Il - hwan', 'the WPK Central Committee']",14,"[ 0.          0.          1.         ... -0.57519692  0.48344639
 -0.28625968]"
60,60,‘Confusing’ state body names revised,"The South Korean government said Thursday it will amend English names for 141 government organizations that have been deemed incorrect, unspecific, incongruous or just plain awkward for native speakers.The Ministry of Government Administration and Home Affairs announced the guidelines for changing or setting English names of the state bodies, along with the new names of four ministries and agencies and 137 subsidiary...","The South Korean government said Thursday it will amend English names for 141 government organizations that have been deemed incorrect, unspecific, incongruous or just plain awkward for native speakers.The Ministry of Government Administration and Home Affairs announced the guidelines for changing or setting English names of the state bodies, along with the new names of four ministries and agencies and 137 subsidiary organizations. It marks the first time the Korean government has ever rolled out a comprehensive measure for modification of the official English names.Officials have been discussing the potential new English names and working on the guidelines since March, in response to criticism about the accuracy of the names. A special advisory committee ― which included native speakers ― reviewed all administrative organizations’ English names and came up with 231 suggestions for new names, 141 of which have been accepted by the respective agencies. The guidelines suggest changing English names that sound strange to native speakers, having consistency when depicting functions of the organizations, refraining from using “Korean,” “National” or “the” in the official name, making sure the abbreviated names include organizations’ main functions and distinguishing the names of offices based on the size of their jurisdiction.The sweeping changes starts with the Home Affairs Ministry itself, which will be shortened to Ministry of the Interior. Multifunctional Administrative City Construction Agency, whose main function is to oversee the construction plans for Korea‘s administrative city of Sejong, will be switched to National Agency for Administrative City Construction. The main purpose of the new names is to help foreigners understand the functions of organizations at first glance, officials said. The Welfare Ministry-affiliated “National Mang-Hyang Cemetery” is a resting place for overseas Koreans who were forced to flee the country during Japan’s 1910-1945 colonial rule, but it is virtually impossible for a anyone who is not a Korean-speaker to realize that as the word “mang-hyang” is merely a Romanization of a Korean word meaning “to miss one’s home.” To avoid the confusion, the institute will be called “Office of National Cemetery for Overseas Koreans.”The guideline also presented standardized English translations for various government positions such as “policy advisor to the minister” and “inspector general.”By Yoon Min-sik(minsikyoon@heraldcorp.com)","south korean government said thursday ,new english names and working ,korean government said thursday ,thursday it will amend english ,korean government said thursday it","['south korean', 'the Ministry of Government Administration', 'Home Affairs', 'korean', 'korean', 'the Home Affairs Ministry', 'Ministry of the Interior', 'Multifunctional Administrative City Construction Agency', 'Korea‘s', 'Sejong', 'National Agency for Administrative City Construction', 'the Welfare Ministry', 'Koreans', 'Japan', 'korean', 'korean']",14,"[ 0.          1.          0.         ... -0.32656622  0.84170681
  0.0152622 ]"
61,61,S. Korea's vice FM urges NK to give up nuke programs,"South Korea's vice foreign minister has called on North Korea to give up its nuclear weapons program in a complete, verifiable and irreversible manner, the Foreign Ministry said Wednesday, amid growing speculation over the North's provocations.""The international community should speak in a strong, clear, and united voice that North Korea's pursuit of a nuclear program cannot be tolerated,"" Vice Foreign Minister Cho T...","South Korea's vice foreign minister has called on North Korea to give up its nuclear weapons program in a complete, verifiable and irreversible manner, the Foreign Ministry said Wednesday, amid growing speculation over the North's provocations.""The international community should speak in a strong, clear, and united voice that North Korea's pursuit of a nuclear program cannot be tolerated,"" Vice Foreign Minister Cho Tae-yul said in his keynote speech on Tuesday for an annual meeting of the International Atomic Energy Agency (IAEA) in Vienna, Austria.""North Korea's options should be clear. It must abandon all its existing nuclear programs in a complete, verifiable and irreversible manner in accordance with the relevant U.N. Security Council resolutions,"" Cho said.The 59th General Conference of the 164-nation organization kicked off its session on Monday for a five-day run.Cho's message came as North Korea said Tuesday it is fully ready to use nuclear weapons against the United States ""at any time"" and also announced that it has resumed the operation of its nuclear reactor at the Yongbyon complex.Late Monday, the North also vowed to launch what it called ""a series of satellites"" as it is preparing to mark the 70th anniversary of the founding of its ruling Workers' Party which falls on Oct. 10.Cho called on the global community to build upon the momentum generated by Iran's nuclear deal to resolve the North's nuclear issue.""It is highly imperative to deter further North Korean provocation from taking place,"" the vice foreign minister said, calling on the North to fully comply with its the Nuclear Non-Proliferation Treaty and IAEA safeguards obligations.The North said Tuesday that it is steadily improving the levels of nuclear weapons ""in quality and quantity.It said that all the nuclear facilities in the Yongbyon complex, including the uranium enrichment plant and 5-megawatt reactor, have been re-started to normal operations.The North vowed to resume the operation of the reactor in 2013 after it was shut down under an agreement reached at nuclear disarmament-for-aid talks in 2007. (Yonhap)","his keynote speech on tuesday ,give up its nuclear weapons ,nuclear disarmament for aid talks ,north korea said tuesday ,keynote speech on tuesday for","[""South Korea 's"", 'North Korea', 'the Foreign Ministry', ""North Korea 's"", 'Cho Tae - yul', 'the International Atomic Energy Agency', 'IAEA', 'Vienna', 'Austria', 'Korea', 'U.N. Security Council', 'Cho', 'Cho', 'North Korea', 'the United States', 'Yongbyon', ""Workers ' Party"", 'Iran', 'north korean', 'IAEA', 'Yongbyon']",0,[0.         0.         3.         ... 0.13114375 0.39233804 0.3063443 ]
62,62,S. Korea pushing to relink inter-Korean railway: minister,"South Korea has been working to relink an inter-Korean railway to open a path to the Eurasian continent, Seoul's top official handling inter-Korean ties said Monday.""If (the Koreas are) reunified, the Gyeongwon Line will link the South and the North and become a path of unification and hope extending to the world,"" Unification Minister Hong Yong-pyo said in an address marking his train journey from Seoul to the centr...","South Korea has been working to relink an inter-Korean railway to open a path to the Eurasian continent, Seoul's top official handling inter-Korean ties said Monday.""If (the Koreas are) reunified, the Gyeongwon Line will link the South and the North and become a path of unification and hope extending to the world,"" Unification Minister Hong Yong-pyo said in an address marking his train journey from Seoul to the central border county of Cheorwon.Last month, South Korea began work to restore the Gyeongwon Line, which once ran from central Seoul to North Korea's eastern city of Wonsan. The first step involves restoring a 9.3-kilometer section of the railway lying below the inter-Korean border, while the rest of the railway will be restored only after consultations with the North.Tensions over North Korea's nuclear and missile programs have thwarted efforts to reconnect the inter-Korean railway and link it to Russia's Trans-Siberian Railway.""The government is working to realize the dream of reaching Eurasia, which started with the groundbreaking ceremony for the (restoration of the) Gyeongwon Line,"" Hong said.The President Park Geun-hye administration has sought to link energy and logistics infrastructure across Asia and Europe under its ""Eurasia Initiative.""More than 120 people took the train with Hong, including Home Affairs Minister Chong Jong-sup, participants in July's Eurasia Express intercontinental train expedition and North Korean defectors. (Yonhap)","his train journey from seoul ,cheorwon last month south korea ,korean railway to open ,july eurasia express intercontinental train ,inter korean ties said monday","['South Korea', 'inter - korean', 'eurasian', 'Seoul', 'inter - korean', 'Koreas', 'the Gyeongwon Line', 'Hong Yong - pyo', 'Seoul', 'South Korea', 'Seoul', ""North Korea 's"", 'Wonsan', 'inter - korean', ""North Korea 's"", 'inter - korean', 'Russia', 'Trans - Siberian Railway', 'Eurasia', 'Gyeongwon line', 'Hong', 'Park Geun', 'Hong', 'Home Affairs', 'Chong Jong - sup', 'Eurasia Express', 'north korean']",0,"[ 0.          0.          2.         ... -0.30877936  0.71704906
  0.05175615]"
63,63,Seoul adopts proactive DMZ defense tactics,"North Korea has not conducted any explosive tests required to miniaturize a nuclear warhead this year, Seoul’s Defense Ministry said Thursday, indicating that Pyongyang’s technology may have gone beyond a level that requires frequent detonation experiments.During a parliamentary audit, Cho Bo-geun, chief of the Defense Intelligence Agency under the ministry, confirmed it, triggering the speculation that the North w...","North Korea has not conducted any explosive tests required to miniaturize a nuclear warhead this year, Seoul’s Defense Ministry said Thursday, indicating that Pyongyang’s technology may have gone beyond a level that requires frequent detonation experiments.During a parliamentary audit, Cho Bo-geun, chief of the Defense Intelligence Agency under the ministry, confirmed it, triggering the speculation that the North was already well on the way to being able to mount nuclear warheads on missiles.The North has claimed that it has already entered a technological phase to “miniaturize and diversify” its nuclear weapons.Since 1980, the North is presumed to have conducted more than 100 high-explosive detonations as well as the three nuclear tests in 2006, 2009 and 2013, all of which have helped it gradually enhance its nuclear weapons technology. Noting that the size of the vent of an explosion facility in the North was found to have been reduced, a Seoul official said that this could mean the need for additional tests has decreased.“Given the change in the size of the vent and the absence of additional tests, the North might have concluded that it does not need to conduct explosion tests often, as it has already reached a considerable level of the miniaturization technology,” the official said, requesting anonymity.During the audit, the ministry made it official that it would adopt offensive operations for border defense in the wake of a set of North Korean provocations last month including the Aug. 4 land mine detonation.“We will carry out offensive operations in the Demilitarized Zone and establish specific operational postures based on various scenarios of possible (North Korean) provocations,” Seoul’s Defense Ministry said in its written policy report submitted during a parliamentary audit.The statement marked a shift from the hitherto defensive operational tactics that were designed to fend off North Korean forces’ infiltrations across the border. The shift came amid growing calls for the South Korean military to respond more proactively to North Korea’s limited attacks. The mine detonation inflicted serious injuries to the legs of two South Korean troops, followed by an artillery attack on Aug. 20. “We will focus on formulating specific plans to prepare for various types of provocations and making them applicable through specific combat procedures,” the ministry report said. “After the North Korean provocations (last month), we also keep a cooperative mechanism with the U.S.”As for the possibility of North Korea’s additional provocations, the ministry did not rule it out, noting that Pyongyang could launch a missile around Oct. 10, when the communist state is to celebrate the 70th anniversary of the foundation of its ruling Workers’ Party.But there has not been any clear sign yet that the North is going to launch a rocket on Oct. 10, Seoul’s Defense Minister Han Min-koo said.On the same issue, Foreign Minister Yun Byung-se, in a separate parliamentary audit, said that the North could launch a “strategic” provocation around the anniversary.“Despite the Aug. 25 bilateral agreement, (we) cannot rule out the possibility that the North would launch a strategic provocation such as a long-range rocket launch, disguised as a satellite launch, around the time when they mark the anniversary of the party’s foundation,” Yun said.“We are closely watching the situation. We will strive to forge the international opinion that would prevent the North from setting off additional provocations.”The Foreign Ministry said in its parliamentary report that should the North launch a strategic provocation, it would “sternly and promptly” deal with it through bilateral and multilateral mechanisms including the U.N. Security Council.Meanwhile, the Defense Ministry said that since 2010, Pyongyang had launched provocations on 64 occasions, including 13 land-based provocations and 47 cases at sea. During the period, Pyongyang violated the Military Demarcation Line eight times and fired artillery shots across the border five times. The MDL violations, which did not occur between 2010 and 2013, began last year, the ministry noted.North Korean patrol ships’ violations of the Northern Limit Line, a de facto maritime border, took place twice in 2010, five times in 2011, twice in 2012, nine times in 2013, 13 times last year and 10 times so far this year.By Song Sang-ho(sshluck@heraldcorp.com)","three nuclear tests in 2006 ,miniaturize nuclear warhead this year ,nuclear warhead this year seoul ,nuclear tests in 2006 2009 ,north korean provocations last month","['North Korea', 'Seoul ’s Defense Ministry', 'Pyongyang', 'Cho Bo - geun', 'the Defense Intelligence Agency', 'Seoul', 'north korean', 'the Demilitarized Zone', 'north korean', 'Seoul ’s Defense Ministry', 'north korean', 'south korean', 'North Korea ’s', 'south korean', 'north korean', 'North Korea ’s', 'Pyongyang', 'Workers ’ Party', 'Seoul', 'Defense', 'Han Min - koo', 'Yun Byung - se', 'Yun', 'Foreign Ministry', 'the U.N. Security Council', 'the Defense Ministry', 'Pyongyang', 'Pyongyang', 'the Military Demarcation Line', 'MDL', 'north korean', 'the Northern Limit Line']",3,"[ 0.          2.          1.         ... -0.54887766  0.58012748
  0.28098655]"
64,64,Park's approval rating jumps to more than 50 pct,"President Park Geun-hye's job approval rating reached more than 50 percent following a high-profile visit to China, a poll showed Monday.In Beijing, She met with her Chinese counterpart, Xi Jinping, and attended a ceremony marking the 70th anniversary of China's victory over Japan in World War II. A poll released by polling agency Realmeter showed 50.4 percent of people approved of the job Park is doing, up 1.2 perce...","President Park Geun-hye's job approval rating reached more than 50 percent following a high-profile visit to China, a poll showed Monday.In Beijing, She met with her Chinese counterpart, Xi Jinping, and attended a ceremony marking the 70th anniversary of China's victory over Japan in World War II. A poll released by polling agency Realmeter showed 50.4 percent of people approved of the job Park is doing, up 1.2 percentage points from a week earlier.Those who disapproved of Park's job performance came to 44 percent, down 1.4 percentage points from a week earlier.Park's job approval rating has been on the rise in recent weeks following an inter-Korean deal that defused tensions and paved the way for reuniting families separated since the 1950-53 Korean War.On Monday, the two Koreas began Red Cross talks to arrange the reunions around Chuseok, a major holiday that is celebrated in both Koreas and falls on Sept. 27.Family reunions are a pressing humanitarian issue on the Korean Peninsula, as most separated family members are in their 70s and 80s and wish to see their long-lost relatives before they die.Separately, 24.1 percent supported Kim Moo-sung, chairman of the ruling Saenuri Party, in a potential presidential race. Seoul Mayor Park Won-soon and Moon Jae-in, head of the main opposition New Politics Alliance for Democracy, received 14.9 percent and 14.5 percent of support, respectively.The survey was conducted on 2,500 adults from Aug. 31 through Sept. 4 and had a margin of error of plus or minus 2 percentage points. (Yonhap)","monday in beijing she met ,on sept 27 family reunions ,presidential race seoul mayor park ,poll showed monday in beijing ,70th anniversary of china victory","['Park Geun', 'China', 'Beijing', 'chinese', 'Xi Jinping', 'China', 'Japan', 'Park', 'Park', 'Park', 'inter - korean', 'Koreas', 'Red Cross', 'Koreas', 'Kim Moo - sung', 'Saenuri Party', 'Seoul', 'Park Won - soon', 'Moon Jae - in', 'New Politics Alliance for Democracy']",14,"[ 1.          0.          0.         ... -0.64441824  0.35036254
  0.62024784]"
65,65,Man indicted over threat to blow up ex-first lady's plane,"A man has been detained and indicted on charges of sending letters to local media threatening to blow up the plane that the widow of former South Korean President Kim Dae-jung planned to take on her recent visit to North Korea, prosecutors said Monday.The 33-year-old, surnamed Park, is suspected of writing a one-page letter threatening to blow up the plane on either the departure or the return of Lee Hee-ho's trip to...","A man has been detained and indicted on charges of sending letters to local media threatening to blow up the plane that the widow of former South Korean President Kim Dae-jung planned to take on her recent visit to North Korea, prosecutors said Monday.The 33-year-old, surnamed Park, is suspected of writing a one-page letter threatening to blow up the plane on either the departure or the return of Lee Hee-ho's trip to the North last month, the Seoul Central District Prosecutor's Office said, adding that Park has been put on trial on charges of violating the Aviation Safety Law and obstruction of duties.In the letter pretending to be from a local anti-North Korean organization, Park allegedly said that Lee's visit is ""a scheme aimed at again extending the life of the North Korean regime.""Police said the organization is not real and was made up by Park.During the police investigation, Park admitted his crime, saying he wanted to stop Lee from visiting the North.Lee, a symbolic figure for inter-Korean reconciliation due to her late husband's accomplishments, returned home on Aug. 8, after a four-day trip to promote reconciliation on the divided Korean Peninsula.Kim Dae-jung, who died in 2009, was the architect of the ""sunshine"" policy that actively pushed for cross-border exchanges and reconciliation. He held the first inter-Korean summit with then North Korean leader Kim Jong-il in 2000. At that time, Lee accompanied her husband to Pyongyang. (Yonhap)","north korea prosecutors said monday ,korea prosecutors said monday ,letters to local media threatening ,korea prosecutors said monday the ,the plane that the widow","['south korean', 'Kim Dae - jung', 'North Korea', 'Park', ""Lee Hee - ho 's"", ""the Seoul Central District Prosecutor 's Office"", 'Park', 'anti - north korean', 'Park', 'Lee', 'north korean', 'Park', 'Park', 'Lee', 'Lee', 'inter - korean', 'Kim Dae - jung', 'inter - korean', 'north korean', 'Kim Jong - il', 'Lee', 'Pyongyang']",18,"[ 0.          1.          1.         ... -0.24691413  0.48965746
 -0.08164851]"
66,66,Park calls for China’s role on Peninsula,"South Korean President Park Geun-hye on Friday urged China to play a bigger role for unification of the two Koreas on the last day of her three-day trip that highlighted closer ties between the two countries.At a meeting with Korean residents in Shanghai, the president stressed the roles of neighboring countries surrounding the Korean Peninsula to achieve peace in the region, particularly China, to push Pyongyang to ...","South Korean President Park Geun-hye on Friday urged China to play a bigger role for unification of the two Koreas on the last day of her three-day trip that highlighted closer ties between the two countries.At a meeting with Korean residents in Shanghai, the president stressed the roles of neighboring countries surrounding the Korean Peninsula to achieve peace in the region, particularly China, to push Pyongyang to take “a right path” to change.On the breakthrough talks between the two Koreas last month, Park also vowed to continue her two-track policy toward Pyongyang to sternly deal with any provocation while leaving the door for dialogue open.“The government will make actual preparations for unification by resuming the reunion of separated families soon and by expanding inter-Korean exchanges and cooperation,” she said. President Park Geun-hye speaks at a reopening of a historic building, used by Korea`s provisional government during Japan`s 1910-45 colonial rule, in Shanghai on Friday.(Yonhap)Wrapping up her trip to China, Park also attended a reopening ceremony of the headquarters of the Korean Provisional Government, a building that had served as an overseas base against Japan‘s aggression.Park called the historic building a symbol of friendship between South Korea and China, and a living proof that the two share the same values and history of struggle.“This showed that South Korea and China share the historic meaning and value of sites of our independence struggle,” she said. The provisional government was formed on April 13, 1919, as the Korean government-in-exile, a month after Korea launched an independence movement against Japan.The Korean Peninsula was later divided into the capitalist South and the communist North after its independence from Japan in 1945.Park expressed her gratitude to the Chinese government as it has helped preserve the building and other sites related to Korea’s independence movement against Japan.“Our people remember well that the Chinese people provided support” to Korea’s independence movement, Park said in an interview with the People’s Daily, a state-run Chinese newspaper. “We are thankful to our old friends,” she said.Before Shanghai, she held a summit in Beijing with her Chinese counterpart Xi Jinping in which the two reaffirmed the strengthening ties between the two. The South Korean leader also attended a rare military parade seen as China’s show of military strength. In the summit with Park, Xi stressed that Koreans and Chinese fought against Japan’s aggressions when expressing his gratitude for her visit to China for the celebration. They also agreed to hold a trilateral meeting with Japan in late autumn for peace in the region.South Korea, Japan and China are trading partners but tensions still persist over territorial and other history-related issues. Japan ruled the Korean Peninsula as a colony and controlled much of China in the early part of the 20th century.Park said that only correct recognition of history can heal sufferings of the past.“The countries in the region need to make joint efforts to move toward a new future based on a correct recognition of history,” Park told the People’s Daily. “On that premise, sufferings of past history can be healed and overcome.”Before returning home, Park also called for an early ratification of a free trade deal between two countries at a business forum. On her trip, Park was accompanied by the largest number of South Korean business representatives this time to expand business ties with China, Cheong Wa Dae said. China is the nation’s largest trading partner.By Cho Chung-un and news reports (christory@heraldcorp.com)","china park also attended reopening ,shanghai on friday yonhap wrapping ,park also attended reopening ceremony ,last month park also vowed ,friday urged china to play","['south korean', 'Park Geun - hye', 'China', 'korean', 'Shanghai', 'China', 'Pyongyang', 'Koreas', 'Park', 'Pyongyang', 'inter - korean', 'Park Geun', 'Shanghai', 'China', 'Park', 'the Korean Provisional Government', 'Japan‘s', 'South Korea', 'China', 'South Korea', 'China', 'korean', 'Korea', 'Japan', 'Japan', 'chinese', 'Korea', 'Japan', 'chinese', 'Korea', 'Park', 'the People ’s Daily', 'chinese', 'Shanghai', 'Beijing', 'chinese', 'Xi Jinping', 'south korean', 'China', 'Park', 'Xi', 'Koreans', 'Chinese', 'Japan', 'China', 'Japan', 'South Korea', 'Japan', 'China', 'Japan', 'China', 'Park', 'the People ’s Daily', 'Park', 'Park', 'south korean', 'China', 'China', 'Cho Chung - un']",16,"[ 4.          3.          0.         ... -0.26779452  0.8053968
  0.1695257 ]"
67,67,NK leader inspects machinery factory in border city,"North Korean leader Kim Jong-un has inspected a machinery factory in a northwestern border city, the North's official media said Friday.  Kim visited the factory that produces measuring instruments in Sinuiju, where he expressed his appreciation for machinery developers' efforts to produce the goods with indigenous technology, according to the Korean Central News Agency.  It did not specify the date of Kim's insp...","North Korean leader Kim Jong-un has inspected a machinery factory in a northwestern border city, the North's official media said Friday.  Kim visited the factory that produces measuring instruments in Sinuiju, where he expressed his appreciation for machinery developers' efforts to produce the goods with indigenous technology, according to the Korean Central News Agency.  It did not specify the date of Kim's inspection, but given the pattern of KCNA's reports on Kim's public activity, he is presumed to have visited the factory on Thursday, when China held a military parade to mark the 70th anniversary of the end of World War II.  KCNA said that Kim expressed satisfaction with the factory that manufactures new modern measuring instruments to be used in various fields of the national economy and defense industry.  Kim added that the factory served as a ""big steppingstone"" for developing the North's industry of measuring instrument production ""at a leaping pace,"" KNCA said. (Yonhap)","friday kim visited the factory ,visited the factory on thursday ,north official media said friday ,china held military parade to ,factory on thursday when china","['north korean', 'Kim Jong - un', 'Kim', 'Sinuiju', 'the Korean Central News Agency', 'Kim', 'KCNA', 'Kim', 'China', 'KCNA', 'Kim', 'Kim', 'KNCA']",14,"[ 0.          0.          0.         ... -0.54695451  0.74760795
 -0.02024117]"
