,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
29,29,Reward system for caputring wildlife to change,"A local government is considering changing a reward system for hunting harmful wild animals due to growing criticism the current system is unethical and against animal welfare. As part of efforts to control the number of wild animals that cause harm to crop fields and villagers, authorities have been providing since 2014 cash rewards to hunters based on the number of animals captured. The problem is the hunters were ...","A local government is considering changing a reward system for hunting harmful wild animals due to growing criticism the current system is unethical and against animal welfare. As part of efforts to control the number of wild animals that cause harm to crop fields and villagers, authorities have been providing since 2014 cash rewards to hunters based on the number of animals captured. The problem is the hunters were asked to submit evidence -- for instance, a tail of a wild pig or an ear of an elk -- to prove their catches. 123rfAccording to North Chungcheong Province, an average of 20,000-50,000 won  was given when one submitted a tail and an ear of wild pigs or elks. One can receive up to 2.4 million won of rewards in a year. State figure showed that 567 wild pigs and 11,941 elks were captured across the country through this program this year, as of October. Faced with mounting criticism that providing a part of a dead animal as evidence to receive rewards is unethical and against animal welfare, North Chungcheong Province said it would alter this reward system for capturing harmful wild animals from next year.Some counties under North Chungcheong Province have been using different rewards systems. Seven out of 11 counties that reward the capturing of harmful wildlife have been providing rewards at the wild animal carcasses disposal center. By Kim Da-sol","for hunting harmful wild animals ,hunting harmful wild animals due ,hunting harmful wild animals ,system for hunting harmful wild ,for capturing harmful wild animals","['North Chungcheong Province', 'North Chungcheong Province', 'Kim Da - sol']",18,"[ 0.          0.          0.         ... -0.65724117 -0.25308201
  0.34030029]"
30,30,Antibiotic ointment overprescribed in Korea,"Antibiotics ointments are prescribed three times more often in South Korea than in the United States, research showed Monday, amid rising worries over overuse of antibiotics in the country.According to professor Kim Eun-young and her team at Chungang University’s Pharmaceutical College, Korea had over 3.5 times more prescriptions of Mupirocin, an antibiotics ointment, with 46.07 cases per 1,000 people compared to th...","Antibiotics ointments are prescribed three times more often in South Korea than in the United States, research showed Monday, amid rising worries over overuse of antibiotics in the country.According to professor Kim Eun-young and her team at Chungang University’s Pharmaceutical College, Korea had over 3.5 times more prescriptions of Mupirocin, an antibiotics ointment, with 46.07 cases per 1,000 people compared to the US’ 13.10 cases. Mupirocin is used on small cuts, wounds and minor burns to prevent bacteria from multiplying. The officially permitted usage of the antibiotic is on bacterial skin diseases such as boils and folliculitis. 123rfThe report limited its analysis to uses of the ointment in hospitals based on 2012 data. It showed that only 33.84 percent of prescriptions were to treat bacterial infections, while the rest were for unrelated reasons such as in surgical procedures. The team said that doctors may have prescribed it to prevent infection after surgeries. As Mupirocin is an over-the-counter medication available for purchase without a doctor’s prescription, experts estimate usage around the nation to be much higher. “Proper guidelines should be set to prevent the abuse of the medication through further monitoring and research that includes sales from pharmacies,” Kim said. Frequent application of the antibiotic salve is discouraged, as it creates resistant germs, the research team said. The Australian Health Ministry prohibits reformulation of the medicine within 30 days of its usage. By Jo He-rim","antibiotics ointments are prescribed three ,times more prescriptions of mupirocin ,pharmaceutical college korea had over ,research showed monday amid rising ,over overuse of antibiotics in","['Antibiotics', 'South Korea', 'the United States', 'Kim Eun - young', 'Chungang University ’s Pharmaceutical College', 'Korea', 'US', 'Mupirocin', 'Kim', 'the Australian Health Ministry', 'Jo He - rim']",6,"[ 0.          0.          0.         ... -0.44734728  0.89631575
 -0.07311834]"
31,31,Food poisoning downs 90 pupils,"Some 90 elementary students who showed signs of food poisoning during a school trip were rushed to a hospital, the Busan Metropolitan City Office of Education said Monday. Busan Metropolitan City Office of EducationThe students had complained of stomach ache, high fever and diarrhea. About 220 students had gone on a three-day school trip Wednesday to Gangwon Province. Authorities are investigating what food or bever...","Some 90 elementary students who showed signs of food poisoning during a school trip were rushed to a hospital, the Busan Metropolitan City Office of Education said Monday. Busan Metropolitan City Office of EducationThe students had complained of stomach ache, high fever and diarrhea. About 220 students had gone on a three-day school trip Wednesday to Gangwon Province. Authorities are investigating what food or beverage could have caused the poisoning, the government body said. An official report is expected to be released later this week. By Bak Se-hwan","food poisoning during school trip ,of food poisoning during school ,three day school trip wednesday ,food poisoning during school ,poisoning during school trip","['Gangwon Province', 'Bak Se - hwan']",4,"[ 0.          0.          0.         ... -0.53755295  0.31461772
  0.09349063]"
32,32,"Medical students shun urology, cardiothoraic surgery residency programs","Six residency programs, including urology and cardiothoraic surgery, have failed to meet 70 percent of their enrollment quota for medical students this year, a report showed Thursday, raising the need for more incentives to attract students to the less popular residency programs. No medical student applied for the tuberculosis residency program and a urology program met 37.8 percent of its enrollment quota, according...","Six residency programs, including urology and cardiothoraic surgery, have failed to meet 70 percent of their enrollment quota for medical students this year, a report showed Thursday, raising the need for more incentives to attract students to the less popular residency programs. No medical student applied for the tuberculosis residency program and a urology program met 37.8 percent of its enrollment quota, according to the report by the National Assembly Budget Office.Four other less popular residency programs were cardiothoraic surgery , nuclear medicine , pathology  and radiation oncology . The report showed the prolonged difficulty in encouraging medical students to apply for the least popular residency programs, despite some financial incentives. Since 2002, the Ministry of Health and Welfare had offered financial benefits to residents in these programs. But, the financial incentives were scrapped this year as it proved ineffective. Instead, the ministry has offered 5 million won  to each resident of such programs since 2014 when he or she applies for a short-term training program at a foreign hospital. In the report, the National Assembly Budget Office said the financial benefit for a foreign training program could not be a fundamental remedy to woo medical students to the programs.  The report urged the ministry to make efforts to improve working environments and pay for these residency programs.","cardiothoraic surgery have failed ,medical students this year report ,other less popular residency programs ,six residency programs including urology ,and cardiothoraic surgery have failed","['the National Assembly Budget Office', 'the Ministry of Health and Welfare', 'the National Assembly Budget Office']",4,"[ 0.          0.          0.         ... -0.0900314   0.41807139
  0.2252558 ]"
33,33,Toddler safety leash sparks dispute,"Toddler safety harnesses and leashes have caught on in Korea, sparking off debate about their usage here. On Friday, a local wire service released a story on the growing number of mothers who put their toddlers on a leash when they go outdoors or visit supermarkets, to prevent losing their children. (Yonhap)One end of the leash is usually attached to the child’s backpack or wrist, while the mother holds on to the ot...","Toddler safety harnesses and leashes have caught on in Korea, sparking off debate about their usage here. On Friday, a local wire service released a story on the growing number of mothers who put their toddlers on a leash when they go outdoors or visit supermarkets, to prevent losing their children. One end of the leash is usually attached to the child’s backpack or wrist, while the mother holds on to the other end. Some people have commented that it looks humiliating and might even violate children’s rights. The report quoted a mother of a 5-year-old as saying, “If I’m worried about losing my kid I would hold her hand, not put her on a dog leash.” “Children have feelings and thoughts, too, and their wish to move around freely should be respected.”But there are others who are in favor of the usage of such leashes and harnesses.  A mother of a 3-year-old was also quoted in the report as saying, “Who knows what will happen in the second I take my eyes off my son.” Recently, more mothers have been searching on online communities for information on where to find the leash and opinions on it. When the harnesses and leashes for toddlers grew in popularity in the US, Japan and Hong Kong, similar debate on their usage had been sparked. Family welfare experts in Korea said there is so far no academic evidence confirming side effects of using such leashes and harnesses. However, they stressed the importance of letting children know that the restraint is for their own safety and that it comes from the desire to keep them safe. Forcing the leash on a child without gaining his or her agreement could cause the child to become nervous and lose confidence, according to the experts.By Lim Jeong-yeo","family welfare experts in korea ,her on dog leash children ,mothers who put their toddlers ,in korea sparking off debate ,their toddlers on leash when","['Korea', 'US', 'Japan', 'Hong Kong', 'Korea', 'Lim Jeong - yeo']",6,"[ 0.          0.          0.         ... -0.60124707  0.51702595
 -0.19723491]"
34,34,China again asks S. Korea to handle illegal fishing issue reasonably,"China's foreign ministry on Wednesday asked South Korea to stay calm in dealing with Chinese boats illegally fishing in the neighboring country's waters a day after Seoul said it will be more firm with lawbreakers.South Korea's decision to strengthen law enforcement, even authorizing the use of firearms, is not a fundamental solution to the problem and will only cause more trouble, said Chinese ministry spokesman Gen...","China's foreign ministry on Wednesday asked South Korea to stay calm in dealing with Chinese boats illegally fishing in the neighboring country's waters a day after Seoul said it will be more firm with lawbreakers.South Korea's decision to strengthen law enforcement, even authorizing the use of firearms, is not a fundamental solution to the problem and will only cause more trouble, said Chinese ministry spokesman Geng Shuang during a regular press briefing.The remark was made a day after South Korea's Coast Guard said it plans to actively use force, including crew-served weapons, against boats and fishermen that violently interfere with the authorities' execution of their duties.  A number of Chinese fishing boats that were caught while operating illegally in Korea's exclusive zone are moored at a port in Incheon, west of Seoul, on Oct. 10. The announcement by the Seoul government came after a 4.5-ton Coast Guard speedboat was sunk Friday during an operation against illegal fishing in the Yellow Sea when a 100-ton Chinese boat intentionally rear-ended it.The Chinese ministry, however, said the Chinese boat was legitimately operating in a zone where fishing was allowed.South Korea should refrain from using excessive force that could harm the safety of Chinese nationals, the spokesman added. The Chinese foreign ministry has been trying to downplay the issue, even urging South Korea's restraint in dealing with the sinking.","with chinese boats illegally fishing ,guard speedboat was sunk friday ,chinese boats illegally fishing ,chinese boats illegally fishing in ,illegal fishing in the yellow","['China', 'South Korea', 'chinese', 'Seoul', ""South Korea 's"", 'chinese', 'Geng Shuang', ""South Korea 's"", 'Coast Guard', 'chinese', 'Korea', 'Incheon', 'Seoul', 'Seoul', 'Coast Guard', 'chinese', 'chinese', 'chinese', 'South Korea', 'chinese', 'chinese', ""South Korea 's""]",17,"[ 0.          3.          0.         ... -0.62232864  0.08039849
  0.0569466 ]"
35,35,K-dramas boost toasted seaweed sales,"(Online) K-dramas boost toasted seaweed sales Sales of toasted seaweed are on the rise as more Chinese people are tuning into K-dramas. According to Lotte Mart, the discount chain operated by Lotte group, sales of the traditional snack sold to Chinese tourists at its wholesale supermarket chain near Seoul Station have jumped by 78 percent over the past three years. In 2012 sales of the product stood at 100, increasin..."," K-dramas boost toasted seaweed sales Sales of toasted seaweed are on the rise as more Chinese people are tuning into K-dramas. According to Lotte Mart, the discount chain operated by Lotte group, sales of the traditional snack sold to Chinese tourists at its wholesale supermarket chain near Seoul Station have jumped by 78 percent over the past three years. In 2012 sales of the product stood at 100, increasing to 178 in 2015.Among the different variations of the product, seasoned seaweed topped the list as the favorite, accounting for 68 percent of in 2015. Processed seaweed products came second, with 31 percent, up from 13 percent in 2012. A number of hit hallyu dramas have been attributed to the product’s growing popularity especially among Chinese people, according to Lotte Mart, many of whom prefer the seaweed commonly seen in K-dramas.By Bak Se-hwan","dramas boost toasted seaweed sales ,boost toasted seaweed sales sales ,seasoned seaweed topped the list ,sales sales of toasted seaweed ,boost toasted seaweed sales","['chinese', 'Lotte Mart', 'Lotte', 'chinese', 'Seoul', 'chinese', 'Lotte Mart', 'Bak Se - hwan']",2,"[ 0.          1.          0.         ... -0.80794954  0.36242732
 -0.17771357]"
36,36,Seoul vows tougher actions against illegal fishing boats,"South Korea will introduce stronger measures, including naval gunfire and shock tactics, to combat illegal Chinese fishing in its waters, the government said Tuesday. The measures also involve the active usage of force and firearms such as cannons and crew-served weapons to deal with unauthorized vessels poaching in Korean waters, the government announced after an emergency meeting held at the government complex in S...","South Korea will introduce stronger measures, including naval gunfire and shock tactics, to combat illegal Chinese fishing in its waters, the government said Tuesday. The measures also involve the active usage of force and firearms such as cannons and crew-served weapons to deal with unauthorized vessels poaching in Korean waters, the government announced after an emergency meeting held at the government complex in Seoul earlier in the day. The move comes after a Chinese fishing vessel attacked and sank a Korean speed boat Friday, putting South Korean authorities under fire for their passive and ineffective response. A 100-plus ton Chinese fishing ship deliberately rear-ended a 4.5-ton Korean patrol boat as it was caught during the coastguard’s raid of illegal fishing, in waters off Incheon on the western side of the peninsula, the Korea Coast Guard said Sunday.While the marine guards are allowed to use personal weapons such as K-1 rifles and K-5 handguns, they only fired a couple of shots in the air for threat purposes during the incident. An official from the Ministry of Public Safety and Security speaks during press briefing on Tuesday. The Foreign Ministry summoned the Chinese ambassador Tuesday to protest the ramming.    Assistant Foreign Minister Kim Hyeong-jin called in Chinese Ambassador to Korea Qiu Guohong to his office in Seoul to denounce the incident and ask for efforts to prevent its recurrence, the Foreign Ministry said.The government condemned and showed regret over the incident Sunday, when the regional deputy director-general of the ministry asked the Chinese consul general to come to his office and showed him a video of the attack scene. “We expect Korea to deal the problem rationally with regional peace and bilateral relations in mind,” China’s Foreign Ministry spokesman said, adding its government is investigating the case.There have been calls within the nation for stronger action to be taken about illegal fishing boats which, at times, have sparked violent incidents. “There is no reason to refrain  the usage of weapons against these outlaw anglers,” Rep. Chung Jin-suk of the ruling Saenuri Party said Monday. “We will review organizing a new marine safety headquarters and reinforce facilities.”The Chinese boats that attacked South Korea’s authorities are currently on the wanted list in collaboration with the Chinese authorities.According to statistics, 50,022 Chinese fishing vessels have trespassed in South Korean waters, with only 43 of them arrested, the Central Regional Headquarters Korea Coast Guard said. By Jo He-rim","coastguard raid of illegal fishing ,chinese ambassador tuesday to protest ,sank korean speed boat friday ,to combat illegal chinese fishing ,combat illegal chinese fishing","['South Korea', 'chinese', 'korean', 'Seoul', 'chinese', 'korean', 'south korean', 'chinese', 'korean', 'Incheon', 'the Korea Coast Guard', 'the Ministry of Public Safety and Security', 'the Foreign Ministry', 'chinese', 'Kim Hyeong - jin', 'chinese', 'Korea', 'Qiu Guohong', 'Seoul', 'the Foreign Ministry', 'chinese', 'Korea', 'China', 'Foreign Ministry', 'Chung Jin - suk', 'Saenuri Party', 'chinese', 'South Korea ’s', 'chinese', 'chinese', 'south korean', 'the Central Regional Headquarters Korea Coast Guard', 'Jo He - rim']",17,"[ 0.          2.          0.         ... -0.10161583 -0.28209063
  0.08653735]"
37,37,Chinese fishing boats sink a Korean coast guard vessel,"South Korea on Sunday filed a protest against China after two Chinese boats illegally fishing in Korean waters sank a Korean coast guard boat in their attempt to flee. According to Incheon Coast Guard, the vessels, assumed to be 100-plus ton steel ships, on Friday deliberately crashed into an Incheon coastguard’s 4.5-ton speed boat, which was patrolling the area for illegal fishing in waters off Incheon in the weste...","South Korea on Sunday filed a protest against China after two Chinese boats illegally fishing in Korean waters sank a Korean coast guard boat in their attempt to flee. According to Incheon Coast Guard, the vessels, assumed to be 100-plus ton steel ships, on Friday deliberately crashed into an Incheon coastguard’s 4.5-ton speed boat, which was patrolling the area for illegal fishing in waters off Incheon in the western side of the peninsula, and fled the scene. A 50-year-old marine officer fell into the water and was rescued by a nearby patrol boat. No others were injured. The Foreign Ministry in Seoul filed a formal complaint to Beijing’s consul-general after the Coast Guard condemned the incident earlier Sunday. “South Korea will keep a close eye on the matter as the root of the problem derives from illegal fishing by the Chinese,” the ministry said.  Lee Joo-seong, head of the Coast Guard’s central region, called the action “attempted murder.” He called in China’s deputy consul-general to Seoul and expressed deep regret, asking for the Chinese government’s self-regulation and arrest of the two culprit ships.  Ju Gi-chung, China’s deputy consul-general to Seoul, at the Central Regional Headquarters of Korea Coast Guard in Incheon on Sunday “China’s illegal fishing boats are crossing the line. We are considering using weapons against violent ships, which we have been refraining from, and will not allow such things to happen again,” he said. The two countries have been on edge regarding the issue of Chinese fishing vessels illegally entering Korea’s waters. In 2014, a Chinese boat captain was shot dead by a South Korean coast guardsman in one of the most violent crashes between Chinese fishermen and the Korean Coast Guard. In 2011, a South Korean coast guard officer was killed in a clash with Chinese fishermen in Korean waters.By Jo He-rim","sunday china illegal fishing boats ,two chinese boats illegally fishing ,on sunday china illegal fishing ,sunday china illegal fishing ,boats illegally fishing in korean","['South Korea', 'China', 'chinese', 'korean', 'korean', 'Incheon Coast Guard', 'Incheon', 'Incheon', 'the Foreign Ministry', 'Seoul', 'Beijing', 'the Coast Guard', 'South Korea', 'Chinese', 'Lee Joo - seong', 'the Coast Guard ’s', 'China', 'Seoul', 'chinese', 'Ju Gi - chung', 'China', 'Seoul', 'Korea Coast Guard', 'Incheon', 'China', 'chinese', 'Korea', 'chinese', 'south korean', 'chinese', 'the Korean Coast Guard', 'south korean', 'chinese', 'korean', 'Jo He - rim']",17,"[ 0.          3.          0.         ... -0.24591991  0.34315801
 -0.0386949 ]"
38,38,"Fetal deaths, premature births likely to be recognized as toxic disinfectant victims"," The Korean government is close to recognizing fetal deaths and premature births as being linked to the use of a toxic humidifier disinfectant, paving the way for state compensation, the environment ministry said Wednesday. “The matter is still under discussion between ministry officials and experts, but it is true that we found medical evidence linking between fetal deaths and a mother’s use of toxic humidifier d...","The Korean government is close to recognizing fetal deaths and premature births as being linked to the use of a toxic humidifier disinfectant, paving the way for state compensation, the environment ministry said Wednesday. “The matter is still under discussion between ministry officials and experts, but it is true that we found medical evidence linking between fetal deaths and a mother’s use of toxic humidifier disinfectant,” Seo Hong-won, an official at the Environment Ministry, told reporters. The ministry’s confirmation came after officials at the ministry’s two affiliate agencies -- Korea Environmental Industry and Technology Institute and National Institute of Environmental Research -- revealed the existence of evidence linking miscarriages, stillbirths and preterm births to the mother’s use of the toxic humidifier disinfectant. The ministry, together with experts, is currently verifying victims of the toxic substances widely used to sterilize humidifiers in Korea up until five years ago to provide them with due compensation and medical treatment. So far, 189 Koreans who died mostly of lung failure have been formally recognized as victims, while claims filed this year have reached over 3,400. Self-claimed victims, their families and civic groups have been demanding the government broaden the scope of the victim recognition and compensation process to include non-lung-related symptoms, arguing it “is failing to properly consider those who suffer from other long-term health illnesses and underlying diseases.”According to the government’s current victim verification process, set in 2014, the scale goes from 1-4. A rating of 1 indicates a high level of certainty that victims’ lung-related diseases were caused by the use of humidifier disinfectants.Based on personal clinical results, diagnostic images and the level of exposure, victims who suffered lung diseases are classified as category 1-2 victims, while those with other respiratory-related diseases fall into categories 3-4.  Meanwhile, the National Assembly’s ad-hoc committee came to an end as of Wednesday after a 90-day investigation and discussion on how to compensate the victims.The opposition party lawmakers’ demand to extend the period to continue investigations was refused by the ruling party lawmakers.“It is regrettable that the committee failed to extend the period to provide more complete compensation method for victims,” said Rep. Woo Won-sik of The Minjoo Party of Korea, the head of the special committee, Wednesday. The humidifier disinfectant case came to light after four pregnant women died of unidentified lung-related diseases in 2011. A state-led investigation later confirmed a connection between at least 698 lung-related deaths and the chemicals used in humidifier disinfectants. But civic groups have been claiming that the total number of victims is well above 200,000, due to the delayed response and insufficient action by the government.By Kim Da-sol","after four pregnant women died ,special committee wednesday the humidifier ,miscarriages stillbirths and preterm births ,the environment ministry told reporters ,wednesday after 90 day investigation","['korean', 'Seo Hong - won', 'the Environment Ministry', 'Korea Environmental Industry and Technology Institute', 'National Institute of Environmental Research', 'Korea', 'Koreans', 'the National Assembly ’s', 'Woo Won - sik', 'the Minjoo Party', 'Korea', 'Kim Da - sol']",6,"[ 0.          0.          0.         ... -0.25945204  0.6356256
  0.29812905]"
39,39,Ministry orders recall of toxic tattoo inks,The Ministry of Environment said Tuesday that it had ordered a recall of tattoo inks after it found toxic substances such as zinc and lead in them.The ministry said that 12 out of the 25 tattoo inks tested by the Korea Consumer Agency exceeded the permissible levels of heavy metal content. One of the tested products contained up to six different heavy metal substances that exceeded the ministry-set health limits.The ...,"The Ministry of Environment said Tuesday that it had ordered a recall of tattoo inks after it found toxic substances such as zinc and lead in them.The ministry said that 12 out of the 25 tattoo inks tested by the Korea Consumer Agency exceeded the permissible levels of heavy metal content. One of the tested products contained up to six different heavy metal substances that exceeded the ministry-set health limits.The ministry added that two of the tattoo ink products even contained three times more cadmium and five times more arsenic than allowed. Cadmium and arsenic are highly toxic and are considered carcinogens, according to International Agency for Research on Cancer. Up to 30 times more zinc was detected from all of the 25 tested products, compared to the permissible level at 50mg/kg of zinc for chemical products.The ministry said that constant exposure to these substances through chemical products may lead to dermatitis and allergic reactions. In Korea, tattoo inks are frequently used among women as a popular ingredient in semi-permanent eyebrow makeup.According to the Act on Registration and Evaluation of Chemicals, tattoo inks used for semi-permanent eyebrow makeup are classified as harmful products.By Kim Da-sol","the 25 tattoo inks tested ,more arsenic than allowed cadmium ,cancer up to 30 times ,five times more arsenic than ,contained three times more cadmium","['the Ministry of Environment', 'the Korea Consumer Agency', 'International Agency for', 'Korea', 'Kim Da - sol']",4,"[ 0.          0.          0.         ... -0.29857776  0.62839597
  0.46628052]"
40,40,Coast Guard to determine causes of deaths of 3 Chinese fishermen,The Coast Guard said Sunday it is looking closely into the causes of deaths of three Chinese fishermen who were on a boat that caught fire while operating illegally in waters off South Korea's southwestern coast last week. The Mokpo Coast Guard is questioning Chinese fishermen in custody to figure out the exact circumstances before and after the fire engulfed the Chinese fishing boat. Fourteen Chinese fishermen were ...,"The Coast Guard said Sunday it is looking closely into the causes of deaths of three Chinese fishermen who were on a boat that caught fire while operating illegally in waters off South Korea's southwestern coast last week. The Mokpo Coast Guard is questioning Chinese fishermen in custody to figure out the exact circumstances before and after the fire engulfed the Chinese fishing boat. Fourteen Chinese fishermen were rescued Thursday, but three others were found dead later on the boat.Authorities are asking why some crew members locked themselves in a steering cabin and barred entry despite repeated commands from the Coast Guard to stop the boat and surrender.The Coast Guard said it was having difficulties contacting the families of the dead sailors to discuss autopsies to determine the exact causes of their deaths. It asked the Chinese authorities to track down the families. A Coast Guard official said, ""We plan to bring the families here so they can attend the autopsies."" A team of specialists from the National Forensic Service  board a Chinese fishing boat on Sept. 30. It was captured during a crackdown while illegally fishing in Korean waters on Sept. 29. After a team of experts finished examining the boat, the National Forensic Service  said it will probably take about three weeks to release the full results of its investigation.The probe will focus on whether the nonlethal stun grenades that were thrown into the locked cabin in order to get the crew members to come out were directly related to the fire.The Coast Guard doesn't rule out other potential reasons for the fire given that there is hardly any precedent of stun grenades starting fires. They also said it is strange that the fire started almost immediately after the grenades were used. The timing may indicate another cause for the fire.It will also look closely into whether or not the Chinese fishermen broke any Korean laws, while resisting the boarding party and arrest.Meanwhile, a court will decide Tuesday whether to grant an arrest warrant for the Chinese captain for poaching in South Korea's exclusive economic zone.","deaths of three chinese fishermen ,chinese fishermen were rescued thursday ,during crackdown while illegally fishing ,chinese fishermen broke any korean ,fishing boat fourteen chinese fishermen","['the Coast Guard', 'chinese', ""South Korea 's"", 'the Mokpo Coast Guard', 'chinese', 'chinese', 'chinese', 'the Coast Guard', 'the Coast Guard', 'chinese', 'Coast Guard', 'the National Forensic Service', 'chinese', 'korean', 'the National Forensic Service', 'the Coast Guard', 'chinese', 'korean', 'chinese', ""South Korea 's""]",17,"[ 0.          0.          0.         ... -0.2437828   0.1517186
 -0.05579369]"
41,41,Microbeads to be banned in cosmetics products,"Microbeads will be banned from use in cosmetic products as concerns rise over them polluting the environment and damaging the marine ecosystem, the Ministry of Food and Drug Safety said Thursday.The tiny plastic pieces 5 millimeters or less in diameter can be found in facial cleaners, scrubs and other cosmetics for exfoliation effect.The ministry said that it has notified its revision to the law on safety standards o...","Microbeads will be banned from use in cosmetic products as concerns rise over them polluting the environment and damaging the marine ecosystem, the Ministry of Food and Drug Safety said Thursday.The tiny plastic pieces 5 millimeters or less in diameter can be found in facial cleaners, scrubs and other cosmetics for exfoliation effect.The ministry said that it has notified its revision to the law on safety standards on cosmetics to add microbeads to the list of banned base materials. From July next year, sales of any products distributed in South Korea with microbeads will be prohibited altogether.Environmentalists have been campaigning for the awareness on the damage that microbeads bring to the environment, urging voluntary participation from the manufacturers.Greenpeace KoreaAs microbeads are too small to be filtered, they pass through water purification systems and flow into oceans. Marine life would eat them, mistaking them for food. The microbeads often includes polypropylene , polyethylene terephthalate , polymethlyl methacrylate  or nylon, none of which are degradable and all of which take at least several decades to dissolve.The Korea Women’s Environmental Network also showed that every 2.5 in 10 fish, such as plankton, here were found to contain plastic waste inside their stomachs. The microbeads are eaten by plankton, which are then eaten by small fish that are then eaten by bigger marine life, which in turn are caught and consumed by humans.Such fine plastic tends to absorb toxic chemicals as well as discharge them, polluting the surroundings. According to UN Environment Program data in 2014, at least 20 million tons of these plastic pieces end up in the ocean each year.Other countries such as the US, the UK, Canada and Taiwan have been moving to revise related laws to ban the inclusion of microbeads in consumer products. Such companies as L’Oreal, The Body Shop and Avon have voluntarily pledged to stay microbeads-free in a nationwide campaign.","microbeads will be banned ,microbeads will be prohibited altogether ,dissolve the korea women environmental ,banned base materials from july ,microbeads will be banned from","['the Ministry of Food and Drug Safety', 'South Korea', 'the Korea Women ’s Environmental Network', 'UN Environment Program', 'US', 'UK', 'Canada', 'Taiwan']",6,"[ 0.          0.          0.         ... -0.32207391  0.62749392
  0.08595964]"
