,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
20,20,Police catch 477 for running illegal clinics,"Police have caught 477 people running clinics without proper qualifications in a recent clampdown on medial malpractices, the National Police Agency announced Monday. Between August and October, authorities came across 707 cases of illegal activities in medical and pharmaceutical industries here. A total of 1,693 people were nabbed, with 20 arrested as of November. Compared to the previous crackdown, conducted from J...","Police have caught 477 people running clinics without proper qualifications in a recent clampdown on medial malpractices, the National Police Agency announced Monday. Between August and October, authorities came across 707 cases of illegal activities in medical and pharmaceutical industries here. A total of 1,693 people were nabbed, with 20 arrested as of November. Compared to the previous crackdown, conducted from January to July this year, the number of illegal cases rose by 514, with 1.75 times more people involved.  According to police, 477 people  of the illegal activities involved doctors or practitioners without proper qualifications, followed by 323 people  who illegally requested or claimed treatment bills or pharmacy fees.Also, 228 people  were caught illegally manufacturing and selling medicines while 47 people  were found to have received kickbacks from industry insiders. Police said they would continue to clamp down on illegal activities in the medical and pharmaceutical industries by operating a year-round task force, as well as by cooperating with regional health centers and related health authorities.","police have caught 477 people ,caught 477 people running clinics ,477 people running clinics without ,illegal cases rose by 514 ,were nabbed with 20 arrested",['the National Police Agency'],5,"[ 0.          0.          0.         ... -0.35328695  0.54844481
 -0.04735596]"
21,21,Park’s approval rating plunges to new low,"President Park Geun-hye’s approval rating dipped to a new low of 10.4 percent, a survey showed Tuesday. According to a nationwide poll by local pollster Research View, the disapproval rating for Park hit an all-time high of 81.2 percent, up 14.9 percent from a week earlier, right after the influence-peddling scandal surfaced. Park’s efforts to soothe public anger by making an apology and carrying out a reshuffle of...","President Park Geun-hye’s approval rating dipped to a new low of 10.4 percent, a survey showed Tuesday. According to a nationwide poll by local pollster Research View, the disapproval rating for Park hit an all-time high of 81.2 percent, up 14.9 percent from a week earlier, right after the influence-peddling scandal surfaced. Park’s efforts to soothe public anger by making an apology and carrying out a reshuffle of the presidential staff have not had much impact. The latest data corresponds with other survey results released over the past few days which point to a dive in the president’s popularity across all age groups and regions. The fall in her popularity is especially notable in her core support base -- Daegu, North Gyeongsang Province and the over-60 age group. In Daegu and North Gyeongsang Province, her approval rating stands at 11 percent. In Busan, Ulsan and South Gyeongsang Province, 12.4 percent said that the president was doing okay. In Seoul, 8.3 percent said they backed Park. The poll showed that 41.3 percent of the supporters of the ruling Saenuri Party thought that the president was doing OK, while 40.6 percent thought otherwise. Among those who voted for Park in the 2012 presidential election, only 20.1 percent still support her, with 66 percent turning their backs on her. Park was the least popular among the younger generation. Only 5.3 percent of those in their 20s and 5 percent of those in their 30s said that she was doing a good job. Among those in their 60s, 18.1 percent had a positive view of Park.The survey was conducted on 1,088 mobile phone users aged 19 or over on Oct. 31 through the random digit dial method. It has a margin of error of plus or minus 3 percentage points.  By Ock Hyun-ju","presidential election only 20 percent ,10 percent survey showed tuesday ,reshuffle of the presidential staff ,2012 presidential election only 20 ,geun hye approval rating dipped","['Park Geun - hye', 'Research View', 'Park', 'Park ’s', 'Daegu', 'North Gyeongsang Province', 'Daegu', 'North Gyeongsang Province', 'Busan', 'Ulsan', 'South Gyeongsang Province', 'Seoul', 'Park', 'Saenuri Party', 'Park', 'Park']",10,"[ 0.          0.          0.         ... -0.36971089  0.66161621
  0.49396011]"
22,22,Blood donations keep falling on low birth rates,"Blood donations in South Korea have sharply dropped this year partly due to falling birth rates, adding to concerns over the nation's blood inventory, data showed Friday,The number of blood donations nationwide fell 9 percent on-year to 1.94 million in the first nine months of 2016, according to the Ministry of Health and Welfare and the Korean Red Cross.In particular, blood donations by teenagers and those in their ...","Blood donations in South Korea have sharply dropped this year partly due to falling birth rates, adding to concerns over the nation's blood inventory, data showed Friday,The number of blood donations nationwide fell 9 percent on-year to 1.94 million in the first nine months of 2016, according to the Ministry of Health and Welfare and the Korean Red Cross.In particular, blood donations by teenagers and those in their 20s decreased 15.1 percent and 13.5 percent to 597,255 and 810,792, respectively.It's in contrast to the 8.2-percent rise in the number of blood donations by people aged 30 or older.Officials attributed the trend to falling birth rates in the nation. The number of South Koreans aged between 16 and 19 who are eligible to donate blood dipped by an average of 68,000 annually over the past five years, the Korean Red Cross said.Unless the problem is addressed, the number is expected to drop by an average of 125,000 per year over the next five years.Currently, South Korea relies heavily on blood donations by students and soldiers for its blood supply. They account for 66.9 percent of total donations.Last year, the blood demand by local medical services institutions exceeded the donated blood supply, with the situation worsening this year, added the officials.The Korean Red Cross plans to focus efforts on reducing the dependence on the young for the blood supply and expanding donations by older generations through various joint programs and campaigns with the Ministry of Public Safety and Security and regional governments.","blood donations nationwide fell percent ,of blood donations nationwide fell ,their 20s decreased 15 percent ,blood donations nationwide fell ,donations nationwide fell percent","['South Korea', 'the Ministry of Health and Welfare', 'the Korean Red Cross', 'South Koreans', 'the Korean Red Cross', 'South Korea', 'the Korean Red Cross', 'the Ministry of Public Safety and Security']",7,"[ 0.          0.          0.         ... -0.41817915  0.60811216
  0.03486801]"
23,23,Korea's new childbirths continue to drop in Aug.,"The number of childbirths in South Korea continued to drop in August as the country has been struggling with a low birthrate and a late marriage trend, government data showed Thursday.About 33,900 babies were born in August, down 3.7 percent, or 1,300, from 35,200 a year earlier, extending the losing streak to nine straight months since December last year, according to the data released by Statistics Korea.The number...","The number of childbirths in South Korea continued to drop in August as the country has been struggling with a low birthrate and a late marriage trend, government data showed Thursday.About 33,900 babies were born in August, down 3.7 percent, or 1,300, from 35,200 a year earlier, extending the losing streak to nine straight months since December last year, according to the data released by Statistics Korea.The number of marriages, however, rose 5.5 percent on-year to 23,000 in August, turning around from a 10-month low of 21,200 in July, while 9,400 couples divorced, up 8 percent from a year earlier.The August number of deaths climbed 5.6 percent to 22,700 from a year ago, the data showed.Coupled with rapid aging, the low birthrate has been regarded as one of the biggest threats to the South Korean economy in terms of reduced workforce and increased welfare costs, undermining the growth potential of Asia's fourth-largest economy.The latest census data showed that people aged over 65 years made up 13.2 percent of all its citizens of 51 million last year.Nations become an ""aged society"" if the percentage reaches 14 percent.The country's fertility rate, or the average number of babies that a woman is projected to have during her lifetime, has hovered around 1.2 in recent years, despite the government's constant efforts to encourage people to have more children.","july while 400 couples divorced ,thursday about 33 900 babies ,losing streak to nine straight ,400 couples divorced up percent ,months since december last year","['South Korea', 'Statistics Korea', 'south korean']",7,"[ 1.          0.          1.         ... -1.02097571  0.62684751
  0.16698548]"
24,24,‘Social innovation is key to solving problems’,"One way to solve social challenges such as poverty and housing problems is to spread the concept of social innovation, said an international expert on public administration.  “Social innovation is a new idea which often leads to changes in human behaviors or shifts how resources flow. Ideally, social innovation helps us to tackle the root cause of the problems, instead of just to mitigate symptoms,” said Tim Draim...","[Herald Interview]One way to solve social challenges such as poverty and housing problems is to spread the concept of social innovation, said an international expert on public administration.  “Social innovation is a new idea which often leads to changes in human behaviors or shifts how resources flow. Ideally, social innovation helps us to tackle the root cause of the problems, instead of just to mitigate symptoms,” said Tim Draimin, the executive director of Social Innovation Generation based in Vancouver, in a recent interview with The Korea Herald.For over a decade, Draimin has put effort into international nonprofit organizations and the social innovation ecosystem in Canada. In particular, he actively worked on bridging social innovation initiatives among the government, private companies, educational institutes and others. He visited Seoul last week to give a speech at the 2016 Future Innovation Forum in Seoul, hosted by the Seoul Metropolitan Government under the theme of “A Window to the Future.”Tim Draimin, executive director of Social Innovation Generation, speaks during the 2016 Future Innovation Forum hosted by the Seoul Metropolitan Government last week. According to Draimin, social innovation is a set of new ideas that help people to tackle challenges such as social and environmental issues. It also helps people to imagine future forms of innovation. “Generally, business and social organizations we have now were built about half a century ago. Now is the time to challenge ourselves to change our minds,” said Draimin. He emphasized that partnerships across organizations, sectors and countries can lead to new and better outcomes for citizens, citing Grameen Danone as one such example. Established in 2006, Grameen Danone is a joint venture between French food product group Danone and Bangladesh’s Nobel prize-winning microfinance organization Grameen Bank. It provides children with key nutrients missing from diets in rural Bangladesh. “Hiring people in  Bangladesh community not only gave social impact in Bangladesh, but also led to new business opportunities and more cash flow to Danone.“Progressive businesses which want to retain smart employees and improve their relationship with community, should ask this question to themselves: How can we incorporate thinking about community in our project and economic values in our business model?”Draimin also spoke about government organizations’ role of establishing and promoting cross-sectoral business models through education.Draimin’s team at SIG is currently running a number of education programs and diploma courses at the University of Waterloo and other educational institutions. Some of the programs are even available online.“Younger people are generally more open to newer ideas and opportunities represented by social innovations. Young people can learn how to apply innovation principals to existing social problems, that are also applicable in business, government, community and universities,” Draimin said. “We face a lot of social challenges. In the future, many of these problems will require us to collaborate in order to understand the cultural differences between sectors. It will help us create new architecture of how we collaborate together to solve problems.”By Kim Da-sol","social innovation ecosystem in canada ,innovation ecosystem in canada ,innovation ecosystem in canada in ,bangladesh nobel prize winning microfinance ,in vancouver in recent interview","['herald interview]one', 'Tim Draimin', 'Social Innovation Generation', 'Vancouver', 'the Korea Herald', 'Draimin', 'Canada', 'Seoul', 'Seoul', 'the Seoul Metropolitan Government', 'draimin', 'Social Innovation Generation', 'the Seoul Metropolitan Government', 'Draimin', 'Draimin', 'french', 'Danone', 'Bangladesh ’s', 'Grameen Bank', 'Bangladesh', 'Bangladesh', 'Bangladesh', 'Draimin ’s', 'SIG', 'the University of Waterloo', 'Draimin', 'Kim Da - sol']",0,"[ 0.          0.          0.         ... -0.53545165  0.67543191
  0.50007164]"
25,25,'Solo drinkers' on the rise after anti-graft law takes effect,"A growing number of people prefer drinking at home after an anti-graft law has put a damper on drinking parties and entertainment events, boosting sales of alcoholic beverages and snacks at convenience stores, industry officials said Tuesday. The law, which took effect on Sept. 28, bans public servants, educators and journalists from receiving free meals valued over 30,000 won ($26.50), gifts worth more than 50,000 w...","A growing number of people prefer drinking at home after an anti-graft law has put a damper on drinking parties and entertainment events, boosting sales of alcoholic beverages and snacks at convenience stores, industry officials said Tuesday. The law, which took effect on Sept. 28, bans public servants, educators and journalists from receiving free meals valued over 30,000 won , gifts worth more than 50,000 won or congratulatory or condolence money of more than 100,000 won.CU, a major convenience store chain operated by BGF Retail, said sales of beer and soju rose about 20 percent from Sept. 28 to Oct. 21, while those of hangover cure drinks were cut by more than half over the same period. Sales of lunch boxes, pizza, salad and other home replacement meals soared in evenings since the law's implementation.Industry officials say more people buy light drinks at convenience stores after work as the new law discouraged government officials and related people from drinking lavishly at expensive pubs or dining at expensive restaurants.""Sales of drinks and snacks sharply rose in evenings after the anti-graft law took place,"" Kim Seok-hwan, a sales planning director at BGF Retail, said. ""We will analyze the recent sale data to better deal with consumer demands.""Sales of appetizers served with drinks and alcoholic drink glasses at online stores also gained in line with the rising number of solo drinkers.11st Street, an online shopping mall, said foods categorized as drinks appetizers, including dried seafood, nuts, frozen food and cheese, more than doubled over the past month, and sales of wine, cocktail and beer glasses also rose over 50 percent. Ticket Monster, a social commerce site, said sales of alcoholic drink glasses from Oct. 1-20 increased 2.6 times compared with a month earlier.","expensive restaurants sales of drinks ,stores industry officials said tuesday ,events boosting sales of alcoholic ,other home replacement meals soared ,30 000 won gifts worth","['CU', 'BGF Retail', 'Kim Seok - hwan', 'BGF Retail', 'Ticket Monster']",4,"[ 0.          0.          0.         ... -0.26058632  0.59976321
  0.13759793]"
26,26,[Graphic News] Birthgiving age climb up over decade,"The average age at which women give birth has risen significantly over the past decade, with more than a quarter of mothers now aged 35 or more, while the number of women of childbearing age dropped, a study showed. According to data released by National Health Insurance Service, the average age of delivery stood at 32.2 as of 2015, up 1.9 years from 2006.Also, the proportion of mothers who were aged 35 or older soar...","The average age at which women give birth has risen significantly over the past decade, with more than a quarter of mothers now aged 35 or more, while the number of women of childbearing age dropped, a study showed. According to data released by National Health Insurance Service, the average age of delivery stood at 32.2 as of 2015, up 1.9 years from 2006.Also, the proportion of mothers who were aged 35 or older soared from 13.7 percent to 27.6 percent during the same period.The total number of deliveries, however, fell 0.8 percent, from 431,559 to 428,319 cases.The change is largely attributable to a decrease of the number of women aged 24-38 -- who qualify for state subsidies from the NHIS. The corresponding figure dropped 15 percent, from 6.25 million to 5.31 million during the past 10 years, data showed.","quarter of mothers now aged ,more than quarter of mothers ,mothers now aged 35 ,than quarter of mothers now ,dropped 15 percent from 25","['National Health Insurance Service', 'NHIS']",7,"[ 0.          0.          0.         ... -0.62698328  0.59307963
  0.15284851]"
27,27,Lack of police officers on streets,"In South Korea, there were 221 police officers per 100,000 citizens as of July -- or one police officer per every 452 citizens, the National Police Agency said Friday. The coverage is quite low in comparison to other advanced nations. In Germany, each law enforcement officer guarded 305 citizens in July, about 1.5 times less the coverage in South Korea. Paris had 322 citizens per each police officer during the same m...","In South Korea, there were 221 police officers per 100,000 citizens as of July -- or one police officer per every 452 citizens, the National Police Agency said Friday. The coverage is quite low in comparison to other advanced nations. In Germany, each law enforcement officer guarded 305 citizens in July, about 1.5 times less the coverage in South Korea. Paris had 322 citizens per each police officer during the same month, followed by London with 421 citizens and the US with 427. Frontline officers stationed at a local police department take on an even greater workload, with each handling 1,100 people, according to the agency. The number of 112 services calls, equivalent to 911 in the US, on the other hand, marked around 20 million last year alone, which translates into more than 52,000 calls a day.That makes for an average of 13.4 calls a day to each of 3,898 emergency services operators across the country.Among reports received, around 10.7 million reports lead to the dispatch of police officers last year – about 29,368 a day. The agency also added that in 2015, around 4.9 officers were hospitalized per day, and more than one officer died per month while on duty. By Bak Se-hwan","officer per every 452 citizens ,korea paris had 322 citizens ,221 police officers per 100 ,police officer per every 452 ,every 452 citizens the national","['South Korea', 'the National Police Agency', 'Germany', 'South Korea', 'Paris', 'London', 'US', 'US', 'Bak Se - hwan']",16,"[ 0.          0.          0.         ... -0.59988797  0.37345871
  0.76701343]"
28,28,More foreigners indicted for crimes in Korea,"The number of crimes committed by non-Koreans in South Korea is on the rise, police said Thursday. 　The National Police Agency said the number of reported crimes committed by foreign nationals was 25,570 cases in the first half of this year. That figure translates into more than 4,200 criminal cases per month.Criminal charges filed against foreign nationals jumped nearly 44 percent to 38,355 last year compared to 26...","The number of crimes committed by non-Koreans in South Korea is on the rise, police said Thursday. The National Police Agency said the number of reported crimes committed by foreign nationals was 25,570 cases in the first half of this year. That figure translates into more than 4,200 criminal cases per month.Criminal charges filed against foreign nationals jumped nearly 44 percent to 38,355 last year compared to 26,663 in 2013, due mostly to an increase in cases of assault and traffic offenses. The upward trend is likely to continue this year, with the number of criminal cases involving foreign nationals estimated to surpass 50,000 by year-end.Of reported crimes by foreign nationals over the past three years, physical assault marked the highest figure, totaling 27,897, followed by white-collar crimes with 12,863 and theft at 6,281. Serious crimes, such as murder and rape, stood at 1,898. By nationality, offenders from China were involved in 46 percent of all cases of crimes committed by foreign nationals in 2015, similar to the 44 percent recorded in 2012.But another report, from the IOM Migration Research and Training Center, shows that there were 1,585 crimes committed by foreigners in 2013 per 100,000 people, less than half the overall rate in Korea, which was 3,649 crimes per 100,000 people.The violent crime rate was higher among non-Koreans -- 2.5 times higher for murder, 1.4 times higher for theft and 1.3 times higher for physical assault, the report added.The increase in crimes by non-Koreans is mainly due to the influx of foreigners to the nation especially from China and Southeast Asia, police said. According to Justice Ministry data, the number of foreign nationals here grew from 1.26 million at the end of 2010 to 1.9 million at the end of 2015. By Bak Se-hwan","koreans times higher for murder ,200 criminal cases per month ,nationals jumped nearly 44 percent ,000 people the violent crime ,theft at 281 serious crimes","['non - Koreans', 'South Korea', 'the National Police Agency', 'China', 'the IOM Migration Research and Training Center', 'Korea', 'non - Koreans', 'non - Koreans', 'China', 'Justice Ministry', 'Bak Se - hwan']",5,"[ 0.          0.          0.         ... -0.25282583  0.40745163
 -0.20981225]"
29,29,One in 10 elderly people have suicidal thoughts: poll,"One out of 10 senior citizens have had thoughts about attempting suicide in the past year, a survey showed Tuesday.According to the survey conducted by the Korea Institute for Health and Social Affairs on 853 people aged over 65, 10.3 percent said they have felt an impulse to take their own lives. (Yonhap)The survey showed 10.1 percent of people aged between 65 and 74 have such an impulse, while 11.4 percent of peopl...","One out of 10 senior citizens have had thoughts about attempting suicide in the past year, a survey showed Tuesday.According to the survey conducted by the Korea Institute for Health and Social Affairs on 853 people aged over 65, 10.3 percent said they have felt an impulse to take their own lives. The survey showed 10.1 percent of people aged between 65 and 74 have such an impulse, while 11.4 percent of people aged over 75 also said so. On a scale of one to 10, with 10 representing the most anxiety, the average anxiety level of the respondents came to 5.4, according to the survey.As for the reason, health issues were the most anxiety-causing factor with 6.46, followed by financial reasons with 6.38 and other psychological issues with 5.9.Elderly people in the low-income bracket consider suicide much more than people at higher income levels, the survey showed.More than 30 percent of the respondents said they sleep or rest to resolve such issues, the survey showed.""Anxiety and psychological health of the elderly are directly related to various social ills,"" said Chae Soo-mi, a researcher at the KHASA. ""It is time to roll out various measures to take care of the mental health of the elderly people."" According to related data by Statistics Korea, suicide was the No. 1 cause of death among the younger population in the country aged 15-24 in 2011. The suicide rate per 100,000 in the age group stood at 13, up from 7.7 tallied in 2001.","data by statistics korea suicide ,2011 the suicide rate per ,suicide rate per 100 000 ,past year survey showed tuesday ,2011 the suicide rate","['the Korea Institute for Health and Social Affairs', 'Chae Soo - mi', 'KHASA', 'Statistics Korea']",12,"[ 1.          0.          0.         ... -0.53377408  0.5534569
 -0.07417175]"
30,30,Korea to admit about 30 refugees under UN program,"The South Korean government said Sunday it plans to bring in some 30 refugees from a foreign camp and grant them permanent settlement, in accordance with an UN agency program that the country joined last year. The Ministry of Justice said the government will embrace some 30 refugees now staying in Thailand. They are expected to arrive in South Korea as early as this month.  A photo taken on Dec. 22, 2015, shows refu...","The South Korean government said Sunday it plans to bring in some 30 refugees from a foreign camp and grant them permanent settlement, in accordance with an UN agency program that the country joined last year. The Ministry of Justice said the government will embrace some 30 refugees now staying in Thailand. They are expected to arrive in South Korea as early as this month.  A photo taken on Dec. 22, 2015, shows refugees from Myanmar waving to reporters as they arrive at Incheon International Airport in Incheon for resettlement. The United Nations High Commissioner for Refugees  resettlement program transfers refugees living in temporary camps in an asylum country to another country that has agreed to admit them. The ministry said it has selected the refugees with the UNHCR's recommendation and conducted its own screening process from June to September to accept them here. This is the second time that South Korea has decided to bring in refugees from a foreign country under the UNHCR program. Last December, South Korea helped the resettlement of 22 refugees from Myanmar who had been staying at refugee camps in Thailand. The Myanmar refugees stayed at foreign support centers to learn Korean and to receive job education for about 10 months before they resettled in the Seoul metropolitan area last month, the ministry added. There are about 30 countries participating in the UNHCR program, including the United States, Australia and Japan.","30 refugees from foreign camp ,dec 22 2015 shows refugees ,will embrace some 30 refugees ,bring in some 30 refugees ,embrace some 30 refugees now","['south korean', 'UN', 'the Ministry of Justice', 'Thailand', 'South Korea', 'Myanmar', 'Incheon', 'the United Nations', 'UNHCR', 'South Korea', 'UNHCR', 'South Korea', 'Myanmar', 'Thailand', 'Myanmar', 'korean', 'Seoul', 'UNHCR', 'the United States', 'Australia', 'Japan']",13,"[ 0.          0.          1.         ... -0.32852206  0.66489035
 -0.25060663]"
31,31,East Sea labeled ‘Sea of Japan’ in int’l school textbooks,"Over 70 percent of the textbooks used at international schools here labeled the East Sea -- the body of water between South Korea and Japan -- as the “Sea of Japan,” research showed Friday, leading the government to start a correction campaign. The Ministry of Education conducted a survey of the textbooks used at 47 international and foreign schools in the country from Aug. 16 to Sept. 2 and found that 24 of 33 tex...","Over 70 percent of the textbooks used at international schools here labeled the East Sea -- the body of water between South Korea and Japan -- as the “Sea of Japan,” research showed Friday, leading the government to start a correction campaign. The Ministry of Education conducted a survey of the textbooks used at 47 international and foreign schools in the country from Aug. 16 to Sept. 2 and found that 24 of 33 textbooks had used only the term Sea of Japan. The nine others had both terms written. The data did not include two Japanese international schools based in South Korea. Sixteen schools used textbooks that stipulated the sea as Japanese property while 10 used textbooks with both names.  Korea and Japan have been at loggerheads over the name of the sea that separates them. Korea insists it should be referred to as the East Sea. The Sea of Japan is viewed as one of the legacies of Japan’s colonization of Korea from 1910 to 1945. Japan registered the name with the International Hydrographic Organization in the late 1920s.The Education Ministry said it would push for corrections and provide the schools with relevant materials.  It also scheduled a four-day program to educate faculties from the international schools, inviting 27 social studies teachers to Dokdo on the east coast of the peninsula.  The Academy of Korean Studies also said it will request publishers to rectify the terms used in the textbooks. By Jo He-rim","korea sixteen schools used textbooks ,that 24 of 33 textbooks ,include two japanese international schools ,international schools inviting 27 social ,70 percent of the textbooks","['South Korea', 'Japan', 'the Ministry of Education', 'japanese', 'South Korea', 'japanese', 'Korea', 'Japan', 'Japan', 'Korea', 'Japan', 'the International Hydrographic Organization', 'the Education Ministry', 'the Academy of Korean Studies', 'Jo He - rim']",16,"[ 0.          0.          0.         ... -0.41922548  0.48409489
  0.18741235]"
32,32,Customer service job can lead to sleep deprivation: survey,"Job positions related to customer service can affect workers' psychology and even lead to sleep disorders, a survey showed Friday.According to the survey of 13,066 paid workers aged between 20 and 65, those working at customer service job positions complain of sleep problems. The workers who frequently have to deal with angry customers are six times more likely to suffer sleeping disorders than normal people, accordi...","Job positions related to customer service can affect workers' psychology and even lead to sleep disorders, a survey showed Friday.According to the survey of 13,066 paid workers aged between 20 and 65, those working at customer service job positions complain of sleep problems. The workers who frequently have to deal with angry customers are six times more likely to suffer sleeping disorders than normal people, according to the survey.The survey was conducted by a team led by Yoon Jin-ha of Yonsei University and was published in the latest journal by the Korean Medical Academy of Science.""Job positions that require emotional consumption can not only affect workers' feelings during business hours but can also lead to sleep deprivation, tiredness and other chronic illnesses,"" Yoon said. Male and female workers who constantly deal with angry customers are at danger of getting sleeping problems. They are 5.46 and 5.59 times more likely, respectively, than those who do not face such customers to suffer from such ailments.""Workers whose main job requirements are dealing with customers should pay extra attention to their working environment,"" Yoon said.","sleep disorders survey showed friday ,job positions complain of sleep ,angry customers are six times ,suffer sleeping disorders than normal ,sleep problems the workers who","['Yoon Jin - ha', 'Yonsei University', 'the Korean Medical Academy of Science', 'Yoon', 'Yoon']",18,"[ 0.          0.          0.         ... -0.96026474  0.49556607
  0.0202789 ]"
33,33,Two-thirds of textbooks at int'l schools refer to East Sea as 'Sea of Japan',"Nearly two-thirds of textbooks used by international schools in South Korea solely use the name ""Sea of Japan"" to describe the East Sea, research showed Friday, triggering calls to get local authorities to take action. According to the research conducted by the Ministry of Education, 24 of 33 related textbooks used at international schools solely used the name ""Sea of Japan,"" while the nine others used both terms.Ten...","Nearly two-thirds of textbooks used by international schools in South Korea solely use the name ""Sea of Japan"" to describe the East Sea, research showed Friday, triggering calls to get local authorities to take action. According to the research conducted by the Ministry of Education, 24 of 33 related textbooks used at international schools solely used the name ""Sea of Japan,"" while the nine others used both terms.Ten schools adopted textbooks that stipulate both names, while 16 others used those with only ""Sea of Japan.""Seoul claims that textbooks and maps must at least use both names to describe the water. South Korea has maintained the ""Sea of Japan"" is one of the legacies of Japan's 1910-45 colonization of the Korean Peninsula. Japan registered the name ""Sea of Japan"" with the International Hydrographic Organization in the early 1920s.The education ministry said it will make efforts to promote the awareness of the East Sea issue to international school educators so they can more accurate manage teaching materials.The Academy of Korean Studies said they will also seek to contact the publishers of textbooks and request they use correct terms.","ten schools adopted textbooks that ,ten schools adopted textbooks ,terms ten schools adopted textbooks ,only sea of japan seoul ,24 of 33 related textbooks","['South Korea', 'the Ministry of Education', 'South Korea', 'Japan', 'Japan', 'the International Hydrographic Organization', 'the Academy of Korean Studies']",16,"[ 0.          0.          0.         ... -0.50780326  0.42368823
  0.38686138]"
34,34,"Restaurants, hotels expect sales drop after anti-graft law: poll","Small business owners in Seoul expect a sales decline due to a sweeping anti-graft law that took effect two weeks ago, a poll shows. According to the survey, released Tuesday by the Seoul Credit Guarantee Foundation, 15.6 percent of the small corporations and micro-enterprise owners polled said that their businesses would be affected by the law, with 70.2 percent of them forecasting a grim outlook.By industry, accomm...","Small business owners in Seoul expect a sales decline due to a sweeping anti-graft law that took effect two weeks ago, a poll shows. According to the survey, released Tuesday by the Seoul Credit Guarantee Foundation, 15.6 percent of the small corporations and micro-enterprise owners polled said that their businesses would be affected by the law, with 70.2 percent of them forecasting a grim outlook.By industry, accommodation and restaurants had the highest number of respondents anticipating an impact on sales, with 27.9 percent of them saying so. Over 80 percent of them predicted a decline.This was followed by 17.4 percent of respondents in the technology services industry expecting a change in sales, followed by wholesale and retailing , manufacturing  and construction . The Improper Solicitation and Graft Act, more frequently referred to as the Kim Young-ran act, restricts government officials, journalists and private school faculty from offering and receiving meals worth over 30,000 won , gifts worth over 50,000 won or any other type of illicit solicitation. The survey was conducted on 1,200 businesses comprised of 400 small corporations and 800 micro-enterprise owners in the nation’s capital city from Aug. 23 to Sept. 1, before the law took effect on Sept. 28. By Jo He-rim","in seoul expect sales decline ,seoul expect sales decline due ,30 000 won gifts worth ,the survey released tuesday ,sales decline due to sweeping","['Seoul', 'the Seoul Credit Guarantee Foundation', 'the Improper Solicitation', 'Kim Young - ran', 'Jo He - rim']",4,"[ 0.          0.          0.         ... -0.72722077  0.24927585
  0.23120384]"
35,35,"Pyongyang's GPS disruptions affect over 2,100 planes since 2010","Disruptions of GPS, believed to be conducted by North Korea, have affected a total of over 2,100 planes since 2010, a lawmaker claimed Tuesday.A total of 2,143 planes have reported damage from Pyongyang-caused GPS disruptions in 2010, 2011, 2012 and 2016, Rep. Jeong Yong-ki of the ruling Saenuri Party said, citing a report from the Ministry of Land, Infrastructure and Transport.The report said 14 planes were affected...","Disruptions of GPS, believed to be conducted by North Korea, have affected a total of over 2,100 planes since 2010, a lawmaker claimed Tuesday.A total of 2,143 planes have reported damage from Pyongyang-caused GPS disruptions in 2010, 2011, 2012 and 2016, Rep. Jeong Yong-ki of the ruling Saenuri Party said, citing a report from the Ministry of Land, Infrastructure and Transport.The report said 14 planes were affected by Pyongyang's GPS jamming in August 2010, 106 planes in March 2011 and 1,016 in April 2012. In March of this year, 1,007 planes were affected by the communist state's GPS jamming.The number of affected planes has increased as well, with 4.6 planes suffering GPS jamming-related damage on average per day in 2010, 63.5 planes in 2012 and 167.8 in 2016, it said.The disruptions can cause mobile phones to malfunction and affect planes and ships that rely on GPS for navigation. The ministry said jamming signals were sent from five North Korean regions -- Haeju, Yonan, Pyonggang, Kumgang and Kaesong -- between March 31 and April 6 of this year, compared with just one spot in Kaesong in 2010.""The jamming signals were weak in the past, but recently they have become stronger,"" it said.South Korea has been beefing up its system to counter North Korea's attempts in recent years, and has been conducting drills regularly and actively developing technology that can detect the source of jamming attacks.","100 planes since 2010 lawmaker ,over 100 planes since 2010 ,caused gps disruptions in 2010 ,in august 2010 106 planes ,2010 lawmaker claimed tuesday total","['North Korea', 'Pyongyang', 'Jeong Yong - ki', 'Saenuri Party', 'the Ministry of Land , Infrastructure and Transport', 'Pyongyang', 'communist', 'north korean', 'Haeju', 'Yonan', 'Pyonggang', 'Kumgang', 'Kaesong', 'Kaesong', 'South Korea', ""North Korea 's""]",2,"[ 0.          0.          0.         ... -0.08992603  0.52117819
  0.40131924]"
