,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
66,66,Man arrested after stalking woman he saw on Facebook,"A man who menacingly approached a woman he claimed to have fallen in love with over Facebook pictures was arrested on Tuesday for violating the information protection law. The Seoul Seongdong Police said the 28-year-old, surnamed Jeon, had searched for the victim’s private number, bombarded her with over 500 text messages in a week and stalked her in her residential neighborhood and at her workplace.   (123RF)Acco...","A man who menacingly approached a woman he claimed to have fallen in love with over Facebook pictures was arrested on Tuesday for violating the information protection law. The Seoul Seongdong Police said the 28-year-old, surnamed Jeon, had searched for the victim’s private number, bombarded her with over 500 text messages in a week and stalked her in her residential neighborhood and at her workplace.   According to the police, Jeon started expressing his one-sided affection for the 27-year-old victim since January, claiming he was smitten with her photos. The victim ran a Facebook page under her real name to promote the products from the company where she worked. She occasionally posted photos of herself on the page, which was how Jeon found her.The victim said she responded politely to Jeon in the beginning lest she harm the company’s hospitable image. However, when she did not reciprocate Jeon’s wishes to meet in person, Jeon began to send her threatening messages about unsolicited visits. The victim reported Jeon to the police towards the end of June by which time he became very intimidating. Jeon demanded to see the victim at her workplace on June 24 but was deterred by the police who came to the scene.Four days later on June 28, he visited the victim’s residential area and left a message that he came looking for her.Jeon was brought into police custody after publicly saying he would “terrorize the victim.” He reportedly told the police that he had thought the victim was interested in him, too. Police investigation revealed Jeon was military discharged and unemployed. He had no criminal record.By Lim Jeong-yeo","arrested after stalking woman ,man arrested after stalking ,arrested on tuesday for ,facebook pictures was arrested ,arrested after stalking",['the Seoul Seongdong Police'],16,"[ 0.          0.          0.         ... -0.69475877 -0.05927296
  0.1902786 ]",Lim Jeong-yeo,Social affairs,8,2016,"arrested on tuesday for violating ,photos the victim ran facebook ,pictures was arrested on tuesday ,over facebook pictures was arrested ,arrested on tuesday for","['the Seoul Seongdong Police', 'Jeon', 'Jeon ’s', 'Jeon', 'Lim Jeong - yeo']",16,"[ 0.          0.          0.         ... -0.69475877 -0.05927296
  0.1902786 ]"
67,67,4-year-old in coma after being locked in overheated bus,"A four-year-old child remained in a coma for the fifth day on Tuesday, after being left in an overheated kindergarten bus for nearly eight hours. 　The Gwangju District Police said the teacher in charge, Jeong, 28, the chief teacher Lee, 34, the bus driver Lim, 51, and the kindergarten director Park, 52, have been booked for professional negligence. The four are accused of neglecting the victim between 9:10 a.m. and ...","A four-year-old child remained in a coma for the fifth day on Tuesday, after being left in an overheated kindergarten bus for nearly eight hours. The Gwangju District Police said the teacher in charge, Jeong, 28, the chief teacher Lee, 34, the bus driver Lim, 51, and the kindergarten director Park, 52, have been booked for professional negligence. The four are accused of neglecting the victim between 9:10 a.m. and 4:40 p.m. on July 29. The hottest temperature that day was 35.5 degrees Celsius. When he was found inside the locked bus, the victim’s body temperature was 42 degrees Celsius. He is being treated at a hospital in Gwangju. The teacher in charge did not check the number of children boarding and leaving the bus, while the bus driver did not notice the victim when he washed the vehicle and put it into a garage. The chief teacher did not question the victim’s absence. The kindergarten was on summer vacation between July 27 and 29, during which it held smaller classes for some 60 voluntary applicants. The police plan to get statements from the eight other kindergarteners who rode the bus with the victim. By Lim Jeong-yeo","coma after being locked ,overheated bus four year ,bus four year old ,year old in coma ,locked in overheated bus","['the Gwangju District Police', 'Jeong', 'Lee', 'Lim', 'Park']",16,"[ 0.          0.          0.         ... -0.68148351 -0.21501012
  0.40734029]",Lim Jeong-yeo,Social affairs,8,2016,"coma for the fifth day ,kindergarten bus for nearly eight ,tuesday after being left in ,the locked bus the victim ,bus for nearly eight hours","['Jeong', 'Lee', 'Lim', 'Park', 'Lim Jeong - yeo']",10,"[ 0.          0.          0.         ... -0.68148351 -0.21501012
  0.40734029]"
68,68,Man makes girlfriend drive after 2 bottles of soju,"A man who allowed his drunk girlfriend to drive was arrested for abetting driving under the influence, Busan Yeonje Police said Wednesday.According to the police, the two 28-year-olds each drank two bottles of soju on July 9 before attempting to drive back home.  (123RF)The man, surnamed Kim, wanted his girlfriend, surnamed Han, to drive as she was purportedly the more experienced driver.Kim had only been issued his...","A man who allowed his drunk girlfriend to drive was arrested for abetting driving under the influence, Busan Yeonje Police said Wednesday.According to the police, the two 28-year-olds each drank two bottles of soju on July 9 before attempting to drive back home.  The man, surnamed Kim, wanted his girlfriend, surnamed Han, to drive as she was purportedly the more experienced driver.Kim had only been issued his driver’s license in April. Police arrested Han on charges of driving under the influence and Kim for aiding and abetting.By Lim Jeong-yeo","drunk girlfriend to drive ,man makes girlfriend drive ,girlfriend drive after bottles ,allowed his drunk girlfriend ,his drunk girlfriend","['Busan Yeonje Police', 'Kim', 'Han', 'Kim']",16,"[ 0.          0.          2.         ... -0.94439536 -0.31323841
  0.43891966]",Lim Jeong-yeo,Social affairs,7,2016,"his drunk girlfriend to drive ,license in april police arrested ,girlfriend to drive was arrested ,drunk girlfriend to drive ,drunk girlfriend to drive was","['Busan Yeonje Police', 'Kim', 'Han', 'Kim', 'Han', 'Kim', 'Lim Jeong - yeo']",15,"[ 0.          0.          2.         ... -0.94439536 -0.31323841
  0.43891966]"
69,69,Woman accidentally throws away W20m cash,"A woman who accidentally threw away a box containing 20 million won ($17,600) retrieved the cash after 10 hours of ruckus in South Jeolla Province, according to local media Tuesday. KBS TV news reported that the woman, in her 50s, had withdrawn the money to buy threads for her cotton gloves business. She hid the cash in a nondescript paper box only to absentmindedly throw it out along with the trash on Sunday. (SBS ...","A woman who accidentally threw away a box containing 20 million won  retrieved the cash after 10 hours of ruckus in South Jeolla Province, according to local media Tuesday. KBS TV news reported that the woman, in her 50s, had withdrawn the money to buy threads for her cotton gloves business. She hid the cash in a nondescript paper box only to absentmindedly throw it out along with the trash on Sunday. After belatedly realizing what she had done, the woman ran back to the garbage dump, but waste collectors had already cleaned the area. Six police officers from Goheung County were dispatched to aid the woman in the quest to find her money. The troop tracked down the waste collection truck and found the box containing fat wads of 50,000-won bills in a paper recycling plant. The police attributed the collective efforts of the recycling plant workers and local neighbors to leading to the money’s discovery between stacks of paper waste at the plant. By Lim Jeong-yeo","woman accidentally throws away ,throws away w20m cash ,cash woman who accidentally ,away w20m cash woman ,woman who accidentally threw","['South Jeolla Province', 'KBS tv']",16,"[ 0.          0.          0.         ... -0.88926035 -0.10847729
  0.49357867]",Lim Jeong-yeo,Social affairs,7,2016,"woman who accidentally threw away ,to local media tuesday kbs ,trash on sunday after belatedly ,won bills in paper recycling ,business she hid the cash","['South Jeolla Province', 'KBS tv', 'Goheung County', 'Lim Jeong - yeo']",8,"[ 0.          0.          0.         ... -0.88926035 -0.10847729
  0.49357867]"
70,70,Man feigns rapport with rich widower to swindle money,"A 51-year-old man was arrested for swindling a large sum of money from a rich widower whom he deceived with a false rapport. Daegu Jungbu Police said on Tuesday that the man, surnamed Seo, had approached the 77 year-old victim with intention to take her money.  (123RF)He addressed the victim as “mother,” brought her gifts and took her to the hospital when she needed. The victim had children but her ties with them ...","A 51-year-old man was arrested for swindling a large sum of money from a rich widower whom he deceived with a false rapport. Daegu Jungbu Police said on Tuesday that the man, surnamed Seo, had approached the 77 year-old victim with intention to take her money.  He addressed the victim as “mother,” brought her gifts and took her to the hospital when she needed. The victim had children but her ties with them had grown weak since her husband passed away. In January 2014, Seo borrowed 100 million won  from the victim for the first time. He consistently paid her back a monthly interest of 3 percent of the money he borrowed, which helped boost trust in the eye of the victim. He additionally asked for money ten times, giving varying reasons such as for his business and for an emergency. The sum he borrowed added up to 630 million won by September 2015. The victim reported Seo to the police only after he suddenly became unreachable.When police arrested Seo, he had used up all money on an overseas golf trip and the repayment of personal debts. The police said Seo has no ability to pay back the victim, and that the case is “unfortunate.” By Lim Jeong-yeo","rich widower to swindle ,money from rich widower ,rapport with rich widower ,widower to swindle money ,widower whom he deceived","['Daegu Jungbu Police', 'Seo']",16,"[ 0.          0.          0.         ... -0.27060318 -0.03378852
  0.23087294]",Lim Jeong-yeo,Social affairs,7,2016,"rich widower whom he deceived ,2014 seo borrowed 100 million ,million won from the victim ,money from rich widower ,husband passed away in january","['Daegu Jungbu Police', 'Seo', 'Seo', 'Seo', 'Seo', 'seo', 'Lim Jeong - yeo']",3,"[ 0.          0.          0.         ... -0.27060318 -0.03378852
  0.23087294]"
71,71,"Man blames Nexon for game addiction, crashes car into head office","A man crashed his car into the head office of game firm Nexon on Sunday at around 7 a.m., claiming the company had “ruined his life.”　The impact of the car shattered the glass door of the office, but there were no casualties. (Online community)Gyeonggi Bundang Police said Monday that they are reviewing an arrest warrant for the 33-year-old Chinese national surnamed Lee. Lee is in Korea on a three-month visitor per...","A man crashed his car into the head office of game firm Nexon on Sunday at around 7 a.m., claiming the company had “ruined his life.”The impact of the car shattered the glass door of the office, but there were no casualties. Gyeonggi Bundang Police said Monday that they are reviewing an arrest warrant for the 33-year-old Chinese national surnamed Lee. Lee is in Korea on a three-month visitor permit. The car he drove belonged to his older brother, who lives here.Lee admitted to the wrongdoing and told the police that he had been angry that he had become addicted to games created by the company. He said he had committed the act on impulse, after drinking. Lee’s blood alcohol level was over the legal limit at around the time of the incident. He does not have a valid driver’s license. By Lim Jeong-yeo","man crashed his car ,game addiction crashes car ,office man crashed his ,head office man crashed ,office man crashed","['Nexon', 'Bundang Police', 'chinese', 'Lee', 'Lee', 'Korea']",16,"[ 0.          0.          0.         ... -0.25328305  0.07204523
  0.56619042]",Lim Jeong-yeo,Social affairs,7,2016,"man crashed his car ,game firm nexon on sunday ,man crashed his car into ,gyeonggi bundang police said monday ,crashed his car into the","['Nexon', 'Gyeonggi Bundang Police', 'chinese', 'Lee', 'Lee', 'Korea', 'Lee', 'Lee', 'Lim Jeong - yeo']",9,"[ 0.          0.          0.         ... -0.25328305  0.07204523
  0.56619042]"
72,72,"Man testifies to murdering girlfriend, refrigerating her body","A 49-year-old man, named Lee, has been taken into custody after he testified to strangling his girlfriend and stowing her body in his refrigerator, Uijeongbu District Court said.Lee said the victim, 33, “compared him with other men and sexually insulted him,” which led to a fight that escalated to murder.Police found the victim’s body on July 22 around 3 p.m. in the suspect’s refrigerator as they launched an inve...","A 49-year-old man, named Lee, has been taken into custody after he testified to strangling his girlfriend and stowing her body in his refrigerator, Uijeongbu District Court said.Lee said the victim, 33, “compared him with other men and sexually insulted him,” which led to a fight that escalated to murder.Police found the victim’s body on July 22 around 3 p.m. in the suspect’s refrigerator as they launched an investigation into her disappearance after her family reported that she was missing.The victim was last seen on July 19 leaving home around 7 p.m. to visit her boyfriend.  The murder took place between 2 a.m. and 3 a.m. that night at the suspect’s flat. The refrigerator containing the victim’s body was glued shut upon police discovery.Lee was found and arrested at a residence in Chuncheon-si, Gangwon Province, about seven hours after the victim’s body was found. A hearing took place on Sunday, after which the court issued a warrant to incarcerate Lee, lest he would destroy evidence or attempt to run away.The police said Lee and the victim, both divorcees, met through a mutual friend. They dated for two to three months. By Lim Jeong-yeo","to murdering girlfriend refrigerating ,escalated to murder police ,murdering girlfriend refrigerating her ,murdering girlfriend refrigerating ,testifies to murdering girlfriend","['Lee', 'Uijeongbu District Court', 'Lee']",16,"[ 0.          0.          0.         ... -0.27460828  0.02216564
  0.45187953]",Lim Jeong-yeo,Social affairs,7,2016,"visit her boyfriend the murder ,escalated to murder police found ,her boyfriend the murder took ,her boyfriend the murder ,murder police found the victim","['Lee', 'Uijeongbu District Court', 'Lee', 'Lee', 'Gangwon Province', 'Lee', 'Lee', 'Lim Jeong - yeo']",12,"[ 0.          0.          0.         ... -0.27460828  0.02216564
  0.45187953]"
73,73,2 toddlers orpahned after car crash kills parents,"Two toddlers aged 30 months and 10 months remain hospitalized after their parents passed away in a car accident on July 11.The parents, surnamed Nam and Park (Korean women keep their maiden name after marriage), were buried two days after the accident on their third wedding anniversary on July 13.The family were traveling to the city of Gangneung on July11, when a heavy truck in the opposite direction suddenly collid...","Two toddlers aged 30 months and 10 months remain hospitalized after their parents passed away in a car accident on July 11.The parents, surnamed Nam and Park , were buried two days after the accident on their third wedding anniversary on July 13.The family were traveling to the city of Gangneung on July11, when a heavy truck in the opposite direction suddenly collided into their Grandeur sedan in Najeon-ri, Bukpyeong-myeon, Jeongseon County at around 5:00 p.m. Nam, who had been in the driver’s seat, was killed instantly. His wife Park was taken to the hospital but did not survive. It is presumed that Park, 30, had her firstborn daughter on her lap in the passenger seat while the youngest son sat in the back in a child car seat. The toddlers suffered brain hemorrhage and arm and leg fractures. They are currently being hospitalized in Wonju-si. The older child remembers the accident, and is having difficulties sleeping due to the aftereffects of the accident, according to a family member of the deceased couple.The two-year-old continues to cry for her parents, saying “There was a bam, bam.”The younger child, barely a year old, is yet to learn how to speak but senses something terrible has happened, said the family member. Nams’ car insurance company, unidentified, initially refused to give subsidy for the children to be placed under hospice care, citing contract terms.It belatedly extended help after the case gained attention on social media. The company reportedly refuses to provide hospital aftercare fee, claiming they would require a medical statement on the children’s suffering disability from the accident. The Gangwon Jeongseon Police, who is investigating the case, has taken blood samples of the unconscious driver of the heavy truck and requested examination at the National Forensic Service. The police presume the driver had not been dozing, based on blackbox recordings. As the man remains unconscious in a hospital bed, the investigation is currently on a standstill.By Lim Jeong-yeo","car crash kills parents ,their third wedding anniversary ,kills parents two toddlers ,crash kills parents two ,car accident on july","['Nam', 'Park', 'korean', 'Gangneung', 'July11']",16,"[ 0.          0.          0.         ... -0.8123402   0.33393151
  0.04579291]",Lim Jeong-yeo,Social affairs,7,2016,"accident on their third wedding ,killed instantly his wife park ,car accident on july 11 ,passed away in car accident ,30 had her firstborn daughter","['Nam', 'Park', 'Gangneung', 'July11', 'Grandeur', 'Jeongseon County', 'Park', 'the Gangwon Jeongseon Police', 'the National Forensic Service', 'Lim Jeong - yeo']",10,"[ 0.          0.          0.         ... -0.8123402   0.33393151
  0.04579291]"
74,74,Drunk driver kills 3 family members,"A drunk driver who crashed and killed three members of a family and injured another was arrested and passed to the prosecutors for indictment, Incheon Seobu Police said Tuesday. According to the police, the 32-year-old rammed the back of an SM3 vehicle idling at a traffic light at 135 kph on June 10 around 11 p.m. 　(YTN News Capture)The 42-year-old driver of the SM3, her 5-year-old son and 66-year-old mother died in...","A drunk driver who crashed and killed three members of a family and injured another was arrested and passed to the prosecutors for indictment, Incheon Seobu Police said Tuesday. According to the police, the 32-year-old rammed the back of an SM3 vehicle idling at a traffic light at 135 kph on June 10 around 11 p.m. The 42-year-old driver of the SM3, her 5-year-old son and 66-year-old mother died in the crash. The driver’s 39-year-old husband was severely wounded. The accused, also injured, was taken to the hospital for emergency surgery for abdominal bleeding. In the police investigation that followed, the accused admitted to having driven under the influence. He told the police that he drank while dining out with his wife and that after returning home, he took out the car to return to his workplace, where he planned to camp out for the night to directly report to work the next day. Following this incident, on June 14, the Korea National Police Agency launched a nationwide clampdown on drinking and driving.During the clampdown, in less than two hours, 534 people were caught driving under influence at 1,547 locations.By Lim Jeong-yeo","drunk driver kills family ,crashed and killed three ,drunk driver who crashed ,driver kills family members ,kills family members drunk","['Incheon Seobu Police', 'YTN News']",16,"[ 0.          0.          0.         ... -0.56213409 -0.06135551
  0.21858212]",Korea Herald,Social affairs,7,2016,"driver who crashed and killed ,crashed and killed three members ,mother died in the crash ,drunk driver who crashed ,who crashed and killed three","['Incheon Seobu Police', 'the Korea National Police Agency', 'Lim Jeong - yeo']",2,"[ 0.          0.          0.         ... -0.56213409 -0.06135551
  0.21858212]"
75,75,Marriage losing appeal for Korean women,"For Kim Eun-jin, a 36-year-old working mother in South Korea, being at work is her “break.” She gets up at 4:30 a.m. every morning, leaves for work and returns home at about 8:30 p.m. What awaits after her long commute -- she lives in Incheon and works in Seoul -- are dirty dishes and unfolded laundry. She makes dinner, does the dishes, mops the floor and folds the laundry. Then she spends about 30 minutes talking ...","For Kim Eun-jin, a 36-year-old working mother in South Korea, being at work is her “break.” She gets up at 4:30 a.m. every morning, leaves for work and returns home at about 8:30 p.m. What awaits after her long commute -- she lives in Incheon and works in Seoul -- are dirty dishes and unfolded laundry. She makes dinner, does the dishes, mops the floor and folds the laundry. Then she spends about 30 minutes talking to her kids -- one 8, the other 12 -- who are looked after by Kim’s mother-in-law during the day. There is no time for rest. She usually goes to bed after midnight. “If I get to live another life, I’d like to live as a single woman,” Kim told The Korea Herald. “I don’t necessarily regret getting married. But I don’t necessarily want to go through it again, either. I’ll admit -- being married and a working mother can be really hard at times. ”Kim is one of 44 percent of South Korea’s married women who think marriage is not necessary for everyone. According to a recent study by the Korea Institute for Health and Social Affairs, which surveyed 11,009 married women nationwide, 44 percent of the participants said marriage was only optional and not mandatory. Of the total, 6 percent said it is in fact better for women to stay single. Last week, a separate study by the same think tank revealed that 50 percent of Korea’s single women thought marriage is an option rather than a necessity. “I wouldn’t ‘encourage’ young single women to stay single,” Kim said. “But I would tell them to think thoroughly before making their decision. Marriage can throw surprises. And not all of them are good ones.”Researchers said poor work-life balance and lack of financial independence may be the biggest reason why married women feel skeptical about marriage. They pointed out that married women in their 30s and 40s, as well as those with low education levels were more likely to have a negative view of married life. “Compared to women in their 20s or 50s, women in their 30s and 40s are often faced with a situation where they have to juggle child care, careers, and domestic chores all at once,” researchers wrote in the report. “This indicates that those who are the busiest are the unhappiest in their marriage.”Kim said her work continues even on weekends, as she has to cook for her mother-in-law -- who lives with her family and wants her breakfast at 6 a.m. -- while doing other domestic chores. Her husband has longer hours at work and gets home very late. She said she has tried to quit her job once -- despite its potential impact on their household finance -- partly because one of the family members wanted her to stay home and be a full-time mother.  “I often envy my single friends who have a lot of spare time. Going on trips alone or enjoying hobbies are almost unthinkable in my schedule right now,” she said.  Meanwhile, the report showed that highly educated women felt happier in marriage than those with lower education levels. While only 2 percent of married women who have postgraduate degrees said it is better for women to stay single, almost 15 percent of those who never attended high school said the same. According to data from the Korea Women’s Development Institute, the employment rate is higher for married women with high school diplomas than those with undergraduate or postgraduate degrees as of last year. “Our data show that many highly educated women stay as housewives either voluntarily or involuntarily after getting married,” said KWDI researcher Kim Young-ran. “Data also show that highly educated women are more likely to marry high-earning men. The work-life balance may be better for the financially stable, highly educated married women who don’t have to have full-time jobs than those who have both professional and domestic obligations with limited financial stability.”Kim pointed out that Korea’s male-dominated corporate culture does not allow male employees to fully participate in child care and family life. “It’s still unthinkable for male workers to get a few days off at work to look after their sick kids,” she said. “If the work culture does not change, family life won’t change, either. And more women would avoid being married, as marriage in general gives them more work at home and this becomes a disadvantage in their careers. The fact that even married women -- who have the experience of marriage -- don’t exactly recommend getting married, reflects how prevalent sexism is at both home and work in Korea.”Choe In-seong, a 30-year-old who has been married for 1 1/2 years, said that in spite of the hardships, marriage and being a mother have made her a better person. Starting a family with her husband has given her a sense of security, emotional stability and even a peace of mind, she said.“I know it sounds really weird. My life with a baby is actually pretty chaotic. But in a paradoxical sense, this chaotic life gives me a sense of peace -- because almost every problem that I had  doesn’t matter to me anymore,” she said. “What’s important to me now is watching my daughter grow every day, because she literally does something new every day. I’m physically exhausted, but nothing else has been more fulfilling in my life.”But even for Choe, having a child was only possible because she had a job that guaranteed a maternity leave and her return to work, she said. As of 2014, the latest figures by Statistics Korea showed that 22 percent of married women quit their jobs because of child care related reasons, including employers that fire female workers who become pregnant.   “I think if my employer did not guarantee workers’ return after maternity leaves, I may not have chosen to have a baby at all,” she said. ”It’s not just about money. It’s more about my  identity which I have earned through years of efforts. I wouldn’t have wanted to give that up for a child. And I think no working woman should.” By Claire Lee Kim Eun-jin is not her real name. It has been changed upon request. -- Ed.","year old working mother ,laundry she makes dinner ,old working mother ,working mother in south ,old working mother in","['Kim Eun - jin', 'South Korea', 'Incheon', 'Seoul']",16,"[ 0.          1.          0.         ... -0.91652125  0.52239931
  0.39701086]",Claire Lee,Social affairs,7,2016,"working mother in south korea ,36 year old working mother ,old working mother in south ,year old working mother ,unfolded laundry she makes dinner","['Kim Eun - jin', 'South Korea', 'Incheon', 'Seoul', 'Kim', 'Kim', 'the Korea Herald', 'Kim', 'South Korea ’s', 'the Korea Institute for Health and Social Affairs', 'Korea', 'Kim', 'the Korea Women ’s Development Institute', 'KWDI', 'Kim Young - ran', 'Korea', 'Korea', 'Choe', 'Statistics Korea', 'Claire Lee Kim Eun - jin', 'Ed']",14,"[ 0.          1.          0.         ... -0.91652125  0.52239931
  0.39701086]"
76,76,Runaway teenagers forced into prostitution,"A group of men and women who coerced runaway teenagers into prostitution were arrested by the police, Monday. South Jeolla Province’s Gwangyang police said it booked a total of 11 people on charges of arranging prostitution. Among the booked 11, four were arrested, six were transferred to the prosecutors without detention and one who ran away was put on a wanted list. According to the police, the men and women, some...","A group of men and women who coerced runaway teenagers into prostitution were arrested by the police, Monday. South Jeolla Province’s Gwangyang police said it booked a total of 11 people on charges of arranging prostitution. Among the booked 11, four were arrested, six were transferred to the prosecutors without detention and one who ran away was put on a wanted list. According to the police, the men and women, some of them married couples, are accused of recruiting six runaway girls aged between 15 and 17 in January and February 2015, and carting the victims around in a vehicle for prostitution.  The main culprit of the gang, whose identity was withheld by the police, raped each new recruit upon their arrival. His wife prepared the victims with make-up and taught them how to receive clients. The gang provided accommodation for the victims at a studio apartment in Gwangyang-si and Suncheon-si and taught them to use mobile dating app to secure men who were willing to pay for sex. Police said the gang lured the victims into prostitution themselves or gave a reward of 1 million won  to those who introduced runaway teenagers to them. The victims were coerced to have sex up to five times a day and were paid between 100,000 won to 150,000 won for each count of prostitution. All the money they made was extorted.The perpetrating adults threatened the victims they would “follow and catch them no matter what” if the victims ran away, and that if the victims alerted the authorities they would also be punished by the law under the anti-prostitution act. The police discovered the gang in a windfall while searching for the whereabouts of a teenager who had run away from home due to sexual abuse by her birth father. The police arrested the father in March. By Lim Jeong-yeo","runaway teenagers into prostitution ,teenagers forced into prostitution ,teenagers into prostitution ,into prostitution were arrested ,teenagers into prostitution were","['South Jeolla Province ’s', 'Gwangyang']",16,"[ 0.          0.          0.         ... -0.74039102  0.01713414
  0.34014496]",Lim Jeong-yeo,Social affairs,7,2016,"police raped each new recruit ,teenagers into prostitution were arrested ,coerced runaway teenagers into prostitution ,of recruiting six runaway girls ,runaway teenagers into prostitution","['South Jeolla Province ’s', 'Gwangyang', 'Gwangyang', 'Suncheon', 'Lim Jeong - yeo']",16,"[ 0.          0.          0.         ... -0.74039102  0.01713414
  0.34014496]"
77,77,10-year-old in coma due to oxygen gear glitch,"A 10-year-old girl fell in to a coma due to a glitch in medical support gear while being transported via helicopter, according to a story shared on a community bulletin in North Jeolla Province, July 12.Written by the parent of the girl, the story claimed that the fire department‘s helicopter used to take the girl to a bigger hospital lacked an oxygen supply, which gravely exacerbated her medical condition.  (Yonha...","A 10-year-old girl fell in to a coma due to a glitch in medical support gear while being transported via helicopter, according to a story shared on a community bulletin in North Jeolla Province, July 12.Written by the parent of the girl, the story claimed that the fire department‘s helicopter used to take the girl to a bigger hospital lacked an oxygen supply, which gravely exacerbated her medical condition.  The patient was to change from a hospital in South Jeolla Province to a bigger hospital in Seoul on July 7 when the incident occurred. On the day, the patient waited for the helicopter on the hospital rooftop on a wheeled bed connected to an oxygen tank. The helicopter arrived 10 to 15 minutes late during which time the tank ran out of oxygen. The medical staff connected the patient to a manual oxygen pump and moved her inside the helicopter, however, the vehicle’s oxygen tank was empty.There was a further delay of 10 minutes, with the patient short of breath, before the medics called off the trip and moved the patient back inside the emergency room. According to the parent, the girl had been able to make eye contact and hold simple conversations prior to the botched trip, however, after she ran out of oxygen supply on the rooftop, she lost consciousness and fell into a coma. She was moved to Seoul the next day via road ambulance. The girl’s parent called for justice for her daughter. “How can a helicopter designed to carry patients with serious illnesses lack oxygen in its tank?” The fire department that had dispatched the helicopter claimed there had been six hours’ worth of oxygen in the tank, however, a glitch in a hose may have caused a leak. The helicopter in question had been in service for 7 years and 8 months. It had gone under maintenance on March 16 to exchange decrepit parts. After the maintenance the helicopter was dispatched eight times of which three times it had used the oxygen supply kit. The Central Fire Department is running a self-inspection to discern the cause of the glitch and to follow up with preventive measures for the future.The 10-year-old girl arrived at a local medical center on July 2 after she suffered an abrupt seizure.Her condition deteriorated, upon which she was moved to an intensive care unit in South Jeolla Province up to the day she was to board the helicopter to move to a hospital in Seoul. The doctor who diagnosed the girl in South Jeolla Province said that she had a serious case of pulmonary edema which made her breathing uneasy. She also needed appendix surgery. By Lim Jeong-yeo","old girl fell in ,gravely exacerbated her medical ,old girl fell ,coma due to glitch ,year old girl fell",['North Jeolla Province'],16,"[ 0.          0.          0.         ... -0.59719867 -0.04773519
  0.54130244]",Lim Jeong-yeo,Social affairs,7,2016,"girl fell in to coma ,girl to bigger hospital lacked ,ambulance the girl parent called ,10 year old girl fell ,caused leak the helicopter","['North Jeolla Province', 'South Jeolla Province', 'Seoul', 'Seoul', 'the Central Fire Department', 'South Jeolla Province', 'Seoul', 'South Jeolla Province', 'Lim Jeong - yeo']",14,"[ 0.          0.          0.         ... -0.59719867 -0.04773519
  0.54130244]"
78,78,Parent accused of slapping teacher,"The mother of an elementary school student was booked without detention under accusations of hitting her child’s school teacher, according to the Gyeonggi Hwasung Dongbu Police on Sunday. The police said the accused had allegedly assaulted the school nurse by grabbing her hair and slapping her in the face on July 11.  (Yonhap)The accused had reportedly cited the school nurse’s “curt attitude” as the reason behin...","The mother of an elementary school student was booked without detention under accusations of hitting her child’s school teacher, according to the Gyeonggi Hwasung Dongbu Police on Sunday. The police said the accused had allegedly assaulted the school nurse by grabbing her hair and slapping her in the face on July 11.  The accused had reportedly cited the school nurse’s “curt attitude” as the reason behind her actions. She told the police that she had visited the school nurse to ask for details regarding the difference between her daughter’s health examination results from the school and from the hospital, but the school nurse had “responded with a curt attitude,” which led to a fight between the women. The police said that it had verified each side’s claims. By Lim Jeong-yeo","assaulted the school nurse ,slapping teacher the mother ,hitting her child school ,parent accused of slapping ,accused of slapping teacher",['the Gyeonggi Hwasung Dongbu Police'],16,"[ 0.          0.          0.         ... -0.3282125  -0.34042877
  0.24160014]",Lim Jeong-yeo,Social affairs,7,2016,"allegedly assaulted the school nurse ,assaulted the school nurse ,hitting her child school teacher ,assaulted the school nurse by ,her daughter health examination results","['the Gyeonggi Hwasung Dongbu Police', 'Lim Jeong - yeo']",12,"[ 0.          0.          0.         ... -0.3282125  -0.34042877
  0.24160014]"
79,79,Teacher arrested in student molestation case,"A 45-year-old male teacher, accused of molesting his student two years ago, has been handed over to the prosecution, according to Gyeonggi Province’s police on Wednesday. The Gyeonggi Namyangju Police said he had offered to drive a female pupil home in August 2014, taken her to a secluded road and touched her inappropriately. (123RF)He is being accused of repeating the offence over three times. The pupil had kept th...","A 45-year-old male teacher, accused of molesting his student two years ago, has been handed over to the prosecution, according to Gyeonggi Province’s police on Wednesday. The Gyeonggi Namyangju Police said he had offered to drive a female pupil home in August 2014, taken her to a secluded road and touched her inappropriately. He is being accused of repeating the offence over three times. The pupil had kept the incident to herself for two years before finally telling her parents recently. The incident was reported to the police. Park, however, denied the charges. The police transferred his case to the prosecution on June 22 to seek their opinion on indictment without detention.Park currently oversees the human rights committee at the school where he works. The school plans to remove Park from his committee position and convene a disciplinary committee in August to make a decision on Park’s dismissal.By Lim Jeong-yeo","arrested in student molestation ,student molestation case 45 ,teacher arrested in student ,student molestation case ,old male teacher accused","['Gyeonggi Province ’s', 'the Gyeonggi Namyangju Police']",16,"[ 0.          0.          0.         ... -0.2365362   0.20416573
  0.65277612]",Lim Jeong-yeo,Social affairs,7,2016,"molesting his student two years ,her parents recently the incident ,year old male teacher accused ,the police park however denied ,male teacher accused of molesting","['Gyeonggi Province ’s', 'the Gyeonggi Namyangju Police', 'Lim Jeong - yeo']",16,"[ 0.          0.          0.         ... -0.2365362   0.20416573
  0.65277612]"
