,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
54,54,Seoul ranks third in city risk index,"Seoul stands to see the third biggest economic loss globally -- approximately $103.5 billion -- if faced with natural catastrophes and man-made economic shocks between the period of 2015 and 2025, a report showed Monday.Based on the original research by the Cambridge Center for Risk Studies at the University of Cambridge Judge Business School, UK insurance firm Lloyds’ City Risk Index 2015-2025 listed 301 major citi...","Seoul stands to see the third biggest economic loss globally -- approximately $103.5 billion -- if faced with natural catastrophes and man-made economic shocks between the period of 2015 and 2025, a report showed Monday.Based on the original research by the Cambridge Center for Risk Studies at the University of Cambridge Judge Business School, UK insurance firm Lloyds’ City Risk Index 2015-2025 listed 301 major cities in terms of expected loss to a selected location’s economic output -- average annual gross domestic product -- from 18 types of natural and man-made threats.The report showed that Taipei topped the list with a total GDP at risk calculated at $181.20 billion, followed by Tokyo with $153.28 billion. Seoul’s GDP at risk by threat type  source: Lloyds’ City Risk Index 2015-2025Seoul was ranked third and was one of four Asian cities that topped the Index’s total GDP at risk rankings, followed by Manila, New York and Los Angeles. According to the index, Busan showed $20.45 billion of total GDP at risk, followed by Daegu , Incheon , Daejeon  and Gwangju .The report said the South Korean capital could be hit hard by a windstorm, mainly due to its geographical location in the northwest Pacific typhoon belt.By threat type, a windstorm was the highest risk factor for Seoul, with potential economic loss calculated at $44.68 billion, followed by an oil price shock , market crash , flood , pandemic  and drought .Among 301 cities, Seoul was also the third most exposed city to potential losses from natural threats, including flood and drought. Seoul showed the world’s highest exposure to drought, due to the fact that the Korean Peninsula suffered its worst drought in the past century in 2012.But despite South Korea’s strongest earthquake last week, the report calculated the potential losses from earthquakes at zero. In terms of man-made economic threats, the report said that as South Korea lacks oil and gas resources, Seoul was vulnerable to a market crash and an oil price shock, placing the country in third for highest exposure to an oil price shock in the world. The report added that one-third of Seoul’s total exposure to economic threats come from emerging threats, including pandemic, cyberattacks and solar storms.“The nature of these threats is changing, too. Certain extreme weather events linked to climate change are increasing in severity and frequency. Man-made threats, such as cyberattacks and market crash, are increasingly significant as companies expand into new markets and territories,” said Inga Beale, CEO of Lloyd’s.“ is a wake-up call to us all, as disasters that have occurred in the past are likely to do so again in the future,” Beale added in the report.By Kim Da-sol","third biggest economic loss globally ,drought among 301 cities seoul ,korea strongest earthquake last week ,28 billion seoul gdp at ,loss globally approximately 103 billion","['Seoul', 'the Cambridge Center for Risk Studies', 'the University of Cambridge Judge Business School', 'UK', 'Lloyds', 'Taipei', 'Tokyo', 'Seoul', 'Lloyds', 'asian', 'Manila', 'New York', 'Los Angeles', 'Busan', 'Daegu , Incheon , Daejeon', 'south korean', 'Seoul', 'Seoul', 'Seoul', 'South Korea ’s', 'South Korea', 'Seoul', 'Seoul', 'Inga Beale', 'Lloyd ’s', 'beale', 'Kim Da - sol']",16,"[ 0.          0.          0.         ... -0.53440315  0.26004317
 -0.40157029]"
55,55,Korea sends fourth most students abroad,"South Korea has the fourth highest number of students pursuing studies abroad in the world, with the most favored destination being the United States, recent data showed. According to statistics from UNESCO on the mobility of students in 2014, the number of Korean students studying abroad was 116,942. Among South Korean students, the most popular destination was the United States, with 64,693 students, or more than h...","South Korea has the fourth highest number of students pursuing studies abroad in the world, with the most favored destination being the United States, recent data showed. According to statistics from UNESCO on the mobility of students in 2014, the number of Korean students studying abroad was 116,942. Among South Korean students, the most popular destination was the United States, with 64,693 students, or more than half of the total, choosing to study in the country. Japan was the second most favored destination, followed by Australia, the United Kingdom and Canada. According to the latest census released this year, South Korea’s population surpassed 50 million as of last year, a 2.7 percent increase from 49.7 million in 2010. The nation ranked 28th in the world in terms of population, according to the 2015 CIA World Factbook, when its figure was 49.1 million.Participants attend the Korea Study Abroad and Emigration Fair held at Coex in southern Seoul in March. The UNESCO data showed that an estimated 5 million students around the world studied outside of their home countries last year, more than double the 2.1 million who did so in 2000. North America and Western Europe hosted a combined 57 percent of the mobile students. The US was the favorite destination not only among Koreans, but among all international students, hosting 19 percent of the students. The UK came in second, receiving 10 percent of international students. Australia and France shared the No. 3 spot, both respectively accepting 6 percent of international students.  China, the world’s most populous country with a population of 1.36 billion as of 2015, sent the most students overseas, with 712,157 students studying abroad for higher education. India, which has the second-biggest population of 1.25 billion, ranked No. 2, sending 181,872 students abroad. Germany came in third with 119,123. South Korea is also increasingly becoming a popular destination for foreign students, with the total number of foreigners studying here exceeding 100,000 this year. According to data compiled by the Education Ministry and Higher Education in Korea , 104,262 students had enrolled in local schools as of April 1, a far cry from just 3,954 in 2000.Among them, 60.5 percent were studying for a degree in Korea. The biggest portion of foreign students were from China at 61.7 percent, followed by Vietnam at 5.5 percent, Mongolia at 3.6 percent, the US at 2.5 percent and Japan at 2.5 percent. Korea University had 4,333 foreign students enrolled this year, topping the chart among local universities. Of them, 1,564 were pursuing degrees, with the rest being exchange students or attending language courses.Kyung Hee University ranked second with 3,655 students, followed by Yonsei University with 3,223, Sungkyunkwan University with 2,783 and Chung-Ang University with 2,033. Outside the top five schools, Hanyang University, Konkuk University, Dongguk University, Kookmin University and Seoul National University made the top 10 list with over 1,500 foreign students each, according to the data. While the number of incoming foreign students as well as outgoing local students remains high, the total student enrollment quotas among 141 four-year universities has declined by 21,867 over the past three years since the Ministry of Education launched its university restructuring plan in 2014. According to data obtained by Rep. Yoo Eun-hye of The Minjoo Party of Korea, 77 percent of slashed admission quotas were concentrated on universities outside the nation’s capital Seoul. The Education Ministry has pushed universities to reduce student admission quotas as part of efforts amid the falling birthrate. The fertility rate, the number of babies a woman is expected to have in her lifetime, was at 1.24 this year, well below the Organization for Economic Cooperation and Development average of 1.68. By Ock Hyun-ju","korean students the most popular ,students china the world most ,south korean students the most ,top five schools hanyang university ,korean students the most","['South Korea', 'the United States', 'UNESCO', 'korean', 'south korean', 'the United States', 'Japan', 'Australia', 'the United Kingdom and', 'Canada', 'South Korea ’s', 'CIA World Factbook', 'the Korea Study Abroad and Emigration Fair', 'Seoul', 'UNESCO', 'US', 'Koreans', 'UK', 'Australia', 'France', 'China', 'India', 'Germany', 'South Korea', 'the Education Ministry', 'Korea', 'Korea', 'China', 'Vietnam', 'US', 'Japan', 'Korea University', 'Kyung Hee University', 'Yonsei University', 'Sungkyunkwan University', 'Chung - Ang University', 'Hanyang University', 'Konkuk University , Dongguk University', 'Kookmin University', 'Seoul National University', 'the Ministry of Education', 'Yoo Eun - hye', 'the Minjoo Party', 'Korea', 'Seoul', 'the Education Ministry', 'the Organization for Economic Cooperation and Development', 'Ock Hyun - ju']",0,"[ 0.          2.          0.         ... -0.52710575  0.91238469
  0.14051843]"
56,56,4 out of 10 Korean working women underpaid: OECD,"Four out of 10 working women in South Korea are underpaid, and this ratio is the highest among the member countries of the Organization for Economic Cooperation and Development, data showed Sunday. The ratio of female workers who received wages below two thirds the national average reached 37.8 percent in 2014, the highest among 22 OECD members checked and 6.8 percentage points more than No. 2 Ireland's number of 31 ...","Four out of 10 working women in South Korea are underpaid, and this ratio is the highest among the member countries of the Organization for Economic Cooperation and Development, data showed Sunday. The ratio of female workers who received wages below two thirds the national average reached 37.8 percent in 2014, the highest among 22 OECD members checked and 6.8 percentage points more than No. 2 Ireland's number of 31 percent.The figure has steadily fallen from 45.8 percent in 2000 to below 40 percent, but it is still higher than the ratio of underpaid Korean working men at 15.4 percent. The figure for men is 11th among the 22 OECD members reviewed, data showed. The concentration of women in low-paying jobs was above that of major economies including the United States, Great Britain, Germany and Japan, which all remained below the 30 percent mark, the OECD report showed.The gender pay gap was largely attributable to the comparably larger number of qualified women leaving their jobs for child care who later have difficulties in finding higher-paying employment. Experts say the public and private sectors should make concerted efforts to utilize highly educated women and help them retain their jobs by expanding childcare programs.  ""The short-term employment support measures have their own limits,"" Jung Sung-mi, a researcher at the Korea Labor Institute, said. ""The government needs to create a positive work environment so that the highly educated women in the core age groups can enter and remain on the job and continue working for their long-term careers.""","of underpaid korean working men ,10 working women in south ,out of 10 working women ,underpaid korean working men ,underpaid korean working men at","['South Korea', 'the Organization for Economic Cooperation and Development', 'OECD', 'Ireland', 'korean', 'OECD', 'the United States', 'Great Britain', 'Germany', 'Japan', 'OECD', 'Jung Sung - mi', 'the Korea Labor Institute']",11,"[ 0.          1.          0.         ... -0.74107575  0.57173938
  0.16582407]"
57,57,"More than 100,000 foreign students now study in Korea","The total number of foreign students studying in South Korea has surpassed the 100,000 mark, a local education data institute said Sunday.Data provided by Higher Education in Korea (www.academyinfo.go.kr) showed the landmark number being reached as of April 1, with 104,262 students enrolled in local schools.The total marks a surge from just 3,954 tallied in 2000, the institute said. The numbers rose to 89,537 in 2011...","The total number of foreign students studying in South Korea has surpassed the 100,000 mark, a local education data institute said Sunday.Data provided by Higher Education in Korea  showed the landmark number being reached as of April 1, with 104,262 students enrolled in local schools.The total marks a surge from just 3,954 tallied in 2000, the institute said. The numbers rose to 89,537 in 2011, but fell in the following years before rebounding to 91,332 last year.Korea University had 4,333 foreign students enrolled this year, ranking No. 1 among local schools. Of these, 1,564 were striving to get degrees, with the rest being exchange students or enrolled in language courses.After Korea University, Kyung Hee University and Yonsei University had the largest number of foreign students at 3,655 and 3,223 respectively, and Sungkyunkwan University and Chung-Ang University also both have more than 2,000.Besides the top five schools, Hanyang, Konkuk, Dongguk, Kookmin and Seoul National University made the top 10 list with over 1,500 foreign students each, the latest data showed.","91 332 last year korea ,korea has surpassed the 100 ,100 000 mark local education ,april with 104 262 students ,332 last year korea university","['South Korea', 'high Education', 'Korea', 'Korea University', 'Korea University', 'Kyung Hee University', 'Yonsei University', 'Sungkyunkwan University', 'Chung - Ang University', 'Hanyang', 'Konkuk', 'Dongguk', 'Kookmin', 'Seoul National University']",12,"[ 0.          0.          0.         ... -0.46391302  0.83215588
  0.0738035 ]"
58,58,S. Korea's life expectancy reaches 81 yrs,"South Korea's life expectancy has increased at a rapid rate over the past two decades largely on advances in medical services, while that of communist North Korea climbed at less than half the speed of the South, a report showed Thursday.   According to the Korea Insurance Research Institute (KIRI), South Korea's life expectancy came to 81 years as of the end-2013, up 8.6 years from 72.5 years in 1990.   The incr...","South Korea's life expectancy has increased at a rapid rate over the past two decades largely on advances in medical services, while that of communist North Korea climbed at less than half the speed of the South, a report showed Thursday.   According to the Korea Insurance Research Institute , South Korea's life expectancy came to 81 years as of the end-2013, up 8.6 years from 72.5 years in 1990.   The increase compared with North Korea's 3.3-year gain over the cited period, KIRI said.   The large increase in South Korea's life expectancy was mostly attributed to medical advances, with the life expectancy of people diagnosed with cardiovascular diseases growing an average 3.9 years, according to the report.   The life expectancy of cancer patients also gained one year over the 23-year period, while that of people with respiratory diseases added 0.8 year.   A drop in the number of deaths from car accidents over the cited period also helped extend the life span of South Koreans, KIRI said.   Suicides, on the other hand, have apparently grown in numbers over the cited period, reducing the life expectancy of South Koreans by 0.2 year, it added.","two decades largely on advances ,korea life expectancy has increased ,north korea year gain over ,diseases growing an average years ,large increase in south korea","[""South Korea 's"", 'North Korea', 'the Korea Insurance Research Institute', ""South Korea 's"", ""North Korea 's"", 'KIRI', ""South Korea 's"", 'South Koreans', 'KIRI', 'Suicides', 'South Koreans']",6,"[ 2.          0.          0.         ... -0.87061554  0.53757197
 -0.16149572]"
59,59,Number of NK defectors up 15% on-year in first 8 months of this year,"The number of North Korean defectors coming to South Korea rose 15 percent on-year in the first eight months of 2016, government data showed Wednesday, as the North's leader is tightening his iron-fisted rule on the country.In the January-August period, 894 North Koreans escaped and arrived in South Korea, compared with 777 the previous year, according to the data by the Ministry of Unification.As of end-August, the ...","The number of North Korean defectors coming to South Korea rose 15 percent on-year in the first eight months of 2016, government data showed Wednesday, as the North's leader is tightening his iron-fisted rule on the country.In the January-August period, 894 North Koreans escaped and arrived in South Korea, compared with 777 the previous year, according to the data by the Ministry of Unification.As of end-August, the total number of North Korean defectors reached 29,688 it showed, with the tally likely to surpass the 30,000 mark in the next few months.The number of defectors reaching the South peaked in 2009, but the pace of growth has slowed down since 2011 as North Korean leader Kim Jong-un has strengthened border control and surveillance over the country's population.But this year, the pace has increased in an indication that more North Koreans, including elite members of society, are seeking to escape Kim's reign of terror. This development has raised speculation in the South that conditions in the North may be becoming unstable and that the reason behind the defections is changing.Official data showed that while only 19 percent of defectors who escaped before 2001 referred to themselves as having above average incomes when they lived in the North, this shot up to 55.9 percent after 2014.""Compared with the past, the number of North Korean defectors seeking more opportunities and better lives for themselves in South Korea has increased,"" a government official said.Seoul has said the North Korean government's strong pressuring of its overseas workers and diplomats to send more money to the North is one reason more people who are socially well off are defecting. Tougher international sanctions have cut off many of the regime's traditional sources of hard currency. In April, a group of 13 North Koreans working at a restaurant in the Chinese eastern city of Ningbo defected to South Korea en masse. In June, three more North Korean restaurant employees working in China escaped to Seoul. Most North Korean restaurant workers are chosen from families with good backgrounds who are trusted by Pyongyang.In addition, Thae Yong-ho, a minister at the North Korean Embassy in Britain, recently defected to the South with his family, making him one of the highest ranking officials to flee to South Korea.Seoul's unification ministry said that Thae defected due to his disillusionment with North Korea and aspiration for freedom and democracy. Concerns for a better future for his children were also factored into his decision, it added.","june three more north korean ,north korean defectors reached 29 ,south korea rose 15 percent ,894 north koreans escaped and ,three more north korean restaurant","['north korean', 'South Korea', 'North Koreans', 'South Korea', 'the Ministry of Unification', 'north korean', 'north korean', 'Kim Jong - un', 'North Koreans', 'Kim', 'north korean', 'South Korea', 'Seoul', 'north korean', 'North Koreans', 'chinese', 'Ningbo', 'South Korea', 'north korean', 'China', 'Seoul', 'north korean', 'Pyongyang', 'Thae Yong - ho', 'the north Korean Embassy', 'Britain', 'South Korea', 'Seoul', 'North Korea']",18,"[ 1.          0.          0.         ... -0.6525144   0.71147132
  0.16350052]"
60,60,Korea ups 2017 defense budget by 4%,"South Korea has increased its defense budget for next year by 4 percent as it moves to beef up missile defense capabilities amid growing threats from North Korea, the defense ministry said Tuesday. The government has allocated a total of 40.335 trillion won ($36.5 billion) to bolstering the country's defensive capabilities in 2017, up from 38.799 trillion won set for this year, the Ministry of National Defense said i...","South Korea has increased its defense budget for next year by 4 percent as it moves to beef up missile defense capabilities amid growing threats from North Korea, the defense ministry said Tuesday. The government has allocated a total of 40.335 trillion won  to bolstering the country's defensive capabilities in 2017, up from 38.799 trillion won set for this year, the Ministry of National Defense said in a statement.""To counter the North's asymmetrical threats coming from its weapons of mass destruction, the country badly needs to build a Korea Air and Missile Defense system and 'kill chain' to detect, identify and intercept incoming missiles in the shortest possible time,"" a ministry official said. Undated graphic image shows the symbol of South Korea's defense ministry and a pile of bank notes against the background of the National Assembly. Of the total budget, 12.159 trillion won will be spent to improve the country's existing aircraft and anti-missile capabilities and the remaining 28.176 trillion won will be injected as operating costs for troops and armaments, the statement said. Starting with its fourth underground nuclear test in January, North Korea has escalated its saber-rattling this year by firing off numerous ballistic missiles, including those launched from a submarine. Most recently, the isolated communist regime test-fired three ballistic missiles into the East Sea in a new show of force days ahead of the 68th anniversary of its government's establishment which falls on Friday.The missiles -- determined to be upgraded mid-range Rodong missiles -- all flew about 1,000 kilometers and landed in waters some 400 km inside Japan's air defense identification zone in the East Sea. There was no prior warning issued by Pyongyang.","has increased its defense budget ,its fourth underground nuclear test ,budget 12 159 trillion won ,friday the missiles determined to ,defense budget for next year","['South Korea', 'North Korea', 'the Ministry of National Defense', 'Missile Defense', ""South Korea 's"", 'the National Assembly', 'North Korea', 'Rodong', 'Japan', 'Pyongyang']",15,"[ 2.          0.          0.         ... -0.56606263  0.37211421
  0.49021226]"
61,61,Seoul hotel bookings increase ahead of Chuseok holiday,"Bookings for Seoul hotels have jumped ahead of the Chuseok holiday on the back of an increased number of locals preferring ""staycations,"" the hotels said Sunday.In an effort to cater to customers preferring to stay in Seoul to avoid the hassle of traffic during the holiday, five-star hotels in Seoul have introduced a wide range of customized package deals.Chuseok, one of the main South Korean holidays, falls on Sept....","Bookings for Seoul hotels have jumped ahead of the Chuseok holiday on the back of an increased number of locals preferring ""staycations,"" the hotels said Sunday.In an effort to cater to customers preferring to stay in Seoul to avoid the hassle of traffic during the holiday, five-star hotels in Seoul have introduced a wide range of customized package deals.Chuseok, one of the main South Korean holidays, falls on Sept. 15, with a five-day-long holiday.The Plaza Hotel Seoul said the reservation rate for the holiday jumped nearly 60 percent on-year on the back of a surge in sales of its packages.The hotel launched a package called ""Once upon a Full moon,"" which includes a room and entrance to its swimming pool and fitness center, as well as a beauty kit. ""Last year's Chuseok holiday was shorter and was badly affected by the Middle East Respiratory Syndrome,"" a Plaza Hotel official said.Lotte Hotel Seoul, one of the country's best luxury hotels located in central Seoul, said sales of Chuseok packages have also increased from a year earlier. The Shilla hotel, located on the hills near Namsan Park, offers a package called ""Holiday Winery"" that includes a one-night stay, and complimentary food and wine.","five star hotels in seoul ,seoul hotels have jumped ahead ,korean holidays falls on sept ,the holiday jumped nearly 60 ,for seoul hotels have jumped","['Seoul', 'Seoul', 'Seoul', 'Chuseok', 'south korean', 'the Middle East Respiratory Syndrome', 'Plaza Hotel', 'Lotte Hotel Seoul', 'Seoul', 'Chuseok', 'Namsan Park']",16,"[ 0.          0.          0.         ... -0.53039062  1.08624244
 -0.13094549]"
62,62,72 pct of S. Koreans say Russia helpful for national security: poll,"A majority of South Koreans believe closer Seoul-Moscow ties will help promote their national interests, a survey showed Saturday.In the poll of 1,000 South Koreans, 77 percent of respondents said Russia is a ""strategic cooperative partner"" or will become one in the future, according to the research conducted in July by the Russia Institute of Hankuk University of Foreign Studies in Seoul.It also conducted a similar ...","A majority of South Koreans believe closer Seoul-Moscow ties will help promote their national interests, a survey showed Saturday.In the poll of 1,000 South Koreans, 77 percent of respondents said Russia is a ""strategic cooperative partner"" or will become one in the future, according to the research conducted in July by the Russia Institute of Hankuk University of Foreign Studies in Seoul.It also conducted a similar survey on 1,600 Russians, 66 percent of whom were positive about the relations between the two nations.In the poll, 72 percent of South Koreans and 56 percent of Russians said partnerships between the two sides are in the best interests of their countries.The findings were released as President Park Geun-hye is scheduled to hold summit talks with her Russian counterpart Vladimir Putin.Many of the South Korean and Russian respondents picked geopolitical problems as an obstacle to bilateral ties, with 41 percent of South Koreans predicting that Russia will support North Korea in case of military tensions on the peninsula.But 59 percent of Russians said Moscow won't take any sides to play a mediator role.Regarding the image of South Korea, Russian respondents cited advanced technology, a divided peninsula and good-looking people.On that of Russia, South Koreans cited President Vladimir Putin cold weather and vodka.","percent of south koreans predicting ,000 south koreans 77 percent ,poll of 000 south koreans ,percent of russians said partnerships ,majority of south koreans believe","['South Koreans', 'Seoul', 'Moscow', 'South Koreans', 'Russia', 'the Russia Institute of Hankuk University of Foreign Studies', 'Seoul', 'Russians', 'South Koreans', 'Russians', 'Park Geun', 'russian', 'Vladimir Putin', 'south korean', 'russian', 'South Koreans', 'Russia', 'North Korea', 'Russians', 'Moscow', 'South Korea', 'russian', 'Russia', 'South Koreans', 'Vladimir Putin']",11,"[ 1.          0.          0.         ... -0.52585393  0.67465121
  0.24825373]"
63,63,Number of school students continues to fall,"The overall number of students in South Korea decreased amid the continuing low birthrate, while the number of students from multicultural families hit a record high this year, government data showed Tuesday. According to statistics released annually by the Education Ministry in August, the number of students in nationwide preschool, elementary, middle and high schools reached 6.63 million as of April 1, down 2.7 per...","The overall number of students in South Korea decreased amid the continuing low birthrate, while the number of students from multicultural families hit a record high this year, government data showed Tuesday. According to statistics released annually by the Education Ministry in August, the number of students in nationwide preschool, elementary, middle and high schools reached 6.63 million as of April 1, down 2.7 percent from the previous year. The number of middle school students saw the biggest drop of 8.1 percent, compared to a 1.5 percent decrease for elementary school students and a 2 percent fall for high school students. The number of preschoolers increased by 3.2 percent.  Average class sizes also became smaller.  The number of students per class was 22.4 for elementary schools, 27.4 for middle schools and 29.3 for high schools, statistics showed. The student-to-teacher ratio also dwindled, with one teacher in charge of 14.6 elementary school students, 13.3 middle school students and 12.9 high school students. The number of teachers stood at 491,152, a 0.3 percent rise from a year earlier. Their average age was 40.6 years and 70 percent of them were women. Nearly 10 percent of them were not on a regular payroll at schools. Despite the overall fall in students, the number of those from multicultural backgrounds jumped by 20.2 percent from the year before, standing at 99,186 and accounting for 1.7 percent of the total number of students. Students of Vietnamese descent made up the biggest portion at 24.2 percent, followed by Chinese at 21.3 percent, Japanese at 13 percent, Filipino at 12.6 and ethnic Korean-Chinese at 12.4 percent. Nearly 80 percent of them were born in Korea. The number of foreign students also continued to rise, reaching 104,262 in 2016. Among them, 60.5 percent were studying for a degree in Korea. The biggest portion of foreign students were from China, 61.7 percent, followed by Vietnam at 5.5 percent, Mongolia at 3.6 percent, the US at 2.5 percent and Japan at 2.5 percent. Students celebrate their graduation at Seoul National University in Seoul on Monday. About 3.5 million high school graduates, or 69.8 percent of students, entered universities this year, down 2.7 percent from last year. The university entrance rate has declined gradually from 75.4 percent in 2010. Nearly 34 percent of high school students in Korea got a job soon after graduation without pursuing higher education. “Now, there are 120,960 fewer first-year middle school students than first-year high school students. If universities maintain the current admission quota, they will likely have trouble recruiting students,” said an official from the Education Ministry. The Education Ministry has pushed universities to reduce student admission quotas as part of restructuring efforts amid the falling birthrate. The fertility rate, the number of babies a woman is expected to have in her lifetime, reached 1.24 this year, showing a 2.8 percent increase from a year earlier. It is still well below the Organization for Economic Cooperation and Development average of 1.68.The ministry has also offered state funds to universities complying with its recommendation to remove or merge certain majors, create courses in engineering and science and set up career-focused colleges to curb a growing mismatch in the labor market between young people’s career expectations and skills employers look for from job candidates.The mismatch has been cited as one of the reasons behind the high unemployment rate for young people aged between 15 and 29, which stood at 9.2 percent in July. By Ock Hyun-ju","universities this year down percent ,students in south korea decreased ,high unemployment rate for young ,students saw the biggest drop ,monday about million high school","['South Korea', 'the Education Ministry', 'vietnamese', 'Chinese', 'japanese', 'korean', 'Korea', 'Korea', 'China', 'Vietnam', 'US', 'Japan', 'Seoul National University', 'Seoul', 'Korea', 'the Education Ministry', 'the Education Ministry', 'the Organization for Economic Cooperation and Development']",5,"[ 0.          0.          0.         ... -0.80194438  0.59220117
 -0.28523481]"
64,64,Korea to build network of smart expressways by 2020,"South Korea unveiled an ambitious plan Tuesday to build a network of smart expressways that will include new sections of road that charge electric vehicles as they go.Under the envisioned plan, the government will also build an additional 1,000 kilometers of expressway, extending the total length in the country to 5,131 kilometers by 2020, according to the Ministry of Land, Infrastructure and Transport.The new expres...","South Korea unveiled an ambitious plan Tuesday to build a network of smart expressways that will include new sections of road that charge electric vehicles as they go.Under the envisioned plan, the government will also build an additional 1,000 kilometers of expressway, extending the total length in the country to 5,131 kilometers by 2020, according to the Ministry of Land, Infrastructure and Transport.The new expressways will create what the ministry called a complete network of roads where nearly 96 percent of the country's entire population can access an expressway within 30 minutes from their homes.This will also make 78.2 percent of the country's total area accessible by an expressway, up from the current 70.7 percent, the ministry said in a press release.The new roads to be built will also include arterial roads designed to lessen traffic on major sections of expressways, reducing sections of expressways that are currently prone to traffic jams by 41 percent to 2,306 kilometers.To help further lessen traffic, the government will develop a so-called smart tolling system that, unlike the existing Hi-pass system, does not require large tolling booths or a reduction of driving speed.South Korean roads will also feature various functions for smart, environmentally friendly vehicles as the country moves to commercialize autonomous or self-driving cars by 2020.By 2018, all major rest areas on expressways will be equipped with electric vehicle charging stations, while the country will install the Cooperative Intelligent Transport System that is a prerequisite to the operation of self-driving cars on all expressways by 2020.To this end, the government will spend 37 trillion won  over the next five years, while also attracting an additional 35 trillion won in private investment.","the new expressways will create ,ambitious plan tuesday to build ,on all expressways by 2020 ,unveiled an ambitious plan tuesday ,the new expressways will","['South Korea', 'the Ministry of Land , Infrastructure and Transport', 'south korean', 'the Cooperative Intelligent Transport System']",2,"[ 0.          0.          0.         ... -0.62593043  0.46729264
  0.1190422 ]"
65,65,'Korea low in gender-related indexes’,"South Korea recorded low in two significant gender-related indexes, including the latest Gender Gap Report released annually by the World Economic Forum, a local study showed on Sunday.According to the report, compiled by the Korea Institute for Health and Social Affairs, the World Economic Forum placed South Korea at 115 out of 145 countries in its annual index on gender equality last year. The index has a total of ...","South Korea recorded low in two significant gender-related indexes, including the latest Gender Gap Report released annually by the World Economic Forum, a local study showed on Sunday.According to the report, compiled by the Korea Institute for Health and Social Affairs, the World Economic Forum placed South Korea at 115 out of 145 countries in its annual index on gender equality last year. The index has a total of four categories, including economic participation and opportunity, education and health and survival. South Korea’s rank in women’s economic participation and opportunity dropped significantly since 2006, the year the index was first published, according to the report. In 2006, South Korea ranked in the 96th place in the specific category, belonging to the lowest 17 percent. Last year, the country ranked at an even lower place, 125th, belonging to the lowest 14 percent.123rfSouth Korea was also placed at the bottom -- along with Japan and Turkey – among the Organization for Economic Cooperation and Development countries in this year’s “glass-ceiling index” compiled and published by the British weekly the Economist. The index was created after combining data on women’s higher education, labor force population, maternity rights and representation in leadership roles, among others.“In South Korea the favorable parental-leave system is mainly a response to its aging populations and shrinking labor force; but in other aspects it is far behind the Nordic countries, whose commitment to sexual equality goes back a long way,” the paper wrote. A 2014 report from the International Monetary Fund found that the wide gender wage gap in South Korea is linked to the country’s employment market that often offers little job security. “These indexes show that little is being done to tackle gender disparity in South Korea,” wrote researcher Park Geum-ryeong in the report. “Among many other things, Korea should come up with its own gender index that is conscious of the country’s unique social and cultural climate that affects the lives of women, such as social pressure on child care and domestic chores.”By Claire Lee","gender gap report released annually ,lowest 14 percent 123rfsouth korea ,index on gender equality last ,on gender equality last year ,weekly the economist the index","['South Korea', 'Gender Gap Report', 'the World Economic Forum', 'the Korea Institute for Health and Social Affairs', 'the World Economic Forum', 'South Korea', 'South Korea ’s', 'South Korea', 'Korea', 'Japan', 'Turkey', 'the Organization for Economic Cooperation and Development', 'british', 'South Korea', 'nordic', 'the International Monetary Fund', 'South Korea', 'South Korea', 'Park Geum - ryeong', 'Korea', 'Claire Lee']",19,"[ 0.          0.          0.         ... -0.51849365  0.85295331
  0.32962441]"
66,66,Korean lawmakers' average wealth is 3.4 bln won,"South Korean lawmakers' average assets have been estimated at 3.42 billion won ($3.06 million), data showed Friday, with the richest figure holding a whopping 234.1 billion won.According to the data compiled by the ethics commission of the National Assembly, lawmakers of the main opposition Minjoo Party of Korea held 5.2 billion won on average, trailed by those of the ruling Saenuri Party with 2.6 billion won.The res...","South Korean lawmakers' average assets have been estimated at 3.42 billion won , data showed Friday, with the richest figure holding a whopping 234.1 billion won.According to the data compiled by the ethics commission of the National Assembly, lawmakers of the main opposition Minjoo Party of Korea held 5.2 billion won on average, trailed by those of the ruling Saenuri Party with 2.6 billion won.The research was conducted on 154 newly listed lawmakers, who did not serve in the previous parliament.The figure held by Minjoo, however, dropped to 1.6 billion won when excluding Rep. Kim Byoung-gwan, the richest incumbent lawmaker who previously headed local game developer Webzen Inc.The minor People's Party and Justice Party held comparable figures of 1.4 billion won and 384.6 million won, respectively.Other rich lawmakers included Rep. Park Jeung from Minjoo with combined assets of 23.7 billion won. He operates one of the major private language education companies in the country.","south korean lawmakers average ,richest figure holding whopping 234 ,gwan the richest incumbent lawmaker ,party of korea held billion ,figure holding whopping 234 billion","['south korean', 'the National Assembly', 'Minjoo Party', 'Korea', 'Saenuri Party', 'Minjoo', 'Kim Byoung - gwan', 'Webzen Inc.', ""People 's Party"", 'Justice Party', 'Park Jeung', 'Minjoo']",16,"[ 0.          0.          0.         ... -0.37196764  0.44857574
 -0.01164103]"
