,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
23,23,23,Released Jeju dolphins leave no trace after summer,"The whereabouts of two released dolphins are still unknown, casting doubt whether it was appropriate to free them after some 20 years of captivation. Two Indo-Pacific Bottlenose Dolphins were released in to the wildness at waters off Jeju Island last July. The two dolphins, caught in the late 1990s by fishing nets, were sent to a zoo in Seoul, to perform dolphin shows. (Yonhap)The authorities are failing to keep tra...","The whereabouts of two released dolphins are still unknown, casting doubt whether it was appropriate to free them after some 20 years of captivation. Two Indo-Pacific Bottlenose Dolphins were released in to the wildness at waters off Jeju Island last July. The two dolphins, caught in the late 1990s by fishing nets, were sent to a zoo in Seoul, to perform dolphin shows. The authorities are failing to keep track of the two dolphins, not knowing whether they are dead or alive, even though 150 days have passed since they were set free.For the dolphins that were released before, the authorities observed that they joined wild fleets in five to 16 days.  There were worries at the time of the release that the two dolphins would not adopt to the ocean, considering that they were in captivation for 20 years, fourfold of the other released dolphins. Experts suspect that the dolphins might have moved to a different region or died, unable to adopt to the wildness. By Im Eun-byel","july the two dolphins ,seoul to perform dolphin ,pacific bottlenose dolphins ,two dolphins caught in ,indo pacific bottlenose dolphins",['Seoul'],6,"[ 0.          0.          0.         ... -0.32100028 -0.15894495
 -0.02822924]",Im Eun-byel,Social affairs,12,2017,"july the two dolphins caught ,last july the two dolphins ,in seoul to perform dolphin ,two indo pacific bottlenose dolphins ,other released dolphins experts suspect",['Seoul'],9,"[ 0.          0.          0.         ... -0.32100028 -0.15894495
 -0.02822924]"
24,24,24,"[Weather] Temperatures to rebound, more snow on the way","The biting cold conditions are expected to ease up on Friday, recording minus 7.5 degrees Celsius in Seoul in the morning, 3 C warmer than Thursday’s temperatures.As of 9 a.m., temperatures in Chuncheon rebounded to minus 10 C, Daejeon minus 6 C, Gwangju minus 2 C, Gangneung 2 C and Busan 4 C. (Yonhap)Daytime highs will reach 0 to 10 C nationwide, much warmer than Thursday’s midday weather.The cold snap, however, ...","The biting cold conditions are expected to ease up on Friday, recording minus 7.5 degrees Celsius in Seoul in the morning, 3 C warmer than Thursday’s temperatures.As of 9 a.m., temperatures in Chuncheon rebounded to minus 10 C, Daejeon minus 6 C, Gwangju minus 2 C, Gangneung 2 C and Busan 4 C. Daytime highs will reach 0 to 10 C nationwide, much warmer than Thursday’s midday weather.The cold snap, however, will become stronger again Sunday.Skies will become cloudier through the afternoon, and snowfall is expected in central regions of Korea except for coastal areas of Gangwon Province.Gyeonggi Province, the rest of Gangwon Province, North Jeolla Province and Jeju island will be covered in 1 to 3 centimeters of snow, while less than 1 cm of snow will fall in Seoul, the Chungcheong and Gyeongsang provinces, South Jeolla Province and west coast areas.By Park Ju-young","morning warmer than thursday ,warmer than thursday midday ,warmer than thursday temperatures ,ease up on friday ,than thursday midday weather","['Seoul', 'Chuncheon']",6,"[ 0.          0.          0.         ... -0.14232874  0.45290262
  0.22399028]",Park Ju-young,Social affairs,12,2017,"warmer than thursday midday weather ,morning warmer than thursday temperatures ,much warmer than thursday midday ,afternoon and snowfall is expected ,morning warmer than thursday","['Seoul', 'Chuncheon', 'Korea', 'Gangwon Province', 'Gyeonggi Province', 'Gangwon Province', 'North Jeolla Province', 'Seoul', 'Gyeongsang', 'South Jeolla Province', 'Park Ju - young']",15,"[ 0.          0.          0.         ... -0.14232874  0.45290262
  0.22399028]"
25,25,25,Scholarship for Pohang earthquake victims under fire,"The South Korean government drew up a college scholarship plan for the victims of Pohang earthquake, touching off a dispute. The Education Ministry announced Wednesday that it will offer scholarship to the college students affected by the November earthquake at the city of Pohang, North Gyeongsang Province.  College students at a college in Pohang evacuated to a nearby church after the quake (Yonhap)College students...","The South Korean government drew up a college scholarship plan for the victims of Pohang earthquake, touching off a dispute. The Education Ministry announced Wednesday that it will offer scholarship to the college students affected by the November earthquake at the city of Pohang, North Gyeongsang Province.  College students at a college in Pohang evacuated to a nearby church after the quake College students in the Pohang area can receive one-year scholarship from the government by submitting a confirmation document to the college, regardless of the extent of the damage. Current students can receive the scholarship for the fall semester and the upcoming spring semester. High school students who will enter colleges in 2018 can also get the scholarship for a year. According to the ministry, around 3,000 students are to benefit from the new aid plan, for the total cost of 10 billion won .  College students at a college in Pohang evacuated to a nearby church after the quake The plan, however, sparked a dispute, with some opponents calling it “unfair,” saying that such a scholarship was not offered for students affected by other natural disasters.The Korea Student Aid Foundation, in charge of handling national scholarship fund, said it could prioritize students in immediate need of economic aid. An official from the foundation said, “The quake that caused extreme damage was of a national concern, warranting a scholarship plan.” An official from the Education Ministry said that the measure was taken because the Ministry of Public Administration and Security offered a scholarship to all local high school students after the region was declared a special disaster area. By Im Eun-byel","church after the quake ,quake yonhap college students ,education ministry announced wednesday ,scholarship for pohang earthquake ,drew up college scholarship","['south korean', 'Pohang', 'the Education Ministry', 'Pohang', 'North Gyeongsang Province', 'Pohang']",6,"[ 0.          0.          0.         ... -0.26279616  0.37756643
  0.39663371]",Im Eun-byel,Education,12,2017,"after the quake college students ,10 billion won college students ,upcoming spring semester high school ,church after the quake college ,scholarship for the fall semester","['south korean', 'Pohang', 'the Education Ministry', 'Pohang', 'North Gyeongsang Province', 'Pohang', 'Pohang', 'the Korea Student Aid Foundation', 'the Education Ministry', 'the Ministry of Public Administration']",12,"[ 0.          0.          0.         ... -0.26279616  0.37756643
  0.39663371]"
26,26,26,"4,000 residents suffer from cold due to prolonged pipe work","Residents of an apartment complex in Gunpo are suffering from freezing conditions after being left without heat or hot water, local media reported Wednesday. (Yonhap)Hanyang Suri apartment complex in Gunpo, Gyeonggi Province, which has over 4,000 residents, has been undergoing pipe work since August. The construction has led to the heating and hot water supply to 1,342 houses being cut-off. To endure the intense col...","Residents of an apartment complex in Gunpo are suffering from freezing conditions after being left without heat or hot water, local media reported Wednesday. Hanyang Suri apartment complex in Gunpo, Gyeonggi Province, which has over 4,000 residents, has been undergoing pipe work since August. The construction has led to the heating and hot water supply to 1,342 houses being cut-off. To endure the intense cold conditions, residents have installed electric heating pads, electric heaters and even tents in their house, according to the report. The massive use of electric power leads to frequent blackouts in the apartment buildings. Many of the residents wear padded coats and thick socks in their houses to help with the frigid temperature, while some of them moved in with family members to avoid the cold. A member of the resident committee told Yonhap News Agency that the construction would be finished by Friday, but JTBC reported that the pipework could continue until next week.By Park Ju-young","000 residents suffer ,342 houses being cut ,local media reported wednesday ,000 residents suffer from ,pipe work since august","['Gunpo', 'Gunpo', 'Gyeonggi Province']",6,"[ 0.          0.          0.         ... -0.47083068  0.49469891
  0.15301697]",Park Ju-young,Social affairs,12,2017,"frequent blackouts in the apartment ,power leads to frequent blackouts ,water local media reported wednesday ,blackouts in the apartment buildings ,gunpo are suffering from freezing","['Gunpo', 'Gunpo', 'Gyeonggi Province', 'Yonhap News Agency', 'Park Ju - young']",12,"[ 0.          0.          0.         ... -0.47083068  0.49469891
  0.15301697]"
27,27,27,"Another subway repair worker hit by train, killed","A subway maintenance worker died after being hit by an incoming train while working on the platform, police said Thursday. The accident occurred at 7:59 a.m. at Onsu Station.  YonhapThe victim is a 35-year-old man who was dispatched by a subcontractor to Korea Railroad, the subway operator. He was fixing the sewers. Two other workers were with him, but were not hurt, according to the police. Korea Railroad said t...","A subway maintenance worker died after being hit by an incoming train while working on the platform, police said Thursday. The accident occurred at 7:59 a.m. at Onsu Station.  YonhapThe victim is a 35-year-old man who was dispatched by a subcontractor to Korea Railroad, the subway operator. He was fixing the sewers. Two other workers were with him, but were not hurt, according to the police. Korea Railroad said the deceased was a day laborer who started to work at the site since “not long ago.”He was rushed to a nearby hospital, but died shortly afterward. Police are investigating whether safety guidelines were observed. This was the sixth fatal accident of its kind to occur since 2013. Last year, a 19-year-old repairman was crushed to death by an incoming subway train while working alone on a malfunctioning safety door, sparking calls for better safety measures for subway maintenance workers. By Kim Da-sol","train killed subway maintenance ,killed subway maintenance worker ,train killed subway ,subway maintenance worker died ,by train killed subway","['Onsu Station', 'Korea Railroad', 'Korea Railroad']",6,"[ 0.          0.          0.         ... -0.33244476  0.1495519
  0.75752431]",Kim Da-sol,Social affairs,12,2017,"subway maintenance worker died after ,subway maintenance worker died ,death by an incoming subway ,police said thursday the accident ,worker died after being hit","['Onsu Station', 'Korea Railroad', 'Korea Railroad', 'Kim Da - sol']",12,"[ 0.          0.          0.         ... -0.33244476  0.1495519
  0.75752431]"
28,28,28,Fire breaks out just next to Seoul Finance Center,"A fire broke out at a restaurant in Mugyo-dong, Jung-gu, in Seoul around 11:10 a.m., Thursday. Giant plumes of smoke rose from the second floor of the establishment located just next to Seoul Finance Center in Gwanghwamun. About 10 fire trucks were mobilized to extinguish the fire in roughly 20 minutes. No casualties were reported by the fire authorities. The exact cause of the fire is still being investigated. (Shim...","A fire broke out at a restaurant in Mugyo-dong, Jung-gu, in Seoul around 11:10 a.m., Thursday. Giant plumes of smoke rose from the second floor of the establishment located just next to Seoul Finance Center in Gwanghwamun. About 10 fire trucks were mobilized to extinguish the fire in roughly 20 minutes. No casualties were reported by the fire authorities. The exact cause of the fire is still being investigated.","seoul finance center fire ,gwanghwamun about 10 fire ,10 thursday giant plumes ,about 10 fire trucks ,finance center fire broke","['Jung - gu', 'Seoul', 'Seoul Finance Center', 'Gwanghwamun']",6,"[ 0.          0.          0.         ... -0.23633449  0.24739431
  0.36488593]",Korea Herald,Social affairs,12,2017,"gwanghwamun about 10 fire trucks ,fire broke out at restaurant ,10 fire trucks were mobilized ,in gwanghwamun about 10 fire ,fire in roughly 20 minutes","['Jung - gu', 'Seoul', 'Seoul Finance Center', 'Gwanghwamun']",5,"[ 0.          0.          0.         ... -0.23633449  0.24739431
  0.36488593]"
29,29,29,"[Weather] Sunny, chilly weather to continue Thursday","Subzero temperatures were recorded nationwide Thursday morning, ranging from minus 18.8 to 2.4 degrees Celsius. As of 9 a.m., the mercury in Seoul recorded minus 9 C, Chuncheon minus 13 C, Daejeon minus 9 C, Gwangju minus 5 C, Daegu minus 7 C and Busan 1 C. (Yonhap)Daytime highs will rebound slightly to minus 2 to 9 C by midday, but still colder than average December temperatures.Dry air advisories are in effect in ...","Subzero temperatures were recorded nationwide Thursday morning, ranging from minus 18.8 to 2.4 degrees Celsius. As of 9 a.m., the mercury in Seoul recorded minus 9 C, Chuncheon minus 13 C, Daejeon minus 9 C, Gwangju minus 5 C, Daegu minus 7 C and Busan 1 C. Daytime highs will rebound slightly to minus 2 to 9 C by midday, but still colder than average December temperatures.Dry air advisories are in effect in Seoul, Gyeonggi, Gangwon, Gyeongsang and North Chungcheong Provinces, meaning critical fire weather conditions could occur in the regions. Clear skies will be seen nationwide, but the weather will become mostly cloudy by night. As the strong cold snaps are expected to continue into Friday morning, the Korea Meteorological Administration advised elders and kids to stay indoors and stay warm. By Park Ju-young","recorded nationwide thursday morning ,thursday subzero temperatures ,continue thursday subzero temperatures ,nationwide thursday morning ranging ,nationwide thursday morning",['Seoul'],6,"[ 0.          0.          0.         ... -0.6699028   0.03919416
  0.12212579]",Park Ju-young,Social affairs,12,2017,"temperatures were recorded nationwide thursday ,friday morning the korea meteorological ,thursday morning ranging from minus ,recorded nationwide thursday morning ranging ,nationwide thursday morning ranging from","['Seoul', 'Seoul', 'Gyeonggi', 'Gangwon', 'Gyeongsang', 'the Korea Meteorological Administration', 'Park Ju - young']",15,"[ 0.          0.          0.         ... -0.6699028   0.03919416
  0.12212579]"
30,30,30,"[Weather] Wrap up warm, cold weather to last until Thursday","The biting cold continued nationwide Wednesday, recording lows of minus 17 to minus 2 degrees Celsius in the morning. As of 9 a.m., the mercury in Seoul dipped to minus 11 C, Daejeon minus 8 C, Chuncheon minus 15 C, Cheongju minus 8 C and Busan minus 3 C. Daytime highs will reach minus 4 C to 5 C, slightly warmer than Tuesday’s midday weather.  (Yonhap)The Korea Meteorological Administration issued cold wave warnin...","The biting cold continued nationwide Wednesday, recording lows of minus 17 to minus 2 degrees Celsius in the morning. As of 9 a.m., the mercury in Seoul dipped to minus 11 C, Daejeon minus 8 C, Chuncheon minus 15 C, Cheongju minus 8 C and Busan minus 3 C. Daytime highs will reach minus 4 C to 5 C, slightly warmer than Tuesday’s midday weather.  The Korea Meteorological Administration issued cold wave warnings in parts of northern Gyeonggi, northern Gangwon, North Chungcheong and North Gyeongsang provinces. A cold wave advisory is in effect in most regions of Gyeonggi and Chungcheong provinces, including Seoul, Incheon, Cheonan and Sejong. The cold snap will peak Thursday, while the KMA expected temperature would rebound from Friday. Clear skies will be seen in most parts of the country, while clouds could stick around Jeolla west coast area and Jeju Island throughout the day.Drivers and pedestrians should be aware of frozen road, as snow has yet accumulated in Gangwon Province, and northern Gyeonggi Province and west coast areas. By Park Ju-young","cold continued nationwide wednesday ,nationwide wednesday recording lows ,thursday the biting cold ,tuesday midday weather yonhap ,until thursday the biting","['Seoul', 'Chuncheon', 'Korea Meteorological Administration']",6,"[ 0.          0.          0.         ... -0.32432187  0.28170443
  0.11007483]",Park Ju-young,Social affairs,12,2017,"biting cold continued nationwide wednesday ,cold continued nationwide wednesday recording ,cold continued nationwide wednesday ,tuesday midday weather the korea ,continued nationwide wednesday recording lows","['Seoul', 'Chuncheon', 'the Korea Meteorological Administration', 'Gyeonggi', 'Gangwon', 'North Chungcheong', 'North Gyeongsang', 'Gyeonggi', 'Seoul', 'Incheon', 'KMA', 'Jeolla', 'Gangwon Province', 'Gyeonggi Province', 'Park Ju - young']",15,"[ 0.          0.          0.         ... -0.32432187  0.28170443
  0.11007483]"
31,31,31,Maritime officials interfered with Sewol investigation panel: ministry,"The Ministry of Oceans and Fisheries said Tuesday it will ask prosecutors to look into allegations that its officials interfered with an independent panel's probe into the cause of the deadly sinking of the Sewol ferry.The panel was set up in 2015 under a special law enacted to determine why the 6,800-ton ship capsized in waters off the southwest coast in 2014, killing more than 300 people, mostly high school student...","The Ministry of Oceans and Fisheries said Tuesday it will ask prosecutors to look into allegations that its officials interfered with an independent panel's probe into the cause of the deadly sinking of the Sewol ferry.The panel was set up in 2015 under a special law enacted to determine why the 6,800-ton ship capsized in waters off the southwest coast in 2014, killing more than 300 people, mostly high school students. The panel, composed of maritime experts, lawyers and civilians, delved into government documents and prosecution reports and gathered evidence, but its activities were limited as it was not authorized to subpoena or prosecute government officials.   A funeral car passes by the wreck of the Sewol ferry at Mokpo port, 410 kilometers south of Seoul, on Nov. 18, 2017. Ryu Jae-hyung, the ministry's internal auditor, said former officials in charge of salvaging the Sewol did not accept the advice from six law firms or the Ministry of Government Legislation and arbitrarily shortened the panel's activity period.Under the Park Geun-hye administration, the salvage team also made a report in late 2015 on how to make the fact-finding body's activities fizzle out in an attempt to conceal the government's mishandling of the initial rescue operations, Ryu said. The ministry said it will request the prosecution look into the related allegations and noted that around 10 ministry officials will be subject to investigation. In response to the panel's probe result, which failed to meet public expectations, the National Assembly passed a special law last month to launch a new committee with greater authority to re-investigate the disaster.""Due to limitations in the internal audit, the second special investigative committee will look into other allegations related to the Sewol salvage operation,"" Ryu said in a briefing. ""We will actively cooperate if  launches an investigation.""The wreck was raised from the bottom of the sea in June and put into dry dock at a local port in Mokpo, 410 kilometers south of Seoul.","coast in 2014 killing ,800 ton ship capsized ,of the deadly sinking ,killing more than 300 ,2014 killing more than",['the Ministry of Oceans and Fisheries'],6,"[ 0.          0.          0.         ... -0.06477384  0.37650052
 -0.06155458]",Yonhap,Social affairs,12,2017,"southwest coast in 2014 killing ,prosecute government officials funeral car ,2014 killing more than 300 ,oceans and fisheries said tuesday ,the 800 ton ship capsized","['the Ministry of Oceans and Fisheries', 'Mokpo', 'Seoul', 'Ryu Jae - hyung', 'the Ministry of Government Legislation', 'Ryu', 'the National Assembly', 'Ryu', 'Mokpo', 'Seoul']",9,"[ 0.          0.          0.         ... -0.06477384  0.37650052
 -0.06155458]"
32,32,32,[Photo News] Cold snap freezes Han River,"The Han River was seen solidly frozen over Tuesday, with a cold wave warning issued in the capital city of Seoul. Temperatures in the city dropped to minus 17 degrees Celsius. In the usually busy city center in Gwanghwamun Square, people burrowed in to their thick coats and hurriedly moved to their destinations.Cold wave warnings were also issued in some areas of the Gangwon and Gyeonggi provinces. In Gangwon Provinc...","The Han River was seen solidly frozen over Tuesday, with a cold wave warning issued in the capital city of Seoul. Temperatures in the city dropped to minus 17 degrees Celsius. In the usually busy city center in Gwanghwamun Square, people burrowed in to their thick coats and hurriedly moved to their destinations.Cold wave warnings were also issued in some areas of the Gangwon and Gyeonggi provinces. In Gangwon Province, mountainous regions such as Yanggu, Inje and Cheorwon were issued the advisory, and in Gyeonggi Province, Paju, Uijeongbu and four other northern regions were issued the advisory. The weather agency noted this was the first time that such a warning had been issued for the regions this winter.       By Park Hyun-koo","news cold snap freezes ,tuesday with cold wave ,snap freezes han river ,frozen over tuesday ,over tuesday with cold","['Seoul', 'Gangwon', 'Gyeonggi']",6,"[ 0.          0.          0.         ... -0.10891476  0.49656782
  0.15667599]",Park Hyun-koo,Social affairs,12,2017,"frozen over tuesday with cold ,tuesday with cold wave warning ,over tuesday with cold wave ,tuesday with cold wave ,frozen over tuesday","['Seoul', 'Gangwon', 'Gyeonggi', 'Gangwon Province', 'Yanggu', 'Inje', 'Gyeonggi Province', 'Paju', 'Park Hyun - koo']",15,"[ 0.          0.          0.         ... -0.10891476  0.49656782
  0.15667599]"
33,33,33,"[News Focus] NK ghost ships, dead bodies and sanctions","On Dec. 5, two empty wooden boats were found adrift in waters near Niigata Prefecture in Japan.Soon the Japanese Coast Guard also detected two dead bodies presumed to be from the boats.  Eight bodies presumed to be North Koreans were found in a boat grounded on a beach in Akita Prefecture, Japan on Nov. 27. (Yonhap)It was just a mere day after three decomposed bodies were found off the coast of Sakata in the adjacen...","On Dec. 5, two empty wooden boats were found adrift in waters near Niigata Prefecture in Japan.Soon the Japanese Coast Guard also detected two dead bodies presumed to be from the boats.  Eight bodies presumed to be North Koreans were found in a boat grounded on a beach in Akita Prefecture, Japan on Nov. 27. It was just a mere day after three decomposed bodies were found off the coast of Sakata in the adjacent Yamagata Prefecture. Remains of eight people were found in a boat grounded on a beach in Akita Prefecture a week before that. Although the dead couldn’t talk, small details such as a lapel pin or cigarettes showed where they had come from: North Korea. Twenty-eight such cases were reported in the waters near Japan last month, some of them carrying people who were still alive. Every year 40 to 85 North Korean boats wash up on Japanese northern coasts. But the November tally, which tops a previous monthly record of 21 in January 2014, is unusual. Experts attribute the recent spike to a result of the United Nations Security Council sanctions imposed on the rogue nation coupled with the current growing trend towards capitalism. “It seems  Kim Jong-un has been focusing on the fishing industry and pressuring North Korean citizens to produce results,” Lee Woo-young, a professor at the University of North Korean Studies told The Korea Herald.“But with its poor infrastructure combined with the dire effect of the current sanctions, some are pushed over the edge,” he added, referring to the poorly equipped boats that are easily pulled off course by strong currents and southwesterly winds if their engines fail. “There are also personal ambitions involved in the matter, as its citizens are now interested in making more personal gains after Kim Jong-un adopted a new pro-market economic structure,” Lee said. Whether it is by force or of their own volition, more of these North Korean ghost ships are expected to haunt the waters and shores of Japan as fishing may be one of the few economic options left for Pyongyang, which has been burdened by a series of sanctions. Japan’s NHK reported Friday a group of 10 North Korean crew members told the Coast Guard that they were trying to meet the fishing quota assigned by the North Korean military. The fishermen were found on Nov. 28, near Japan’s northern island of Hokkaido, packed in a boat labeled “the 854th military unit of the Korean People’s Army.”“Since , fishermen have been frantically trying to meet  catch goals, but what’s different this year is that they are traveling to distant waters in their fragile boats,” Pyon Jin-il, a leading North Korea watcher and writer based in Japan, told AFP. “North Korea last year sold part of its fishing rights in the Yellow Sea to China to get foreign currency, so their fishermen have been kicked out of the western part of their waters,” he said.The rogue state is also reported to have sold fishing rights in the East Sea to China. An annual revenue of $75 million is raked for Kim Jong-un, Yonhap reported in August, citing unidentified intelligence sources. Most of the hard currency earned through such deals, are believed to fund its weapons program and military power while ordinary North Korean citizens suffer from lack of food and other basic necessities. On Nov. 29, Pyongyang test-fired what experts view as a new type of intercontinental ballistic missile, signaling a technological advance in its missile program. Government officials here and in the US have warned that North Korea’s weapons program is “near completion.”Meanwhile, Japan has decided to bolster its sea patrols around its maritime border.“The coast guard and police have to cooperate to step up sea patrols around Japan,” Japan’s Chief Cabinet Secretary Yoshihide Suga said in a recent press briefing. “The government intends to improve this to ensure we can guard against suspicious boats or people arriving in Japan.”By Jung Min-kyung","ghost ships dead bodies ,nk ghost ships dead ,ghost ships dead ,two empty wooden boats ,ships dead bodies","['Japan', 'the Japanese Coast Guard', 'North Koreans', 'Akita Prefecture', 'Japan', 'Sakata']",6,"[ 0.          0.          0.         ... -0.36151958  0.039149
  0.01421324]",Jung Min-kyung,North Korea,12,2017,"dec two empty wooden boats ,guard also detected two dead ,the boats eight bodies presumed ,85 north korean boats wash ,these north korean ghost ships","['Japan', 'the Japanese Coast Guard', 'North Koreans', 'Akita Prefecture', 'Japan', 'Sakata', 'Akita Prefecture', 'North Korea', 'Japan', 'north korean', 'japanese', 'the United Nations Security Council', 'Kim Jong - un', 'north korean', 'Lee Woo - young', 'the University of North Korean Studies', 'the Korea Herald', 'Kim Jong - un', 'Lee', 'north korean', 'Japan', 'Pyongyang', 'Japan ’s NHK', 'north korean', 'the Coast Guard', 'north korean', 'Japan', 'Hokkaido', 'the Korean People ’s Army', 'Pyon Jin - il', 'North Korea', 'Japan', 'AFP', 'North Korea', 'China', 'China', 'Kim Jong - un', 'Yonhap', 'north korean', 'Pyongyang', 'US', 'North Korea ’s', 'Japan', 'Japan', 'Japan', 'Yoshihide Suga', 'Japan', 'Jung Min - kyung']",2,"[ 0.          0.          0.         ... -0.36151958  0.039149
  0.01421324]"
34,34,34,[Weather] Strong cold snap continues Tuesday,"Tuesday morning started with even colder weather than Monday, having lows of minus 17 to minus 2 degrees Celsius nationwide.As of 7 a.m. Seoul recorded minus 12.2 C, Incheon minus 14 C, Bonghwa minus 15.2 C and Jecheon minus 17.2 C. Temperatures in mountainous areas of Gangwon Province plunged to minus 22.6 C in the morning.  (Yonhap)The Korea Meteorological Administration issued a cold wave advisory in Seoul for th...","Tuesday morning started with even colder weather than Monday, having lows of minus 17 to minus 2 degrees Celsius nationwide.As of 7 a.m. Seoul recorded minus 12.2 C, Incheon minus 14 C, Bonghwa minus 15.2 C and Jecheon minus 17.2 C. Temperatures in mountainous areas of Gangwon Province plunged to minus 22.6 C in the morning.  The Korea Meteorological Administration issued a cold wave advisory in Seoul for the first time this winter. Cold wave warnings are in effect in most parts of Gangwon Province, Northern Gyeonggi Province and Northern Chungcheong Province. The cold snap is set to continue throughout the day, having highs of minus 6 C to 3 C. The freezing weather is forecast to last until Thursday.By Park Ju-young","cold snap continues tuesday ,tuesday tuesday morning ,tuesday tuesday morning started ,colder weather than monday ,snap continues tuesday tuesday","['Seoul', 'Incheon', 'Bonghwa', 'Jecheon', 'Gangwon Province', 'Korea Meteorological Administration', 'Seoul']",6,"[ 0.          0.          0.         ... -0.24410263  0.15126812
  0.44256276]",Park Ju-young,Social affairs,12,2017,"winter cold wave warnings ,even colder weather than monday ,chungcheong province the cold snap ,colder weather than monday having ,first time this winter cold","['Seoul', 'Incheon', 'Bonghwa', 'Jecheon', 'Gangwon Province', 'the Korea Meteorological Administration', 'Seoul', 'Gangwon Province', 'Northern Gyeonggi Province', 'Park Ju - young']",15,"[ 0.          0.          0.         ... -0.24410263  0.15126812
  0.44256276]"
35,35,35,"Cabinet to approve W50.5b for Sewol's raising, search","The Cabinet was to approve 50.5 billion won ($46.3 million) Tuesday in additional expenses to be paid to a Chinese salvage firm for raising the sunken ferry Sewol and for a planned operation to put the vessel in an upright position for an additional search.Shanghai Salvage had agreed with South Korea's government to lift the ferry Sewol for 91.6 billion won, but since raising the vessel in March, the company has dema...","The Cabinet was to approve 50.5 billion won  Tuesday in additional expenses to be paid to a Chinese salvage firm for raising the sunken ferry Sewol and for a planned operation to put the vessel in an upright position for an additional search.Shanghai Salvage had agreed with South Korea's government to lift the ferry Sewol for 91.6 billion won, but since raising the vessel in March, the company has demanded an additional 100 billion won, saying it cost much more than expected to raise the ship that sank off the south coast in 2014. The two sides have since negotiated the additional amount to be paid.On Tuesday, the Cabinet planned to approve 32.8 billion won in additional expenses to be paid to the salvage firm. But officials said that actual payment will be made only after the completion of an ongoing investigation into whether the firm deliberately dragged its feet in the operation.The Cabinet was also to authorize 17.6 billion won for an operation to put the raised vessel, which has been lying on its side, in an upright position for an additional search for the five people still missing in the deadly sinking that left more than 300 people, mostly high school students, dead.It is one of the worst maritime tragedies in South Korean history.","won 46 million tuesday ,additional search shanghai salvage ,approve 50 billion won ,billion won 46 million ,paid to chinese salvage","['Cabinet', 'chinese', 'Shanghai Salvage', ""South Korea 's""]",6,"[ 0.          1.          0.         ... -0.36204869  0.10881793
  0.67356944]",Yonhap,Politics,12,2017,"approve 50 billion won tuesday ,won tuesday in additional expenses ,billion won tuesday in additional ,50 billion won tuesday ,50 billion won tuesday in","['Cabinet', 'chinese', 'Shanghai Salvage', ""South Korea 's"", 'Cabinet', 'Cabinet', 'south korean']",1,"[ 0.          1.          0.         ... -0.36204869  0.10881793
  0.67356944]"
36,36,36,Ministry to receive safety complaints in English,"The Ministry of the Interior and Safety said Monday it will start receiving safety complaints in English through its online reporting system, as part of efforts to better protect the growing multinational population. English services for the ministry’s “Safety e-Report” system (https://www.safepeople.go.kr/eng) are to open Tuesday, allowing foreign residents to report risk factors in their daily lives. The reports...","The Ministry of the Interior and Safety said Monday it will start receiving safety complaints in English through its online reporting system, as part of efforts to better protect the growing multinational population. English services for the ministry’s “Safety e-Report” system  are to open Tuesday, allowing foreign residents to report risk factors in their daily lives. The reports will be translated into Korean and referred to relevant government agencies within seven days.   Safety e-Report websiteThe complaints could cover, for example, malfunctioning traffic lights, dangerous trail paths, dangers of sexual violation or food poisoning, suspected illegal activities, breaches of laws or regulations, cyber insecurity or cracks in apartment walls. Those wishing to file complaints can fill out a form in English, attach photos and write a brief description via the website or its mobile application. Those who have filed complaints can check on the progress and follow-up measures taken by the government via the website or mobile app by entering the report number and their registered phone number. Safety e-Report systemThe ministry since 2014 has run a “Sinmumgo” system that allows Koreans to file complaints and petitions on possible risk factors in their lives through a website and app in an effort to solve people’s grievances. The ministry said Monday it had received 210,000 complaints this year, up 40 percent from the previous year. It added that 87 percent of the cases were solved or in the process of being solved. Of the reports, the highest 43.4 percent were on safety of facilities, roads and buildings, followed by transport safety . Nearly 82 percent of reports were taken care of by regional governments and state-run agencies, according to the ministry.","tuesday allowing foreign residents ,to open tuesday allowing ,open tuesday allowing foreign ,to open tuesday ,are to open tuesday","['the Ministry of the Interior and Safety', 'english']",6,[0.         0.         0.         ... 0.40537542 0.58185947 0.42853221],Ock Hyun-ju,Social affairs,12,2017,"open tuesday allowing foreign residents ,grievances the ministry said monday ,to open tuesday allowing foreign ,tuesday allowing foreign residents to ,tuesday allowing foreign residents","['the Ministry of the Interior and Safety', 'english', 'Korean', 'Koreans']",6,[0.         0.         0.         ... 0.40537542 0.58185947 0.42853221]
