,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
28,28,28,National pension falling far short of basic needs for seniors,"An average income earner who pays into the national pension for 30 years would still get far less in return than what he or she needs for the most basic sustenance in senior years, data showed Friday.A worker who makes 2.18 million won ($1,924) a month, the average income as of 2016, would receive a monthly 670,000 won after a 30-year subscription, far short of the 1.04 million won needed to meet basic needs, accordi...","An average income earner who pays into the national pension for 30 years would still get far less in return than what he or she needs for the most basic sustenance in senior years, data showed Friday.A worker who makes 2.18 million won  a month, the average income as of 2016, would receive a monthly 670,000 won after a 30-year subscription, far short of the 1.04 million won needed to meet basic needs, according to the data released by the office of Rep. Nam In-soon. The figures were derived from the National Pension Service  records provided to the lawmaker for parliamentary audits. National Pension Service Investment Management Data showed that a subscriber would have to earn at least 4.34 million won a month, categorized as top-level income, and stay subscribed for 30 years in order to reach the minimum amount needed for senior life.According to separate data from the Ministry of Health and Welfare, an average pension subscriber as of this year was enrolled for just 17 years, meaning they receive much less than the estimated amount. For instance, people making average income and who paid into the pension for 20 years would only get 450,000 won. South Korea's aging society has put a strain on the NPS which is saddled with growing payment needs. The nominal income replacement ratio for 40-year enrollment was as high as 70 percent in 1988, but it fell to 60 percent in 1998 and a further to 50 percent in 2008. By 2028, it could go as low as 40 percent. As of this year, the ratio stood at 45.5 percent.The rate for an average subscriber enrolled for 17 years would stop at 24 percent. ""We have to increase the amount of pension input at a reasonable level through social consensus on the principle that appropriate payment should be commensurate with appropriate benefits,"" Rep. Nam said.","after 30 year subscription ,national pension falling far ,million won 924 month ,pension falling far short ,for seniors an average",[],29,"[ 0.          0.          0.         ... -0.29847908  0.03428763
  0.45742351]",Yonhap,Social affairs,10,2017,"won after 30 year subscription ,34 million won month categorized ,670 000 won after 30 ,worker who makes 18 million ,least 34 million won month","['Nam', 'the National Pension Service', 'National Pension Service Investment Management Data', 'the Ministry of Health and Welfare', ""South Korea 's"", 'NPS', 'Nam']",5,"[ 0.          0.          0.         ... -0.29847908  0.03428763
  0.45742351]"
29,29,29,W5.9tr spent on treatment for 1.44m cancer patients in 2016: report,"The number cancer patients increased 6.3 percent on-year to 1.44 million in 2016 with the cost of treatment reaching 5.9 trillion won ($5.2 million), a report showed Tuesday.According to the report by the Health Insurance Review and Assessment Service and the National Health Insurance Corporation, total number of people undergoing cancer treatment moved up from 1.35 million a year earlier. Total amount spent also ros...","The number cancer patients increased 6.3 percent on-year to 1.44 million in 2016 with the cost of treatment reaching 5.9 trillion won , a report showed Tuesday.According to the report by the Health Insurance Review and Assessment Service and the National Health Insurance Corporation, total number of people undergoing cancer treatment moved up from 1.35 million a year earlier. Total amount spent also rose from 5.1 trillion won the previous year, the report said.The latest findings showed that the cost of cancer treatment increased by an average of 8.4 percent on-year since 2009. The money used by senior citizens -- those aged over 65 -- for medical treatment came to 25.27 trillion in 2016, up a sharp 13.6 percent from 22.26 trillion won a year earlier, the report said.Most of the medical spending by senior citizens was to treat senile cataracts, high blood pressure, acute bronchiolitis, and tooth and gum disease, the report showed.South Korea has one of the fastest aging populations in the world, as advances in medical know-how and greater interest in maintaining good health has resulted in people living longer.","for 44m cancer patients ,cancer patients increased percent ,44m cancer patients in ,cancer patients in 2016 ,44m cancer patients","['the Health Insurance Review and Assessment Service', 'the National Health Insurance Corporation']",29,"[ 0.          0.          0.         ... -0.42918667  0.4561646
  0.59894288]",Yonhap,Social affairs,10,2017,"cancer patients increased percent on ,number cancer patients increased percent ,cancer patients increased percent ,the number cancer patients increased ,cost of cancer treatment increased","['the Health Insurance Review and Assessment Service', 'the National Health Insurance Corporation', 'South Korea']",19,"[ 0.          0.          0.         ... -0.42918667  0.4561646
  0.59894288]"
30,30,30,Light drinking can raise cancer risks for Koreans: report,"Light drinking can raise the risk of cancers for Koreans who have less ability to perform enzymatic alcoholysis compared with Westerners, a local report said Tuesday.The report by Seoul National University Hospital in Bundang, Gyeonggi Province, contradicts the established theory that light drinking can lower cardiovascular disease risk and does not affect the risk of cancer. (Yonhap)""We need to consider the fact man...","Light drinking can raise the risk of cancers for Koreans who have less ability to perform enzymatic alcoholysis compared with Westerners, a local report said Tuesday.The report by Seoul National University Hospital in Bundang, Gyeonggi Province, contradicts the established theory that light drinking can lower cardiovascular disease risk and does not affect the risk of cancer. ""We need to consider the fact many Koreans have the gene family in which enzymatic alcoholysis does not function effectively unlike Westerners,"" professor Choi Yun-jin of SNUH said.Light drinkers have 50 percent more chances of suffering from esophageal cancer than those who do not drink at all, according to the report written based on a survey of 9,171 esophageal cancer, 135,382 stomach cancer and 154,970 colorectal cancer patients registered with the National Health Insurance Corporation for the past five years.Light drinking refers to drinking less than 30 grams or three cups of 20 percent alcohol content soju, the traditional Korean liquor, every day. Light drinkers also have 12 percent and 5 percent more chance of colorectal and stomach cancer risk, respectively.Those who drink less than 10 grams of alcohol per day also had 20 percent more likelihood of contracting esophageal cancer while having 8 percent more chance of suffering from colorectal and stomach cancer.Heavy drinkers who drink more than 30 grams of alcohol per day, meanwhile, are 3.1 times, 1.2 times and 1.3 times more likely to contract esophageal, stomach and colorectal cancer, respectively, the latest findings claimed.","cancer risks for koreans ,drinking can raise cancer ,koreans report light drinking ,raise cancer risks for ,can raise cancer risks","['Koreans', 'Westerners', 'Seoul National University Hospital', 'Bundang', 'Gyeonggi Province']",29,"[ 0.          0.          0.         ... -0.50607502  0.35834712
 -0.13661309]",Yonhap,Social affairs,10,2017,"risk of cancers for koreans ,esophageal cancer than those who ,382 stomach cancer and 154 ,154 970 colorectal cancer patients ,cancers for koreans who have","['Koreans', 'Westerners', 'Seoul National University Hospital', 'Bundang', 'Gyeonggi Province', 'Koreans', 'westerner', 'Choi Yun - jin', 'SNUH', 'the National Health Insurance Corporation', 'korean']",6,"[ 0.          0.          0.         ... -0.50607502  0.35834712
 -0.13661309]"
31,31,31,More teenagers suffering from alcoholism: data,"The number of teenagers suffering from alcoholism has been on the rise, with the total receiving treatment hitting 7,800 over the past five years, data showed Monday.According to the Health Insurance Review and Assessment Service data submitted to the National Assembly, teens categorized as alcoholics increased from 2012 through 2016. (Photos courtesy of Joshua Hall/Yonhap)The numbers have generally been on a steady ...","The number of teenagers suffering from alcoholism has been on the rise, with the total receiving treatment hitting 7,800 over the past five years, data showed Monday.According to the Health Insurance Review and Assessment Service data submitted to the National Assembly, teens categorized as alcoholics increased from 2012 through 2016. The numbers have generally been on a steady ascent from 1,415 in 2012 to 1,304 in 2013, 1,588 in 2014, 1,728 in 2015 and 1,767 in 2016, the data showed.The data showed that 29.2 percent of such alcoholic adolescents were considered at high risk. High risk is viewed as a person drinking more than 8.8 shots of the Korean distilled liquor soju in one sitting for males and 5.9 for female.The latest findings also showed that the number of female teenagers suffering from alcoholism jumped from 590 in 2012 to 716 in 2016, while that for males increased from 825 to 1,006 during the cited period.","alcoholics increased from 2012 ,teenagers suffering from alcoholism ,more teenagers suffering from ,as alcoholics increased ,as alcoholics increased from","['the Health Insurance Review and Assessment Service', 'the National Assembly']",29,"[ 0.          0.          0.         ... -1.06182027  0.44355038
 -0.18234631]",Yonhap,Social affairs,10,2017,"alcoholics increased from 2012 through ,teenagers suffering from alcoholism jumped ,as alcoholics increased from 2012 ,alcoholics increased from 2012 ,teens categorized as alcoholics increased","['the Health Insurance Review and Assessment Service', 'the National Assembly', 'korean']",2,"[ 0.          0.          0.         ... -1.06182027  0.44355038
 -0.18234631]"
32,32,32,Number of N. Korean defectors drops: data,"The number of North Koreans defecting to South Korea fell 15 percent in the first nine months of this year from the same period in 2016, government data showed Sunday.A total of 881 North Koreans settled in the South after defecting from their impoverished nation from January to September, according to the Unification Ministry which handles inter-Korean affairs.It marks a 14.9-percent decrease from 1,036 recorded a y...","The number of North Koreans defecting to South Korea fell 15 percent in the first nine months of this year from the same period in 2016, government data showed Sunday.A total of 881 North Koreans settled in the South after defecting from their impoverished nation from January to September, according to the Unification Ministry which handles inter-Korean affairs.It marks a 14.9-percent decrease from 1,036 recorded a year earlier. A North Korean soldier guards the border The fall came amid reports that the Kim Jong-un regime has tightened surveillance and border security.The number of North Korean defectors to the South reached 2,706 and dropped to 1,502 in 2012. It rebounded to 1,418 in 2016 but declined again this year.Kim, reportedly in his early 30s, took the helm of the communist nation in late 2011 after the death of his father Kim Jong-il.A total of 31,093 North Korean defectors were registered with the ministry as of the end of September. Among them, 22,135, or 71 percent, are women.","korea fell 15 percent ,korean defectors drops data ,south korea fell 15 ,number of korean defectors ,of korean defectors drops","['North Koreans', 'South Korea', 'North Koreans', 'the Unification Ministry', 'inter - korean']",29,"[ 0.          0.          0.         ... -0.54932457  0.57065946
 -0.01552134]",Yonhap,North Korea,10,2017,"south korea fell 15 percent ,korea fell 15 percent in ,31 093 north korean defectors ,korea fell 15 percent ,year earlier north korean soldier","['North Koreans', 'South Korea', 'North Koreans', 'the Unification Ministry', 'inter - korean', 'north korean', 'Kim Jong - un', 'north korean', 'Kim', 'Kim Jong - il', 'north korean']",0,"[ 0.          0.          0.         ... -0.54932457  0.57065946
 -0.01552134]"
33,33,33,More than half of teenagers on probation have STI: data,"Around 56 percent of South Korean teenagers who are put on juvenile probation have at least one sexually transmitted infection, a new medical study shows Thursday.  123rfThe study, released Thursday by Hallym University Kangnam Sacred Heart Hospital in Seoul, is based on a urinalysis test in 2014 of 237 teenagers, aged from 12 to 19, who were on supervised probation or at a youth detention for juvenile offenses. Acc...","Around 56 percent of South Korean teenagers who are put on juvenile probation have at least one sexually transmitted infection, a new medical study shows Thursday.  123rfThe study, released Thursday by Hallym University Kangnam Sacred Heart Hospital in Seoul, is based on a urinalysis test in 2014 of 237 teenagers, aged from 12 to 19, who were on supervised probation or at a youth detention for juvenile offenses. According to the researchers, 56.1 percent, or 133 teenagers, tested positive for at least one STI, while 35.5 percent, or 54, were infected with two or more infections. Around 9.2 percent  and 3.3 percent  of the participants tested positive for more than three and four infections respectively, the result shows. Infections with ureaplasma parvum were the most common type among the infected group, at 24.1 percent, followed by mycoplasma hominis at 17.3 percent, chlamydia trachomatis at 13.9 percent and trichomonas vaginalis at 0.8 percent. Only 1.7 percent tested gonococcal infections, while 0.8 percent had syphilis. No participants tested positive for HIV.Their symptoms include discomfort and pain when urinating for both men and women, and in some cases blood in the urine or semen. If not treated properly, the urethritis can lead to long-term damage to the urethra, causing infertility. Out of the infected and non-infected groups, 64.1 percent of them said they experienced sexual relations, in which only 27.5 percent said they used condoms. “Most of the infected teenagers at probation centers have no knowledge of such bacteria and viruses and don’t even realize that they are infected,” said professor Lee Jae-gap of the university’s research team who led the survey. “New measures are needed to curb the cases of HIV infection spread through young people,” Lee said.The study was published in the November 2017 issue of the Journal of Korean Medical Science.By Bak Se-hwan","urinalysis test in 2014 ,2014 of 237 teenagers ,medical study shows thursday ,of teenagers on probation ,123rfthe study released thursday","['south korean', 'Hallym University Kangnam Sacred Heart Hospital', 'Seoul']",29,"[ 0.          0.          0.         ... -0.50030947  0.32976058
  0.16265714]",Bak Se-hwan,Social affairs,10,2017,"133 teenagers tested positive for ,new medical study shows thursday ,the infected teenagers at probation ,on urinalysis test in 2014 ,medical study shows thursday 123rfthe","['south korean', 'Hallym University Kangnam Sacred Heart Hospital', 'Seoul', 'STI', 'Lee Jae - gap', 'Lee', 'the Journal of Korean Medical Science', 'Bak Se - hwan']",3,"[ 0.          0.          0.         ... -0.50030947  0.32976058
  0.16265714]"
34,34,34,Over W2tr wasted for failing to prevent animal epidemics: lawmaker,"Over 70 million livestock have been culled since 2011, as South Korea has battled foot-and-mouth disease, bird flu and other animal epidemics. This resulted in approximately 2.4 trillion won ($2.1 billion) of taxpayers’ money being spent on compensation to affected farms and the costs of culling, a lawmaker revealed Wednesday.  Quarantine officials conduct measures to contain outbreaks of animal epidemics. YonhapAc...","Over 70 million livestock have been culled since 2011, as South Korea has battled foot-and-mouth disease, bird flu and other animal epidemics. This resulted in approximately 2.4 trillion won  of taxpayers’ money being spent on compensation to affected farms and the costs of culling, a lawmaker revealed Wednesday.  Quarantine officials conduct measures to contain outbreaks of animal epidemics. YonhapAccording to data from the Ministry of Agriculture, Food and Rural Affairs released by Rep. Kim Cheol-min of the ruling Democratic Party, 2.1 trillion won of the total expenses were compensations for livestock culled as part of the authorities’ efforts to contain the outbreaks of the foot-and-mouth disease, bird flu, brucellosis and bovine tuberculosis. Separately, an additional 92 billion won was billed by local governments since 2015 to support farmhouses which saw livestock damage.Together with the disposal cost of culled livestock, personnel expenses and management cost of burying sites, at least 2.4 trillion won was spent over the past seven years on efforts to contain and prevent the spread of epidemics, the lawmaker said.About 72 percent or some 1.5 trillion won of the total compensation amount was given to foot-and-mouth disease-hit farms, followed by 400 billion won to farms hit by bird flu and 92 billion won to farms hit by bovine tuberculosis.Earlier this year, a report by the Organization for Economic Cooperation and Development said poor breeding conditions at poultry farms in South Korea are to blame for the fast spread of animal diseases such as a highly pathogenic strain of bird flu in recent decades.By Kim Da-sol","epidemics lawmaker over 70 ,won billion of taxpayers ,of animal epidemics yonhapac ,over 70 million livestock ,animal epidemics lawmaker over",['South Korea'],29,"[ 0.          0.          0.         ... -0.27740964  0.5457859
  0.06446327]",Kim Da-sol,Social affairs,10,2017,"400 billion won to farms ,bird flu and 92 billion ,million livestock have been culled ,92 billion won to farms ,farms followed by 400 billion","['South Korea', 'the Ministry of Agriculture , Food and Rural Affairs', 'Kim Cheol - min', 'Democratic Party', 'the Organization for Economic Cooperation and Development', 'South Korea', 'Kim Da - sol']",12,"[ 0.          0.          0.         ... -0.27740964  0.5457859
  0.06446327]"
35,35,35,1 in 3 South Koreans have latent TB: data,"About 1 in 3 South Koreans have latent tuberculosis as of last year, a lawmaker said Wednesday. 123rfRep. Nam In-soon of the ruling Democratic Party cited the annual Korea National Health and Nutrition Examination Survey in 2016 conducted by the Korea Centers for Disease Control and Prevention, which showed that 33.2 percent of 2,051 participants tested positive for latent TB infection. LTBI is a condition in which T...","About 1 in 3 South Koreans have latent tuberculosis as of last year, a lawmaker said Wednesday. 123rfRep. Nam In-soon of the ruling Democratic Party cited the annual Korea National Health and Nutrition Examination Survey in 2016 conducted by the Korea Centers for Disease Control and Prevention, which showed that 33.2 percent of 2,051 participants tested positive for latent TB infection. LTBI is a condition in which TB bacteria are present in the body but are dormant. That is the highest incidence rate among the 34-member Organization for Economic Cooperation and Development as of last year. People aged 40 and above were found to be more affected than younger generations. Around 46.1 percent of people in their 40s tested positive for LTBI, while the incidence rate for the 50-59 and 60-69 age groups were at 48.7 percent and 45.0 percent, respectively. The LTBI incidence rate was the lowest among those aged between 10-29, standing at 6.5 percent and 10.9 percent, respectively. The contagious disease, which mainly occurs in developing countries, is caused by the Mycobacterium tuberculosis bacteria. It spreads through coughing and sneezing. Its symptoms include excessive weight loss, high fever and night sweats, and it could be fatal if not treated properly. In 2015, as many as 80 out of every 100,000 individuals here were TB positive, the highest according to OECD statistics. The OECD average rate stood at 11.4 patients per 100,000 people in the same year. The mortality rate of the infection also stand the highest among OECD member states, at 5.2 deaths out of 100,000 people, according to the group’s 2016 statistics. The Ministry of Health and Welfare aims to lower the rate of new TB patients to close to the OECD average by 2025, employing more medical staff and public health facilities across the country to fight the disease.By Bak Se-hwan i","koreans have latent tuberculosis ,lawmaker said wednesday 123rfrep ,latent tb infection ltbi ,koreans have latent tb ,for latent tb infection","['South Koreans', 'Democratic Party', 'Korea National Health and Nutrition Examination Survey', 'the Korea Centers for Disease Control and Prevention']",29,"[ 0.          0.          0.         ... -0.09034153  0.70708847
 -0.10055926]",Bak Se-hwan,Social affairs,10,2017,"south koreans have latent tuberculosis ,last year lawmaker said wednesday ,rate of new tb patients ,koreans have latent tuberculosis ,nutrition examination survey in 2016","['South Koreans', 'Democratic Party', 'Korea National Health and Nutrition Examination Survey', 'the Korea Centers for Disease Control and Prevention', 'TB', 'Organization for Economic Cooperation and Development', 'OECD', 'OECD', 'OECD', 'the Ministry of Health and Welfare', 'TB', 'OECD', 'Bak Se - hwan']",12,"[ 0.          0.          0.         ... -0.09034153  0.70708847
 -0.10055926]"
36,36,36,2 in 3 overseas Korean students from capital area,"Two out of 3 Korean students studying abroad for elementary school are from Seoul and Gyeonggi Province, according to a report released Wednesday by the Ministry of Education. The ministry report showed that in 2016, 15,000 elementary students dropped out of school among some 2.6 million students nationwide. Of the dropouts, 3,400 cited “unacknowleged overseas studies” as the reason for halting domestic school atte...","Two out of 3 Korean students studying abroad for elementary school are from Seoul and Gyeonggi Province, according to a report released Wednesday by the Ministry of Education. The ministry report showed that in 2016, 15,000 elementary students dropped out of school among some 2.6 million students nationwide. Of the dropouts, 3,400 cited “unacknowleged overseas studies” as the reason for halting domestic school attendance. Going abroad for studies is recorded in the government books as acknowledged overseas studies if the student is moving abroad following his or her parents’ occupational relocation. It is recorded as unacknowledged studies if the students’ moving out of the country is unrelated to their parents’ jobs. Seoul had the highest number of unacknowledged overseas students, with roughly 1,200. Gyeonggi Province followed behind with 1,050. Altogether, the two areas accounted for 65 percent of all unacknowledged overseas elementary students in 2016.By Lim Jeong-yeo","000 elementary students dropped ,korean students studying abroad ,out of korean students ,15 000 elementary students ,some million students nationwide","['korean', 'Seoul', 'Gyeonggi Province', 'the Ministry of Education']",29,"[ 0.          1.          0.         ... -0.48675218  0.58430439
  0.28527215]",Lim Jeong-yeo,Education,10,2017,"000 elementary students dropped out ,15 000 elementary students dropped ,out of korean students studying ,korean students studying abroad for ,000 elementary students dropped","['korean', 'Seoul', 'Gyeonggi Province', 'the Ministry of Education', 'Seoul', 'Gyeonggi Province', 'Lim Jeong - yeo']",15,"[ 0.          1.          0.         ... -0.48675218  0.58430439
  0.28527215]"
37,37,37,Child abuse by parents accounts for 76% of reported cases: ministry,"The number of child abuse cases are shooting up nationwide with many of the victims’ parents turning into perpetrators, the Ministry of Health and Welfare data showed Tuesday. The number of reported cases of child abuse rose three-fold from 6,400 in 2012 to nearly 18,600 in 2016. The figures were 6,800 in 2013, 10,030 in 2014 and 11,700 in 2015.  (Yonhap)An analysis of the 2016 report showed that the abuse by paren...","The number of child abuse cases are shooting up nationwide with many of the victims’ parents turning into perpetrators, the Ministry of Health and Welfare data showed Tuesday. The number of reported cases of child abuse rose three-fold from 6,400 in 2012 to nearly 18,600 in 2016. The figures were 6,800 in 2013, 10,030 in 2014 and 11,700 in 2015.  An analysis of the 2016 report showed that the abuse by parents accounted for 76 percent of all the reported child abuse cases. The number of cases with fathers as perpetrators came in at over 8,200 , while the number of cases involving mothers stood at 5,900 . The number of cases involving teachers was 460 cases , followed by stepfathers with 390 cases and stepmothers with 360 cases.By Lim Jeong-yeo","child abuse rose three ,abuse rose three fold ,parents accounts for 76 ,parents turning into perpetrators ,welfare data showed tuesday",['the Ministry of Health and Welfare'],29,"[ 0.          0.          0.         ... -0.56453925  0.49055085
  0.29268786]",Lim Jeong-yeo,Social affairs,10,2017,"child abuse rose three fold ,child abuse rose three ,and stepmothers with 360 cases ,of child abuse rose three ,many of the victims parents","['the Ministry of Health and Welfare', 'Lim Jeong - yeo']",7,"[ 0.          0.          0.         ... -0.56453925  0.49055085
  0.29268786]"
38,38,38,1 out of 6 Korean youths are obese,"One out of six South Korean children and youths are obese with the rate increasing every year, government data showed Tuesday.The data by the Ministry of Health and Welfare showed that 16.5 percent of elementary, middle school, and high school students suffered from obesity in 2016, up 0.9 percentage point from a year earlier. (AP-Yonhap)The obesity rate increased from 11.2 percent in 2008 to 14.3 percent in 2010, 14...","One out of six South Korean children and youths are obese with the rate increasing every year, government data showed Tuesday.The data by the Ministry of Health and Welfare showed that 16.5 percent of elementary, middle school, and high school students suffered from obesity in 2016, up 0.9 percentage point from a year earlier. The obesity rate increased from 11.2 percent in 2008 to 14.3 percent in 2010, 14.7 percent in 2012 and moved up to 15 percent in 2014, the data showed.Also, the data showed that 77.1 percent of children and teens drink soft drinks at least once a week, up from 74.2 percent in 2014.People whose body mass index reaches 25 kg/㎡ or over are considered obese.The ministry said it will stage a campaign to reduce the obesity rate by encouraging youth to eat more fruits and vegetables.","students suffered from obesity ,korean youths are obese ,the obesity rate increased ,obesity in 2016 up ,six south korean children","['south korean', 'the Ministry of Health and Welfare', 'AP']",29,"[ 0.          0.          0.         ... -0.52531594  0.42347121
 -0.11985027]",Yonhap,Social affairs,10,2017,"obesity in 2016 up percentage ,earlier the obesity rate increased ,school students suffered from obesity ,obesity rate increased from 11 ,suffered from obesity in 2016","['south korean', 'the Ministry of Health and Welfare']",10,"[ 0.          0.          0.         ... -0.52531594  0.42347121
 -0.11985027]"
39,39,39,Abusive treatment most common among Marines: lawmaker," 　Bullying, violence and abuse occur most frequently among the Marines than in any other military branch, a lawmaker said Monday.　The number of Marines punished for military law violations in the past five years is more than twice that of the Army, Navy and Air Force, said Rep. Kim Joong-ro of the People’s Party, citing data from the Defense Ministry. 　A total of 69 Marines were convicted and punished by the mil...","Bullying, violence and abuse occur most frequently among the Marines than in any other military branch, a lawmaker said Monday.The number of Marines punished for military law violations in the past five years is more than twice that of the Army, Navy and Air Force, said Rep. Kim Joong-ro of the People’s Party, citing data from the Defense Ministry. A total of 69 Marines were convicted and punished by the military court, compared to 28 in the Army, 27 in the Navy and 24 in the Air Force. Marines conducts a drill at a training site near Pohang, NGyeongsang Province. YonhapSixty-eight of the 69 Marines were accused of physical abuse and harsh treatment, a much higher number than those of other military branches. The number of convicted facing such charges in the Army, Navy and Air Force was nine, 17 and six, respectively. “The statistics suggest that the Marines are still so tolerable toward abusive practices, such as physical punishment and harsh treatment. The Defense Ministry should take the lead to eradicate such practices,” Rep. Kim said in a statement. The Marines have been under criticism for being too complacent toward physical and verbal abuse at barracks among its enlisted soldiers. In 2011, a Marine corporal went on a shooting rampage at a barrack of the Marine Second Division on Ganghwa Island off the west coast, killing four soldiers. During an investigation, he said he had been bullied.By Yeo Jun-suk","among marines lawmaker bullying ,marines lawmaker bullying ,marines lawmaker bullying violence ,69 marines were convicted ,number of marines punished","['Marines', 'Marines', 'Army', 'Navy', 'Air Force', 'Kim Joong - ro', 'the People ’s Party', 'the Defense Ministry', 'Marines']",29,"[ 0.          0.          0.         ... -0.13962421  0.34284785
  0.2506952 ]",Yeo Jun-suk,Defense,10,2017,"west coast killing four soldiers ,69 marines were convicted ,coast killing four soldiers during ,enlisted soldiers in 2011 marine ,coast killing four soldiers","['Marines', 'Marines', 'Army', 'Navy', 'Air Force', 'Kim Joong - ro', 'the People ’s Party', 'the Defense Ministry', 'Marines', 'Army', 'Navy', 'the Air Force', 'Marines', 'Pohang', 'NGyeongsang Province', 'YonhapSixty', 'Marines', 'Army', 'Navy', 'Air Force', 'Marines', 'the Defense Ministry', 'Kim', 'Marines', 'Marine', 'the Marine Second Division', 'Yeo Jun - suk']",19,"[ 0.          0.          0.         ... -0.13962421  0.34284785
  0.2506952 ]"
40,40,40,"Over 3,000 underage sex offenders reported in 2016: lawmaker","The number of juvenile sex offenders in South Korea rose above 3,000 for the first time in 2016, a ruling party lawmaker said Sunday, raising questions over the efficiency of current preventive and corrective systems. The country's reported underage sex offenders in 2016 stood at 3,195, up from 2,980 in 2015 and 2,875 in 2014, according to a report from Democratic Party Rep. Baek Hae-ryun, citing the latest statistic...","The number of juvenile sex offenders in South Korea rose above 3,000 for the first time in 2016, a ruling party lawmaker said Sunday, raising questions over the efficiency of current preventive and corrective systems. The country's reported underage sex offenders in 2016 stood at 3,195, up from 2,980 in 2015 and 2,875 in 2014, according to a report from Democratic Party Rep. Baek Hae-ryun, citing the latest statistics from the Justice Ministry. The number is apparently increasing at an alarming rate this year, with already 1,763 reported during the January-July period.This trend is in contrast with a substantial decrease in the number of juvenile offenders in other crimes. From 2013 to 2016, the number of underage drug offenders has dropped from 506 to 56 while those involved in theft and physical violence have also decreased considerably.Experts attribute the rise in juvenile sex crimes to the overall ineffectiveness of the underage justice laws. Critics argue that the current system, centered mostly around probation monitoring and youth detention, is failing to register the notion with students that sexual assault is a grave crime.""Concerned ministries must work hard to produce programs to prevent juvenile sex offenses, while it is also imperative for corrective authorities to come up with measures, such as establishing special units dedicated to handling juvenile delinquents,"" Baek said.","000 underage sex offenders ,2016 ruling party lawmaker ,sex offenders in 2016 ,over 000 underage sex ,korea rose above 000","['South Korea', 'Democratic Party', 'Baek Hae - ryun']",29,"[ 0.          0.          0.         ... -0.27262181  0.44053507
  0.00081741]",Yonhap,Social affairs,10,2017,"underage sex offenders in 2016 ,korea rose above 000 for ,rise in juvenile sex crimes ,ruling party lawmaker said sunday ,offenders in south korea rose","['South Korea', 'Democratic Party', 'Baek Hae - ryun', 'the Justice Ministry', 'Baek']",12,"[ 0.          0.          0.         ... -0.27262181  0.44053507
  0.00081741]"
41,41,41,Half of kimchi at restaurants from China: report,"Nearly half of all kimchi served at restaurants and food service facilities is from China, a survey showed Monday. According to the report on trends in the kimchi industry in 2016 by the World Institute of Kimchi, 13.7 percent of the kimchi consumed in Korea was imported. Some 47 percent of the Kimchi served at restaurants and cafeterias was from abroad, with 90 percent of it from China. Kimchi (123RF)Koreans consume...","Nearly half of all kimchi served at restaurants and food service facilities is from China, a survey showed Monday. According to the report on trends in the kimchi industry in 2016 by the World Institute of Kimchi, 13.7 percent of the kimchi consumed in Korea was imported. Some 47 percent of the Kimchi served at restaurants and cafeterias was from abroad, with 90 percent of it from China. Kimchi Koreans consumed was 1.85 million tons of kimchi, up 15 percent from the previous year – 36.1 kilograms of kimchi per person last year on average. Some 63 percent of the kimchi was made at home, while the rest was purchased ready-made. The kimchi institute urged the government to draw up proper guidelines for imported kimchi, citing growing public anxiety over food safety. “While the kimchi manufacturers in Korea are required to meet Hazard Analysis Critical Control Point rules , most of the kimchi imported from China is not,” the institute said, citing preservatives, artificial sweeteners and germs detected in Chinese kimchi in recent years. “There should be measures to manage the hygiene and safety of kimchi.”","at restaurants from china ,china report nearly half ,china kimchi 123rf koreans ,restaurants from china report ,restaurants from china","['China', 'the World Institute', 'Kimchi', 'Korea', 'Kimchi', 'China', 'Kimchi']",29,"[ 0.          0.          0.         ... -0.57757646  0.69800746
 -0.1765177 ]",Ock Hyun-ju,Social affairs,10,2017,"koreans consumed was 85 million ,half of all kimchi served ,85 million tons of kimchi ,the kimchi industry in 2016 ,the kimchi imported from china","['China', 'the World Institute', 'Kimchi', 'Korea', 'Kimchi', 'China', 'Kimchi Koreans', 'Korea', 'Hazard Analysis Critical', 'China', 'chinese']",10,"[ 0.          0.          0.         ... -0.57757646  0.69800746
 -0.1765177 ]"
